"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
1,-0.00576237507332326,-0.0120585497139178,-0.0186367763330718,-0.0201988312332458,-0.0179979293377109,-0.0160697524156813,-0.0150526570328696,-0.0133258946708369,-0.0113520507200921,-0.0108898621844308,-0.0111326610959752,-0.00979693354328138,-0.00726604313725243,-0.00569799664300872,-0.00546998416909753,-0.00464531450654868,-0.00270422411531726,-0.00140769777100613,-0.00159719817057378,-0.00206548888635754,-0.00202085880787117,-0.00249534436842607,-0.00370067967187306,-0.00383053731167159,-0.00202445340427941,-0.000221174956974239,-0.000359050261333464,-0.00163228363651135,-0.00232140867584409,-0.00253082633398645,-0.00309121461915269,-0.00330489655110568,-0.0022181525287983,-0.000839946625772929
