"1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099","2100","2101","2102"
1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-0.0211882549749323,-0.00829988677190653,0.000655609683763317,-0.0096650800887122,0.0353565622046534,-0.0281706582487346,-0.00358323426790895,-0.0136442087708813,0.0412352717271152,-0.0218205060110406,0.0327280651960247,-0.00176239342703759,-0.00233347123118391,0.0193511469727641,0.0271059814269824,-0.0150520577903462,0.00628187507281224,-0.0072611409716352,-0.00610871015049992,-0.0202311389899902,0.0118286483419741,0.0370127753152243,-0.0423239229762377,0.0222155760605895,-0.0209970255823455,0.0166923603110887,0.0115642335801211,-0.0405849057037368,0.0137112411879753,-0.00546855113051907,0.0137332620516263,0.0128228645721166,-0.0117318984096848,0.00967274503134714,0.00676639886801229,-0.00615485089473244,-0.00949663078970991,0.00537231753658487,-0.000193115385971195,-0.00761325891464597,-0.0266510775146198,0.0143126070719752,-0.00189014687094637,-0.0123305007854602,0.0229777864077048,-0.0024530269537064,0.0128407412199387,-0.00843034506478479,-0.0241307869742914,0.0168950732080496,0.00645782458777149,0.0121131711240133,0.0204497583434403,-0.0192480177350972,-0.00799786502828357,-0.00628243349174201,0.0417546691418423,-0.00419138261202677,0.0487754576690361,-0.0279437729006332,-0.0105759087161926,-0.0129350541664847,0.00153692860976988,0.0191257241593134,-0.0205515598684224,-0.0100319592631225,0.0342903080715515,-0.0119563502208312,0.0117127667405561,-0.0223344747008529,-0.0045823546005669,0.0150828659577906,0.0268256063373977,-0.00847854135774791,-0.0371654513490826,-0.0183679326661939,0.0189455740863652,0.0329041207080956,2.9404279585626e-05,0.00694844119585793,0.00129697855386999,0.00242692114755632,0.0169636783099922,-0.00296921723701328,0.0241545924575322,-0.0212260902986416,0.00837170068978606,-0.00390346233191322,0.0221749518370958,-0.0098279390384611,0.0103330579804078,-0.00887741205252985,0.0517736131215297,-0.0599137695200905,0.0139994167884096,-0.0150533614027298,0.00923428288574263,0.0566445927612745,-0.0352160025330398,0.0366200641257553,-0.0305267293837149,0.0183839661032354,-0.0355068824605459,-0.00873375068821914,0.0235713824224849,0.0559749567925885,-0.0558680457779759,0.0119237778247827,-0.00603104346759522,0.0429906073717143,-0.0489420141070054,0.0225582125625472,0.0481715639426675,-0.0552441970405811,-0.0154189370518353,0.0408772494975758,-0.0189149448644324,-0.0303191923767256,0.016495120588761,0.0249547324414313,0.0222064401074516
