"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
1,-0.000901271734709868,-0.00524802544634512,-0.00962969107926558,-0.0102208199359124,-0.00800214933826687,-0.00618840757020377,-0.00569125484856245,-0.00547292630178961,-0.0053151737177557,-0.00564436234220897,-0.00566072411307327,-0.00433328795029232,-0.00249043446425018,-0.00144718039207307,-0.000917169064847201,0.000191587558080659,0.00112720124152242,0.000119687970978903,-0.00237776681718043,-0.00386022803291371,-0.00329721760044722,-0.00241239367256408,-0.00250154106349069,-0.00251073371526959,-0.00140020139602556,-0.000214975688059384,-0.000275459873884083,-0.001020546309313,-0.0013111350371402,-0.00143795972818276,-0.00210158673526512,-0.00259989245701393,-0.00198090116141232,-0.000982063563404791
