"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099","2100","2101","2102"
1,-0.00379449709352625,-0.00576158918090776,0.0328018531748904,0.00144452917157198,-0.0086607870725362,-0.0254098992578362,0.027213121249334,-0.0155631445062333,-0.0178110549649975,0.00533481608620152,0.00310869289696236,-0.00925124821731491,-0.00928378753714432,0.0121364767555076,0.00371385210635517,-0.0114605717530656,-0.00773997381950656,0.0109360651576175,-0.00126228667856951,-0.0114728610365132,-0.0121162494707192,0.0036939219333124,-0.00441040812378727,-0.00485671804259899,-0.00541087939769879,-0.00321402666759437,0.017894251373597,0.00990994604413559,-0.00149478422153837,0.00356710364793721,-0.00162763127705245,-0.00978117128001423,-0.0127874627909955,0.0181166734486956,0.00875054056299887,-0.00474903167123192,-0.00456738825710799,0.0161900340818521,-0.0129633644264508,0.0287186108878481,0.00345558292043699,-0.00104274517842236,-0.0156218412063044,-0.00655341717985126,-0.00256429519035541,-0.00647680726314884,0.00691321494987529,-0.00651670066171646,0.00230939980449816,0.00494888147303597,-0.00975177636725714,-0.00317649158364341,-0.00632965974532826,-0.0055541524146833,0.0132705875552309,0.000762988272035806,-0.00604656337046228,-0.00426049547839504,0.00652083490261293,0.00993982785905598,0.000222888918073189,0.000533631467364654,-0.0105538571717121,0.0237490140811506,-0.00805508181488544,-0.0095633254685891,-0.00253966327015082,0.0170516480191317,-0.00897209219064646,-0.0110662623368073,-0.00919046290015492,0.0167212390211635,0.0140521736014383,-0.00661042482627568,-0.015321292256009,-0.0091739502378049,0.0250972505329318,-0.000765907938915359,-5.93470158946221e-07,-0.00812337338106798,0.00692361048528244,-0.00879448958895585,-0.00166504620901316,-0.00181333820838105,0.0343534763440084,0.0233477762514211,-0.000156633807258404,-0.00827073901841743,-0.00167026167929558,0.00822061739404602,-0.0130001757056858,-0.0148757508068356,-0.0124909471418046,0.00385938711324754,0.00193924832276992,-0.00617455459593985,0.0144087706410512,0.000872963594177722,-0.0166493155249686,-0.00989214974625181,-0.00206386166870067,9.88534312800406e-05,-0.00506774364589942,0.00651461343321988,-0.00611307738757935,-0.00620130453520942,0.0136245399338114,0.00272239480223584,-0.0119390990968731,0.00189462673144193,0.0104404477118976,0.0111117663214799,-0.00291506984583617,-0.00482598254859886,0.00778325848275144,0.00325863894624256,-0.00992512901177296,-0.00661767532689021,0.00248143690523223,-0.00886105864423195,-0.0245895613143311
