"2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068"
1,-0.00108854353939894,-0.00093426721712227,0.00127625933078752,0.00278698133884733,0.00194109191967353,0.00045897744269691,-6.51206651492782e-05,6.33033353556512e-05,-2.21701048398674e-05,9.81999233158745e-05,0.000789372453542535,0.0010522380186822,0.000370039001871251,-0.000436107723052205,-0.000411183341410387,-0.000536992822665111,-0.00203602749728694,-0.00378357352985812,-0.00398383302718608,-0.00282813681755944,-0.00254527347690188,-0.00342619465293448,-0.00381875885778298,-0.00266119785401499,-0.00105596425037238,-0.000253233111872281,-3.58036040431441e-05,0.000224667302166111,0.000133192651287288,-0.000670201124702102,-0.0014390271963271,-0.00126373315960149,-0.00119740881677912,-0.00233398304785201,-0.00400165664794653,-0.0045051831950214,-0.00387547476702028,-0.00325346781038921,-0.00261591128902258,0.000528182344579764,0.00581688864659977,0.00897923950843943,0.00681579994401919,0.0012696240137491,-0.00234807159352392,-0.00211240088729014,-0.000907783006979531,-0.00110472159733729,-0.00191152854562082,-0.00151585887021399,-0.000488984616083155
