"2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068"
1,-0.00356507017109092,-0.00255729091338649,0.000426451971361871,0.00219909093073296,0.00129881315134288,-0.000220041435736593,-0.000855919924087215,-0.000915163264680613,-0.000963199279882974,-0.000526008868987489,0.00057517172960814,0.000800584618855007,-0.000331689177939225,-0.00165991929657551,-0.00150358301355175,-0.000902504664727109,-0.00139750146405194,-0.00271052201601336,-0.00311388010058879,-0.00252654389664487,-0.00226101055102399,-0.00278479076691476,-0.00295930581047427,-0.00197470820148815,-0.000449620378997814,0.000669758803991513,0.00132239130593301,0.00167691947403122,0.00160575448283779,0.000897492010218085,2.16557821515558e-05,-0.00124488626429113,-0.00225514437518943,-0.00215628187146136,-0.00100568966396565,0.000105820093275669,0.000141053346770753,-0.000677242723133876,-0.000873095194200306,0.000358500205655412,0.00191652230340117,0.0026005184521893,0.0019823390244269,0.000368450170024528,-0.00166411723474233,-0.00247955442999019,-0.000715708166015546,0.0030232797536749,0.00564792481310369,0.00547117277413491,0.00410935348516998
