"1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068"
1,0.00199133623465308,0.00248659148637953,0.00326708381412906,0.00379199866221577,0.00297298259489689,0.000245803538627816,-0.00312561423117919,-0.00358248164477222,0.00063429183579905,0.00648255944088298,0.00882625234410567,0.00619835961386384,0.00237280985197933,0.000581855293770065,-0.000109852610523468,-0.00173150064250179,-0.00350011108767578,-0.00319730355306664,-0.00125259552593094,-0.000257106828504439,-0.000867605518545506,-0.000896161145584597,0.000501795651379838,0.001893084748155,0.00184554353882131,0.00113310125751625,0.00082143681286521,0.000468628225293172,-0.000451515249954163,-0.00131484156721986,-0.00147440610250848,-0.00162993361056535,-0.0018639623915537,-0.00134849323204396,-0.000215240940906414,-7.02762740549627e-05,-0.00194436803156021,-0.00351988083422431,-0.00221576324667039,0.00101212986077352,0.002772764207316,0.00157253706228569,-0.000344205304244921,-0.00126328325588437,-0.00140918004618662,-0.00140151825685441,-0.000866506290614466,0.000304975004317661,0.000559901784193795,-0.00053272648948921,-0.00178500987614689,-0.00155763092812743,-0.000965992141239908,-0.00153247623042851,-0.00288167385991474,-0.00323886538879522,-0.00258867726458473,-0.00230139579834526,-0.00281056114791156,-0.00293578809246582,-0.00191857154671358,-0.000447775356942774,0.000570745182940045,0.00118596710085795,0.00158351212858509,0.00154489571148371,0.000811216531447861,-6.29494875222976e-05,-0.00121626736949324,-0.00200956323773297,-0.00168689764298785,-0.00041369516617154,0.000650006500037872,0.000458794206516594,-0.000679007103195378,-0.00112345671114058,3.98619742123796e-05,0.00164929277366157,0.00235981792741505,0.00168303775509752,6.21503783874526e-06,-0.0019937772814142,-0.00266824273340723,-0.000724017968568478,0.00317537749971371,0.00591549432582783,0.00581037906016987,0.00447977373985108
