"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
1,0.00123369271155899,0.000852591275351917,0.00673314005070159,0.000898231417003867,-0.00127577292346602,-0.0016252307316181,-0.000894571426027126,0.000405322341310895,0.0112848151262957,0.00778147011048197,-0.00340761769528908,-0.00384952112239993,-0.00460316599291033,-0.000905412866442568,0.0029809639158558,0.0156029729518856,0.0117840929262494,-0.00142643302903691,-0.00524921142186433,-0.00885700182798868,-0.00836037171787142,-0.00483321567823165,0.00952759912490966,0.0043419988411738,-0.00389040886441551,-0.00440941313502091,-0.00595776122126252,-0.00488990247096,-0.00228482584208796,0.0107233297557005,0.00803603934799884,-0.00365614992140095,-0.00455432598792139,-0.0061770569095208
