"1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
1,-99,0.00100358760535762,2.74383811485708e-05,-0.00150730047067104,-0.00200859964452159,0.000111004831342566,0.00401206510263471,0.00659419342778423,0.0052231139998323,0.000811081583061408,-0.00312486924417267,-0.00373491399720621,-0.000501923666967315,0.00448604341707001,0.00799221745452178,0.00724509014836397,0.00205471358867267,-0.00440752930479785,-0.0078581849080132,-0.00628666453936907,-0.00177429008422642,0.00179591717401905,0.00208084192615148,-0.000446119094668318,-0.00350531945646605,-0.00456630741713712,-0.00239990881073513,0.00170719261285677,0.00451832090738322,0.0035170505667254,-0.00057754645810944,-0.00440752820334449,-0.00525772380771044,-0.00350157483373586,-0.00168597942348619
