"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
1,-0.0089481938814273,-0.00484317583308129,-0.00319445525748931,-0.00418188247870665,-0.00587291668683736,-0.00695168677372521,-0.00717114878259164,-0.00615591377257606,-0.00384977214579537,-0.00175311455881846,-0.00185088116391107,-0.00386192405028388,-0.00520991653285242,-0.00429805012136745,-0.00257965448408518,-0.00241499902122932,-0.0037451989155315,-0.00449411739982727,-0.00365656553993963,-0.00255502947377311,-0.002533707537911,-0.00284985067629238,-0.00176403450181921,0.000956878825308065,0.00349046890342639,0.00381414001381689,0.00159594177948772,-0.0016506355381126,-0.00390536288592912,-0.00418705728239242,-0.00314196396537472,-0.00220619038078884,-0.00212094772198869,-0.00242956560832523
