"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
1,-0.00233902924131575,-0.00443556368023355,-0.00577946608744985,-0.00480020415905075,-0.00357632323508773,-0.00464172375155775,-0.007256446474293,-0.00878781272638802,-0.00826993543514876,-0.0066947365209896,-0.00482392015379454,-0.00302283834050641,-0.00235735090072695,-0.00330495409787124,-0.00444037854031611,-0.0038710012980361,-0.00221557109785228,-0.00186514783139568,-0.00327502408690345,-0.00428589318804071,-0.00349464811438319,-0.00238438770484848,-0.00258705779196769,-0.00304162664020356,-0.00162830382205054,0.00151794810976596,0.00402387663021885,0.00407499903281917,0.00186413769285755,-0.0012604287766551,-0.00382031770889445,-0.00469701514595194,-0.00392449557224535,-0.00288453805807228
