"1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068"
1,0.00210582309400953,0.00237565640405653,0.00311281283581092,0.00389681117606941,0.00322219021688735,0.00024529999345238,-0.00337667525795685,-0.00371268090687686,0.00076556657930125,0.00659481042389783,0.00878685486835411,0.00622107641496808,0.00243600005804921,0.000538507137835524,-0.000237434720747008,-0.00170384464372518,-0.00336285148323531,-0.00322136387944267,-0.00140929889829297,-0.000277011769467585,-0.000691792888540562,-0.000847741834501351,0.00031677323509934,0.0018118729162895,0.00204694645734496,0.00131913284806896,0.000675671716149971,0.000209637989258771,-0.000454570420549546,-0.00109393037318432,-0.00138172537379172,-0.00179913304262883,-0.00214607828064728,-0.00122323002958809,0.00123546007284926,0.00334188245557363,0.002837721346232,0.000852527856515027,0.000475225642407151,0.00248217042753179,0.0042010723364571,0.00316910015484355,0.000806979148681219,-0.000427567238735077,-9.17852509259206e-05,0.000367771267416633,0.000336220611468272,0.000374389547105678,0.000611315153643127,0.00111935814367582,0.00171264696247038,0.00217054019628538,0.00129405568542164,-0.0013567021960039,-0.00405585227525927,-0.00471688484681532,-0.00389231593265781,-0.00381180275934161,-0.00455670388087177,-0.00410640362410206,-0.00209932096720732,-0.00107592081540608,-0.0022411549304878,-0.00330367682498035,-0.00254025261822971,-0.00177494520549592,-0.00302596505765929,-0.00457931643053827,-0.00322362114248313,-0.000365666553107787,-0.000485894799261273,-0.0040844805961927,-0.00647284741439623,-0.00506302417276381,-0.00292754155272582,-0.0032889167605559,-0.00363247148385564,-0.000594862734368984,0.00296496616745198,0.00175555826130054,-0.00363171167445364,-0.00659051875781479,-0.00430025337314463,-0.00100825466367753,-0.000929772240823671,-0.00152633636304786,0.000600653468983294,0.00361378761570248
