"2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068"
1,-0.00108854353661974,-0.000934267214473468,0.00127625932930456,0.00278698133511704,0.00194109191868213,0.000458977444821695,-6.51206638386712e-05,6.33033346199676e-05,-2.21701049124081e-05,9.81999245680067e-05,0.000789372453158334,0.00105223801562457,0.000370038999844401,-0.000436107721274298,-0.000411183338437926,-0.000536992822007823,-0.00203602749817693,-0.00378357352977976,-0.00398383302685808,-0.00282813681904007,-0.00254527347876754,-0.00342619465200164,-0.00381875885469343,-0.00266119785279124,-0.00105596425229239,-0.000253233113884422,-3.58036040583972e-05,0.000224667302500528,0.000133192650640032,-0.000670201124842887,-0.00143902719460503,-0.00126373315829305,-0.00119740881820603,-0.00233398305003672,-0.00400165664729358,-0.00450518319212823,-0.00387547476592683,-0.00325346781250441,-0.00261591129096087,0.00052818234563077,0.00581688864885058,0.00897923950819502,0.00681579994126772,0.0012696240117252,-0.00234807159258785,-0.00211240088474486,-0.000907783005440336,-0.00110472159788388,-0.00191152854685254,-0.0015158588706719,-0.00048898461569435
