"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099","2100","2101","2102"
1,0.00208957498905728,-0.0191693248744413,-0.0170392127036328,0.00223480682930399,-0.0120178657876074,-0.0143802943315305,0.00148128828273936,0.00119526593460731,-0.0139111605156882,-0.0172521520515197,0.0100492012740629,-0.000716532626267681,-0.0115557529447783,-0.00598845376130321,-0.000397282990978942,-0.00166653690399386,-0.00135890492433221,0.00230322173578637,-0.00933707121615388,0.00304334559478206,0.0138483109066702,0.00401932083396848,-0.0107122271846955,0.00127051283025685,-0.0038120590165008,-0.0056095100366196,-0.0031740261349526,0.00377398960514512,0.006418825788845,0.0321790917486253,-0.00937699885929528,-0.0196399974507438,-0.0330034376627052,0.0180514385736609,-0.0114738539792343,-0.00397269173938011,-0.00796031643303735,0.00486353985956491,-0.00887019077845023,0.0067657928135018,-0.00869507028889589,0.0327534361024301,-0.010475941926183,-0.0144339566882671,-0.00450357892179906,0.00201895065974195,-0.00652435904911372,-0.012263086825712,0.00175085878891939,-0.000417394604121431,0.00103107653835795,-0.00167557866566611,0.00119457008015586,-0.00110143368668482,-0.00366862489360945,-0.00580325220030232,0.00853104828934623,-0.00529716303187924,-0.00119647956875961,0.0153512445095423,-0.00367355286513121,0.00495755004232894,-0.00357402768777219,-0.00651909357008262,-0.00564658025771312,0.0195221413744234,-0.00262389935308192,0.00991397726967567,-0.0013356500913302,-0.0106946412267111,-0.0118954864474413,0.00631393559447937,0.00105321979787532,-0.00407156810553249,0.000578445376458185,0.00347608259110116,0.00799158200776785,-0.010124170695875,0.0009006784047673,-0.00189778095618607,0.00275363682879874,-0.00595331227074715,0.00642040637054907,-0.0102074183990661,0.00554284273633385,0.0259185736115581,-0.00271464046561132,-0.0145935490517737,-0.00518525448123712,0.0146335744948609,-0.00859026328939573,-0.0110218692502837,0.00495947598221456,-0.00755270776453053,0.00521918175147265,-0.00501894900756345,0.00207025732368251,-0.00203831804719023,0.0216024241455307,-0.0121791554765469,-0.00708683710634287,-0.000859415227118084,0.0106055258267004,0.00402510757800275,-0.00865418593991102,-0.0120632888303202,-0.000577837962319598,0.0121129408510982,0.0110948915953032,-0.0130758897030341,-0.014141110052657,0.00405254498507717,-0.001467724220959,0.00987257863223858,-0.00991072868967599,-0.000771595391811279,-0.00797216068342834,-0.000706644289321294,-0.00258707344929339,3.73591800456966e-06,-0.0217319138161733
