"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
1,-0.00802563608424906,-0.00526235926397209,-0.00348645529966527,-0.00488582570432551,-0.00584111149458338,-0.00291973351870658,0.00155201206324767,0.00250388147446997,-0.000289792572174594,-0.00291748446426507,-0.00311579854744394,-0.00252002764420995,-0.00239680855302632,-0.00090471916640066,0.0022217541531607,0.00361884595830695,0.000598106689687041,-0.00376290834569445,-0.00406609804137918,-0.000150898948659401,0.00290917202121526,0.00169755272653694,-0.00102963327268577,-0.000897860242894168,0.0018482597318886,0.00327740908081823,0.00170598205535494,-0.000408827096377777,-0.000621411156706104,0.000237537150591018,2.79805573113556e-05,-0.00138348515801998,-0.00256871076074729,-0.00289653228475252
