"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
1,-0.00211156245924351,-0.00561277396507213,-0.00895523239173977,-0.00923208304248734,-0.0071233695853069,-0.00562120499317982,-0.00531126583448916,-0.00483629009788273,-0.00331236283468114,-0.002333222007835,-0.00287022963431651,-0.00400237245957213,-0.0044901799453889,-0.00360750962044292,-0.00216660566941024,-0.000854131421650913,-0.00027263521141335,-0.000444896416905605,-0.000818869571825589,-0.000830686583308783,-4.91822026668585e-05,0.000554439190699147,8.09660945535397e-05,-0.00096801452849667,-0.00134268242108866,-0.000749277449480949,-6.56844279619884e-05,-0.000111432701799528,-0.000837453698610221,-0.00159062948702663,-0.00182265866819433,-0.0013738718749835,-0.000550468326975014,5.01155198152981e-05
