"1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099","2100","2101","2102"
1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.0148018740612505,0.00125798462495457,-0.012422030920229,-0.00482210152659562,7.74405929875956e-05,-0.00173144785882204,-0.000513713629913694,0.00876088768451641,-0.00167113653412986,-0.0144315823834362,-0.00717908776931748,0.0152826720319788,0.000997467659847727,-0.000788591285755962,0.00948574603861472,0.00797286661828829,-0.00952995555647513,-0.00345150626778597,0.0128823987903529,-0.00183931079726819,-0.00800060853508341,-0.0101283356366298,0.00873390711254557,-0.0104915598681153,-4.63895222716916e-05,0.0115020890265163,-0.00550054185481672,-0.0082849119018769,-0.00134806256982899,-0.000847154232052867,-0.00673956996472767,-0.0107792023868018,0.012162800172593,-0.000427709520600342,0.0055581879263856,0.00307409623965783,0.0132817856627466,0.00300140174075981,-0.00416078420354541,-0.0152361285380467,-0.0106275018513476,0.00344684433261061,0.00425550257138045,0.00571534653988017,0.00423474960303058,0.00493188004217317,-0.00999702603558111,-0.00338917233412334,0.00670190444043867,0.00176311490080796,0.0126373211161114,0.00438399972861063,-0.0102062860284336,-0.00425718088139051,0.0278461251908661,0.00208401990457937,-0.00127033235300977,-0.00612445013728925,0.00449472812495144,-0.0108664313672236,0.00686442499229129,0.00654065166422579,-0.00172349846813204,-0.013975888524718,-0.0120350358596702,0.0144826503953178,-0.00764840881320595,-0.00231131486847712,0.0148803132591035,0.00798808311622257,-0.00882522890806293,-0.00788865553672309,0.00404595003366577,-0.00266641621186601,-0.00814557103754746,0.00377911435359884,-0.00408393220582104,-0.000659177208793148,-0.00143005294363178,-0.00775933368828592,0.00716141044501225,0.00389124434892557,0.00890793209895934,0.00270118704747821,-0.00381837798716282,0.00933626868332326,0.00956457637883543,-0.00358170328567382,0.005302954611635,-0.000530016959569376,-0.0122319672275008,-0.00873009015275427,0.00520499554825977,-0.00195183179466209,0.00869251077651471,0.00366524600183298,-0.00866153611900506,-0.00651561766270499,0.00138799469855842,0.0106980385854349,0.00190657992578826,-0.0107486188263652,-0.00666826149957623,0.00530015853913663,-0.00638850896274781,-0.00699923885449781,0.0039038181071451,0.0142667559959416,-0.000301147734112942,0.00112572010327787,-0.00209050668031295,0.00799095694764006,-0.0105651431662399,-0.0125743389324198,-0.000663403745169574,0.00170990429414665,0.00371577461965797,0.00345008465741245,-0.00388847592414813,-0.0073384708496896,-0.0295566070634354
