"2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068"
1,-0.00351988058370311,-0.00221576294538208,0.00101212977906154,0.00277276387961687,0.00157253709762799,-0.000344204839463347,-0.00126328307924599,-0.00140918048477079,-0.00140151861566593,-0.000866506039282418,0.000304975247234163,0.000559901383545123,-0.000532726877208382,-0.00178500937964747,-0.00155763017921563,-0.000965992369422639,-0.00153247707992971,-0.00288167389614915,-0.00323886461249825,-0.00258867711871195,-0.00230139651448453,-0.00281056128425274,-0.00293578728396592,-0.00191857138187598,-0.000447776442751023,0.000570744668931071,0.00118596829846953,0.0015835131890859,0.00154489480331022,0.000811215142699754,-6.29490060727045e-05,-0.00121626592242071,-0.00200956337328619,-0.001686898976068,-0.000413695152724417,0.000650007756479174,0.000458794064078496,-0.000679008720962669,-0.00112345677898716,3.98639648490628e-05,0.00164929333608561,0.00235981579337882,0.00168303680901638,6.2177263058331e-06,-0.00199377486803637,-0.00266824423215673,-0.000724016893664007,0.00317538239442425,0.00591549373752221,0.00581037381957863,0.00447975625663293
