"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
1,0.0038019323087602,0.00312001172746041,0.00213174241742125,0.000761679860322066,-0.000414081865886942,-0.00098215971496082,-0.000521553292110512,0.000326270162226501,0.000830558834632593,0.000103234848603984,-0.00140679440742779,-0.00261565939541654,-0.0029277195397935,-0.00177836512129323,-1.1005742140547e-05,0.00114178915442675,0.000759243324593715,-0.000404840705861519,-0.000734602557333497,6.2017137245139e-05,0.00105598450278369,0.00092110387530149,3.38202835771125e-05,-0.000260494378146302,0.000216667191684331,0.00023356968748045,-0.000693472112452405,-0.00143825758135054,-0.00112055151725943,-0.000437497323589618,-0.00045622428053614,-0.00094709139015477,-0.00103729063720009,-0.000752163397230032
