"2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068"
1,-0.000939357870396016,-0.000435450327565099,0.0020594342672142,0.00355305627500283,0.00234106975698129,0.00035988981823068,-0.000522174469123615,-0.00048647013781028,-0.000472078465751711,-0.000214584857166319,0.000549621131846978,0.000841932628459311,0.000239504786866324,-0.000419739688934736,-0.000287889710435326,-0.000455771274144275,-0.00210448872330662,-0.00396587836769435,-0.0041912648309407,-0.00303449855621162,-0.00275722945359219,-0.00357707090369989,-0.00382541841643286,-0.00256931558030721,-0.00102811866609852,-0.000375951353376378,-0.00022400489794161,9.13141053370721e-05,5.56616032435138e-05,-0.000755755176539373,-0.00150770084555923,-0.0011820298955052,-0.000864803389607473,-0.00177880445498724,-0.00337604402166984,-0.00403297500704216,-0.00377143179263602,-0.00357594160400262,-0.00318069095111452,4.14994338841235e-05,0.00557591637970714,0.00887611089841501,0.00665963836741091,0.00103184926804867,-0.00252357833719236,-0.00212001063522508,-0.000802903042218463,-0.000993867424422257,-0.00181519038913555,-0.00137976120717187,-0.00029810506881689
