"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
1,0.00142953584814153,0.00100401910253322,0.00484323602588896,0.000767098273767234,-0.000652812607787692,-0.000770817708752712,-0.000173497793520061,0.000767634073906236,0.00821242892181224,0.00568206656933286,-0.00220212802537067,-0.00268168967493123,-0.00324206724626266,-0.000620705676587391,0.00213959549147677,0.0107863489724615,0.00803657689810236,-0.00116054274327293,-0.00380802139238837,-0.00621325376535894,-0.00581877843287848,-0.00342862878048046,0.00636960132937964,0.0028139635436935,-0.00278691629139234,-0.00313928384683125,-0.00426948678087494,-0.00359903385622311,-0.00180502401729319,0.00716131071255384,0.00532210822003093,-0.00273213935720063,-0.0033697520403385,-0.0044838651599209
