"1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068"
1,0.000522859247530558,0.0010980998951717,0.00214962006046623,0.00318881416899007,0.00302771772557023,0.000906635867923912,-0.00207408276611126,-0.00243354221060272,0.00162331821305881,0.00719703056887951,0.00932821239135405,0.00663686615012721,0.00282980359331418,0.00101512138130455,0.000190764095325011,-0.00166354572331839,-0.00371354436038631,-0.00365398355263426,-0.00179750219132953,-0.00066678926439053,-0.000978703766551181,-0.00069575204513055,0.000919372218283829,0.00239868061195027,0.00230251960589176,0.00139899940908612,0.000801887780260042,0.000181813394910886,-0.000888246394371405,-0.00175385848611811,-0.00178942677192758,-0.00173721239731851,-0.00176393638025639,-0.00112629558672572,3.11267896113098e-05,0.00014573528262067,-0.00180383172652708,-0.00356507666528054,-0.00255728336508354,0.000426459892974452,0.00219908876231878,0.00129880521969661,-0.000220050582270318,-0.000855907859043085,-0.00091516921766108,-0.000963194805230887,-0.000526007212964352,0.000575167723343315,0.000800586551244838,-0.00033168637976565,-0.00165992198855247,-0.00150358092609076,-0.000902501712782334,-0.00139750936490381,-0.00271052435089651,-0.0031138673248725,-0.00252653747662391,-0.00226101738327765,-0.00278480069575747,-0.00295931103686465,-0.00197469656745427,-0.000449621374896751,0.000669754349160215,0.00132239173249447,0.00167692158723621,0.00160574940586499,0.000897497994881435,2.16499480103584e-05,-0.00124488561578735,-0.00225514848335879,-0.00215627318347307,-0.00100569030200739,0.000105817001073727,0.00014105550666783,-0.000677244551294374,-0.000873093194182839,0.000358502750314634,0.0019165237818526,0.00260051868258404,0.00198232529096024,0.000368458702061039,-0.00166411711401755,-0.00247955354339768,-0.000715708825041885,0.00302328018538624,0.00564792646724144,0.00547117280789604,0.00410935091901048
