"2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068"
1,-0.00356507794486686,-0.00255728445060618,0.000426460584811126,0.00219909014868008,0.00129880514637642,-0.000220051958017644,-0.000855908357691528,-0.000915168194176191,-0.000963194067198458,-0.000526007816454082,0.000575167190832771,0.00080058722599498,-0.000331685830207564,-0.00165992289634158,-0.00150358191623982,-0.000902500947409852,-0.00139750797508574,-0.00271052468635776,-0.00311386879860756,-0.00252653749709895,-0.00226101598332999,-0.00278480052938384,-0.00295931250034838,-0.00197469688806556,-0.000449619681318874,0.000669755088103163,0.00132238989507798,0.00167692014333622,0.0016057509574617,0.000897500054458062,2.16490871701702e-05,-0.00124488778919675,-0.00225514821131513,-0.00215627126985387,-0.00100569049285273,0.000105815110360273,0.000141055850559403,-0.000677242098874791,-0.000873093176813278,0.000358499806671754,0.00191652316427303,0.00260052200712257,0.00198232632416722,0.000368450167324239,-0.00166412151043329,-0.00247954834148749,-0.000715707668518183,0.0030232771852287,0.00564792656665198,0.00547117727124887,0.00410936859342116
