"1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
1,0.0033128068763717,0.00304093103617891,0.00166872823947285,-0.000559554815755998,-0.00188571176353285,-0.000602756304496202,0.00266330115831278,0.00525255265400786,0.00463264029050028,0.00108367818111906,-0.00253862501368032,-0.00325941206214295,-6.28039576380943e-05,0.00493194645017343,0.00809902226781541,0.0067939786026238,0.00143364066929976,-0.00463106976276711,-0.00757304463835543,-0.00570156848864518,-0.000931992863009035,0.00292574640813469,0.00319232794010422,0.000145146216013202,-0.00360655831487266,-0.00513023671594607,-0.00314429054402654,0.00104960667806905,0.00436228225451099,0.00418034636265196,0.000683793069715614,-0.0030959742487728,-0.00405731054290114,-0.00208976867820929,7.21708808961762e-05
