"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
1,-0.000901273889141416,-0.0052480258266769,-0.00962969016077446,-0.010220819613344,-0.00800214996382825,-0.00618840774340554,-0.00569125404934066,-0.00547292576913741,-0.0053151743014003,-0.00564436312456665,-0.00566072394750446,-0.00433328718890839,-0.00249043424422917,-0.001447180899778,-0.000917169351511973,0.000191588173674004,0.00112720188175973,0.00011968638353224,-0.00237777209740159,-0.00386023208005225,-0.0032972242971304,-0.00241238814212537,-0.00250153267408171,-0.00251072909068748,-0.0014001954874995,-0.000214984370710605,-0.000275460461908459,-0.00102055324952676,-0.00131114315055126,-0.00143796734216849,-0.00210158258674852,-0.00259988449558227,-0.00198088835883855,-0.000982048095896841
