"1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099","2100","2101","2102"
1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-0.00261527476105866,-0.00695462919488854,-0.0110857030021761,-0.0111947354898405,-0.00906609487801748,-0.00769442935763754,-0.00711037606650273,-0.00558933364449763,-0.00364117943639438,-0.00347833747846281,-0.00478452602901634,-0.00533565019950914,-0.00460080967553653,-0.00376108076868386,-0.00310737516418029,-0.00169191974721961,0.000135394010352088,0.000612864633803255,-0.000506853701655738,-0.0014137028779843,-0.000896175399710825,-7.94049363370609e-05,-0.000211050889611513,-0.000682194965847576,-0.000525846464889034,-0.000326959279191861,-0.00104725857424538,-0.00202555407328189,-0.00187931703899347,-0.000612692920695385,0.000345870335013975,0.000164675501501768,-0.000635890915447778,-0.00120565297474505,-0.00124789128420377,-0.00085300914845254,-0.000183330523674842,0.000427668534799191,0.000513822073794181,-0.000200807694093792,-0.00146093936945282,-0.00247683849212899,-0.00234081311844612,-0.000874731950247167,0.000888438807157269,0.00161315649571066,0.00112426810562222,0.000425981899661047,0.000130222390876482,-0.000228085290762761,-0.00100228477627214,-0.00142594921517691,-0.000715347374344024,0.000567697926785613,0.00107926342442867,0.000397605671862989,-0.000658813395586335,-0.00115520837204951,-0.000750830940606757,0.000288491447568476,0.00107772740051598,0.000451166710730211,-0.00168754035724644,-0.00346997634739232,-0.00273218629260191,-4.34512558633046e-05,0.00266491025601601,0.00205342823593231,-0.000549809998768597,-0.00239596981368724,-0.00174826833074451,0.000604036022248926,0.00226283541849463,0.00181557623476384,-0.000251646967040586,-0.00171663749695909,-0.000972598470324504,0.00112046693578171,0.00195735289088473,0.000718039934784748,-0.000875282819657867,-0.000746047579493439,0.000494708671643883,0.000438092642507933,-0.00170391735537387,-0.00362898242889668,-0.00291445470901039,-0.000239325398985589,0.00149767983216698,0.000789191587892445,-0.000910036034471197,-0.00143297276959015,-0.000624873195364532,1.00998223745545e-05,-0.000331543611553738,-0.000839678740850286,-0.000671366431161732,-0.00024156924129122,-0.000344758321005208,-0.000796562315777707,-0.000854274530567676,-0.000626671718994251,-0.000929381276931464,-0.00181832264058331,-0.00227698860027128,-0.00164819570539153,-0.000541697993193238,7.96796628132958e-05,0.000134924815384857,0.000196995352035124,0.000488630640960393,0.000578303937084173,2.31055467094864e-06,-0.00114834847655836,-0.00203550295697233,-0.00170223277354806,-0.000516289775673494,-0.000800736699003031,-0.00482222433300177,-0.0113407024008305,-0.0159274244217562
