"1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068"
1,0.000283766372673074,0.000911096566506213,0.0020388572350161,0.00314056744196576,0.00305980013074391,0.00102885175939918,-0.00189544454069976,-0.00231026197127962,0.00160752035226438,0.00705420680410063,0.00921007903345866,0.00668347261569036,0.00289023251613669,0.00100924727279592,0.000183071142131808,-0.0015781035974791,-0.00366351960313118,-0.00378070582144744,-0.00197766727619488,-0.000718538049240686,-0.000876918353439257,-0.000620243787662267,0.000902637917809627,0.00242227652766257,0.00242475756160755,0.00150909448360166,0.000761663842633306,6.08328710592615e-05,-0.000959341314943778,-0.00176267073364881,-0.00184846065944788,-0.00186043692055672,-0.00187206268396139,-0.000931976012793422,0.00100107118117972,0.00213314996695987,0.000861703897539123,-0.00108853791981991,-0.000934274041073488,0.00127625066395066,0.00278699226271867,0.00194109551177889,0.00045898881398261,-6.51255027519051e-05,6.32958880569098e-05,-2.21693684178602e-05,9.81949835465553e-05,0.00078937294741313,0.00105224454482342,0.000370037420489523,-0.000436111012838898,-0.000411185367984851,-0.000536983022996977,-0.00203603220915614,-0.00378357937874285,-0.00398382914995704,-0.00282813991015257,-0.00254526857286228,-0.00342618748334018,-0.00381876929486379,-0.00266119948410099,-0.00105596513975692,-0.000253226906610218,-3.57995059418028e-05,0.000224667637678645,0.000133183629309166,-0.000670210140175114,-0.00143902847319453,-0.00126373205475136,-0.00119740458107661,-0.00233398393136014,-0.00400165505218593,-0.00450517417281331,-0.00387547399630543,-0.0032534595421551,-0.00261592012533459,0.000528173841226305,0.00581689151540877,0.00897924301008561,0.00681580306476857,0.00126962184524281,-0.00234807454244089,-0.00211240056501029,-0.00090778255475148,-0.00110472138180787,-0.00191152831690067,-0.00151585866295147,-0.000488984609827986
