"1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
1,-0.00562117903652777,-0.00349270657978404,-0.00174072462398922,-0.00189313412588231,-0.00319583175110268,-0.00353148368991638,-0.00243900155868982,-0.00155722508411156,-0.00221757812263387,-0.00163941851411536,0.0020779962448977,0.00767606394062187,0.0102644426461277,0.00768357187683872,0.00220455128428852,-0.00274085255036127,-0.00524592528851359,-0.00529268847618352,-0.00388997603039871,-0.00169480144921656,-0.00112920464208237,-0.00222069662224838,-0.00293846558392121,-0.00272684949629743,-0.0028591632535121,-0.00411860853945882,-0.00323671777297357,0.00142473121464252,0.0066023346793877,0.00659737070145012,0.00167145667850331,-0.00169350380344012,0.000848307641350472,0.00510757865504362
