Binomial,ID,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102
SHO,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,553018.6305,567175.733,576987.2127,587524.9149,595190.972,600585.5385,605355.3295,611000.9625,613574.6182,616038.745,618683.1906,620018.4647,620699.217,623312.6908,623004.8372,624548.7749,626024.4952,626900.4211,626393.7932,625566.1166,625241.4491,625134.9341,624763.7446,625892.972,626806.6848,627009.2796,624649.9629,624031.7965,622506.2158,623002.2454,621098.7342,622513.7783,622008.4287,621374.141,621887.0038,622457.673,621428.8827,621266.2847,620274.2888,621140.7734,618595.1055,617240.38,614523.8101,613944.4333,613505.4395,614018.526,614684.1027,614892.4671,614758.6682,613765.6223,612936.0259,612454.0057,611520.0572,609857.9619,608401.3317,608667.9939,608282.6656,608455.1914,606923.3616,606677.7094,609298.3881,609767.6825,609370.6042,610005.3298,609299.7991,610887.1423,603804.6046,606729.2637,610166.0211,612795.9442,615016.0682,620450.8137,622162.5537,623741.6762,623540.9862,624506.4514,623340.8067,622789.0269,622992.3103,624823.4117,628149.7011,628660.8177,626629.1422,626897.8173,626692.3114,628185.3577,627859.307,631860.9778,631683.2298,633011.9488,633552.8955,635415.9011,635029.9314,636278.3645,635399.6808,633738.4257,633565.7498,634026.5639,634692.3053,635684.6526,634335.851,636270.4613,637101.1521,636201.7425,635513.3236,634480.2884,635158.9094,637955.1665,637424.0386,637039.392,636134.7357,637510.4552,636317.5115,636615.2605,635197.9464,636328.1744,637603.6856,638079.4172,636941.3214,636245.6168,635421.2941,627807.1265
DEO,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1555666.977,1552475.806,1563250.67,1564305.495,1550647.656,1538385.089,1532207.782,1525858.581,1510884.055,1501503.893,1514262.366,1523902.244,1511556.016,1518576.385,1522440.511,1518491.234,1512337.124,1513955.564,1529197.575,1530443.545,1519643.16,1512607.684,1509113.634,1497957.698,1505129.242,1521497.192,1524279.392,1514688.67,1500364.871,1486529.003,1479481.789,1482047.113,1482123.924,1485920.381,1500819.205,1508003.603,1501204.151,1482361.395,1469890.302,1463438.677,1461941.329,1470928.672,1494683.172,1484736.292,1461596.715,1448308.836,1431860.423,1429191.185,1423385.328,1426941.209,1418838.051,1409675.512,1389381.203,1380914.665,1375036.234,1389834.931,1399415.32,1405113.938,1396302.36,1377274.012,1387483.019,1401298.28,1401666.904,1394337.646,1388778.607,1373545.916,1359623.37,1375565.629,1398830.163,1403199.266,1403441.542,1396691.655,1396589.247,1409054.436,1437726.185,1447434.427,1447250.206,1449884.82,1440102.6,1444565.113,1454892.876,1472782.183,1472009.253,1462117.309,1454910.554,1444624.841,1435649.27,1429733.564,1445363.699,1440691.774,1435683.714,1435039.425,1436459.622,1441424.271,1456532.162,1441018.509,1427880.763,1420817.367,1405020.875,1397272.177,1409695.511,1422099.457,1432258.903,1430826.347,1420301.147,1408469.179,1406508.969,1417516.445,1420711.781,1408054.587,1386196.597,1368332.222,1368276.482,1383834.888,1388680.458,1380948.585,1371147.855,1363793.332,1349955.808,1346062.945,1354495.291,1471529.18
PEL,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89623.60506,89341.17658,90284.21018,90928.891,92854.49049,93546.81216,94676.77013,94548.21955,93827.29109,92763.30634,94022.44279,94280.47832,92817.29198,90331.18602,89474.00836,89215.05052,88842.94292,89313.15213,89877.26739,89577.99807,89200.27943,88812.96565,90012.62142,90978.76652,88884.27463,88594.86335,88452.51846,88132.61781,89996.72387,89017.7636,87548.88644,88175.47704,87900.67205,87841.25633,87851.58221,87625.19464,89346.50118,88623.35251,87261.96566,86303.07313,85936.37989,86112.42666,88528.47194,88875.03418,88291.96713,90009.90603,89365.50712,89706.49565,89178.26348,89112.81692,87964.69695,88708.72134,87545.98397,88110.2147,85718.88854,84580.35791,84023.43265,85489.02756,88251.41837,86846.6321,84684.87661,83886.47798,84189.09372,84030.95058,83515.00715,83048.55098,79557.91384,81842.7682,84042.88684,86402.77298,88222.89463,90013.93708,90851.05144,90360.07776,89212.10565,90485.7444,89466.42382,90449.58239,89108.90776,88136.21616,88306.89966,89231.49724,89439.09462,88392.9805,89520.09713,89932.74258,89274.67112,90530.50564,90453.40015,89936.20027,88985.36954,87478.98759,85986.41504,85140.36571,87296.93325,87544.88612,86662.71228,87136.06145,85757.37383,85346.06711,84615.28245,84183.73052,84513.76444,83638.68766,84154.70128,83697.94176,83184.15163,82743.70061,82537.53503,82006.30829,81946.58564,81477.9951,82291.47398,82626.88665,82544.28919,82096.6015,82032.73211,81393.79877,81446.42548,80981.17113,80726.58337,86109.66797
PES,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,444952.7264,450176.7899,454244.4614,456988.5068,459949.5807,462916.0179,466333.9546,469765.2823,473051.6408,475422.8747,476392.5361,478089.226,477012.2732,475348.8082,474349.4033,473922.4255,472859.1479,473192.5504,473694.8525,472947.5289,472888.7017,472445.9238,473922.4168,472828.322,471275.9025,469967.1856,469546.3547,468192.3062,469570.9309,468924.5261,465829.6146,463595.005,461347.6577,459580.5219,458888.4448,459212.169,462931.8837,465865.9285,463597.8732,460493.9278,458416.7235,457377.1731,460960.0123,462318.9608,462255.2721,465372.8765,465915.6111,467825.787,467238.3728,468435.5256,466547.6203,466647.0571,464052.3967,463702.931,458873.4121,453570.8453,450225.6304,450865.9314,454162.2475,452011.0622,447857.5468,444433.4346,441675.6947,440454.0192,439247.6148,437780.2036,434746.6322,434923.4561,435240.2354,436712.2367,439371.3784,444568.8089,450052.9325,451375.6127,452528.2254,452978.3019,454525.8738,459272.0088,463089.9389,462404.186,463712.8391,465281.2716,465539.7676,464131.424,465032.6245,464365.4933,465674.0634,466616.2785,467133.3876,466469.62,465177.5257,460120.9728,453618.377,448110.0271,449430.0708,451527.1317,451872.1119,452329.2838,448721.2478,444264.7848,440454.9309,437032.1829,435209.3714,433835.6847,432391.5789,431493.5373,429559.9591,429353.7498,428904.1563,427496.3545,427498.4748,427021.1787,427111.5189,426824.5566,426542.806,425408.0337,425032.9252,424573.8988,424105.9014,423372.4011,422302.849,290056.718
REO,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1141086.445,1148739.341,1017371.396,893009.1039,780274.939,694507.1817,648129.9902,612242.8788,557862.5029,529419.7013,529738.9267,516203.1868,477031.5991,447657.9654,426561.164,409252.1198,412589.1346,433920.6951,418372.8089,396517.001,388882.522,386737.2245,377937.8347,383691.3464,397899.4247,394770.1466,385614.2177,373632.0409,363605.4387,365687.1987,369305.4882,378326.9071,376410.9385,376154.4502,375626.2468,367441.4454,373868.5377,367797.0504,367585.9362,367703.9833,365129.6687,354946.6404,343527.6742,356143.6607,365198.8968,356056.9591,347824.3779,355035.7143,348085.3578,356485.6388,355331.7823,348399.844,339586.9421,336492.2939,338988.8746,342905.9061,348202.0416,352419.8146,345006.6376,329934.3398,340867.7505,349605.2872,357653.8676,354959.1536,339264.1239,328286.3197,325766.4937,364196.1369,385466.5596,375086.3096,355908.4309,344786.5289,348598.3399,370062.9758,376367.5407,363157.9827,351602.2492,361207.7238,360553.9252,358316.7221,377745.236,373129.2064,362411.3237,362554.4392,362496.0252,356058.1768,345134.7545,367207.3693,374280.5956,375521.9965,375663.6282,363002.4789,349613.7034,361641.6201,372427.6719,349833.271,353963.9231,357867.3387,345895.2694,338844.482,345569.2453,347167.2672,360612.0438,361989.845,352171.4255,339185.9488,337237.2457,357714.4002,347839.233,339236.4019,329089.9143,321551.9137,328574.5936,342633.6894,332180.669,333125.567,337320.8031,326570.6794,312810.7878,314904.9472,325453.8298,322210.579
DEL,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63987.15608,63846.70552,63979.67534,63897.02484,63584.07256,63083.58508,63123.442,63254.28824,63293.48906,63281.66976,62968.84119,63082.30342,62206.55313,61462.90723,61011.57709,60971.79035,61065.80947,61023.30195,60760.38054,60624.2092,60608.48536,60392.8215,61164.72325,61021.46532,60629.15351,60244.58801,60095.59731,59946.48675,60785.75493,60485.88551,60151.37661,59894.54804,59574.69511,59450.58161,59289.05901,59092.72418,59635.77912,59505.10368,59347.00202,59029.01471,58759.01054,58625.43615,59433.11382,59831.00594,59638.24466,60187.23219,60033.62472,60246.72984,59869.2771,60131.62819,59755.65502,59986.33813,59660.93336,59843.26182,59091.03859,58208.3677,57853.24227,58077.27529,58669.86924,58127.77948,57654.24383,57224.6757,57021.76864,56936.33025,56725.83015,56597.36689,56291.28536,56410.17504,56604.27689,56691.05308,56792.36714,57035.5417,57332.01576,57481.95284,57531.70005,57539.73162,57652.28251,58342.16499,58314.10512,58607.55329,58968.93702,59274.11854,59352.77349,59313.93212,59650.96003,59602.11391,59045.34968,59499.24981,59253.37289,59289.21994,59153.62137,58540.11617,57927.1378,57402.43348,57752.04385,57670.82073,57989.01649,58086.83604,57493.28917,57030.12222,56443.78977,56008.63351,55790.27367,55896.16981,55918.75677,55751.2164,55401.19819,55183.7234,54858.57241,54894.63355,54828.54657,54558.93361,54357.91649,54533.23774,54289.4228,54209.22645,54189.93649,53794.76776,53683.7251,53443.023,53083.42449,58004.82108
FLA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89048.07841,89105.52776,89332.56184,89440.75936,89452.45581,89264.01671,89180.69757,89280.44864,89333.16,89085.50064,88886.63848,88820.98455,88243.07112,87518.96166,87314.17412,87262.15788,87082.11558,87076.96774,86835.91719,86640.80635,86616.83361,86515.82113,86694.98456,86495.04498,86389.06737,86372.1827,86475.78964,86405.06269,86864.53528,86919.8461,86280.90226,85330.28454,84242.29651,83516.95999,83210.53293,83289.46594,83873.40349,84234.37126,84365.8229,84476.20842,84778.69325,85027.49149,85540.0197,84974.142,84523.6142,84491.20722,84414.81144,84570.8804,84663.78767,85489.83917,85892.17782,86421.08714,86524.62993,86719.98952,86134.61707,85512.58459,85286.01669,85525.36323,85901.67783,85570.63453,85010.13231,84662.19359,84206.70158,84014.11386,83930.14058,83784.81399,83084.28383,83024.29818,82953.18053,82897.7371,82817.05501,83099.89289,83605.97767,83445.30586,83355.48161,83244.14535,83193.22353,83582.67665,83905.94292,83900.92807,84490.77735,84856.74694,84922.74446,84718.81792,84816.02194,84777.86667,84902.57083,85161.55664,85323.35779,85263.99381,85181.2377,84662.38219,84046.95514,83582.23409,84062.68069,84437.7598,84406.98747,84458.82132,83997.24629,83294.24266,82685.52352,82257.2612,82189.1901,82193.09985,82015.76928,81862.2518,81485.2502,81520.94524,81547.77678,81363.90001,81295.68031,81309.06277,81211.93274,81049.94416,80883.37136,80619.75026,80672.57762,80722.25422,80649.42485,80479.13554,80277.2828,72240.48891
LRD,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514256.844,514779.274,516350.1041,517385.6944,517263.3183,513809.8812,510929.4776,508213.3366,504016.9667,500500.9807,503252.9807,507250.3486,511624.7622,519590.663,526220.9169,529866.4906,531842.6875,535432.2018,542094.9867,544117.0475,543065.4095,541195.1659,537659.1029,533904.5542,536000.0233,541018.3143,542392.5828,543730.0895,542290.8058,539225.5531,537141.4074,536833.594,534528.8365,534522.0215,538435.162,539698.5135,540131.1144,538446.3007,536574.09,535270.2277,535476.4571,537037.0269,534803.4076,531533.026,527886.5759,528230.3274,528821.7243,529532.5596,531311.5237,532923.4242,533772.5385,533150.5898,530720.2763,528349.4701,524858.8028,526463.65,529913.994,532591.9402,531900.4174,529544.4777,532988.9477,536458.7793,536868.1504,536986.2466,536668.7115,534259.1713,531456.0557,532277.6489,536846.3596,537181.6026,538489.0279,539866.4974,541085.7831,541769.2619,545239.2867,546346.8954,545285.8384,543720.112,539500.8396,539660.4144,542128.315,545843.9516,543476.6072,540390.995,537916.4632,536783.3209,535399.3635,535307.1257,538593.217,537444.8425,537154.7456,540068.1183,541044.3439,541218.5174,544729.553,540730.5535,538874.2483,537701.1057,534513.8305,534178.2842,536072.9994,539107.1732,543267.6981,543608.5008,541472.5631,539975.5337,539648.9305,542062.0209,544267.6852,542581.49,540216.3341,538438.3765,538806.2947,543119.7418,544418.4065,544149.0743,545080.5239,545182.5529,542959.5722,542317.6044,543437.6793,391778.6649
SSK,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99044.60348,99169.84952,99254.63018,99321.2512,99725.24744,100229.0011,100801.8391,101575.1685,102344.3299,103113.0443,103944.8689,104721.5815,105161.365,105884.1277,106363.1591,106713.4922,106872.3339,107095.2522,107284.3245,107434.6757,107522.9167,107577.8092,107625.2399,107517.5308,107712.8355,108057.2853,108290.8944,108476.6661,108694.8002,108556.2954,108634.5302,108729.2846,108628.1382,108708.4386,108858.9816,108874.6944,109012.436,108937.9799,108815.794,108845.2692,108888.5966,108893.8613,108991.8554,108717.7493,108380.4823,108494.8813,108305.7938,108418.8931,108206.1289,108369.0226,108078.4636,108363.2103,108167.4549,108279.2672,107894.1961,108059.8234,108105.545,108278.8704,108344.9083,108028.8361,108312.0278,108438.9423,108433.6034,108634.8057,108586.4107,108532.2356,108453.0049,108512.4795,108621.323,108700.397,108728.5126,108899.211,109051.6199,109163.4074,109205.0961,109325.3711,109280.5772,109349.3852,109194.8954,109160.2293,109335.715,109470.8295,109298.4246,109237.733,109172.5799,108983.8815,109142.948,109198.1738,109163.0297,109058.6859,109179.2372,109152.7979,109289.2459,109309.5571,109410.0457,109313.8503,109210.6467,109075.9136,108915.1456,108955.387,108923.7738,109002.2613,109194.3478,109137.2112,109101.7887,109131.0105,109051.7639,109140.2563,109157.2895,109061.4081,109122.3083,109055.8128,109058.7287,109212.1311,109261.2939,109206.3395,109366.9598,109319.6635,109245.0976,109232.4927,109207.7736,116015.9669
MES,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4231779.884,4303100.265,4256223.239,4298439.525,4327354.778,4151974.169,4205744.182,4081931.219,4092487.551,3962054.915,4027213.059,4069731.946,4137659.364,4128941.273,4239064.98,4259770.374,4228565.232,4374113.499,4398631.333,4320511.088,4432307.111,4381913.636,4137050.972,4249289.285,4316150.27,4257503.121,4314810.27,4258665.71,4084853.75,4143339.15,4160756.56,4104080.459,4136728.16,4140798.515,4078521.993,4112743.436,4044832.461,3852928.369,3981035.73,4034090.315,4031312.205,4138197.043,4024650.083,3849502.916,3920137.448,3853942.903,3770473.793,3798812.548,3853063.232,3687033.61,3785628.759,3772731.299,3739096.219,3801293.866,3870404.21,3975933.931,4018012.26,4033851.193,3873651.65,3962866.085,4061501.85,3970275.709,4084643.807,4082893.644,3994943.701,4070528.618,4056583.01,4064552.921,4220712.579,4163096.804,4211729.087,4203932.165,4212815.042,4157861.688,4182376.058,4134936.168,4189391.028,4091289.831,3905275.837,4019506.689,4088174.989,3973409.868,3974636.857,3978686.528,3842685.516,3888766.747,3644570.375,3523143.957,3542551.6,3528602.151,3399966.71,3533358.931,3610212.601,3627607.801,3707896.246,3640963.774,3539702.692,3644656.972,3720383.853,3682617.475,3752937.663,3767803.986,3709389.206,3681031.319,3739471.508,3647200.195,3666024.614,3652273.042,3612254.197,3622010.331,3619172.377,3531818.898,3569376.868,3636593.479,3557663.102,3616264.548,3584938.51,3442896.629,3409940.678,3358753.108,3304973.785,3544223.767
GRH,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,279387.7647,279254.724,256777.1139,237523.2319,218696.0341,201999.5404,186834.2969,174158.8501,162894.6573,153735.3137,146890.8925,142848.4387,138737.7845,135568.3809,133205.8503,130829.8168,128510.2499,126796.4626,125548.8181,123784.1941,121701.9356,119290.0004,117936.7704,116853.8713,116792.9715,117451.3133,117595.42,117480.1281,117571.1649,116599.0697,115103.7495,113819.9929,112401.3018,111571.3256,112155.8695,112304.3268,113307.8172,113986.0212,113303.1844,112349.2189,111766.2126,111768.7965,112376.2461,113010.3362,112596.8357,112816.1509,112635.5505,112986.9678,113406.203,113961.5172,114226.633,114452.6449,114281.1963,113718.2048,112498.7739,111303.1597,111028.4781,111730.8283,112317.0164,111248.8873,110778.3007,111476.7433,111606.9033,111111.8792,110101.9324,108931.2466,107863.7126,107926.2457,109185.5923,109518.0922,109612.1764,109570.9926,109324.2978,109147.1046,109634.6225,110131.3747,109879.3981,110371.6023,110517.6388,110189.7305,110618.3057,111848.4773,112263.9651,111903.0814,112044.1602,111772.5244,111543.6228,111939.6327,112433.8379,112398.9607,112180.2022,111892.936,111048.8273,110469.09,112278.733,112624.3394,112554.6292,112063.7954,110322.7923,108599.5876,107572.2475,107768.9321,109062.5027,109830.2413,109604.514,108455.2793,107342.8596,107320.062,107136.531,107213.7046,106781.0539,105991.3895,105695.9386,106591.6781,107295.8186,107258.6817,107313.1544,107040.582,106642.9925,106172.4088,105812.2619,111728.5517
MAC,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2445746.598,2409378.103,2479321.872,2420761.677,2392241.898,2365712.927,2426030.316,2400378.628,2420358.984,2481347.658,2728525.903,2759713.78,2214505.196,2167127.334,2137753.308,2099792.927,2037837.585,2077867.133,2114286.11,2076933.338,2100255.133,2136458.331,2414962.068,2551549.72,2486477.834,2171704.199,2160006.356,2141798.838,2347564.549,2147458.858,2123316.962,2182183.219,2123352.697,2137160.324,2124308.169,2163033.378,2314806.016,2184463.608,2167282.85,2152024.607,2157693.957,2179460.802,2411394.191,2427048.61,2365020.662,2474161.197,2453713.727,2498048.72,2446545.015,2470651.72,2588410.448,2612688.66,2411254.2,2548906.472,2268024.101,2501501.07,2199263.3,2607998.325,2527170.538,2265722.092,2327881.46,2169055.044,2523336.808,2190979.095,2266914.03,2259551.011,2240782.502,2275749.692,2122863.795,2129499.854,2060626.987,2114631.112,2088878.727,2110132.316,2182009.525,2558161.391,2461865.468,2357498.399,2231647.501,2270882.69,2372279.098,2397070.12,2397999.109,2349617.468,2414128.449,2407664.345,2395053.731,2454608.382,2472169.939,2375243.903,2291203.355,2263227.807,2178935.196,2217850.29,2392284.508,2398881.393,2404053.642,2702048.6,2235388.574,2157917.777,2203096.06,2205148.658,2274078.48,2159798.464,2545117.788,2159191.293,2182840.363,2202798.457,2282136.53,2145405.237,2168889.423,2197009.521,2389260.86,2253007.957,2343937.4,2170741.675,2283456.071,2245133.153,2369917.261,2147373.813,2267975.483,2172424.99
HAD,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7946073.373,8007707.586,6642522.523,5668955.51,4927552.59,4352336.009,3934133.642,3639804.593,3396596.347,3199975.211,3055344.046,2963968.336,2892210.724,2834695.913,2797914.196,2763900.591,2736950.003,2714087.205,2691699.112,2670239.852,2643845.587,2627388.31,2604940.109,2583432.379,2579285.319,2572657.605,2559346.705,2547949.252,2522162.445,2502111.998,2487768.2,2487475.551,2491274.693,2495882.213,2506502.91,2511680.245,2511047.987,2505512.925,2497243.116,2482874.185,2472766.298,2461278.843,2439901.595,2437113.598,2449060.063,2444778.26,2434045.916,2422369.552,2411194.029,2410117.222,2427171.941,2416165.973,2400666.798,2377123.88,2362528.036,2366425.998,2386514.032,2399298.647,2397789.735,2383743.226,2378696.218,2386825.723,2395630.831,2397379.84,2388526.012,2375324.288,2352139.162,2383545.108,2425297.914,2444858.033,2451460.328,2457422.971,2479206.132,2504918.444,2540604.393,2549000.453,2537839.546,2528766.49,2522535.013,2537447.205,2547036.614,2533523.156,2498756.548,2477934.05,2469810.769,2459396.141,2450291.871,2452234.803,2474450.276,2466756.046,2466553.359,2475796.215,2471143.333,2480531.028,2496514.097,2465012.839,2448769.924,2451622.175,2432114.909,2419664.632,2428299.883,2426256.692,2440814.902,2437970.746,2427064.746,2425695.204,2417282.088,2425720.249,2438240.992,2420995.179,2401419.784,2385252.25,2381489.035,2387075.308,2398205.886,2393413.674,2384372.907,2382001.372,2362110.81,2347125.579,2345448.213,2076682.465
SAI,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1216577.76,1273018.392,1233433.427,1170626.138,1113802.974,1028269.49,976394.2015,922018.991,863724.597,815874.0608,769479.6948,724876.1415,688657.4435,654931.8614,625080.2706,602511.5632,586174.4818,575875.0162,571263.8069,564888.2793,555917.8278,551416.8896,548275.6522,542293.0792,536770.3572,534758.5068,530202.2116,524871.5943,520863.3816,517000.0297,514162.6455,513966.6681,509319.3871,507787.9781,508618.3756,506407.3566,509376.4987,505232.0061,503729.8401,502651.1001,500996.5082,499725.5097,502060.2293,503074.2651,500161.7939,503961.9676,505675.716,503883.2508,505415.1257,508117.7045,503244.0047,504146.4951,503766.3642,501706.2537,499864.7346,496429.6415,496606.0134,496346.1197,499756.9016,499407.5037,496709.8278,498147.6766,495607.2002,497377.8106,495809.5381,492176.6462,492605.673,490739.0357,491419.8373,493994.4812,491175.063,492125.4121,494308.1534,495852.9514,495352.4382,495831.1558,495583.312,499520.8322,495461.8325,492993.9946,494381.384,496055.5519,493970.7212,495488.7791,499140.4715,500945.3455,488534.7289,499289.1423,501415.907,504741.9995,504636.8624,503184.2975,504122.315,503345.1343,503575.7747,494819.4391,499734.0399,495905.7326,498099.3607,501101.0533,498036.3994,500467.4812,499746.8598,500025.2775,498507.1061,502433.4925,499037.7417,501736.8589,500387.9854,500293.7049,499918.479,500760.056,496553.5177,502775.5767,502195.7177,502646.0204,505401.2798,504310.4758,502540.162,503883.1183,503633.3723,350923.3241
RED,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543611.8449,569048.1399,510667.4366,474807.304,457472.329,438881.139,412766.7003,366154.4043,329628.5163,320225.7904,320809.5148,290077.3721,321269.1236,336665.4339,333647.7695,307259.5356,304463.727,315592.0228,294838.8651,292935.6327,317582.4836,335862.1131,292017.6555,289110.54,301265.0516,297152.4534,291930.313,297225.9225,269097.7796,277409.1696,276828.8227,282701.8001,275996.6364,271859.5286,287393.2004,288306.285,261602.1272,232606.9241,250522.9992,256834.2721,255629.1197,266203.8915,237074.3397,230805.349,226672.7557,212670.5439,219457.0923,196021.9877,217239.9647,218560.9664,208158.2004,193122.3932,202279.0252,191710.1366,203037.4672,226615.8253,246954.0905,218803.9289,196974.9207,219215.6754,223544.9104,230050.9857,244689.2212,233331.4323,228526.2342,218275.7765,243482.7227,247288.8857,262732.5394,271298.6205,256655.2872,258993.6858,259646.4848,276658.9182,268561.8668,252505.0316,263082.7213,255482.1752,221747.2228,246115.2124,261426.6078,230658.7664,213688.5687,233241.4851,218136.8619,213690.099,191784.8615,204726.7437,193163.0389,191722.3944,181003.3341,211408.5508,213285.263,226688.7653,202442.5275,179031.447,185256.4277,188749.5272,199693.8138,217797.0703,204838.8603,207101.4254,216498.1205,205081.2511,214865.9351,207788.2417,199055.6594,202330.8063,214232.1693,207968.1783,197798.9935,197472.7197,187074.9069,207729.3236,192150.3169,192974.1228,192593.0625,175918.1814,177348.5509,176482.2295,176200.4589,157641.4656
BWH,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,887382.1158,892791.1365,891959.9086,892585.6714,900850.8152,899926.2594,910902.5908,918056.9638,921676.1377,926312.4892,935971.4784,941319.5604,955822.5775,950100.3068,946941.9456,948235.6116,944380.8259,947340.7618,952781.4074,947860.1409,947812.2573,951866.1325,954325.1894,956900.4963,949169.5763,951761.7744,957045.184,956678.5873,962748.6285,964359.0995,956508.5114,955304.3341,949651.4759,949342.5244,946570.6603,944667.9718,956870.3681,958866.2447,958490.2588,952391.0876,954324.1446,950598.2275,953063.8806,959540.086,964162.666,969187.4771,971768.3496,971264.4732,977346.1526,984436.4574,983057.8179,982363.8174,988058.8197,984670.7422,981419.1223,965017.0765,972524.6886,968714.496,979268.5729,981558.5251,972039.2548,974548.9228,970680.9397,967981.5125,967095.6511,967672.9683,964609.1727,954810.7164,949664.5256,944515.2843,942052.0514,946941.5908,944762.5888,947141.7618,942977.7163,951040.7302,950770.7528,959453.622,954457.7427,955247.097,955449.0393,953211.9027,954577.0649,955045.0271,954569.2947,961220.5174,947652.7905,960495.1728,955621.7673,955526.4507,961659.5404,957402.27,951282.5983,947525.1583,947627.1612,948030.844,954357.1988,951558.2326,953244.6352,955412.4547,943737.8647,941268.2662,943470.0382,942415.8564,944892.1943,947917.2432,945762.8784,941114.8134,935899.2493,940562.349,940012.5721,944154.4791,941290.9141,951394.8781,944988.9594,953739.747,951285.7028,946753.0308,948331.088,949563.068,939861.0457,724226.1719
