"LPI_final" "CI_low" "CI_high"
"1970" 1 1 1
"1971" -99 NA NA
"1972" -99 NA NA
"1973" -99 NA NA
"1974" -99 NA NA
"1975" -99 NA NA
"1976" -99 NA NA
"1977" -99 NA NA
"1978" -99 NA NA
"1979" -99 NA NA
"1980" -99 NA NA
"1981" -99 NA NA
"1982" 0.989927207445138 0.969898871729949 1.00210797200977
"1983" 0.974077644989291 0.94542049113956 0.992684872022848
"1984" 0.953313833924363 0.918593416110061 0.984356848290971
"1985" 0.933714047518034 0.891321137872271 0.963537575148046
"1986" 0.918527775008402 0.874123681353768 0.954144830313281
"1987" 0.906197524764001 0.867553127350754 0.939355026286678
"1988" 0.894930067872384 0.85147177357475 0.933497700098197
"1989" 0.885445484725094 0.840049034302671 0.925143398862675
"1990" 0.879017119695479 0.833351710038004 0.920625412222133
"1991" 0.87387834290605 0.825875593310161 0.911949910197128
"1992" 0.867463325412321 0.820356203908936 0.909672388120418
"1993" 0.858938510259754 0.809494360792765 0.901645391583657
"1994" 0.84909705135556 0.803411279927495 0.891543069360935
"1995" 0.840347851707393 0.792930000031266 0.883014982299831
"1996" 0.835137302241072 0.785396998250227 0.877674822880602
"1997" 0.834327265716148 0.783567832102204 0.875223611926256
"1998" 0.835594297722843 0.784930050017743 0.875156257631109
"1999" 0.83541811984269 0.785398590877999 0.87435541603951
"2000" 0.832872038527354 0.784658433839112 0.871987109321394
"2001" 0.829751504872052 0.782893586663639 0.868428837729689
"2002" 0.828360771309498 0.781023736155912 0.866204559896311
"2003" 0.828832651075675 0.781757219871385 0.866644688911458
"2004" 0.829949129630551 0.7819996039096 0.86906791813283
"2005" 0.830874666673053 0.784407806455758 0.871309346618282
"2006" 0.831229685059725 0.783764957724966 0.871043882123962
"2007" 0.830430258297213 0.783469164218981 0.873178598887909
"2008" 0.828433223837183 0.781142535256639 0.870670058570392
"2009" 0.826245767996094 0.77939782794932 0.868524416869609
"2010" 0.82470173164859 0.776996305180644 0.867306757966351
"2011" 0.823434153628406 0.777138874731099 0.866246210742882
"2012" 0.821917480909787 0.776856081799914 0.863592057443731
"2013" 0.820701670111401 0.773775887458364 0.865073142227773
"2014" 0.820360391406616 0.773687967349862 0.863871587530042
"2015" 0.820288696139142 0.772570108181973 0.864022206764816
"2016" 0.819397226001546 0.770558596856722 0.862562176939887
"2017" 0.81750491661213 0.768215384481236 0.861313670746138
"2018" 0.814668896700877 0.765010839891835 0.858634707789516
"2019" 0.812108997960036 0.76144010187009 0.855659074927788
"2020" 0.810409917528889 0.760107405380998 0.852339611044056
"2021" 0.809410028295514 0.760616903074465 0.852452280619703
"2022" 0.808959397832288 0.760246291783705 0.85136978945908
"2023" 0.808136489369145 0.760540297809579 0.850061737390932
"2024" 0.806542597416185 0.757507739083035 0.846488243809901
"2025" 0.805307893147036 0.755239760315816 0.845294872868745
"2026" 0.805664311670513 0.755901800007495 0.846333950421317
"2027" 0.807341325600355 0.756160258666817 0.848206786085492
"2028" 0.809167237718129 0.758468316616612 0.849887900682906
"2029" 0.810742846327362 0.759761939012356 0.852235231132707
"2030" 0.812182701376988 0.763090158043258 0.85350406593798
"2031" 0.812825105929195 0.763929065671982 0.85474522368955
"2032" 0.811506472366985 0.762767847565576 0.852255042733071
"2033" 0.808407147028153 0.758981136986716 0.850914217842698
"2034" 0.80544329247175 0.754510712838646 0.846573382657892
"2035" 0.804589363979221 0.753951153681002 0.847885459416498
"2036" 0.80617684205786 0.754966997029399 0.850343388512191
"2037" 0.808643810554244 0.757026085055434 0.852198919518552
"2038" 0.809756820110478 0.759426841140537 0.853393983683214
"2039" 0.808424436560613 0.756938938286182 0.851136232209849
"2040" 0.80614739085406 0.753903651755116 0.847093369657804
"2041" 0.805267837389914 0.753543619411236 0.844819044004466
"2042" 0.806503156909532 0.75459523093547 0.845736333237708
"2043" 0.807610971253195 0.75507497701371 0.84813212139998
"2044" 0.806067499771225 0.753381059646433 0.847841470824543
"2045" 0.802134669632786 0.750405376167485 0.843876005596651
"2046" 0.79824756641355 0.746320631206895 0.840343873210163
"2047" 0.79529815805075 0.744963389504277 0.837134015348023
"2048" 0.795099465895995 0.745127610012827 0.835701603478062
"2049" 0.796165813641069 0.745678118787682 0.837373301943543
"2050" 0.798141144335815 0.747267663553851 0.840402952720939
"2051" 0.79974044693585 0.748341296032884 0.841146944228212
"2052" 0.79962228319604 0.749014701397787 0.842001602926753
"2053" 0.798499060280634 0.748659509611267 0.838901550067123
"2054" 0.798356819891259 0.748923616901952 0.838535430399805
"2055" 0.800245890067139 0.751905968532079 0.839640256320816
"2056" 0.802039995331372 0.753314524590583 0.843590402494621
"2057" 0.801601083431402 0.752920114828551 0.843463621282866
"2058" 0.79933861975496 0.749752228469514 0.839298196241313
"2059" 0.797896824692456 0.748263607996343 0.836561463276673
"2060" 0.798373272165061 0.749123224436017 0.836079275646128
"2061" 0.800133832734732 0.751175395367568 0.838446971841481
"2062" 0.801029325669897 0.750803460997588 0.839479267519536
"2063" 0.800139276561936 0.750446971673482 0.839171507309021
"2064" 0.798481091356502 0.749104229295211 0.838520511296172
"2065" 0.797921104464196 0.747181293710254 0.839685374397729
"2066" 0.798686898344463 0.747835152744 0.84077434819619
"2067" 0.799165776409632 0.748729957299754 0.840876368640981
"2068" 0.797643184819504 0.747302922006972 0.839667117813902
"2069" 0.794774200883278 0.743952938918904 0.836621366636382
"2070" 0.792926357235655 0.740991216529963 0.835354238745687
"2071" 0.793247087908402 0.740934639186095 0.83602428232475
