Year,POB,KWH,SWH,HWH,MWH,FWH,BES,HAS,HOS,RIS,SBA,SBB,SHO,DEO,PEL,PES,REO,DEL,FLA,LRD,SSK,MES,GRH,MAC,HAD,SAI,RED,BWH,SSH,NCO,PCO,CAP,PWN,CEP,KCR,SCR,ZG,ZL,ZM,ZS,DF,PS,PL,BC,BD,BFF,SPO,COR,PB,BB,DR,DL,DC,DIN
2058,172.424955,18822.3445,99771.68617,123311.0226,590710.9995,597791.6812,4953.704478,6778.30215,66540.12435,4381.065864,1111.471282,15988.37154,20781.59545,1439832.287,1354372.79,224612.0964,267934.8714,72785.32035,82701.67835,1987405.742,596187.352,17433476.73,823841.1004,5313337.466,296033.0164,17765297.79,3396974.598,8483539.511,8266.415501,5507544.93,3812794.886,4119952.704,61630745.07,62547855.41,28.177814,139692.7766,14115414.24,1336418474,557523581.8,25121348.85,3174348.985,676359196.7,5099218936,7223565.652,685279433.3,28800624.82,10870831.72,38318825.88,2830863357,34990070251,18116603970,70642756810,0,82630793904
2059,172.047123,18449.86499,99982.71675,123331.3699,588408.3249,594960.1531,4924.501211,6782.392632,66364.15678,4359.832767,1112.006916,15972.05412,20802.20764,1440965.561,1350513.409,233405.7293,268481.0363,72601.507,82663.56378,1990902.245,596314.784,18005714.08,821300.1009,5327686.185,273883.763,17938124.61,3342391.477,8475020.918,13198.4644,5478971.536,4107324.861,4145057.445,43353321.08,64537816.44,27.618406,132867.7223,15156184.15,1336846552,625778758.2,10.503089,12171663.95,1367172182,5287016943,7280674.067,734039438.4,28803447.86,10884073.75,38990658.81,2813661533,35240082767,18330056143,71348502213,0,81709037704
2060,171.860731,18246.46684,100324.2672,123133.1328,588089.5085,593192.9179,4928.932867,6808.609088,66401.458,4350.365093,1114.840697,16034.60072,20937.66038,1439304.358,1353070.611,239823.6076,267624.2155,72534.71102,82854.97621,1992364.159,596441.4808,17839048.64,818955.447,5334978.994,263358.5363,18055327.79,3336928.659,8464908.121,16948.92297,5530902.58,4117177.71,4519752.839,47348870.93,57900445.22,27.10193,123737.6657,15215305.05,1399167810,528307057,102740373.7,269728480.8,2465666546,5288037096,7338433.961,785893232.4,29274652.21,10907448.4,40695804.58,2599540658,35538265493,18553569423,71734164047,0,82658262230
2061,171.841207,18749.67216,100240.638,122963.0615,584970.0885,590109.8566,4938.599107,6792.556089,66475.18981,4351.014775,1113.976437,16028.16648,20935.42401,1436129.873,1351824.156,237542.5733,265592.0243,72462.88874,83014.58583,1994207.416,596483.3094,17754399.19,817523.1029,5361701.521,259590.9349,18066131.48,3214564.025,8472305.008,10682.39731,5563119.417,4028747.936,4659834.881,42676631.14,53781211.55,26.629484,133759.1531,15253928.96,1441626342,878123548.4,119088779.5,6537859.013,330319088,5929433407,7396317.681,840665957.4,29455891.13,10919425.32,40650471.57,2917511758,35751762076,18802995120,72396348268,0,84373801867
2062,171.575287,19793.09948,100360.8422,122737.0997,582597.5291,587738.6469,4919.73767,6757.471638,66425.44826,4341.130516,1109.530058,15940.15398,20832.85387,1428570.161,1348319.949,225511.0477,263613.414,72278.44366,82235.51008,1994810.449,596106.8672,17793765.21,813461.5117,5320947.931,257877.8626,17937074.25,3355326.008,8452525.15,6310.692515,5447160.913,3799618.773,4588167.303,46716712.75,56759843.9,26.180934,136863.2834,15365090.94,1343847736,470273910.9,5361422.19,868489.4767,418999304.1,4441319417,7454797.442,898329172,29843571.71,10946419.18,42255187.87,2948461579,35919664560,19012486794,72086423283,0,85383538497
2063,171.425656,18966.86715,99973.91116,122649.3309,580986.0178,585881.5375,4916.185261,6734.388025,66374.32259,4337.276257,1105.920593,15901.13729,20785.9023,1432760.924,1343459.569,210330.7738,263115.4243,72127.91724,81898.20895,1993998.057,595380.707,18177291.09,810523.6437,5277233.315,257835.6277,17810756.85,3517206.102,8434386.17,5209.619845,5455269.469,3816625.352,5349786.588,52393604.01,57586840.19,25.761611,133318.9556,15574015.25,1355244693,529171811.6,35104638.01,1952230.626,659670777.9,5647118367,7513718.69,959366222,29978826.38,10956793.64,42668009.79,2743278171,36091266547,19210828911,72105451313,0,82245694776
2064,171.270872,19195.08626,99221.44837,122480.364,576674.5186,582212.944,4910.868684,6679.823816,66377.76573,4338.297638,1097.65088,15860.01187,20616.46803,1433620.578,1338135.5,199607.7803,263909.7673,71959.19086,81743.50935,2004102.078,595528.0246,18841222.13,810317.4505,5257874.434,250432.6207,17803971.48,3459093.159,8454000.485,5252.979632,5389795.231,3984409.957,4843540.605,43883292.61,59097329.14,25.366893,143169.4306,16399232.27,1357979714,941129400.2,51660562.01,5081917.041,500305171.2,4194145257,7573634.887,1026402769,30380783.47,10980965.47,44366077.3,2570395686,36193840163,19389674260,72254978713,0,84515585003
2065,171.155359,19865.7761,98408.4211,122194.1395,576136.4138,580424.2027,4907.598707,6695.580602,66276.17667,4332.526815,1095.711714,15836.92124,20643.58146,1434642.081,1334457.277,189544.6776,264099.7774,71796.74805,81552.67721,2005929.343,595521.9641,18669403.3,810475.5251,5226629.349,251370.05,17801872.78,3401863.21,8470217.232,4644.366223,5430490.253,4122635.293,3925360.333,56645985.99,58071993.54,25.002407,138185.9369,16628933.69,1358072315,536648542.2,21562528.88,2129184.788,432844769.9,4110600798,7633886.272,1096382517,30639813.38,10999545.17,44532292.09,2492765184,36258293292,19566935071,72119897834,0,84339985722
2066,171.060421,18848.58769,98321.96985,121932.0846,575988.3073,578977.5981,4920.891864,6722.969121,66401.50888,4337.357767,1097.470628,15843.71144,20768.23418,1433971.21,1329282.738,180121.0203,265776.4973,71820.3844,81565.39099,2007897.911,595533.1942,18378651,815197.0474,5177625.924,377845.1465,17752452.73,3472645.338,8478026.964,3496.455491,5539729.51,3987588.322,4837344.044,55484544.56,55829935.16,24.668539,148045.6301,16893165.15,1377123196,568603747.1,40033883.63,2154578.844,668211882.2,5569069949,7693733.1,1169974595,30931524.27,11029267.92,46245811.01,2693299404,36380934500,19788100864,73049029456,0,84582731063
2067,170.95136,18385.14402,98206.54204,121698.3118,573867.9804,577176.8765,4922.048775,6703.169227,66382.20159,4332.499991,1094.600197,15861.95029,20709.01518,1430945.172,1321641.349,171752.0777,265062.2931,71672.49434,81283.23097,2012033.629,595637.1026,19153963,813400.5602,5156914.453,548857.3412,17738040.81,3343512.609,8471876.596,2453.577739,5568315.987,3905507.571,6017260.133,44853766.21,57468728.13,24.362869,153953.255,16980464.57,1436010820,829524090.8,52408199.53,12173586.29,273946957.9,3963770010,7754311.66,1248186176,31099341.61,11040029.13,46229490.08,2742168110,36593004999,20007478811,73853160387,0,89761913459
2068,170.95356,18192.45086,98018.90121,121571.4832,573567.8025,576465.8381,4922.856827,6714.524691,66360.18888,4328.743253,1094.657759,15947.13026,20736.09163,1432735.291,1311573.374,167837.6798,263371.439,71322.3133,80349.40822,2011636.759,595389.9562,19320722.54,809618.0938,5014380.323,664832.9101,17763371.86,3770699.344,8446452.23,3985.858776,5468906.075,3744756.489,4384128.303,63276951.31,59571207.24,24.07574,152623.2,17229664.56,1386785768,509091205.8,48870579.66,6377471.004,381219970.1,4042702565,7815176.205,1328559618,31232589.52,11054675.88,46079020.87,2752310497,36809280763,20224643543,74061329809,0,90470943114
