Year,POB,KWH,SWH,HWH,MWH,FWH,BES,HAS,HOS,RIS,SBA,SBB,SHO,DEO,PEL,PES,REO,DEL,FLA,LRD,SSK,MES,GRH,MAC,HAD,SAI,RED,BWH,SSH,NCO,PCO,CAP,PWN,CEP,KCR,SCR,ZG,ZL,ZM,ZS,DF,PS,PL,BC,BD,BFF,SPO,COR,PB,BB,DR,DL,DC,DIN
2048,173.522953,28806.12444,97019.76266,127524.643,621421.3206,626291.7559,5005.372304,6972.989929,67361.66307,4377.269988,1126.586406,16150.34508,21296.58201,1412333.266,1380341.706,481442.3268,115886.8033,74685.4562,84640.66961,2095486.614,595412.1875,21253835.05,669402.919,4427367.988,95264.35291,10940221.83,3022369.333,5715667.342,187912.247,4451790.554,4065724.635,6611725.42,40121051.9,58728525.44,36.858563,135756.9114,12412374.39,1428750287,587152966.2,3912007.38,989998.8336,960114456.3,9204729576,6686596,331041165.4,25757633.57,10673449.73,30562075.37,2898713683,33723041843,16277643901,68943843433,0,79267946716
2049,173.388761,28943.09049,97136.99869,127010.2975,613711.7497,620030.5059,4999.082076,6959.929501,67179.91247,4372.398048,1124.877121,16113.23716,21266.00225,1410253.389,1379483.129,485317.1516,116163.0691,74545.23205,84740.49834,2096115.603,596073.5149,21538505.06,667623.8891,4441352.694,93957.9416,11087376.81,3057799.403,5724662.638,169580.9259,4346691.881,4025750.898,5099693.781,37278186.35,56972436.09,35.676772,124108.4623,12455005.16,1394918482,905389023.4,70037361.17,11648963.56,1438760782,8939761793,6738142.19,356628275.6,25884886.69,10677479.09,30466103.23,2874186336,33995225755,16492790552,69506945085,0,80089106283
2050,173.201757,30116.94916,97318.12623,126503.5469,608369.9588,615287.0456,5003.714455,6944.697279,67183.22188,4375.470038,1122.569746,16127.30261,21211.15834,1409340.782,1385483.674,486765.5404,116838.9884,74341.532,84922.74413,2096297.071,596625.9771,20980820.82,668640.2183,4457807.11,128918.4172,11198607.47,3106308.453,5729647.012,160939.1226,4354547.786,4107666.485,5956244.343,42925448.76,59251350.18,34.574883,114951.5717,12509167.52,1454817897,477696130.5,102493621.5,1023176.044,329545478.8,10989055349,6790570.496,384191662.1,26411417.71,10703142.26,31932723.15,2838661036,34294535874,16716741641,70064871881,0,80116283048
2051,172.997622,28521.20376,97602.68862,126340.6217,603971.1911,611210.876,4994.518874,6912.236331,67102.65508,4378.632782,1118.738195,16166.17625,21095.86183,1410341.952,1384912.919,490769.8736,117413.799,74048.26504,84783.12888,2096940.751,596838.1427,21008277.6,669088.9086,4456967.987,171492.7158,11319522.63,3318948.943,5719284.503,169637.7979,4369790.357,4111149.445,5875026.613,44173337.57,64284351.88,33.519833,128607.1655,13125689.47,1423162565,554437217.4,62464230.04,2414245.814,427260522.8,11945205923,6843472.779,413819313.9,26536288.9,10713551.03,32709333.42,2867937424,34607092899,16947419541,70720310162,0,80587300867
2052,172.92941,27987.31099,97859.95665,126149.9811,602612.2389,609042.556,4996.668313,6931.881372,66970.11647,4378.896867,1120.402585,16254.74965,21154.29532,1411796.062,1373845.443,493693.4863,117578.6789,74057.81242,85002.81376,2098417.674,597253.0394,21608669.68,669828.4521,4434240.815,194698.6357,11418460.21,3071780.658,5712888.229,183363.1601,4362943.923,4060435.082,4540228.554,46220420.15,58198350.83,32.584974,131827.2205,13172387.96,1420010857,743218155.1,42969282.17,20608745.93,287956110.3,9025268015,6896645.406,445330274.4,26698472.78,10723771.67,32613965.54,3055809914,34965571822,17196005892,71755147149,0,82946596158
2053,172.832665,26920.18052,97960.56045,125980.146,600054.3619,606498.2911,4986.905055,6902.19856,66820.8374,4374.199554,1118.955969,16294.79628,21069.73588,1411880.86,1363754.146,493193.2484,117734.4831,73910.356,84940.17693,2099868.777,597400.9653,21492252.91,669678.0537,4416880.033,200964.9801,11496417.7,3241897.147,5710089.452,197435.1696,4305145.282,4162581.074,4241560.148,42944777.43,55634127.39,31.70181,132698.1067,13219821.54,1466661714,659730703,94770970.53,416095283.5,311523243.7,8465202933,6950470.073,479246399.5,27158418.86,10746710.71,34067689.37,3147887767,35289670514,17432101696,72502145438,0,80319320299
2054,172.689773,25737.07228,98100.92694,125495.6689,597282.2825,604011.6275,4972.712883,6862.366944,66617.38096,4363.96995,1116.193409,16321.06101,20956.66153,1414019.592,1361533.904,486992.0395,117595.4931,73759.83032,84803.86463,2103510.541,597512.5272,21917508.54,669693.4746,4394964.782,195467.5993,11553682.59,3130762.304,5710178.463,213905.638,4267938.035,4074269.461,3943220.926,45348534.79,59061946.7,30.874229,133295.3104,13250230.11,1417007118,725410230.8,26369153.27,5413544.109,365367446.1,8129665490,7005006.43,515655477.7,27330750.88,10759409.96,33997595.34,3399878224,35653038653,17696035491,73540981780,0,81111284176
2055,172.797536,24713.43579,98352.00654,125285.6041,596294.5083,602513.7886,4987.001434,6868.268834,66644.07723,4372.048568,1117.672149,16308.81183,20990.17188,1419226.035,1363965.751,473046.9573,117597.0766,73926.82686,84790.98039,2106804.807,597172.9037,21334314.78,670251.6294,4361378.368,172606.7524,11577843.83,3164377.389,5700213.942,226196.4077,4370651.53,3936664.679,4271890.005,49160699.78,57630323.47,30.123833,127932.7656,13343134.79,1352566335,593605366.4,42926759.61,450879799.2,513795961.1,8078536604,7059180.701,553989989,27736519.98,10791576.88,35367341.68,3599314051,36019101648,17953134343,74194495617,0,79786564858
2056,172.736964,23571.3752,98788.76605,125100.7525,597003.4665,602052.0664,4979.010426,6884.048052,66629.65978,4369.551389,1120.928298,16286.08715,21083.08958,1422959.484,1375710.287,461122.1642,117605.008,74012.44612,84679.30561,2114430.044,597373.6349,21755456.03,670645.1595,4360676.799,157038.4949,11637369.54,3242810.104,5707315.017,241570.1605,4361584.714,3898421.666,6129933.013,44223703.86,58888196.93,29.434036,139363.6787,13369451.63,1483482245,761911052.2,111462800.4,17494039.73,526769558,7087959862,7113946.115,594712221.7,27919155.7,10808362.39,35897490.25,3759461338,36364344499,18210766460,75254128685,0,81303007826
2057,172.58235,22692.09374,98835.59794,124303.3176,591936.7309,598631.6764,4966.412537,6821.703366,66595.85923,4362.404279,1116.317751,16215.84792,20913.2383,1422704.91,1382959.697,448981.9278,117351.577,73779.75181,84285.09981,2116495.448,597211.2614,21845950.2,669165.5057,4346755.641,145905.6924,11690455.22,3182134.182,5703500.496,242315.3338,4260829.115,3891131.158,5302683.421,57079555,65685900.93,28.777128,147234.2648,13465114.9,1385218497,730263921.9,20116826.76,37568987.09,858568471.5,6459728913,7169940.049,639034247.4,28052521.83,10816703.33,35808032.87,3532414165,36746344687,18460748316,75541913478,0,81633637127
2058,172.425239,21880.17726,99203.43659,123659.1645,587328.7393,595431.0023,4953.732801,6777.396901,66540.42276,4358.569365,1111.467224,16172.64032,20781.51432,1424754.63,1383077.394,439761.8648,117590.2378,73713.69528,84020.2594,2117911.131,597222.3041,22563151.73,668667.6556,4337742.235,140813.9649,11746554.54,3266416.169,5698309.762,240832.4015,4249489.159,3884277.885,4762987.541,48582431.01,65217914.62,28.164351,146302.9364,13561387.58,1378483958,695397775,36940095.86,24703333.71,1996167484,7361898196,7226285.963,685204300.3,28490724.67,10841299.47,37296094.61,4489152281,37142111493,18768169452,77795158357,0,78289412536
2059,172.047321,21499.64235,99336.3309,123689.8695,586628.5578,593887.6455,4924.476991,6780.029609,66364.07712,4336.542986,1112.006414,16123.86102,20802.18558,1428095.602,1399193.736,432806.4193,116751.6544,73504.28862,83763.51831,2127686.313,597229.5363,21223447.41,667159.3979,4361533.598,135515.0071,11812902.98,3130569.163,5714133.326,244937.0876,4316993.659,4122535.948,4798386.402,48582680.65,72594861.31,27.605229,140206.4819,14504255.13,1431163568,532813915.6,30432665.14,84345125.85,1007064726,9108507913,7283777.599,733808673.6,28640042.51,10860184.24,37191340.4,3993391651,37594950616,19045405038,77914779400,0,80950383098
2060,171.860837,21335.4318,99670.59017,123705.4697,586989.6591,592917.588,4928.788377,6806.96735,66401.61482,4326.569401,1114.841952,16149.77384,20937.68401,1428942.734,1410171.972,427891.5994,115944.3875,73464.07479,83997.93155,2132981.421,597169.2262,20613549.83,666477.7329,4391922.74,130526.3567,11877321.31,3266676.98,5710450.908,255109.7991,4373595.834,4124915.678,6047914.325,58209130.21,75213050.61,27.089903,131230.1284,14651347.71,1505227719,473352917.2,108244647.1,3893922.67,2026847349,10475366914,7341355.623,785484530.4,28933674.79,10888987.57,38937508.32,3648134728,38030504734,19308121939,78017564529,0,80474233681
2061,171.841267,22204.1274,99477.22531,123713.7916,584874.963,590616.1748,4938.359884,6791.370233,66475.32517,4326.639829,1113.980969,16160.73846,20935.52813,1426371.991,1406088.725,424260.192,114924.657,73416.81829,84147.96299,2135380.221,597308.493,21280382.44,665781.3929,4430326.116,125576.4356,11905675.25,3087937.707,5713043.152,255365.4457,4390813.024,4057277.56,5837357.889,39530773.66,68147785.43,26.618371,144003.774,14696513.59,1429295142,823718703.3,76408881.66,721814.6511,654079065.4,7483211044,7399169.047,840238353.9,29119657.06,10897623.9,39793116.03,3410153944,38373351167,19549625954,78399479988,0,86017813439
2062,171.575365,23140.38506,99539.05036,123328.4198,583089.66,588755.211,4919.779572,6752.832734,66425.89499,4316.480405,1109.528303,16146.41798,20832.93835,1424579.338,1384697.536,415698.7793,115380.1999,73234.89505,83305.22629,2131525.524,597442.3241,21441607.8,662423.4431,4369953.875,237555.2759,11914118.13,3466162.691,5691819.824,252905.9739,4251967.881,3822271.193,5870016.154,40467097.08,62801871.66,26.170525,138514.1615,14835164.28,1384647700,467325044.1,50739110.33,625483.1548,1491453544,7563948175,7457963.209,898549732.9,29355649.4,10919541.46,41230176.31,3322536967,38653943578,19786412188,78300824475,0,83619799115
2063,171.42588,22062.33941,98601.49145,123304.4016,599128.6879,598763.7035,4916.343663,6735.558291,66375.13154,4312.459027,1105.90877,16220.79884,20785.84259,1442956.947,1373384.392,425543.3201,117314.0928,73232.75445,83631.41149,2132959.513,597817.0495,22519047.85,660250.2244,4384597.697,376710.9601,12072929.99,3539944.647,5685116.777,270064.5309,4278339.257,3762015.752,6429007.314,46963699.78,59248248.29,25.75241,140694.3318,15031483.15,1363859167,481419521.9,46356158.16,862908.046,3950693886,8536286130,7516621.15,960344285.2,29610254.58,10940612.64,41325052.32,2945280852,38915661679,20009738770,78474573362,0,82642948485
2064,171.271246,22585.60508,97835.66591,123139.6552,608545.6192,604570.5827,4910.968025,6680.419768,66378.28502,4313.431358,1097.653461,16219.34082,20616.40661,1453270.902,1370188.294,438841.0614,117919.1994,73267.29657,83713.16648,2138231.363,598279.4909,22494878.78,659190.0556,4394464.339,456201.4732,12198506.67,3307560.877,5691690.503,271579.326,4229024.346,3986963.103,5918178.46,44308465.12,61631056.12,25.355496,148756.7411,15812450.84,1412693063,516345409,60686833.44,2123357.498,7433202382,7142230592,7576272.501,1027152328,29941067.9,10968360.51,42989181.93,2843343140,39145520596,20234812802,78874171307,0,83283216841
2065,171.155841,22017.41734,97574.93927,123077.9663,600621.029,599068.3023,4907.77958,6694.78142,66276.8577,4307.737136,1095.718815,16229.49684,20643.66099,1446252.685,1363743.725,447978.6806,119462.9259,73091.48136,83521.41388,2133750.527,598155.7058,23098583.77,657479.4067,4388753.854,486119.677,12213652.29,3532964.503,5699408.598,274433.8266,4263386.583,4192942.815,4324151.283,49229888.28,60845364.91,24.989887,143319.4508,15927111.56,1435761072,525373124.5,26083332.05,29426630.46,9615333349,7012198840,7636184.742,1096363318,30151849.04,10980544.05,42963584.38,2915426743,39396622017,20478688933,80015187454,0,85412297810
2066,171.061006,21732.50994,97384.26271,122806.6752,599343.7967,597676.0344,4921.234152,6722.608522,66402.064,4314.402485,1097.477776,16302.1079,20768.32087,1447195.827,1361835.116,455725.2257,119365.6673,73091.80233,83603.66255,2137456.504,598870.7383,23672089.18,658884.7001,4378577.316,479425.0697,12252290.03,3361030.243,5716502.858,298108.5993,4273088.727,4099338.985,5170963.518,45641406.67,58996319.21,24.656861,150163.5204,15994987.42,1350183553,668690698.3,36038276.86,10197623.46,2266794713,6576355441,7696196.901,1169853379,30475583.66,11009470.03,44720532.41,3253988440,39702124513,20745627123,80827499346,0,96806413239
2067,170.952069,21203.76735,97124.73524,122554.4263,593342.306,593136.318,4922.433312,6702.837559,66382.48942,4312.515731,1094.608883,16374.18511,20709.07428,1442551.259,1348085.555,454758.4561,120570.3086,72785.643,82736.10525,2136170.106,599066.7047,24175757.55,655638.9768,4259689.568,437114.1557,12280620.79,3758691.147,5702030.997,325931.0569,4302161.558,3982740.772,6956687.097,69497914.94,57289546.99,24.351467,141578.8411,16077074.72,1438200945,567770300.2,66417244.2,299322817.4,2867631249,7244327495,7756299.706,1246098653,30662745.1,11027067.96,45361095.02,3569332279,40006584990,21030252562,82046752639,0,92791873291
2068,170.954337,20765.15109,96604.72679,122346.3848,590891.786,590889.9486,4923.110843,6711.251006,66360.50391,4311.196694,1094.659569,16453.58683,20736.14573,1448922.465,1354334.749,465529.1596,121200.4438,72749.75194,83228.00448,2141406.864,599745.8008,23810915.33,656912.5396,4319054.335,412517.0409,12364263.24,3476232.308,5736671.175,349444.2728,4241945.769,3881833.397,4676557.119,52571646.4,59820522.53,24.064717,135653.6674,16143122.07,1331899386,653878319.8,24909798.52,9109067.716,3413925191,5445241095,7817057.046,1324380444,30867926.64,11043156.44,45150316.52,4323347454,40351717649,21312246429,83100608732,0,99430272785
