rgn_id,rgn_name,loiczid,proportionArea,csquarecode,cellarea
1,Barents Sea,15588,1,1705:393:2,576.55
1,Barents Sea,15589,1,1705:394:1,576.55
1,Barents Sea,15590,1,1705:394:2,576.55
1,Barents Sea,15591,1,1705:495:1,576.55
1,Barents Sea,15592,1,1705:495:2,576.55
1,Barents Sea,15593,1,1705:496:1,576.55
1,Barents Sea,15594,1,1705:496:2,576.55
1,Barents Sea,15595,1,1705:497:1,576.55
1,Barents Sea,15596,1,1705:497:2,576.55
1,Barents Sea,15597,1,1705:498:1,576.55
1,Barents Sea,15598,1,1705:498:2,576.55
1,Barents Sea,15599,1,1705:499:1,576.55
1,Barents Sea,15600,1,1705:499:2,576.55
1,Barents Sea,15601,1,1706:390:1,576.55
1,Barents Sea,15602,1,1706:390:2,576.55
1,Barents Sea,15603,1,1706:391:1,576.55
1,Barents Sea,15604,1,1706:391:2,576.55
1,Barents Sea,15605,1,1706:392:1,576.55
1,Barents Sea,15606,1,1706:392:2,576.55
1,Barents Sea,15607,1,1706:393:1,576.55
1,Barents Sea,15608,1,1706:393:2,576.55
1,Barents Sea,15609,1,1706:394:1,576.55
1,Barents Sea,15610,1,1706:394:2,576.55
1,Barents Sea,15611,1,1706:495:1,576.55
1,Barents Sea,15612,1,1706:495:2,576.55
1,Barents Sea,15613,1,1706:496:1,576.55
1,Barents Sea,15614,1,1706:496:2,576.55
1,Barents Sea,15615,1,1706:497:1,576.55
1,Barents Sea,15616,1,1706:497:2,576.55
1,Barents Sea,15617,1,1706:498:1,576.55
1,Barents Sea,15618,1,1706:498:2,576.55
1,Barents Sea,15619,1,1706:499:1,576.55
1,Barents Sea,15620,0.45,1706:499:2,576.55
1,Barents Sea,16216,0.2,1700:487:4,603.03
1,Barents Sea,16217,0.79,1700:488:3,603.03
1,Barents Sea,16218,1,1700:488:4,603.03
1,Barents Sea,16219,1,1700:489:3,603.03
1,Barents Sea,16220,1,1700:489:4,603.03
1,Barents Sea,16221,1,1701:380:3,603.03
1,Barents Sea,16222,1,1701:380:4,603.03
1,Barents Sea,16223,1,1701:381:3,603.03
1,Barents Sea,16224,1,1701:381:4,603.03
1,Barents Sea,16225,1,1701:382:3,603.03
1,Barents Sea,16226,1,1701:382:4,603.03
1,Barents Sea,16227,1,1701:383:3,603.03
1,Barents Sea,16228,1,1701:383:4,603.03
1,Barents Sea,16229,1,1701:384:3,603.03
1,Barents Sea,16230,1,1701:384:4,603.03
1,Barents Sea,16231,1,1701:485:3,603.03
1,Barents Sea,16232,1,1701:485:4,603.03
1,Barents Sea,16233,1,1701:486:3,603.03
1,Barents Sea,16234,1,1701:486:4,603.03
1,Barents Sea,16235,1,1701:487:3,603.03
1,Barents Sea,16236,1,1701:487:4,603.03
1,Barents Sea,16237,1,1701:488:3,603.03
1,Barents Sea,16238,1,1701:488:4,603.03
1,Barents Sea,16239,1,1701:489:3,603.03
1,Barents Sea,16240,1,1701:489:4,603.03
1,Barents Sea,16241,1,1702:380:3,603.03
1,Barents Sea,16242,1,1702:380:4,603.03
1,Barents Sea,16243,1,1702:381:3,603.03
1,Barents Sea,16244,1,1702:381:4,603.03
1,Barents Sea,16245,1,1702:382:3,603.03
1,Barents Sea,16246,1,1702:382:4,603.03
1,Barents Sea,16247,1,1702:383:3,603.03
1,Barents Sea,16248,1,1702:383:4,603.03
1,Barents Sea,16249,1,1702:384:3,603.03
1,Barents Sea,16250,1,1702:384:4,603.03
1,Barents Sea,16251,1,1702:485:3,603.03
1,Barents Sea,16252,1,1702:485:4,603.03
1,Barents Sea,16253,1,1702:486:3,603.03
1,Barents Sea,16254,1,1702:486:4,603.03
1,Barents Sea,16255,1,1702:487:3,603.03
1,Barents Sea,16256,1,1702:487:4,603.03
1,Barents Sea,16257,1,1702:488:3,603.03
1,Barents Sea,16258,1,1702:488:4,603.03
1,Barents Sea,16259,1,1702:489:3,603.03
1,Barents Sea,16260,1,1702:489:4,603.03
1,Barents Sea,16261,1,1703:380:3,603.03
1,Barents Sea,16262,1,1703:380:4,603.03
1,Barents Sea,16263,1,1703:381:3,603.03
1,Barents Sea,16264,1,1703:381:4,603.03
1,Barents Sea,16265,1,1703:382:3,603.03
1,Barents Sea,16266,1,1703:382:4,603.03
1,Barents Sea,16267,1,1703:383:3,603.03
1,Barents Sea,16268,1,1703:383:4,603.03
1,Barents Sea,16269,1,1703:384:3,603.03
1,Barents Sea,16270,1,1703:384:4,603.03
1,Barents Sea,16271,1,1703:485:3,603.03
1,Barents Sea,16272,1,1703:485:4,603.03
1,Barents Sea,16273,1,1703:486:3,603.03
1,Barents Sea,16274,1,1703:486:4,603.03
1,Barents Sea,16275,1,1703:487:3,603.03
1,Barents Sea,16276,1,1703:487:4,603.03
1,Barents Sea,16277,1,1703:488:3,603.03
1,Barents Sea,16278,1,1703:488:4,603.03
1,Barents Sea,16279,1,1703:489:3,603.03
1,Barents Sea,16280,1,1703:489:4,603.03
1,Barents Sea,16281,1,1704:380:3,603.03
1,Barents Sea,16282,1,1704:380:4,603.03
1,Barents Sea,16283,1,1704:381:3,603.03
1,Barents Sea,16284,1,1704:381:4,603.03
1,Barents Sea,16285,1,1704:382:3,603.03
1,Barents Sea,16286,1,1704:382:4,603.03
1,Barents Sea,16287,1,1704:383:3,603.03
1,Barents Sea,16288,1,1704:383:4,603.03
1,Barents Sea,16289,1,1704:384:3,603.03
1,Barents Sea,16290,1,1704:384:4,603.03
1,Barents Sea,16291,1,1704:485:3,603.03
1,Barents Sea,16292,1,1704:485:4,603.03
1,Barents Sea,16293,1,1704:486:3,603.03
1,Barents Sea,16294,1,1704:486:4,603.03
1,Barents Sea,16295,1,1704:487:3,603.03
1,Barents Sea,16296,1,1704:487:4,603.03
1,Barents Sea,16297,1,1704:488:3,603.03
1,Barents Sea,16298,1,1704:488:4,603.03
1,Barents Sea,16299,1,1704:489:3,603.03
1,Barents Sea,16300,1,1704:489:4,603.03
1,Barents Sea,16301,1,1705:380:3,603.03
1,Barents Sea,16302,1,1705:380:4,603.03
1,Barents Sea,16303,1,1705:381:3,603.03
1,Barents Sea,16304,1,1705:381:4,603.03
1,Barents Sea,16305,1,1705:382:3,603.03
1,Barents Sea,16306,1,1705:382:4,603.03
1,Barents Sea,16307,1,1705:383:3,603.03
1,Barents Sea,16308,1,1705:383:4,603.03
1,Barents Sea,16309,1,1705:384:3,603.03
1,Barents Sea,16310,1,1705:384:4,603.03
1,Barents Sea,16311,1,1705:485:3,603.03
1,Barents Sea,16312,1,1705:485:4,603.03
1,Barents Sea,16313,1,1705:486:3,603.03
1,Barents Sea,16314,1,1705:486:4,603.03
1,Barents Sea,16315,1,1705:487:3,603.03
1,Barents Sea,16316,1,1705:487:4,603.03
1,Barents Sea,16317,1,1705:488:3,603.03
1,Barents Sea,16318,1,1705:488:4,603.03
1,Barents Sea,16319,1,1705:489:3,603.03
1,Barents Sea,16320,1,1705:489:4,603.03
1,Barents Sea,16321,1,1706:380:3,603.03
1,Barents Sea,16322,1,1706:380:4,603.03
1,Barents Sea,16323,1,1706:381:3,603.03
1,Barents Sea,16324,1,1706:381:4,603.03
1,Barents Sea,16325,1,1706:382:3,603.03
1,Barents Sea,16326,1,1706:382:4,603.03
1,Barents Sea,16327,1,1706:383:3,603.03
1,Barents Sea,16328,1,1706:383:4,603.03
1,Barents Sea,16329,1,1706:384:3,603.03
1,Barents Sea,16330,1,1706:384:4,603.03
1,Barents Sea,16331,1,1706:485:3,603.03
1,Barents Sea,16332,1,1706:485:4,603.03
1,Barents Sea,16333,1,1706:486:3,603.03
1,Barents Sea,16334,1,1706:486:4,603.03
1,Barents Sea,16335,1,1706:487:3,603.03
1,Barents Sea,16336,1,1706:487:4,603.03
1,Barents Sea,16337,1,1706:488:3,603.03
1,Barents Sea,16338,1,1706:488:4,603.03
1,Barents Sea,16339,1,1706:489:3,603.03
1,Barents Sea,16340,0.4,1706:489:4,603.03
1,Barents Sea,16937,0.02,1700:488:1,629.47
1,Barents Sea,16938,0.52,1700:488:2,629.47
1,Barents Sea,16939,0.98,1700:489:1,629.47
1,Barents Sea,16940,1,1700:489:2,629.47
1,Barents Sea,16941,1,1701:380:1,629.47
1,Barents Sea,16942,1,1701:380:2,629.47
1,Barents Sea,16943,1,1701:381:1,629.47
1,Barents Sea,16944,1,1701:381:2,629.47
1,Barents Sea,16945,1,1701:382:1,629.47
1,Barents Sea,16946,1,1701:382:2,629.47
1,Barents Sea,16947,1,1701:383:1,629.47
1,Barents Sea,16948,1,1701:383:2,629.47
1,Barents Sea,16949,1,1701:384:1,629.47
1,Barents Sea,16950,1,1701:384:2,629.47
1,Barents Sea,16951,1,1701:485:1,629.47
1,Barents Sea,16952,1,1701:485:2,629.47
1,Barents Sea,16953,1,1701:486:1,629.47
1,Barents Sea,16954,1,1701:486:2,629.47
1,Barents Sea,16955,1,1701:487:1,629.47
1,Barents Sea,16956,1,1701:487:2,629.47
1,Barents Sea,16957,1,1701:488:1,629.47
1,Barents Sea,16958,1,1701:488:2,629.47
1,Barents Sea,16959,1,1701:489:1,629.47
1,Barents Sea,16960,1,1701:489:2,629.47
1,Barents Sea,16961,1,1702:380:1,629.47
1,Barents Sea,16962,1,1702:380:2,629.47
1,Barents Sea,16963,1,1702:381:1,629.47
1,Barents Sea,16964,1,1702:381:2,629.47
1,Barents Sea,16965,1,1702:382:1,629.47
1,Barents Sea,16966,1,1702:382:2,629.47
1,Barents Sea,16967,1,1702:383:1,629.47
1,Barents Sea,16968,1,1702:383:2,629.47
1,Barents Sea,16969,1,1702:384:1,629.47
1,Barents Sea,16970,1,1702:384:2,629.47
1,Barents Sea,16971,1,1702:485:1,629.47
1,Barents Sea,16972,1,1702:485:2,629.47
1,Barents Sea,16973,1,1702:486:1,629.47
1,Barents Sea,16974,1,1702:486:2,629.47
1,Barents Sea,16975,1,1702:487:1,629.47
1,Barents Sea,16976,1,1702:487:2,629.47
1,Barents Sea,16977,1,1702:488:1,629.47
1,Barents Sea,16978,1,1702:488:2,629.47
1,Barents Sea,16979,1,1702:489:1,629.47
1,Barents Sea,16980,1,1702:489:2,629.47
1,Barents Sea,16981,1,1703:380:1,629.47
1,Barents Sea,16982,1,1703:380:2,629.47
1,Barents Sea,16983,1,1703:381:1,629.47
1,Barents Sea,16984,1,1703:381:2,629.47
1,Barents Sea,16985,1,1703:382:1,629.47
1,Barents Sea,16986,1,1703:382:2,629.47
1,Barents Sea,16987,1,1703:383:1,629.47
1,Barents Sea,16988,1,1703:383:2,629.47
1,Barents Sea,16989,1,1703:384:1,629.47
1,Barents Sea,16990,1,1703:384:2,629.47
1,Barents Sea,16991,1,1703:485:1,629.47
1,Barents Sea,16992,1,1703:485:2,629.47
1,Barents Sea,16993,1,1703:486:1,629.47
1,Barents Sea,16994,1,1703:486:2,629.47
1,Barents Sea,16995,1,1703:487:1,629.47
1,Barents Sea,16996,1,1703:487:2,629.47
1,Barents Sea,16997,1,1703:488:1,629.47
1,Barents Sea,16998,1,1703:488:2,629.47
1,Barents Sea,16999,1,1703:489:1,629.47
1,Barents Sea,17e3,1,1703:489:2,629.47
1,Barents Sea,17001,1,1704:380:1,629.47
1,Barents Sea,17002,1,1704:380:2,629.47
1,Barents Sea,17003,1,1704:381:1,629.47
1,Barents Sea,17004,1,1704:381:2,629.47
1,Barents Sea,17005,1,1704:382:1,629.47
1,Barents Sea,17006,1,1704:382:2,629.47
1,Barents Sea,17007,1,1704:383:1,629.47
1,Barents Sea,17008,1,1704:383:2,629.47
1,Barents Sea,17009,1,1704:384:1,629.47
1,Barents Sea,17010,1,1704:384:2,629.47
1,Barents Sea,17011,1,1704:485:1,629.47
1,Barents Sea,17012,1,1704:485:2,629.47
1,Barents Sea,17013,1,1704:486:1,629.47
1,Barents Sea,17014,1,1704:486:2,629.47
1,Barents Sea,17015,1,1704:487:1,629.47
1,Barents Sea,17016,1,1704:487:2,629.47
1,Barents Sea,17017,1,1704:488:1,629.47
1,Barents Sea,17018,1,1704:488:2,629.47
1,Barents Sea,17019,1,1704:489:1,629.47
1,Barents Sea,17020,1,1704:489:2,629.47
1,Barents Sea,17021,1,1705:380:1,629.47
1,Barents Sea,17022,1,1705:380:2,629.47
1,Barents Sea,17023,1,1705:381:1,629.47
1,Barents Sea,17024,1,1705:381:2,629.47
1,Barents Sea,17025,1,1705:382:1,629.47
1,Barents Sea,17026,1,1705:382:2,629.47
1,Barents Sea,17027,1,1705:383:1,629.47
1,Barents Sea,17028,1,1705:383:2,629.47
1,Barents Sea,17029,1,1705:384:1,629.47
1,Barents Sea,17030,1,1705:384:2,629.47
1,Barents Sea,17031,1,1705:485:1,629.47
1,Barents Sea,17032,1,1705:485:2,629.47
1,Barents Sea,17033,1,1705:486:1,629.47
1,Barents Sea,17034,1,1705:486:2,629.47
1,Barents Sea,17035,1,1705:487:1,629.47
1,Barents Sea,17036,1,1705:487:2,629.47
1,Barents Sea,17037,1,1705:488:1,629.47
1,Barents Sea,17038,1,1705:488:2,629.47
1,Barents Sea,17039,1,1705:489:1,629.47
1,Barents Sea,17040,1,1705:489:2,629.47
1,Barents Sea,17041,1,1706:380:1,629.47
1,Barents Sea,17042,1,1706:380:2,629.47
1,Barents Sea,17043,1,1706:381:1,629.47
1,Barents Sea,17044,1,1706:381:2,629.47
1,Barents Sea,17045,1,1706:382:1,629.47
1,Barents Sea,17046,1,1706:382:2,629.47
1,Barents Sea,17047,1,1706:383:1,629.47
1,Barents Sea,17048,1,1706:383:2,629.47
1,Barents Sea,17049,1,1706:384:1,629.47
1,Barents Sea,17050,1,1706:384:2,629.47
1,Barents Sea,17051,1,1706:485:1,629.47
1,Barents Sea,17052,1,1706:485:2,629.47
1,Barents Sea,17053,1,1706:486:1,629.47
1,Barents Sea,17054,1,1706:486:2,629.47
1,Barents Sea,17055,1,1706:487:1,629.47
1,Barents Sea,17056,1,1706:487:2,629.47
1,Barents Sea,17057,1,1706:488:1,629.47
1,Barents Sea,17058,1,1706:488:2,629.47
1,Barents Sea,17059,1,1706:489:1,629.47
1,Barents Sea,17060,0.38,1706:489:2,629.47
1,Barents Sea,17659,0.09,1700:479:3,655.85
1,Barents Sea,17660,0.52,1700:479:4,655.85
1,Barents Sea,17661,0.93,1701:370:3,655.85
1,Barents Sea,17662,1,1701:370:4,655.85
1,Barents Sea,17663,1,1701:371:3,655.85
1,Barents Sea,17664,1,1701:371:4,655.85
1,Barents Sea,17665,1,1701:372:3,655.85
1,Barents Sea,17666,1,1701:372:4,655.85
1,Barents Sea,17667,1,1701:373:3,655.85
1,Barents Sea,17668,1,1701:373:4,655.85
1,Barents Sea,17669,1,1701:374:3,655.85
1,Barents Sea,17670,1,1701:374:4,655.85
1,Barents Sea,17671,1,1701:475:3,655.85
1,Barents Sea,17672,1,1701:475:4,655.85
1,Barents Sea,17673,1,1701:476:3,655.85
1,Barents Sea,17674,1,1701:476:4,655.85
1,Barents Sea,17675,1,1701:477:3,655.85
1,Barents Sea,17676,1,1701:477:4,655.85
1,Barents Sea,17677,1,1701:478:3,655.85
1,Barents Sea,17678,1,1701:478:4,655.85
1,Barents Sea,17679,1,1701:479:3,655.85
1,Barents Sea,17680,1,1701:479:4,655.85
1,Barents Sea,17681,1,1702:370:3,655.85
1,Barents Sea,17682,1,1702:370:4,655.85
1,Barents Sea,17683,1,1702:371:3,655.85
1,Barents Sea,17684,1,1702:371:4,655.85
1,Barents Sea,17685,1,1702:372:3,655.85
1,Barents Sea,17686,1,1702:372:4,655.85
1,Barents Sea,17687,1,1702:373:3,655.85
1,Barents Sea,17688,1,1702:373:4,655.85
1,Barents Sea,17689,1,1702:374:3,655.85
1,Barents Sea,17690,1,1702:374:4,655.85
1,Barents Sea,17691,1,1702:475:3,655.85
1,Barents Sea,17692,1,1702:475:4,655.85
1,Barents Sea,17693,1,1702:476:3,655.85
1,Barents Sea,17694,1,1702:476:4,655.85
1,Barents Sea,17695,1,1702:477:3,655.85
1,Barents Sea,17696,1,1702:477:4,655.85
1,Barents Sea,17697,1,1702:478:3,655.85
1,Barents Sea,17698,1,1702:478:4,655.85
1,Barents Sea,17699,1,1702:479:3,655.85
1,Barents Sea,17700,1,1702:479:4,655.85
1,Barents Sea,17701,1,1703:370:3,655.85
1,Barents Sea,17702,1,1703:370:4,655.85
1,Barents Sea,17703,1,1703:371:3,655.85
1,Barents Sea,17704,1,1703:371:4,655.85
1,Barents Sea,17705,1,1703:372:3,655.85
1,Barents Sea,17706,1,1703:372:4,655.85
1,Barents Sea,17707,1,1703:373:3,655.85
1,Barents Sea,17708,1,1703:373:4,655.85
1,Barents Sea,17709,1,1703:374:3,655.85
1,Barents Sea,17710,1,1703:374:4,655.85
1,Barents Sea,17711,1,1703:475:3,655.85
1,Barents Sea,17712,1,1703:475:4,655.85
1,Barents Sea,17713,1,1703:476:3,655.85
1,Barents Sea,17714,1,1703:476:4,655.85
1,Barents Sea,17715,1,1703:477:3,655.85
1,Barents Sea,17716,1,1703:477:4,655.85
1,Barents Sea,17717,1,1703:478:3,655.85
1,Barents Sea,17718,1,1703:478:4,655.85
1,Barents Sea,17719,1,1703:479:3,655.85
1,Barents Sea,17720,1,1703:479:4,655.85
1,Barents Sea,17721,1,1704:370:3,655.85
1,Barents Sea,17722,1,1704:370:4,655.85
1,Barents Sea,17723,1,1704:371:3,655.85
1,Barents Sea,17724,1,1704:371:4,655.85
1,Barents Sea,17725,1,1704:372:3,655.85
1,Barents Sea,17726,1,1704:372:4,655.85
1,Barents Sea,17727,1,1704:373:3,655.85
1,Barents Sea,17728,1,1704:373:4,655.85
1,Barents Sea,17729,1,1704:374:3,655.85
1,Barents Sea,17730,1,1704:374:4,655.85
1,Barents Sea,17731,1,1704:475:3,655.85
1,Barents Sea,17732,1,1704:475:4,655.85
1,Barents Sea,17733,1,1704:476:3,655.85
1,Barents Sea,17734,1,1704:476:4,655.85
1,Barents Sea,17735,1,1704:477:3,655.85
1,Barents Sea,17736,1,1704:477:4,655.85
1,Barents Sea,17737,1,1704:478:3,655.85
1,Barents Sea,17738,1,1704:478:4,655.85
1,Barents Sea,17739,1,1704:479:3,655.85
1,Barents Sea,17740,1,1704:479:4,655.85
1,Barents Sea,17741,1,1705:370:3,655.85
1,Barents Sea,17742,1,1705:370:4,655.85
1,Barents Sea,17743,1,1705:371:3,655.85
1,Barents Sea,17744,1,1705:371:4,655.85
1,Barents Sea,17745,1,1705:372:3,655.85
1,Barents Sea,17746,1,1705:372:4,655.85
1,Barents Sea,17747,1,1705:373:3,655.85
1,Barents Sea,17748,1,1705:373:4,655.85
1,Barents Sea,17749,1,1705:374:3,655.85
1,Barents Sea,17750,1,1705:374:4,655.85
1,Barents Sea,17751,1,1705:475:3,655.85
1,Barents Sea,17752,1,1705:475:4,655.85
1,Barents Sea,17753,1,1705:476:3,655.85
1,Barents Sea,17754,1,1705:476:4,655.85
1,Barents Sea,17755,1,1705:477:3,655.85
1,Barents Sea,17756,1,1705:477:4,655.85
1,Barents Sea,17757,1,1705:478:3,655.85
1,Barents Sea,17758,1,1705:478:4,655.85
1,Barents Sea,17759,1,1705:479:3,655.85
1,Barents Sea,17760,1,1705:479:4,655.85
1,Barents Sea,17761,1,1706:370:3,655.85
1,Barents Sea,17762,1,1706:370:4,655.85
1,Barents Sea,17763,1,1706:371:3,655.85
1,Barents Sea,17764,1,1706:371:4,655.85
1,Barents Sea,17765,1,1706:372:3,655.85
1,Barents Sea,17766,1,1706:372:4,655.85
1,Barents Sea,17767,1,1706:373:3,655.85
1,Barents Sea,17768,1,1706:373:4,655.85
1,Barents Sea,17769,1,1706:374:3,655.85
1,Barents Sea,17770,1,1706:374:4,655.85
1,Barents Sea,17771,1,1706:475:3,655.85
1,Barents Sea,17772,1,1706:475:4,655.85
1,Barents Sea,17773,1,1706:476:3,655.85
1,Barents Sea,17774,1,1706:476:4,655.85
1,Barents Sea,17775,1,1706:477:3,655.85
1,Barents Sea,17776,1,1706:477:4,655.85
1,Barents Sea,17777,1,1706:478:3,655.85
1,Barents Sea,17778,1,1706:478:4,655.85
1,Barents Sea,17779,1,1706:479:3,655.85
1,Barents Sea,17780,0.3,1706:479:4,655.85
1,Barents Sea,18381,0.04,1701:370:1,682.19
1,Barents Sea,18382,0.42,1701:370:2,682.19
1,Barents Sea,18383,0.82,1701:371:1,682.19
1,Barents Sea,18384,1,1701:371:2,682.19
1,Barents Sea,18385,1,1701:372:1,682.19
1,Barents Sea,18386,1,1701:372:2,682.19
1,Barents Sea,18387,1,1701:373:1,682.19
1,Barents Sea,18388,1,1701:373:2,682.19
1,Barents Sea,18389,1,1701:374:1,682.19
1,Barents Sea,18390,1,1701:374:2,682.19
1,Barents Sea,18391,1,1701:475:1,682.19
1,Barents Sea,18392,1,1701:475:2,682.19
1,Barents Sea,18393,1,1701:476:1,682.19
1,Barents Sea,18394,1,1701:476:2,682.19
1,Barents Sea,18395,1,1701:477:1,682.19
1,Barents Sea,18396,1,1701:477:2,682.19
1,Barents Sea,18397,1,1701:478:1,682.19
1,Barents Sea,18398,1,1701:478:2,682.19
1,Barents Sea,18399,1,1701:479:1,682.19
1,Barents Sea,18400,1,1701:479:2,682.19
1,Barents Sea,18401,1,1702:370:1,682.19
1,Barents Sea,18402,1,1702:370:2,682.19
1,Barents Sea,18403,1,1702:371:1,682.19
1,Barents Sea,18404,1,1702:371:2,682.19
1,Barents Sea,18405,1,1702:372:1,682.19
1,Barents Sea,18406,1,1702:372:2,682.19
1,Barents Sea,18407,1,1702:373:1,682.19
1,Barents Sea,18408,1,1702:373:2,682.19
1,Barents Sea,18409,1,1702:374:1,682.19
1,Barents Sea,18410,1,1702:374:2,682.19
1,Barents Sea,18411,1,1702:475:1,682.19
1,Barents Sea,18412,1,1702:475:2,682.19
1,Barents Sea,18413,1,1702:476:1,682.19
1,Barents Sea,18414,1,1702:476:2,682.19
1,Barents Sea,18415,1,1702:477:1,682.19
1,Barents Sea,18416,1,1702:477:2,682.19
1,Barents Sea,18417,1,1702:478:1,682.19
1,Barents Sea,18418,1,1702:478:2,682.19
1,Barents Sea,18419,1,1702:479:1,682.19
1,Barents Sea,18420,1,1702:479:2,682.19
1,Barents Sea,18421,1,1703:370:1,682.19
1,Barents Sea,18422,1,1703:370:2,682.19
1,Barents Sea,18423,1,1703:371:1,682.19
1,Barents Sea,18424,1,1703:371:2,682.19
1,Barents Sea,18425,1,1703:372:1,682.19
1,Barents Sea,18426,1,1703:372:2,682.19
1,Barents Sea,18427,1,1703:373:1,682.19
1,Barents Sea,18428,1,1703:373:2,682.19
1,Barents Sea,18429,1,1703:374:1,682.19
1,Barents Sea,18430,1,1703:374:2,682.19
1,Barents Sea,18431,1,1703:475:1,682.19
1,Barents Sea,18432,1,1703:475:2,682.19
1,Barents Sea,18433,1,1703:476:1,682.19
1,Barents Sea,18434,1,1703:476:2,682.19
1,Barents Sea,18435,1,1703:477:1,682.19
1,Barents Sea,18436,1,1703:477:2,682.19
1,Barents Sea,18437,1,1703:478:1,682.19
1,Barents Sea,18438,1,1703:478:2,682.19
1,Barents Sea,18439,1,1703:479:1,682.19
1,Barents Sea,18440,1,1703:479:2,682.19
1,Barents Sea,18441,1,1704:370:1,682.19
1,Barents Sea,18442,1,1704:370:2,682.19
1,Barents Sea,18443,1,1704:371:1,682.19
1,Barents Sea,18444,1,1704:371:2,682.19
1,Barents Sea,18445,1,1704:372:1,682.19
1,Barents Sea,18446,1,1704:372:2,682.19
1,Barents Sea,18447,1,1704:373:1,682.19
1,Barents Sea,18448,1,1704:373:2,682.19
1,Barents Sea,18449,1,1704:374:1,682.19
1,Barents Sea,18450,1,1704:374:2,682.19
1,Barents Sea,18451,1,1704:475:1,682.19
1,Barents Sea,18452,1,1704:475:2,682.19
1,Barents Sea,18453,1,1704:476:1,682.19
1,Barents Sea,18454,1,1704:476:2,682.19
1,Barents Sea,18455,1,1704:477:1,682.19
1,Barents Sea,18456,1,1704:477:2,682.19
1,Barents Sea,18457,1,1704:478:1,682.19
1,Barents Sea,18458,1,1704:478:2,682.19
1,Barents Sea,18459,1,1704:479:1,682.19
1,Barents Sea,18460,1,1704:479:2,682.19
1,Barents Sea,18461,1,1705:370:1,682.19
1,Barents Sea,18462,1,1705:370:2,682.19
1,Barents Sea,18463,1,1705:371:1,682.19
1,Barents Sea,18464,1,1705:371:2,682.19
1,Barents Sea,18465,1,1705:372:1,682.19
1,Barents Sea,18466,1,1705:372:2,682.19
1,Barents Sea,18467,1,1705:373:1,682.19
1,Barents Sea,18468,1,1705:373:2,682.19
1,Barents Sea,18469,1,1705:374:1,682.19
1,Barents Sea,18470,1,1705:374:2,682.19
1,Barents Sea,18471,1,1705:475:1,682.19
1,Barents Sea,18472,1,1705:475:2,682.19
1,Barents Sea,18473,1,1705:476:1,682.19
1,Barents Sea,18474,1,1705:476:2,682.19
1,Barents Sea,18475,1,1705:477:1,682.19
1,Barents Sea,18476,1,1705:477:2,682.19
1,Barents Sea,18477,1,1705:478:1,682.19
1,Barents Sea,18478,1,1705:478:2,682.19
1,Barents Sea,18479,1,1705:479:1,682.19
1,Barents Sea,18480,1,1705:479:2,682.19
1,Barents Sea,18481,1,1706:370:1,682.19
1,Barents Sea,18482,1,1706:370:2,682.19
1,Barents Sea,18483,1,1706:371:1,682.19
1,Barents Sea,18484,1,1706:371:2,682.19
1,Barents Sea,18485,1,1706:372:1,682.19
1,Barents Sea,18486,1,1706:372:2,682.19
1,Barents Sea,18487,1,1706:373:1,682.19
1,Barents Sea,18488,1,1706:373:2,682.19
1,Barents Sea,18489,1,1706:374:1,682.19
1,Barents Sea,18490,1,1706:374:2,682.19
1,Barents Sea,18491,1,1706:475:1,682.19
1,Barents Sea,18492,1,1706:475:2,682.19
1,Barents Sea,18493,1,1706:476:1,682.19
1,Barents Sea,18494,1,1706:476:2,682.19
1,Barents Sea,18495,0.92,1706:477:1,682.19
1,Barents Sea,18496,0.98,1706:477:2,682.19
1,Barents Sea,18497,1,1706:478:1,682.19
1,Barents Sea,18498,1,1706:478:2,682.19
1,Barents Sea,18499,1,1706:479:1,682.19
1,Barents Sea,18500,0.3,1706:479:2,682.19
1,Barents Sea,19104,0.14,1701:361:4,708.47
1,Barents Sea,19105,0.45,1701:362:3,708.47
1,Barents Sea,19106,0.78,1701:362:4,708.47
1,Barents Sea,19107,1,1701:363:3,708.47
1,Barents Sea,19108,1,1701:363:4,708.47
1,Barents Sea,19109,1,1701:364:3,708.47
1,Barents Sea,19110,1,1701:364:4,708.47
1,Barents Sea,19111,1,1701:465:3,708.47
1,Barents Sea,19112,1,1701:465:4,708.47
1,Barents Sea,19113,1,1701:466:3,708.47
1,Barents Sea,19114,1,1701:466:4,708.47
1,Barents Sea,19115,1,1701:467:3,708.47
1,Barents Sea,19116,1,1701:467:4,708.47
1,Barents Sea,19117,1,1701:468:3,708.47
1,Barents Sea,19118,1,1701:468:4,708.47
1,Barents Sea,19119,1,1701:469:3,708.47
1,Barents Sea,19120,1,1701:469:4,708.47
1,Barents Sea,19121,1,1702:360:3,708.47
1,Barents Sea,19122,1,1702:360:4,708.47
1,Barents Sea,19123,1,1702:361:3,708.47
1,Barents Sea,19124,1,1702:361:4,708.47
1,Barents Sea,19125,1,1702:362:3,708.47
1,Barents Sea,19126,1,1702:362:4,708.47
1,Barents Sea,19127,1,1702:363:3,708.47
1,Barents Sea,19128,1,1702:363:4,708.47
1,Barents Sea,19129,1,1702:364:3,708.47
1,Barents Sea,19130,1,1702:364:4,708.47
1,Barents Sea,19131,1,1702:465:3,708.47
1,Barents Sea,19132,1,1702:465:4,708.47
1,Barents Sea,19133,1,1702:466:3,708.47
1,Barents Sea,19134,1,1702:466:4,708.47
1,Barents Sea,19135,1,1702:467:3,708.47
