"","LPI_final","CI_low","CI_high"
"1981",1,1,1
"1982",1.01939944645967,0.993513690538852,1.05211234013847
"1983",0.987310275640086,0.927341886682526,1.05295955298082
"1984",0.949791486462097,0.882871992363867,1.02265389066359
"1985",0.945041743970211,0.865469039790424,1.03296183813149
"1986",0.918201873685326,0.83030235494503,1.00786796761305
"1987",0.894246958845242,0.808907141769417,1.00075094602449
"1988",0.903697866126812,0.810992422286228,1.01183689713
"1989",0.917044871841567,0.822600134474402,1.03112419287267
"1990",0.906895743633826,0.812704524901419,1.04419649704128
"1991",0.888693113363386,0.784231456280595,1.0335222671774
"1992",0.908564294430396,0.791134753389122,1.05808785721888
"1993",0.899897336935491,0.777020555161718,1.05024581560197
"1994",0.875476860035975,0.748548615661708,1.01115135496923
"1995",0.875124766613565,0.742960202146088,1.0187462422668
"1996",0.89494177163335,0.752679899264144,1.05022658642483
"1997",0.909445500181372,0.758607356861256,1.05967948689547
"1998",0.912029572421343,0.755925761883702,1.06043199131825
"1999",0.909629765889494,0.752795448119229,1.05527225191026
"2000",0.879064915806537,0.729942955962592,1.02717195974866
"2001",0.866459126816988,0.721858758219385,1.02456068527768
"2002",0.877032348023357,0.744682266367869,1.0447917586984
"2003",0.886044137943717,0.759661626062733,1.04406786245193
"2004",0.884811455266126,0.752981557362421,1.07136341805892
"2005",0.905638191839578,0.768177087129297,1.0918703455771
"2006",0.903264805471636,0.76342790186202,1.09403150986425
"2007",0.882022071588639,0.730220376788868,1.06771437681717
"2008",0.85862864907641,0.716086246535056,1.03072625706373
"2009",0.849297812279373,0.708576590547448,1.02273875907336
"2010",0.854447815149211,0.714609840366622,1.05440179518769
"2011",0.924452404609237,0.738362121663556,1.19764921842171
"2012",0.941887919268829,0.749124575820834,1.28286024601265
"2013",0.943238466059766,0.733600808644751,1.24612989792721
"2014",0.901880551543351,0.703998697485571,1.1775295264106
"2015",0.933933933433336,0.728099745715713,1.25890471491622
