Binomial	ID	year	popvalue
FLA2	29	2024	82880.93905
LRD	30	2024	1917856.879
SSK	31	2024	578160.5831
SSK1	32	2024	578160.5831
SSK2	33	2024	578160.5831
SSK3	34	2024	578160.5831
SSK4	35	2024	578160.5831
SSK5	36	2024	578160.5831
SSK6	37	2024	578160.5831
MES	38	2024	16464087.04
MES1	39	2024	16464087.04
GRH	40	2024	835547.9894
MAC	41	2024	5206926.705
HAD	42	2024	1076526.488
SAI	43	2024	3694942.045
RED	44	2024	3136369.542
BWH	45	2024	8431040.497
SSH	46	2024	1644037.41
NCO	47	2024	5537744.493
PCO	48	2024	3720383.237
CAP	49	2024	3875130.526
POB	1	2025	175.86328
KWH	2	2025	45325.03953
SWH	3	2025	94862.78489
HWH	4	2025	130176.1597
MWH	5	2025	654957.4425
FWH	6	2025	666769.4834
BES	7	2025	5142.776233
HAS	8	2025	7684.545813
HOS	9	2025	71705.33996
RIS	10	2025	4538.433403
SBA	11	2025	1195.921032
SBB	12	2025	16606.09065
SHO	13	2025	22260.6757
SHO1	14	2025	22260.6757
SHO2	15	2025	22260.6757
DEO	16	2025	1345288.838
DEO1	17	2025	1345288.838
PEL	18	2025	1389571.524
PES	19	2025	725455.4134
PES1	20	2025	725455.4134
REO	21	2025	127959.4631
DEL	22	2025	74381.08802
DEL1	23	2025	74381.08802
DEL2	24	2025	74381.08802
DEL3	25	2025	74381.08802
DEL4	26	2025	74381.08802
FLA	27	2025	82770.25398
FLA1	28	2025	82770.25398
FLA2	29	2025	82770.25398
LRD	30	2025	1921125.614
SSK	31	2025	579602.9627
SSK1	32	2025	579602.9627
SSK2	33	2025	579602.9627
SSK3	34	2025	579602.9627
SSK4	35	2025	579602.9627
SSK5	36	2025	579602.9627
SSK6	37	2025	579602.9627
MES	38	2025	16490604.02
MES1	39	2025	16490604.02
GRH	40	2025	837954.6148
MAC	41	2025	5178427.108
HAD	42	2025	985570.4958
SAI	43	2025	4269069.802
RED	44	2025	3022902.168
BWH	45	2025	8407486.495
SSH	46	2025	1562955.721
NCO	47	2025	5757081.924
PCO	48	2025	3861356.565
CAP	49	2025	3690705.673
POB	1	2026	176.118609
KWH	2	2026	43878.49851
SWH	3	2026	94837.47892
HWH	4	2026	130113.9589
MWH	5	2026	650557.3901
FWH	6	2026	663245.6704
BES	7	2026	5141.851671
HAS	8	2026	7585.642138
HOS	9	2026	71618.56892
RIS	10	2026	4540.390416
SBA	11	2026	1189.47609
SBB	12	2026	16594.19145
SHO	13	2026	22035.32197
SHO1	14	2026	22035.32197
SHO2	15	2026	22035.32197
DEO	16	2026	1347193.116
DEO1	17	2026	1347193.116
PEL	18	2026	1377182.967
PES	19	2026	699977.9975
PES1	20	2026	699977.9975
REO	21	2026	133850.9096
DEL	22	2026	74380.06123
DEL1	23	2026	74380.06123
DEL2	24	2026	74380.06123
DEL3	25	2026	74380.06123
DEL4	26	2026	74380.06123
FLA	27	2026	82670.02267
FLA1	28	2026	82670.02267
FLA2	29	2026	82670.02267
LRD	30	2026	1919105.31
SSK	31	2026	580774.8909
SSK1	32	2026	580774.8909
SSK2	33	2026	580774.8909
SSK3	34	2026	580774.8909
SSK4	35	2026	580774.8909
SSK5	36	2026	580774.8909
SSK6	37	2026	580774.8909
MES	38	2026	16528336.63
MES1	39	2026	16528336.63
GRH	40	2026	837591.8716
MAC	41	2026	5154100.839
HAD	42	2026	878276.6384
SAI	43	2026	4879314.539
RED	44	2026	3256344.453
BWH	45	2026	8387700.533
SSH	46	2026	1472062.39
NCO	47	2026	5681827.521
PCO	48	2026	3845741.082
CAP	49	2026	5813014.844
POB	1	2027	176.022571
KWH	2	2027	42468.25226
SWH	3	2027	94676.79395
HWH	4	2027	130275.192
MWH	5	2027	647227.6352
FWH	6	2027	660021.8239
BES	7	2027	5124.936727
HAS	8	2027	7560.644933
HOS	9	2027	71242.95527
RIS	10	2027	4525.488991
SBA	11	2027	1189.232264
SBB	12	2027	16604.71648
SHO	13	2027	22022.48119
SHO1	14	2027	22022.48119
SHO2	15	2027	22022.48119
DEO	16	2027	1354657.701
DEO1	17	2027	1354657.701
PEL	18	2027	1369645.457
PES	19	2027	681197.3831
PES1	20	2027	681197.3831
REO	21	2027	142673.7713
DEL	22	2027	74264.03014
DEL1	23	2027	74264.03014
DEL2	24	2027	74264.03014
DEL3	25	2027	74264.03014
DEL4	26	2027	74264.03014
FLA	27	2027	82755.52805
FLA1	28	2027	82755.52805
FLA2	29	2027	82755.52805
LRD	30	2027	1919862.492
SSK	31	2027	582192.1018
SSK1	32	2027	582192.1018
SSK2	33	2027	582192.1018
SSK3	34	2027	582192.1018
SSK4	35	2027	582192.1018
SSK5	36	2027	582192.1018
SSK6	37	2027	582192.1018
MES	38	2027	17502951.57
MES1	39	2027	17502951.57
GRH	40	2027	833686.5913
MAC	41	2027	5152420.154
HAD	42	2027	775760.0334
SAI	43	2027	5590439.304
RED	44	2027	3241775.71
BWH	45	2027	8394755.163
SSH	46	2027	1462566.87
NCO	47	2027	5621223.634
PCO	48	2027	3882359.953
CAP	49	2027	4618683.986
POB	1	2028	176.287145
KWH	2	2028	41385.93767
SWH	3	2028	94746.60789
HWH	4	2028	130478.2801
MWH	5	2028	666174.2436
FWH	6	2028	671360.1685
BES	7	2028	5136.351282
HAS	8	2028	7555.599987
HOS	9	2028	71046.01295
RIS	10	2028	4529.837873
SBA	11	2028	1193.524901
SBB	12	2028	16744.33078
SHO	13	2028	22131.53292
SHO1	14	2028	22131.53292
SHO2	15	2028	22131.53292
DEO	16	2028	1382757.462
DEO1	17	2028	1382757.462
PEL	18	2028	1369385.344
PES	19	2028	667036.5986
PES1	20	2028	667036.5986
REO	21	2028	152022.6269
DEL	22	2028	74355.15575
DEL1	23	2028	74355.15575
DEL2	24	2028	74355.15575
DEL3	25	2028	74355.15575
DEL4	26	2028	74355.15575
FLA	27	2028	83410.28842
FLA1	28	2028	83410.28842
FLA2	29	2028	83410.28842
LRD	30	2028	1931667.872
SSK	31	2028	583939.5288
SSK1	32	2028	583939.5288
SSK2	33	2028	583939.5288
SSK3	34	2028	583939.5288
SSK4	35	2028	583939.5288
SSK5	36	2028	583939.5288
SSK6	37	2028	583939.5288
MES	38	2028	17354768.94
MES1	39	2028	17354768.94
GRH	40	2028	834691.4594
MAC	41	2028	5188293.091
HAD	42	2028	697921.8985
SAI	43	2028	6371326.364
RED	44	2028	3292056.917
BWH	45	2028	8425001.137
SSH	46	2028	1434042.048
NCO	47	2028	5630415.778
PCO	48	2028	3918038.097
CAP	49	2028	3358217.508
POB	1	2029	176.221256
KWH	2	2029	40566.57661
SWH	3	2029	94779.99644
HWH	4	2029	130584.5225
MWH	5	2029	658064.248
FWH	6	2029	665598.2577
BES	7	2029	5123.676015
HAS	8	2029	7519.463152
HOS	9	2029	70656.49161
RIS	10	2029	4521.164531
SBA	11	2029	1194.997546
SBB	12	2029	16802.14707
SHO	13	2029	22142.00065
SHO1	14	2029	22142.00065
SHO2	15	2029	22142.00065
DEO	16	2029	1388010.86
DEO1	17	2029	1388010.86
PEL	18	2029	1376294.35
PES	19	2029	656954.5163
PES1	20	2029	656954.5163
REO	21	2029	162018.3946
DEL	22	2029	74399.44844
DEL1	23	2029	74399.44844
DEL2	24	2029	74399.44844
DEL3	25	2029	74399.44844
DEL4	26	2029	74399.44844
FLA	27	2029	84008.77301
FLA1	28	2029	84008.77301
FLA2	29	2029	84008.77301
LRD	30	2029	1936007.583
SSK	31	2029	585406.1852
SSK1	32	2029	585406.1852
SSK2	33	2029	585406.1852
SSK3	34	2029	585406.1852
SSK4	35	2029	585406.1852
SSK5	36	2029	585406.1852
SSK6	37	2029	585406.1852
MES	38	2029	17440351.06
MES1	39	2029	17440351.06
GRH	40	2029	834864.7009
MAC	41	2029	5253934.916
HAD	42	2029	630617.1949
SAI	43	2029	7145818.106
RED	44	2029	3407429.811
BWH	45	2029	8475114.957
SSH	46	2029	1346686.117
NCO	47	2029	5680245.834
PCO	48	2029	3896685.618
CAP	49	2029	4880745.882
POB	1	2030	176.270764
KWH	2	2030	41177.6607
SWH	3	2030	94825.54261
HWH	4	2030	130132.387
MWH	5	2030	649710.6045
FWH	6	2030	659211.5923
BES	7	2030	5113.362203
HAS	8	2030	7443.386138
HOS	9	2030	70244.33587
RIS	10	2030	4508.171479
SBA	11	2030	1190.628287
SBB	12	2030	16815.05604
SHO	13	2030	21993.42162
SHO1	14	2030	21993.42162
SHO2	15	2030	21993.42162
DEO	16	2030	1388244.491
DEO1	17	2030	1388244.491
PEL	18	2030	1377281.291
PES	19	2030	642451.797
PES1	20	2030	642451.797
REO	21	2030	169605.3017
DEL	22	2030	74273.58658
DEL1	23	2030	74273.58658
DEL2	24	2030	74273.58658
DEL3	25	2030	74273.58658
DEL4	26	2030	74273.58658
FLA	27	2030	84198.07045
FLA1	28	2030	84198.07045
FLA2	29	2030	84198.07045
LRD	30	2030	1940464.504
SSK	31	2030	587021.0772
SSK1	32	2030	587021.0772
SSK2	33	2030	587021.0772
SSK3	34	2030	587021.0772
SSK4	35	2030	587021.0772
SSK5	36	2030	587021.0772
SSK6	37	2030	587021.0772
MES	38	2030	17527582.04
MES1	39	2030	17527582.04
GRH	40	2030	834531.0979
MAC	41	2030	5255156.773
HAD	42	2030	572044.5172
SAI	43	2030	7933956.041
RED	44	2030	3199424.653
BWH	45	2030	8497146.532
SSH	46	2030	1303587.51
NCO	47	2030	5553456.08
PCO	48	2030	4017743.506
CAP	49	2030	6350384.814
POB	1	2031	176.157746
KWH	2	2031	39939.78217
SWH	3	2031	94873.06204
HWH	4	2031	129856.5346
MWH	5	2031	643925.7413
FWH	6	2031	654266.01
BES	7	2031	5094.293088
HAS	8	2031	7378.794382
HOS	9	2031	69824.12123
RIS	10	2031	4489.437231
SBA	11	2031	1185.094936
SBB	12	2031	16779.62138
SHO	13	2031	21874.50096
SHO1	14	2031	21874.50096
SHO2	15	2031	21874.50096
DEO	16	2031	1383236.101
DEO1	17	2031	1383236.101
PEL	18	2031	1373846.557
PES	19	2031	622754.5584
PES1	20	2031	622754.5584
REO	21	2031	177018.8507
DEL	22	2031	73950.7433
DEL1	23	2031	73950.7433
DEL2	24	2031	73950.7433
DEL3	25	2031	73950.7433
DEL4	26	2031	73950.7433
FLA	27	2031	84212.77994
FLA1	28	2031	84212.77994
FLA2	29	2031	84212.77994
LRD	30	2031	1938038.085
SSK	31	2031	588052.2849
SSK1	32	2031	588052.2849
SSK2	33	2031	588052.2849
SSK3	34	2031	588052.2849
SSK4	35	2031	588052.2849
SSK5	36	2031	588052.2849
SSK6	37	2031	588052.2849
MES	38	2031	17526579
MES1	39	2031	17526579
GRH	40	2031	832469.8615
MAC	41	2031	5248967.864
HAD	42	2031	829480.0761
SAI	43	2031	8663530.187
RED	44	2031	3093921.872
BWH	45	2031	8504451.124
SSH	46	2031	1247461.113
NCO	47	2031	5509815.223
PCO	48	2031	3951925.111
CAP	49	2031	4533570.514
POB	1	2032	176.139642
KWH	2	2032	38771.42829
SWH	3	2032	95074.04905
HWH	4	2032	129856.5604
MWH	5	2032	641117.2767
FWH	6	2032	651120.2188
BES	7	2032	5094.240964
HAS	8	2032	7350.879579
HOS	9	2032	69621.67493
RIS	10	2032	4483.92232
SBA	11	2032	1183.025649
SBB	12	2032	16814.8925
SHO	13	2032	21881.72098
SHO1	14	2032	21881.72098
SHO2	15	2032	21881.72098
DEO	16	2032	1386376.021
DEO1	17	2032	1386376.021
PEL	18	2032	1375143.196
PES	19	2032	600207.1619
PES1	20	2032	600207.1619
REO	21	2032	183691.2632
DEL	22	2032	73858.45018
DEL1	23	2032	73858.45018
DEL2	24	2032	73858.45018
DEL3	25	2032	73858.45018
DEL4	26	2032	73858.45018
FLA	27	2032	84420.79344
FLA1	28	2032	84420.79344
FLA2	29	2032	84420.79344
LRD	30	2032	1935823.189
SSK	31	2032	588715.9833
SSK1	32	2032	588715.9833
SSK2	33	2032	588715.9833
SSK3	34	2032	588715.9833
SSK4	35	2032	588715.9833
SSK5	36	2032	588715.9833
SSK6	37	2032	588715.9833
MES	38	2032	18169043.63
MES1	39	2032	18169043.63
GRH	40	2032	831873.0993
MAC	41	2032	5232238.891
HAD	42	2032	1193955.464
SAI	43	2032	9345129.478
RED	44	2032	3267318.488
BWH	45	2032	8507702.676
SSH	46	2032	1194618.076
NCO	47	2032	5492243.997
PCO	48	2032	4161164.393
CAP	49	2032	3788189.879
POB	1	2033	176.269391
KWH	2	2033	38029.70335
SWH	3	2033	95219.70842
HWH	4	2033	129864.0215
MWH	5	2033	638763.9
FWH	6	2033	648347.7663
BES	7	2033	5101.008766
HAS	8	2033	7303.367077
HOS	9	2033	69495.85712
RIS	10	2033	4487.366901
SBA	11	2033	1179.762694
SBB	12	2033	16795.68344
SHO	13	2033	21838.08352
SHO1	14	2033	21838.08352
SHO2	15	2033	21838.08352
DEO	16	2033	1385157.643
DEO1	17	2033	1385157.643
PEL	18	2033	1382482.633
PES	19	2033	573957.2672
PES1	20	2033	573957.2672
REO	21	2033	189082.619
DEL	22	2033	74011.15095
DEL1	23	2033	74011.15095
DEL2	24	2033	74011.15095
DEL3	25	2033	74011.15095
DEL4	26	2033	74011.15095
FLA	27	2033	84420.2308
FLA1	28	2033	84420.2308
FLA2	29	2033	84420.2308
LRD	30	2033	1933842.148
SSK	31	2033	589204.7646
SSK1	32	2033	589204.7646
SSK2	33	2033	589204.7646
SSK3	34	2033	589204.7646
SSK4	35	2033	589204.7646
SSK5	36	2033	589204.7646
SSK6	37	2033	589204.7646
MES	38	2033	17035673.16
MES1	39	2033	17035673.16
GRH	40	2033	830517.1744
MAC	41	2033	5246604.506
HAD	42	2033	1450638.05
SAI	43	2033	9971964.784
RED	44	2033	3125480.976
BWH	45	2033	8521434.377
SSH	46	2033	1068670.11
NCO	47	2033	5619381.643
PCO	48	2033	4299015.302
CAP	49	2033	5436353.852
POB	1	2034	176.07199
KWH	2	2034	38530.65273
SWH	3	2034	95182.76777
HWH	4	2034	129301.8873
MWH	5	2034	631971.0962
FWH	6	2034	643571.4892
BES	7	2034	5077.57905
HAS	8	2034	7212.482373
HOS	9	2034	69218.18082
RIS	10	2034	4470.706689
SBA	11	2034	1170.476443
SBB	12	2034	16650.53336
SHO	13	2034	21634.26026
SHO1	14	2034	21634.26026
SHO2	15	2034	21634.26026
DEO	16	2034	1380634.145
DEO1	17	2034	1380634.145
PEL	18	2034	1419055.09
PES	19	2034	538530.5479
PES1	20	2034	538530.5479
REO	21	2034	193177.9283
DEL	22	2034	73860.65772
DEL1	23	2034	73860.65772
DEL2	24	2034	73860.65772
DEL3	25	2034	73860.65772
DEL4	26	2034	73860.65772
FLA	27	2034	83565.31254
FLA1	28	2034	83565.31254
FLA2	29	2034	83565.31254
LRD	30	2034	1940501.117
SSK	31	2034	589638.3644
SSK1	32	2034	589638.3644
SSK2	33	2034	589638.3644
SSK3	34	2034	589638.3644
SSK4	35	2034	589638.3644
SSK5	36	2034	589638.3644
SSK6	37	2034	589638.3644
MES	38	2034	16665114.09
MES1	39	2034	16665114.09
GRH	40	2034	827006.9062
MAC	41	2034	5294630.702
HAD	42	2034	1580904.125
SAI	43	2034	10513076.43
RED	44	2034	3234636.351
BWH	45	2034	8540535.586
SSH	46	2034	961765.5376
NCO	47	2034	5532306.878
PCO	48	2034	4430289.637
CAP	49	2034	4292051.75
POB	1	2035	175.669198
KWH	2	2035	37197.86024
SWH	3	2035	95261.14898
HWH	4	2035	128969.3107
MWH	5	2035	627408.2734
FWH	6	2035	639721.7464
BES	7	2035	5055.098606
HAS	8	2035	7158.863622
HOS	9	2035	68996.72869
RIS	10	2035	4450.821114
SBA	11	2035	1163.197916
SBB	12	2035	16456.22546
SHO	13	2035	21511.68518
SHO1	14	2035	21511.68518
SHO2	15	2035	21511.68518
DEO	16	2035	1375989.862
DEO1	17	2035	1375989.862
PEL	18	2035	1413976.149
PES	19	2035	505672.836
PES1	20	2035	505672.836
REO	21	2035	197111.601
DEL	22	2035	73482.28557
DEL1	23	2035	73482.28557
DEL2	24	2035	73482.28557
DEL3	25	2035	73482.28557
DEL4	26	2035	73482.28557
FLA	27	2035	82968.4656
FLA1	28	2035	82968.4656
FLA2	29	2035	82968.4656
LRD	30	2035	1931559.893
SSK	31	2035	589471.7365
SSK1	32	2035	589471.7365
SSK2	33	2035	589471.7365
SSK3	34	2035	589471.7365
SSK4	35	2035	589471.7365
SSK5	36	2035	589471.7365
SSK6	37	2035	589471.7365
MES	38	2035	16455020.55
MES1	39	2035	16455020.55
GRH	40	2035	822059.5697
MAC	41	2035	5305146.002
HAD	42	2035	1595918.574
SAI	43	2035	11033685.15
RED	44	2035	3013643.192
BWH	45	2035	8490980.962
SSH	46	2035	835060.9297
NCO	47	2035	5409123.524
PCO	48	2035	4600116.841
CAP	49	2035	4372507.972
POB	1	2036	175.170322
KWH	2	2036	36166.31993
SWH	3	2036	95374.90167
HWH	4	2036	128556.8228
MWH	5	2036	622953.5464
FWH	6	2036	636203.1286
BES	7	2036	5020.537213
HAS	8	2036	7095.628442
HOS	9	2036	68799.10916
RIS	10	2036	4427.260747
SBA	11	2036	1155.13949
SBB	12	2036	16306.61481
SHO	13	2036	21357.97776
SHO1	14	2036	21357.97776
SHO2	15	2036	21357.97776
DEO	16	2036	1378567.724
DEO1	17	2036	1378567.724
PEL	18	2036	1384441.448
PES	19	2036	469894.0949
PES1	20	2036	469894.0949
REO	21	2036	200715.81
DEL	22	2036	73232.28264
DEL1	23	2036	73232.28264
DEL2	24	2036	73232.28264
DEL3	25	2036	73232.28264
DEL4	26	2036	73232.28264
FLA	27	2036	82294.78011
FLA1	28	2036	82294.78011
FLA2	29	2036	82294.78011
LRD	30	2036	1927994.55
SSK	31	2036	589274.713
SSK1	32	2036	589274.713
SSK2	33	2036	589274.713
SSK3	34	2036	589274.713
SSK4	35	2036	589274.713
SSK5	36	2036	589274.713
SSK6	37	2036	589274.713
MES	38	2036	16821700.51
MES1	39	2036	16821700.51
GRH	40	2036	820536.6862
MAC	41	2036	5267189.925
HAD	42	2036	1442260.077
SAI	43	2036	11358717.57
RED	44	2036	3127204.444
BWH	45	2036	8452839.915
SSH	46	2036	735806.169
NCO	47	2036	5436412.087
PCO	48	2036	4527935.415
CAP	49	2036	5417674.443
POB	1	2037	175.18142
KWH	2	2037	34799.25206
SWH	3	2037	95507.51048
HWH	4	2037	128239.1912
MWH	5	2037	619215.659
FWH	6	2037	633034.839
BES	7	2037	5031.526156
HAS	8	2037	7047.848036
HOS	9	2037	68745.67101
RIS	10	2037	4426.065004
SBA	11	2037	1148.846991
SBB	12	2037	16230.7908
SHO	13	2037	21241.83783
SHO1	14	2037	21241.83783
SHO2	15	2037	21241.83783
DEO	16	2037	1377271.873
DEO1	17	2037	1377271.873
PEL	18	2037	1371548.413
PES	19	2037	441473.0875
PES1	20	2037	441473.0875
REO	21	2037	204576.5455
DEL	22	2037	73106.74213
DEL1	23	2037	73106.74213
DEL2	24	2037	73106.74213
DEL3	25	2037	73106.74213
DEL4	26	2037	73106.74213
FLA	27	2037	82268.59937
FLA1	28	2037	82268.59937
FLA2	29	2037	82268.59937
LRD	30	2037	1927889.721
SSK	31	2037	589389.2115
SSK1	32	2037	589389.2115
SSK2	33	2037	589389.2115
SSK3	34	2037	589389.2115
SSK4	35	2037	589389.2115
SSK5	36	2037	589389.2115
SSK6	37	2037	589389.2115
MES	38	2037	16718455.85
MES1	39	2037	16718455.85
GRH	40	2037	819664.8319
MAC	41	2037	5273160.332
HAD	42	2037	1296944.837
SAI	43	2037	11764155.22
RED	44	2037	3121930.256
BWH	45	2037	8449748.234
SSH	46	2037	594134.089
NCO	47	2037	5476211.751
PCO	48	2037	4580264.939
CAP	49	2037	4708336.423
POB	1	2038	175.172278
KWH	2	2038	33456.11666
SWH	3	2038	95551.50305
HWH	4	2038	127977.3433
MWH	5	2038	616840.3606
FWH	6	2038	630483.5138
BES	7	2038	5031.506427
HAS	8	2038	7037.343978
HOS	9	2038	68646.40843
RIS	10	2038	4422.147647
SBA	11	2038	1146.567477
SBB	12	2038	16191.20343
SHO	13	2038	21260.91957
SHO1	14	2038	21260.91957
SHO2	15	2038	21260.91957
DEO	16	2038	1377887.638
DEO1	17	2038	1377887.638
PEL	18	2038	1361376.424
PES	19	2038	413605.9448
PES1	20	2038	413605.9448
REO	21	2038	207775.5191
DEL	22	2038	72911.31328
DEL1	23	2038	72911.31328
DEL2	24	2038	72911.31328
DEL3	25	2038	72911.31328
DEL4	26	2038	72911.31328
FLA	27	2038	82081.64116
FLA1	28	2038	82081.64116
FLA2	29	2038	82081.64116
LRD	30	2038	1929294.096
SSK	31	2038	589676.5617
SSK1	32	2038	589676.5617
SSK2	33	2038	589676.5617
SSK3	34	2038	589676.5617
SSK4	35	2038	589676.5617
SSK5	36	2038	589676.5617
SSK6	37	2038	589676.5617
MES	38	2038	17005661.44
MES1	39	2038	17005661.44
GRH	40	2038	818274.2361
MAC	41	2038	5231807.222
HAD	42	2038	1127544.144
SAI	43	2038	12196985.57
RED	44	2038	3168309.442
BWH	45	2038	8438104.443
SSH	46	2038	495515.983
NCO	47	2038	5412591.205
PCO	48	2038	4636824.755
CAP	49	2038	3828616.443
POB	1	2039	174.958962
KWH	2	2039	31950.2089
SWH	3	2039	95639.86297
HWH	4	2039	127805.1672
MWH	5	2039	615470.4751
FWH	6	2039	628561.801
BES	7	2039	5022.622659
HAS	8	2039	7037.04139
HOS	9	2039	68564.0971
RIS	10	2039	4416.054795
SBA	11	2039	1144.914034
SBB	12	2039	16129.02077
SHO	13	2039	21290.4835
SHO1	14	2039	21290.4835
SHO2	15	2039	21290.4835
DEO	16	2039	1375566.566
DEO1	17	2039	1375566.566
PEL	18	2039	1349675.612
PES	19	2039	389550.7337
PES1	20	2039	389550.7337
REO	21	2039	211825.6287
DEL	22	2039	72652.81646
DEL1	23	2039	72652.81646
DEL2	24	2039	72652.81646
DEL3	25	2039	72652.81646
DEL4	26	2039	72652.81646
FLA	27	2039	81785.03505
FLA1	28	2039	81785.03505
FLA2	29	2039	81785.03505
LRD	30	2039	1926723.525
SSK	31	2039	589760.3802
SSK1	32	2039	589760.3802
SSK2	33	2039	589760.3802
SSK3	34	2039	589760.3802
SSK4	35	2039	589760.3802
SSK5	36	2039	589760.3802
SSK6	37	2039	589760.3802
MES	38	2039	17062433.37
MES1	39	2039	17062433.37
GRH	40	2039	815418.7213
MAC	41	2039	5204105.396
HAD	42	2039	1001564.96
SAI	43	2039	12665701.74
RED	44	2039	3094011.33
BWH	45	2039	8422692.408
SSH	46	2039	410023.1935
NCO	47	2039	5369493.523
PCO	48	2039	4585720.778
CAP	49	2039	5680516.078
POB	1	2040	174.760361
KWH	2	2040	30892.93223
SWH	3	2040	95565.31535
HWH	4	2040	127448.9273
MWH	5	2040	612237.242
FWH	6	2040	625691.2819
BES	7	2040	5014.040652
HAS	8	2040	6988.104316
HOS	9	2040	68448.9847
RIS	10	2040	4411.890115
SBA	11	2040	1139.275957
SBB	12	2040	16065.49632
SHO	13	2040	21169.99493
SHO1	14	2040	21169.99493
SHO2	15	2040	21169.99493
DEO	16	2040	1375845.304
DEO1	17	2040	1375845.304
PEL	18	2040	1345961.12
PES	19	2040	368239.4428
PES1	20	2040	368239.4428
REO	21	2040	216610.8755
DEL	22	2040	72451.85195
DEL1	23	2040	72451.85195
DEL2	24	2040	72451.85195
DEL3	25	2040	72451.85195
DEL4	26	2040	72451.85195
FLA	27	2040	81420.88483
FLA1	28	2040	81420.88483
FLA2	29	2040	81420.88483
LRD	30	2040	1925544.761
SSK	31	2040	589804.1469
SSK1	32	2040	589804.1469
SSK2	33	2040	589804.1469
SSK3	34	2040	589804.1469
SSK4	35	2040	589804.1469
SSK5	36	2040	589804.1469
SSK6	37	2040	589804.1469
MES	38	2040	17707735.55
MES1	39	2040	17707735.55
GRH	40	2040	813395.8035
MAC	41	2040	5189871.589
HAD	42	2040	866959.8959
SAI	43	2040	13133184.19
RED	44	2040	3360505.295
BWH	45	2040	8420827.545
SSH	46	2040	334898.4596
NCO	47	2040	5337030.877
PCO	48	2040	4747349.375
CAP	49	2040	4705081.534
POB	1	2041	174.186812
KWH	2	2041	29938.76875
SWH	3	2041	95764.67877
HWH	4	2041	127258.0002
MWH	5	2041	610433.2153
FWH	6	2041	623901.1437
BES	7	2041	4971.710807
HAS	8	2041	6934.524616
HOS	9	2041	68132.47038
RIS	10	2041	4385.969209
SBA	11	2041	1132.24291
SBB	12	2041	16058.40921
SHO	13	2041	20998.21515
SHO1	14	2041	20998.21515
SHO2	15	2041	20998.21515
DEO	16	2041	1383115.472
DEO1	17	2041	1383115.472
PEL	18	2041	1342931.109
PES	19	2041	363889.6272
PES1	20	2041	363889.6272
REO	21	2041	223317.0224
DEL	22	2041	72264.7909
DEL1	23	2041	72264.7909
DEL2	24	2041	72264.7909
DEL3	25	2041	72264.7909
DEL4	26	2041	72264.7909
FLA	27	2041	81194.94591
FLA1	28	2041	81194.94591
FLA2	29	2041	81194.94591
LRD	30	2041	1931221.228
SSK	31	2041	590519.4232
SSK1	32	2041	590519.4232
SSK2	33	2041	590519.4232
SSK3	34	2041	590519.4232
SSK4	35	2041	590519.4232
SSK5	36	2041	590519.4232
SSK6	37	2041	590519.4232
MES	38	2041	17638652.37
MES1	39	2041	17638652.37
GRH	40	2041	810622.42
MAC	41	2041	5212772.019
HAD	42	2041	796736.1784
SAI	43	2041	13818257.45
RED	44	2041	3216818.215
BWH	45	2041	8437499.483
SSH	46	2041	299840.1429
NCO	47	2041	5246755.139
PCO	48	2041	4575326.742
CAP	49	2041	4603754.297
POB	1	2042	173.788592
KWH	2	2042	28875.09318
SWH	3	2042	95946.58196
HWH	4	2042	127521.1776
MWH	5	2042	626964.0563
FWH	6	2042	634256.831
BES	7	2042	4964.29243
HAS	8	2042	6975.998095
HOS	9	2042	68037.51095
RIS	10	2042	4375.292681
SBA	11	2042	1134.013287
SBB	12	2042	16127.53448
SHO	13	2042	21146.33044
SHO1	14	2042	21146.33044
SHO2	15	2042	21146.33044
DEO	16	2042	1401910.62
DEO1	17	2042	1401910.62
PEL	18	2042	1341562.682
PES	19	2042	364572.0888
PES1	20	2042	364572.0888
REO	21	2042	228294.9712
DEL	22	2042	72472.79754
DEL1	23	2042	72472.79754
DEL2	24	2042	72472.79754
DEL3	25	2042	72472.79754
DEL4	26	2042	72472.79754
FLA	27	2042	81603.3299
FLA1	28	2042	81603.3299
FLA2	29	2042	81603.3299
LRD	30	2042	1944618.686
SSK	31	2042	591531.5442
SSK1	32	2042	591531.5442
SSK2	33	2042	591531.5442
SSK3	34	2042	591531.5442
SSK4	35	2042	591531.5442
SSK5	36	2042	591531.5442
SSK6	37	2042	591531.5442
MES	38	2042	17678869.1
MES1	39	2042	17678869.1
GRH	40	2042	812069.7282
MAC	41	2042	5240713.229
HAD	42	2042	732199.6426
SAI	43	2042	14474416.1
RED	44	2042	3218656.532
BWH	45	2042	8455507.54
SSH	46	2042	266002.7531
NCO	47	2042	5396554.932
PCO	48	2042	4328814.764
CAP	49	2042	3576892.397
POB	1	2043	173.416012
KWH	2	2043	27726.3765
SWH	3	2043	96177.1511
HWH	4	2043	127380.1269
MWH	5	2043	619615.1233
FWH	6	2043	628871.7779
BES	7	2043	4951.467199
HAS	8	2043	6944.611992
HOS	9	2043	67890.77241
RIS	10	2043	4362.184783
SBA	11	2043	1129.008548
SBB	12	2043	16098.51524
SHO	13	2043	21067.75789
SHO1	14	2043	21067.75789
SHO2	15	2043	21067.75789
DEO	16	2043	1400239.442
DEO1	17	2043	1400239.442
PEL	18	2043	1343597.613
PES	19	2043	360563.6987
PES1	20	2043	360563.6987
REO	21	2043	233008.8221
