LANDINGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baleen whales,Toothed whales,Seals,Seabirds,Juvenile sharks,Spurdog,Large piscivorous sharks,Small sharks,Juvenile rays,Starry ray + others,Thornback & Spotted ray,Skate + cuckoo ray,"Juvenile Cod(0-2, 0-40cm)",Cod (adult),"Juvenile Whiting (0-1, 0-20cm)",Whiting (adult),"Juvenile Haddock (0-1, 0-20cm)",Haddock (adult),"Juvenile Saithe (0-3, 0-40cm)",Saithe (adult),Hake,Blue whiting,Norway pout,Other gadoids (large),Other gadoids (small),Monkfish,Gurnards,"Herring (juvenile 0, 1)",Herring (adult),Sprat,Mackerel,Horse mackerel,Sandeels,Plaice,Dab,Long-rough dab,Flounder,Sole,Lemon sole,Witch,Turbot and brill,Megrim,Halibut,Dragonets,Catfish (Wolf-fish),Large demersal fish,Small demersal fish,Miscellaneous filterfeeding pelagic fish,Squid & cuttlefish,Fish larvae,Carnivorous zooplankton,Herbivorous & Omnivorous zooplankton (copepods),Gelatinous zooplankton,Large crabs,Nephrops,Epifaunal macrobenthos (mobile grazers),Infaunal macrobenthos,Shrimp,Small mobile epifauna (swarming crustaceans),Small infauna (polychaetes),Sessile epifauna,Meiofauna,"Benthic microflora (incl. Bacteria, protozoa))","Planktonic microflora (incl. Bacteria, protozoa)",Phytoplankton,Detritus - DOM -water column,Detritus - POM - sediment,Discards
0,0,0,0,0,0.010389971,0.000367287,0.000109799,0,0,0.003751768,0.00E+00,0,0.065577694,0,0.105792196,0,0.079680522,0,0.033618211,0.002404199,0.05648672,0.2521802,0.005101391,0.000187283,0.01232121,1.95403E-06,0,0.736649559,0.157444899,0.341591232,0.16011777,1.454249,0.097365357,0.001132197,4.66E-06,0.000195552,0.025506677,0.003077019,3.98986E-05,0.001976282,0.00047389,1.76324E-05,0,0.00026903,0.001303645,0.1328624,0.009431529,3.08039E-06,0,0,0,0,0.009870667,7.70436E-05,0.005749351,0.09657817,0.000625088,0,0,0.2357689,0,0,0,0,0,0,0
0,0,0,0,0,0.010492705,0.000368959,0.000109662,0,0,0.003742994,0.00E+00,0,0.065225635,0,0.105892339,0,0.079716552,0,0.033638191,0.002410828,0.05661345,0.2522126,0.0050587,0.000187335,0.012359835,1.95658E-06,0,0.736946225,0.157420399,0.341781931,0.160196866,1.454177,0.097350107,0.001132835,4.67E-06,0.000195671,0.025481347,0.003075004,3.98227E-05,0.001972247,0.000471984,1.76778E-05,0,0.000276271,0.001329597,0.1325853,0.009437218,3.08E-06,0,0,0,0,0.009875673,7.71994E-05,0.005748674,0.0965751,0.000625106,0,0,0.2357697,0,0,0,0,0,0,0
0,0,0,0,0,0.010567201,0.000370105,0.000109575,0,0,0.003738606,0.00E+00,0,0.065029731,0,0.105879374,0,0.07969759,0,0.033638221,0.002416108,0.05665487,0.2522441,0.005020986,0.000187383,0.012361906,1.95843E-06,0,0.737541648,0.157497099,0.34194672,0.160217565,1.454386,0.097284707,0.001133165,4.67E-06,0.00019576,0.025450667,0.003073156,3.97513E-05,0.001968232,0.000470523,1.77164E-05,0,0.000282324,0.001349967,0.1323968,0.009442292,3.07921E-06,0,0,0,0,0.009882196,7.73205E-05,0.005748118,0.09657381,0.000625193,0,0,0.2357695,0,0,0,0,0,0,0
0,0,0,0,0,0.010620223,0.000370872,0.000109518,0,0,0.003736899,0.00E+00,0,0.064924946,0,0.105806145,0,0.079653146,0,0.033613241,0.002419785,0.05667378,0.2522646,0.004985381,0.000187422,0.012337873,1.95992E-06,0,0.737970862,0.157583299,0.342102115,0.160206065,1.454775,0.097188517,0.00113329,4.67E-06,0.000195824,0.025416977,0.003071488,3.96841E-05,0.001964483,0.000469368,1.77498E-05,0,0.00028738,0.001366,0.1322729,0.0094458,3.07878E-06,0,0,0,0,0.009888862,7.74129E-05,0.005747718,0.09657421,0.000625303,0,0,0.2357691,0,0,0,0,0,0,0
0,0,0,0,0,0.010657098,0.000371367,0.000109482,0,0,0.003736744,0.00E+00,0,0.064869734,0,0.105710473,0,0.079602358,0,0.033614611,0.002422397,0.05669368,0.2523502,0.00495183,0.00018748,0.012296231,1.96123E-06,0,0.738200108,0.157704199,0.342261317,0.160198066,1.455233,0.097075007,0.001133289,4.67E-06,0.000195874,0.025382207,0.00306998,3.96209E-05,0.00196107,0.000468435,1.77793E-05,0,0.0002916,0.001378689,0.1321919,0.009451674,3.07858E-06,0,0,0,0,0.009895053,7.7482E-05,0.005747469,0.09657538,0.000625428,0,0,0.2357689,0,0,0,0,0,0,0
0,0,0,0,0,0.010682234,0.000371679,0.000109462,0,0,0.003737451,0.00E+00,0,0.064839572,0,0.105609883,0,0.079551476,0,0.033615331,0.0024245,0.05670504,0.2524408,0.00492152,0.000187525,0.012243682,1.96244E-06,0,0.73838972,0.157834799,0.342427027,0.160201466,1.455668,0.096953537,0.001133217,4.67E-06,0.000195912,0.025348017,0.003068598,3.95617E-05,0.001958151,0.000467726,1.7806E-05,0,0.000295122,0.001388761,0.1321349,0.009456907,3.07831E-06,0,0,0,0,0.009900555,7.75325E-05,0.00574734,0.09657686,0.000625549,0,0,0.2357692,0,0,0,0,0,0,0
0,0,0,0,0,0.010699017,0.000371868,0.000109454,0,0,0.003738519,0.00E+00,0,0.064820824,0,0.105507147,0,0.07950138,0,0.033603501,0.002426268,0.05670506,0.2524818,0.004893792,0.000187541,0.012185257,1.96349E-06,0,0.738689473,0.157937699,0.342588255,0.160191866,1.456028,0.096830637,0.001133113,4.67E-06,0.000195935,0.025315257,0.003067328,3.95069E-05,0.001955551,0.00046713,1.78302E-05,0,0.000298061,0.001396725,0.1320888,0.009460288,3.07787E-06,0,0,0,0,0.009905357,7.75687E-05,0.005747307,0.09657843,0.000625652,0,0,0.2357701,0,0,0,0,0,0,0
0,0,0,0,0,0.010710013,0.00037198,0.000109451,0,0,0.00373965,0.00E+00,0,0.064803865,0,0.105404053,0,0.079453307,0,0.033599341,0.002427671,0.0567007,0.2525172,0.004868076,0.000187553,0.012124461,1.96431E-06,0,0.739075168,0.158032899,0.342738063,0.160166068,1.456325,0.096710637,0.001133007,4.68E-06,0.000195946,0.025284437,0.003066172,3.94564E-05,0.001953082,0.00046656,1.78516E-05,0,0.000300512,0.001403006,0.1320473,0.009464252,3.07738E-06,0,0,0,0,0.009909527,7.75945E-05,0.005747342,0.09657977,0.000625744,0,0,0.2357714,0,0,0,0,0,0,0
0,0,0,0,0,0.010716965,0.000372042,0.000109453,0,0,0.00374074,0.00E+00,0,0.064784634,0,0.105305072,0,0.079409399,0,0.033598201,0.002428761,0.05669705,0.2525647,0.004844535,0.000187569,0.012063606,1.96501E-06,0,0.7394281,0.158129499,0.342877864,0.160138969,1.456597,0.096596127,0.001132909,4.68E-06,0.000195953,0.025256017,0.003065117,3.94101E-05,0.001950785,0.000466033,1.78706E-05,0,0.000302558,0.001407976,0.1320096,0.009468585,3.07693E-06,0,0,0,0,0.009913182,7.76131E-05,0.005747419,0.0965808,0.000625833,0,0,0.2357727,0,0,0,0,0,0,0
0,0,0,0,0,0.010721068,0.000372073,0.000109458,0,0,0.003741758,0.00E+00,0,0.064762933,0,0.105214318,0,0.079371032,0,0.033592161,0.002429674,0.05669665,0.2526076,0.004823052,0.000187583,0.012004294,1.96564E-06,0,0.739702459,0.158214699,0.343009744,0.16011537,1.456856,0.096488627,0.001132824,4.68E-06,0.000195958,0.025230097,0.00306415,3.93676E-05,0.001948701,0.000465563,1.78875E-05,0,0.000304265,0.001411922,0.1319761,0.00947231,3.07659E-06,0,0,0,0,0.009916442,7.76266E-05,0.005747518,0.09658161,0.000625914,0,0,0.2357742,0,0,0,0,0,0,0
0,0,0,0,0,0.010723192,0.000372084,0.000109464,0,0,0.003742692,0.00E+00,0,0.064740504,0,0.105133309,0,0.07933805,0,0.033588111,0.002430509,0.05669912,0.2526481,0.004803481,0.000187595,0.011947642,1.96623E-06,0,0.739930211,0.158289799,0.343134379,0.160094571,1.457093,0.096388877,0.001132751,4.68E-06,0.000195963,0.025206557,0.003063265,3.93289E-05,0.001946808,0.000465135,1.79026E-05,0,0.00030569,0.001415063,0.1319466,0.009475934,3.07632E-06,0,0,0,0,0.009919371,7.76362E-05,0.005747626,0.09658218,0.000625985,0,0,0.2357756,0,0,0,0,0,0,0
0,0,0,0,0,0.010724015,0.000372085,0.000109473,0,0,0.003743548,0.00E+00,0,0.064719333,0,0.105061242,0,0.079309225,0,0.033586221,0.002431302,0.05670129,0.252686,0.004785892,0.000187605,0.011894416,1.96677E-06,0,0.740148403,0.158358499,0.34325177,0.160075972,1.457303,0.096297137,0.001132689,4.68E-06,0.000195967,0.025185247,0.003062458,3.92938E-05,0.001945102,0.000464751,1.79161E-05,0,0.000306879,0.001417565,0.1319205,0.009479512,3.07604E-06,0,0,0,0,0.00992201,7.7643E-05,0.005747732,0.09658259,0.00062605,0,0,0.2357772,0,0,0,0,0,0,0
0,0,0,0,0,0.010724035,0.000372081,0.000109482,0,0,0.003744324,0.00E+00,0,0.064700566,0,0.10499606,0,0.079283364,0,0.033582691,0.002432034,0.05670181,0.2527143,0.004770147,0.000187612,0.011845034,1.96726E-06,0,0.740369683,0.158417699,0.343361056,0.160056873,1.457489,0.096213397,0.001132636,4.68E-06,0.00019597,0.025166037,0.003061728,3.92622E-05,0.001943562,0.000464404,1.79281E-05,0,0.000307871,0.001419553,0.1318975,0.009482733,3.07575E-06,0,0,0,0,0.009924382,7.76477E-05,0.005747832,0.09658296,0.000626106,0,0,0.2357789,0,0,0,0,0,0,0
0,0,0,0,0,0.010723555,0.000372076,0.000109491,0,0,0.003745023,0.00E+00,0,0.064684297,0,0.104936511,0,0.079259987,0,0.033579501,0.002432676,0.05670179,0.2527378,0.004756012,0.000187617,0.011799647,1.9677E-06,0,0.740583294,0.158469199,0.343462177,0.160036574,1.457657,0.096137337,0.001132589,4.68E-06,0.000195973,0.025148757,0.003061073,3.92339E-05,0.001942155,0.000464083,1.79389E-05,0,0.0003087,0.001421131,0.1318775,0.00948585,3.07547E-06,0,0,0,0,0.009926503,7.76509E-05,0.005747926,0.09658324,0.000626156,0,0,0.2357803,0,0,0,0,0,0,0
0,0,0,0,0,0.010722791,0.000372071,0.000109499,0,0,0.003745652,0.00E+00,0,0.0646703,0,0.104882326,0,0.079238994,0,0.033577551,0.002433225,0.05670204,0.2527616,0.00474339,0.000187622,0.011758223,1.96808E-06,0,0.740773005,0.158516699,0.343556053,0.160017476,1.457817,0.096068627,0.001132548,4.68E-06,0.000195976,0.025133277,0.003060486,3.92085E-05,0.001940883,0.000463793,1.79484E-05,0,0.000309392,0.001422388,0.1318608,0.009488991,3.07522E-06,0,0,0,0,0.009928397,7.7653E-05,0.005748015,0.09658349,0.000626201,0,0,0.2357818,0,0,0,0,0,0,0
0,0,0,0,0,0.010721861,0.000372067,0.000109508,0,0,0.003746224,0.00E+00,0,0.064658461,0,0.104833596,0,0.079220383,0,0.033575271,0.002433701,0.05670244,0.2527834,0.004732197,0.000187627,0.011720664,1.96844E-06,0,0.740934931,0.158559099,0.343644096,0.160000676,1.457968,0.096006807,0.001132511,4.68E-06,0.00019598,0.025119467,0.003059962,3.91858E-05,0.001939751,0.000463536,1.79569E-05,0,0.00030997,0.001423394,0.1318473,0.009491968,3.075E-06,0,0,0,0,0.009930081,7.76543E-05,0.005748095,0.09658372,0.000626242,0,0,0.2357832,0,0,0,0,0,0,0
0,0,0,0,0,0.010720862,0.000372064,0.000109515,0,0,0.003746742,0.00E+00,0,0.064648675,0,0.104789873,0,0.079203943,0,0.033572991,0.002434118,0.05670276,0.2528015,0.004722284,0.000187631,0.0116868,1.96877E-06,0,0.741078534,0.158595899,0.343726797,0.159985177,1.458109,0.095951417,0.001132478,4.68E-06,0.000195984,0.025107187,0.003059495,3.91658E-05,0.001938749,0.000463309,1.79646E-05,0,0.000310452,0.001424199,0.1318366,0.009494798,3.07479E-06,0,0,0,0,0.009931576,7.76549E-05,0.005748167,0.09658393,0.000626279,0,0,0.2357845,0,0,0,0,0,0,0
0,0,0,0,0,0.010719854,0.000372063,0.000109522,0,0,0.00374721,0.00E+00,0,0.064640668,0,0.10475071,0,0.079189378,0,0.033571271,0.002434478,0.05670274,0.2528173,0.00471354,0.000187634,0.011656432,1.96907E-06,0,0.741210485,0.158628399,0.343804648,0.159970778,1.458241,0.095901967,0.001132447,4.68E-06,0.000195989,0.025096287,0.003059081,3.9148E-05,0.001937862,0.000463107,1.79714E-05,0,0.000310855,0.001424845,0.1318284,0.00949756,3.0746E-06,0,0,0,0,0.009932895,7.76551E-05,0.005748232,0.09658409,0.000626311,0,0,0.2357857,0,0,0,0,0,0,0
0,0,0,0,0,0.010718884,0.000372064,0.000109528,0,0,0.00374763,0.00E+00,0,0.064634176,0,0.10471566,0,0.079176475,0,0.033569571,0.00243478,0.05670233,0.2528305,0.004705852,0.000187635,0.011629311,1.96934E-06,0,0.741330884,0.158656899,0.343877895,0.159957179,1.458364,0.095857997,0.00113242,4.68E-06,0.000195994,0.025086667,0.003058715,3.91323E-05,0.001937083,0.000462929,1.79775E-05,0,0.000311192,0.001425364,0.1318223,0.00950022,3.07441E-06,0,0,0,0,0.009934055,7.7655E-05,0.005748291,0.09658425,0.000626339,0,0,0.2357869,0,0,0,0,0,0,0
0,0,0,0,0,0.010717983,0.000372066,0.000109533,0,0,0.003748007,0.00E+00,0,0.064628867,0,0.104684097,0,0.079165087,0,0.033567841,0.002435026,0.05670181,0.2528415,0.004699094,0.000187636,0.011605198,1.96958E-06,0,0.741437939,0.158681499,0.343947027,0.159944479,1.458479,0.095819017,0.001132395,4.68E-06,0.000195999,0.025078187,0.003058391,3.91185E-05,0.001936396,0.000462771,1.7983E-05,0,0.000311474,0.001425781,0.131818,0.00950279,3.07424E-06,0,0,0,0,0.009935071,7.76547E-05,0.005748344,0.09658441,0.000626365,0,0,0.235788,0,0,0,0,0,0,0
0,0,0,0,0,0.010717161,0.000372069,0.000109538,0,0,0.003748343,0.00E+00,0,0.064624494,0,0.104655931,0,0.079155159,0,0.033566361,0.002435224,0.05670138,0.2528513,0.004693163,0.000187637,0.011583824,1.96981E-06,0,0.741531151,0.158703099,0.344012476,0.15993278,1.458589,0.095784567,0.001132373,4.68E-06,0.000196005,0.025070737,0.003058106,3.91064E-05,0.001935795,0.000462632,1.79879E-05,0,0.000311709,0.001426118,0.1318153,0.009505298,3.07408E-06,0,0,0,0,0.009935963,7.76542E-05,0.005748393,0.09658454,0.000626387,0,0,0.235789,0,0,0,0,0,0,0
0,0,0,0,0,0.010716426,0.000372074,0.000109542,0,0,0.003748645,0.00E+00,0,0.064620879,0,0.104630896,0,0.079146551,0,0.033564981,0.002435381,0.05670099,0.2528597,0.004687976,0.000187637,0.01156493,1.97002E-06,0,0.741611716,0.158721899,0.34407461,0.159922281,1.458693,0.095754227,0.001132352,4.68E-06,0.000196012,0.025064217,0.003057853,3.90958E-05,0.001935273,0.00046251,1.79924E-05,0,0.000311906,0.001426391,0.131814,0.00950773,3.07393E-06,0,0,0,0,0.009936739,7.76537E-05,0.005748434,0.09658466,0.000626407,0,0,0.2357899,0,0,0,0,0,0,0
0,0,0,0,0,0.010715761,0.00037208,0.000109546,0,0,0.003748915,0.00E+00,0,0.064617917,0,0.104608632,0,0.079139125,0,0.033563601,0.002435504,0.05670057,0.2528666,0.004683445,0.000187637,0.011548297,1.97021E-06,0,0.741682123,0.158737899,0.344133919,0.159912681,1.458791,0.095727587,0.001132334,4.68E-06,0.000196018,0.025058517,0.003057632,3.90865E-05,0.001934821,0.000462403,1.79963E-05,0,0.00031207,0.001426613,0.1318138,0.009510076,3.0738E-06,0,0,0,0,0.009937417,7.76531E-05,0.005748472,0.09658479,0.000626424,0,0,0.2357908,0,0,0,0,0,0,0
0,0,0,0,0,0.010715193,0.000372087,0.000109549,0,0,0.003749155,0.00E+00,0,0.064615504,0,0.104588871,0,0.079132715,0,0.033562331,0.002435594,0.05670014,0.2528721,0.00467949,0.000187636,0.011533666,1.97038E-06,0,0.741744364,0.158751499,0.344190466,0.159903882,1.458884,0.095704217,0.001132318,4.68E-06,0.000196025,0.025053547,0.003057437,3.90784E-05,0.001934429,0.000462309,1.79999E-05,0,0.000312208,0.001426794,0.1318146,0.009512361,3.07367E-06,0,0,0,0,0.009938006,7.76524E-05,0.005748505,0.09658492,0.00062644,0,0,0.2357916,0,0,0,0,0,0,0
0,0,0,0,0,0.010714693,0.000372094,0.000109552,0,0,0.003749369,0.00E+00,0,0.064613516,0,0.104571257,0,0.07912721,0,0.033561131,0.002435657,0.05669973,0.2528767,0.004676042,0.000187634,0.011520857,1.97055E-06,0,0.741798738,0.158763099,0.344244495,0.159895682,1.458972,0.095683777,0.001132304,4.68E-06,0.000196032,0.025049227,0.003057265,3.90713E-05,0.001934092,0.000462226,1.80031E-05,0,0.000312323,0.001426942,0.1318162,0.009514584,3.07355E-06,0,0,0,0,0.009938519,7.76518E-05,0.005748535,0.09658504,0.000626453,0,0,0.2357923,0,0,0,0,0,0,0
0,0,0,0,0,0.010714272,0.000372103,0.000109554,0,0,0.003749559,0.00E+00,0,0.064611898,0,0.10455561,0,0.0791225,0,0.033559961,0.002435697,0.05669933,0.2528804,0.004673039,0.000187632,0.011509643,1.9707E-06,0,0.741845742,0.158772899,0.344296252,0.159888182,1.459056,0.095665927,0.001132291,4.68E-06,0.000196039,0.025045477,0.003057114,3.90652E-05,0.001933801,0.000462153,1.8006E-05,0,0.000312419,0.001427064,0.1318184,0.009516743,3.07343E-06,0,0,0,0,0.009938964,7.76512E-05,0.005748561,0.09658516,0.000626465,0,0,0.2357931,0,0,0,0,0,0,0
0,0,0,0,0,0.01071392,0.000372112,0.000109556,0,0,0.003749728,0.00E+00,0,0.064610545,0,0.104541661,0,0.07911851,0,0.033558831,0.002435714,0.056699,0.2528832,0.004670422,0.00018763,0.011499852,1.97084E-06,0,0.741885975,0.158781099,0.344345922,0.159881283,1.459136,0.095650397,0.00113228,4.68E-06,0.000196047,0.025042227,0.003056982,3.90599E-05,0.001933553,0.000462089,1.80086E-05,0,0.0003125,0.001427165,0.1318213,0.009518848,3.07333E-06,0,0,0,0,0.009939351,7.76506E-05,0.005748583,0.09658528,0.000626475,0,0,0.2357938,0,0,0,0,0,0,0
0,0,0,0,0,0.010713636,0.000372122,0.000109558,0,0,0.003749879,0.00E+00,0,0.064609437,0,0.104529322,0,0.07911513,0,0.033557771,0.002435714,0.05669872,0.2528855,0.004668146,0.000187628,0.011491326,1.97097E-06,0,0.741920531,0.158788099,0.344393689,0.159874983,1.459212,0.095636877,0.00113227,4.68E-06,0.000196054,0.025039407,0.003056865,3.90553E-05,0.001933341,0.000462033,1.8011E-05,0,0.000312567,0.001427248,0.1318245,0.009520898,3.07323E-06,0,0,0,0,0.009939688,7.76501E-05,0.005748603,0.09658542,0.000626484,0,0,0.2357944,0,0,0,0,0,0,0
0,0,0,0,0,0.010713401,0.000372132,0.000109559,0,0,0.003750014,0.00E+00,0,0.064608519,0,0.104518235,0,0.079112313,0,0.033556731,0.002435699,0.05669847,0.2528872,0.004666167,0.000187626,0.011483896,1.9711E-06,0,0.741950208,0.158793699,0.344439737,0.159869284,1.459286,0.095625147,0.001132261,4.68E-06,0.000196062,0.025036977,0.003056762,3.90512E-05,0.001933161,0.000461984,1.80131E-05,0,0.000312624,0.001427319,0.1318282,0.009522895,3.07313E-06,0,0,0,0,0.009939979,7.76495E-05,0.005748622,0.09658553,0.000626492,0,0,0.2357949,0,0,0,0,0,0,0
0,0,0,0,0,0.010713215,0.000372142,0.00010956,0,0,0.003750135,0.00E+00,0,0.064607781,0,0.104508399,0,0.079109967,0,0.033555731,0.00243567,0.05669826,0.2528883,0.004664446,0.000187623,0.011477452,1.97121E-06,0,0.741975702,0.158798299,0.344484126,0.159863884,1.459356,0.095614987,0.001132253,4.68E-06,0.00019607,0.025034887,0.003056671,3.90478E-05,0.001933009,0.00046194,1.80151E-05,0,0.000312671,0.001427377,0.1318322,0.009524837,3.07304E-06,0,0,0,0,0.009940233,7.76491E-05,0.005748637,0.09658562,0.000626499,0,0,0.2357955,0,0,0,0,0,0,0
0,0,0,0,0,0.010713078,0.000372153,0.000109561,0,0,0.003750243,0.00E+00,0,0.064607166,0,0.104499637,0,0.079107999,0,0.033554771,0.00243563,0.05669807,0.2528889,0.004662948,0.00018762,0.011471864,1.97132E-06,0,0.741997411,0.158801999,0.344526981,0.159858884,1.459424,0.095606177,0.001132246,4.68E-06,0.000196078,0.025033077,0.003056591,3.90448E-05,0.001932881,0.000461902,1.80168E-05,0,0.000312711,0.001427428,0.1318364,0.009526732,3.07295E-06,0,0,0,0,0.009940451,7.76486E-05,0.00574865,0.09658571,0.000626505,0,0,0.235796,0,0,0,0,0,0,0
0,0,0,0,0,0.01071297,0.000372164,0.000109562,0,0,0.003750339,0.00E+00,0,0.064606636,0,0.104491679,0,0.079106411,0,0.033553831,0.002435581,0.05669792,0.2528892,0.004661644,0.000187618,0.011467014,1.97143E-06,0,0.742015635,0.158804999,0.344568424,0.159854284,1.459489,0.095598557,0.00113224,4.68E-06,0.000196085,0.025031527,0.00305652,3.90422E-05,0.001932775,0.000461868,1.80184E-05,0,0.000312744,0.00142747,0.1318408,0.009528581,3.07287E-06,0,0,0,0,0.00994064,7.76482E-05,0.005748663,0.09658577,0.000626511,0,0,0.2357965,0,0,0,0,0,0,0
0,0,0,0,0,0.010712901,0.000372175,0.000109563,0,0,0.003750427,0.00E+00,0,0.06460621,0,0.104484526,0,0.079105109,0,0.033552911,0.002435524,0.0566978,0.2528891,0.004660508,0.000187615,0.011462821,1.97153E-06,0,0.742030872,0.158807199,0.344608516,0.159849985,1.459552,0.095591957,0.001132234,4.68E-06,0.000196093,0.025030197,0.003056456,3.90399E-05,0.001932685,0.000461838,1.80199E-05,0,0.000312772,0.001427506,0.1318453,0.009530384,3.07279E-06,0,0,0,0,0.009940805,7.76478E-05,0.005748672,0.09658585,0.000626515,0,0,0.2357969,0,0,0,0,0,0,0
0,0,0,0,0,0.010712872,0.000372187,0.000109564,0,0,0.003750506,0.00E+00,0,0.06460586,0,0.104478088,0,0.079104065,0,0.033552021,0.002435459,0.05669771,0.2528888,0.004659518,0.000187612,0.011459185,1.97162E-06,0,0.742043818,0.158808899,0.344647442,0.159845985,1.459613,0.095586277,0.001132229,4.68E-06,0.000196101,0.025029057,0.0030564,3.90379E-05,0.001932612,0.000461811,1.80212E-05,0,0.000312795,0.001427537,0.13185,0.009532146,3.07271E-06,0,0,0,0,0.009940946,7.76475E-05,0.005748678,0.09658593,0.00062652,0,0,0.2357973,0,0,0,0,0,0,0
0,0,0,0,0,0.010712852,0.000372198,0.000109564,0,0,0.003750577,0.00E+00,0,0.064605557,0,0.104472276,0,0.079103252,0,0.033551151,0.002435388,0.05669764,0.2528882,0.004658656,0.000187608,0.011456058,1.97171E-06,0,0.742054673,0.158810199,0.34468514,0.159842285,1.459672,0.095581377,0.001132224,4.68E-06,0.000196109,0.025028077,0.003056348,3.90363E-05,0.001932551,0.000461787,1.80224E-05,0,0.000312815,0.001427565,0.1318547,0.009533866,3.07264E-06,0,0,0,0,0.009941067,7.76472E-05,0.005748685,0.096586,0.000626523,0,0,0.2357976,0,0,0,0,0,0,0
0,0,0,0,0,0.010712862,0.000372209,0.000109564,0,0,0.003750641,0.00E+00,0,0.064605302,0,0.104467001,0,0.079102633,0,0.033550311,0.002435313,0.05669761,0.2528876,0.004657903,0.000187605,0.011453349,1.9718E-06,0,0.742063536,0.158810899,0.344721671,0.159838685,1.459729,0.095577137,0.00113222,4.68E-06,0.000196116,0.025027247,0.003056303,3.90348E-05,0.001932503,0.000461766,1.80235E-05,0,0.000312831,0.00142759,0.1318595,0.009535544,3.07257E-06,0,0,0,0,0.009941172,7.76469E-05,0.005748691,0.09658608,0.000626527,0,0,0.235798,0,0,0,0,0,0,0
0,0,0,0,0,0.010712892,0.000372221,0.000109565,0,0,0.0037507,0.00E+00,0,0.064605093,0,0.104462083,0,0.079102199,0,0.033549491,0.002435234,0.0566976,0.2528867,0.004657244,0.000187602,0.011451018,1.97188E-06,0,0.742070906,0.158811299,0.344757342,0.159835385,1.459784,0.095573507,0.001132216,4.68E-06,0.000196124,0.025026537,0.003056262,3.90335E-05,0.001932465,0.000461747,1.80246E-05,0,0.000312845,0.00142761,0.1318643,0.009537182,3.0725E-06,0,0,0,0,0.009941264,7.76466E-05,0.005748698,0.09658615,0.00062653,0,0,0.2357984,0,0,0,0,0,0,0
0,0,0,0,0,0.010712931,0.000372232,0.000109565,0,0,0.003750754,0.00E+00,0,0.064604914,0,0.104457702,0,0.079101904,0,0.033548681,0.002435152,0.0566976,0.2528856,0.004656667,0.000187599,0.011449006,1.97196E-06,0,0.742076881,0.158811499,0.344791847,0.159832285,1.459838,0.095570387,0.001132213,4.68E-06,0.000196131,0.025025937,0.003056226,3.90325E-05,0.001932435,0.00046173,1.80255E-05,0,0.000312857,0.00142763,0.1318691,0.009538785,3.07243E-06,0,0,0,0,0.009941345,7.76464E-05,0.005748703,0.0965862,0.000626532,0,0,0.2357987,0,0,0,0,0,0,0
0,0,0,0,0,0.01071299,0.000372243,0.000109565,0,0,0.003750803,0.00E+00,0,0.064604791,0,0.104453589,0,0.079101728,0,0.033547901,0.002435067,0.05669763,0.2528845,0.004656162,0.000187596,0.011447273,1.97204E-06,0,0.742081561,0.158811399,0.344825493,0.159829286,1.45989,0.095567727,0.00113221,4.68E-06,0.000196139,0.025025427,0.003056194,3.90315E-05,0.001932413,0.000461715,1.80264E-05,0,0.000312866,0.001427647,0.1318739,0.009540347,3.07237E-06,0,0,0,0,0.009941415,7.76462E-05,0.005748704,0.09658628,0.000626535,0,0,0.2357991,0,0,0,0,0,0,0
0,0,0,0,0,0.010713058,0.000372254,0.000109565,0,0,0.003750849,0.00E+00,0,0.064604658,0,0.104449744,0,0.079101636,0,0.033547131,0.00243498,0.05669767,0.2528833,0.004655717,0.000187593,0.011445789,1.97212E-06,0,0.742085345,0.158810999,0.344858217,0.159826486,1.45994,0.095565417,0.001132208,4.68E-06,0.000196146,0.025025007,0.003056165,3.90307E-05,0.001932396,0.000461701,1.80272E-05,0,0.000312874,0.001427663,0.1318787,0.009541874,3.0723E-06,0,0,0,0,0.009941477,7.7646E-05,0.005748707,0.09658634,0.000626537,0,0,0.2357994,0,0,0,0,0,0,0
0,0,0,0,0,0.01182849,0.000373116,0.000126428,0,0,0.003888742,0.00E+00,0,0.072575726,0,0.109949471,0,0.083653397,0,0.043622032,0.002547958,0.05669771,0.2528879,0.006493973,0.00248321,0.016103516,0.000738487,0,0.749500298,0.159613699,0.345768731,0.161185213,1.459996,0.150817996,0.01402027,4.68E-06,0.007002298,0.031694681,0.004142367,0.001705605,0.002121533,0.000679964,0.000145761,0,0.002154039,0.003292672,0.1337668,0.009548111,0.000180875,0,0,0,0,0.009948329,0.001744475,0.005854171,0.09658644,0.008760843,0,0,0.2357997,0,0,0,0,0,0,0
0,0,0,0,0,0.02083784,0.00037712,0.00029922,0,0,0.005292338,0.00E+00,0,0.131164,0,0.158633618,0,0.116351728,0,0.131970926,0.003571939,0.0581052,0.2575738,0.021458704,0.02694417,0.054453652,0.008480034,0,0.819145168,0.170132499,0.354233998,0.174601689,1.475192,0.624866383,0.153051479,4.72E-06,0.07439689,0.092627715,0.015876681,0.018501019,0.004109493,0.002950828,0.001519489,0,0.01866934,0.019759871,0.1508826,0.009730056,0.002131082,0,0,0,0,0.01031005,0.0200312,0.007018707,0.09661394,0.09823642,0,0,0.2358129,0,0,0,0,0,0,0
