Time  POB KWH SWH HWH MWH FWH BES HAS HOS RIS SBA SBB SHO DEO PEL PES REO DEL FLA LRD SSK MES GRH MAC HAD SAI RED BWH SSH NCO PCO CAP SCR
1.825000e+03 156.134457 21550.511460 48471.698807 0.000000 231675.650742 286923.137763 3164.968943 63197.164776 16916.822466 1670.663049 5144.452727 3437.551657 114949.627962 2603082.307426 284598.655535 107923.219114 322805.156995 74316.172118 63565.690434 473536.317331 82342.238140 8623923.434137 167883.163913 1101044.826235 436470.744312 0.000000 232765.452859 2945508.817488 701622.064566 151743.116352 348452.002914 1342929.621095 1339.707635
1.898000e+03 156.134457 21550.511460 48471.698807 0.000000 231675.650742 286923.137763 3164.968943 62382.089841 16916.822466 1670.663049 5144.452727 3437.551657 114949.627962 2603082.307426 284598.655535 0.000000 322805.156995 74316.172118 0.000000 0.000000 82342.238140 8623923.434137 167883.163913 0.000000 0.000000 2177512.247556 238271.125622 3429955.563834 804838.983488 196597.926816 348452.002914 1064545.660804 2061.240572
1.971000e+03 146.734514 23621.493540 48471.698807 0.000000 231675.650742 286923.137763 3164.968943 62382.089841 19125.468415 1636.720765 5144.452727 3437.551657 122507.601828 2605892.290753 474580.768431 143341.404012 333559.614325 74316.172118 64037.062737 524731.320960 81845.301369 10515269.618024 167883.163913 1178174.427124 520406.993030 2177512.247556 238271.125622 3429955.563834 804838.983488 196597.926816 348452.002914 1064545.660804 2061.240572
2.044000e+03 146.734514 23621.493540 48471.698807 0.000000 231675.650742 286923.137763 3215.008680 62382.089841 19125.468415 1636.720765 5634.325834 3396.388795 122507.601828 2605892.290753 474580.768431 143341.404012 333559.614325 75586.140094 64037.062737 524731.320960 81845.301369 10515269.618024 167883.163913 1178174.427124 520406.993030 2177512.247556 238271.125622 3429955.563834 804838.983488 196597.926816 348452.002914 1064545.660804 2061.240572
2.117000e+03 146.734514 23621.493540 48471.698807 0.000000 231675.650742 286923.137763 3215.008680 62382.089841 19125.468415 1636.720765 5634.325834 3396.388795 122507.601828 2605892.290753 474580.768431 143341.404012 333559.614325 75586.140094 64037.062737 524731.320960 81845.301369 10515269.618024 167883.163913 1178174.427124 520406.993030 2177512.247556 238271.125622 3429955.563834 804838.983488 196597.926816 348452.002914 1064545.660804 2061.240572
2.190000e+03 146.734514 23621.493540 47280.828246 0.000000 235481.873816 288858.365023 3215.008680 62382.089841 19125.468415 1636.720765 5634.325834 3396.388795 122507.601828 2605892.290753 474580.768431 143341.404012 333559.614325 75586.140094 64037.062737 524731.320960 81845.301369 10515269.618024 203136.570374 1178174.427124 520406.993030 0.000000 238271.125622 3429955.563834 804838.983488 196597.926816 396784.089237 1064545.660804 2061.240572
2.263000e+03 146.734514 23621.493540 47280.828246 0.000000 235481.873816 288858.365023 3215.008680 61846.439582 19125.468415 1636.720765 5634.325834 3396.388795 122507.601828 2605892.290753 474580.768431 0.000000 333559.614325 75586.140094 0.000000 0.000000 81845.301369 10515269.618024 203136.570374 0.000000 0.000000 2764761.135749 242697.398155 3797653.201009 908663.869672 253060.762509 396784.089237 962717.181078 2353.262808
2.336000e+03 133.016292 25966.872135 47280.828246 0.000000 235481.873816 288858.365023 3215.008680 61846.439582 21213.414766 1614.799819 5634.325834 3396.388795 128506.314004 2652547.790917 679547.001449 170138.003215 345891.983593 75586.140094 64843.376600 570026.978394 82072.357958 12747421.007890 203136.570374 1251039.502885 558038.389641 2764761.135749 242697.398155 3797653.201009 908663.869672 253060.762509 396784.089237 962717.181078 2353.262808
2.409000e+03 133.016292 25966.872135 47280.828246 0.000000 235481.873816 288858.365023 3251.684036 61846.439582 21213.414766 1614.799819 6280.880983 3365.279650 128506.314004 2652547.790917 679547.001449 170138.003215 345891.983593 76848.435118 64843.376600 570026.978394 82072.357958 12747421.007890 203136.570374 1251039.502885 558038.389641 2764761.135749 242697.398155 3797653.201009 908663.869672 253060.762509 396784.089237 962717.181078 2353.262808
2.482000e+03 133.016292 25966.872135 47280.828246 0.000000 235481.873816 288858.365023 3251.684036 61846.439582 21213.414766 1614.799819 6280.880983 3365.279650 128506.314004 2652547.790917 679547.001449 170138.003215 345891.983593 76848.435118 64843.376600 570026.978394 82072.357958 12747421.007890 203136.570374 1251039.502885 558038.389641 2764761.135749 242697.398155 3797653.201009 908663.869672 253060.762509 396784.089237 962717.181078 2353.262808
2.555000e+03 133.016292 25966.872135 46221.992270 0.000000 239329.592235 290235.036665 3251.684036 61846.439582 21213.414766 1614.799819 6280.880983 3365.279650 128506.314004 2652547.790917 679547.001449 170138.003215 345891.983593 76848.435118 64843.376600 570026.978394 82072.357958 12747421.007890 245004.008248 1251039.502885 558038.389641 0.000000 242697.398155 3797653.201009 908663.869672 253060.762509 460693.289209 962717.181078 2353.262808
2.628000e+03 133.016292 25966.872135 46221.992270 0.000000 239329.592235 290235.036665 3251.684036 61548.342789 21213.414766 1614.799819 6280.880983 3365.279650 128506.314004 2652547.790917 679547.001449 0.000000 345891.983593 76848.435118 0.000000 0.000000 82072.357958 12747421.007890 245004.008248 0.000000 0.000000 3448434.175495 242957.453385 4005744.496134 959546.252852 309348.823230 460693.289209 1357852.756717 2333.035421
2.701000e+03 119.907732 26360.544667 46221.992270 0.000000 239329.592235 290235.036665 3251.684036 61548.342789 23988.113646 1600.691588 6280.880983 3365.279650 133983.424381 2517545.979844 912191.102913 232871.948325 355997.923622 76848.435118 65187.830497 616111.454546 80835.910756 15924931.769315 245004.008248 1305810.530522 641909.775444 3448434.175495 242957.453385 4005744.496134 959546.252852 309348.823230 460693.289209 1357852.756717 2333.035421
2.774000e+03 119.907732 26360.544667 46221.992270 0.000000 239329.592235 290235.036665 3288.394856 61548.342789 23988.113646 1600.691588 6948.664060 3333.904713 133983.424381 2517545.979844 912191.102913 232871.948325 355997.923622 78647.720591 65187.830497 616111.454546 80835.910756 15924931.769315 245004.008248 1305810.530522 641909.775444 3448434.175495 242957.453385 4005744.496134 959546.252852 309348.823230 460693.289209 1357852.756717 2333.035421
2.847000e+03 119.907732 26360.544667 46221.992270 0.000000 239329.592235 290235.036665 3288.394856 61548.342789 23988.113646 1600.691588 6948.664060 3333.904713 133983.424381 2517545.979844 912191.102913 232871.948325 355997.923622 78647.720591 65187.830497 616111.454546 80835.910756 15924931.769315 245004.008248 1305810.530522 641909.775444 3448434.175495 242957.453385 4005744.496134 959546.252852 309348.823230 460693.289209 1357852.756717 2333.035421
2.920000e+03 119.907732 26360.544667 45189.652265 0.000000 243121.809435 291741.348864 3288.394856 61548.342789 23988.113646 1600.691588 6948.664060 3333.904713 133983.424381 2517545.979844 912191.102913 232871.948325 355997.923622 78647.720591 65187.830497 616111.454546 80835.910756 15924931.769315 281139.058996 1305810.530522 641909.775444 0.000000 242957.453385 4005744.496134 959546.252852 309348.823230 513887.047909 1357852.756717 2333.035421
2.993000e+03 119.907732 26360.544667 45189.652265 0.000000 243121.809435 291741.348864 3288.394856 60918.949645 23988.113646 1600.691588 6948.664060 3333.904713 133983.424381 2517545.979844 912191.102913 0.000000 355997.923622 78647.720591 0.000000 0.000000 80835.910756 15924931.769315 281139.058996 0.000000 0.000000 4207200.287190 248571.692178 4438679.685408 1097259.600062 362484.714077 513887.047909 1513036.857869 2242.499550
3.066000e+03 109.623812 27166.653812 45189.652265 0.000000 243121.809435 291741.348864 3288.394856 60918.949645 26984.530183 1591.476569 6948.664060 3333.904713 138859.221380 2375068.337817 1177955.191192 296510.534204 365128.679125 78647.720591 65640.027034 672540.964073 80702.539350 18957643.727247 281139.058996 1407191.457990 693136.683908 4207200.287190 248571.692178 4438679.685408 1097259.600062 362484.714077 513887.047909 1513036.857869 2242.499550
3.139000e+03 109.623812 27166.653812 45189.652265 0.000000 243121.809435 291741.348864 3324.372719 60918.949645 26984.530183 1591.476569 7641.986048 3303.199046 138859.221380 2375068.337817 1177955.191192 296510.534204 365128.679125 79652.937000 65640.027034 672540.964073 80702.539350 18957643.727247 281139.058996 1407191.457990 693136.683908 4207200.287190 248571.692178 4438679.685408 1097259.600062 362484.714077 513887.047909 1513036.857869 2242.499550
3.212000e+03 109.623812 27166.653812 45189.652265 0.000000 243121.809435 291741.348864 3324.372719 60918.949645 26984.530183 1591.476569 7641.986048 3303.199046 138859.221380 2375068.337817 1177955.191192 296510.534204 365128.679125 79652.937000 65640.027034 672540.964073 80702.539350 18957643.727247 281139.058996 1407191.457990 693136.683908 4207200.287190 248571.692178 4438679.685408 1097259.600062 362484.714077 513887.047909 1513036.857869 2242.499550
3.285000e+03 109.623812 27166.653812 44273.952443 0.000000 245874.999912 292798.203232 3324.372719 60918.949645 26984.530183 1591.476569 7641.986048 3303.199046 138859.221380 2375068.337817 1177955.191192 296510.534204 365128.679125 79652.937000 65640.027034 672540.964073 80702.539350 18957643.727247 355730.282953 1407191.457990 693136.683908 0.000000 248571.692178 4438679.685408 1097259.600062 362484.714077 537666.713748 1513036.857869 2242.499550
3.358000e+03 109.623812 27166.653812 44273.952443 0.000000 245874.999912 292798.203232 3324.372719 60444.170888 26984.530183 1591.476569 7641.986048 3303.199046 138859.221380 2375068.337817 1177955.191192 0.000000 365128.679125 79652.937000 0.000000 0.000000 80702.539350 18957643.727247 355730.282953 0.000000 0.000000 5007576.545610 249542.744757 5223866.875375 1293350.681972 409719.164861 537666.713748 1421448.160816 2189.659627
3.431000e+03 99.849676 28724.931907 44273.952443 0.000000 245874.999912 292798.203232 3324.372719 60444.170888 29666.533863 1585.730453 7641.986048 3303.199046 140677.538509 2232698.974035 1447814.471930 341739.258722 371077.540336 79652.937000 65438.475252 738224.926006 83075.185424 23182227.367291 355730.282953 1394058.342720 839893.214542 5007576.545610 249542.744757 5223866.875375 1293350.681972 409719.164861 537666.713748 1421448.160816 2189.659627
3.504000e+03 99.849676 28724.931907 44273.952443 0.000000 245874.999912 292798.203232 3348.927250 60444.170888 29666.533863 1585.730453 8320.869753 3252.011066 140677.538509 2232698.974035 1447814.471930 341739.258722 371077.540336 81024.041294 65438.475252 738224.926006 83075.185424 23182227.367291 355730.282953 1394058.342720 839893.214542 5007576.545610 249542.744757 5223866.875375 1293350.681972 409719.164861 537666.713748 1421448.160816 2189.659627
3.577000e+03 99.849676 28724.931907 44273.952443 0.000000 245874.999912 292798.203232 3348.927250 60444.170888 29666.533863 1585.730453 8320.869753 3252.011066 140677.538509 2232698.974035 1447814.471930 341739.258722 371077.540336 81024.041294 65438.475252 738224.926006 83075.185424 23182227.367291 355730.282953 1394058.342720 839893.214542 5007576.545610 249542.744757 5223866.875375 1293350.681972 409719.164861 537666.713748 1421448.160816 2189.659627
3.650000e+03 99.849676 28724.931907 43394.671505 0.000000 249664.969035 294497.635346 3348.927250 60444.170888 29666.533863 1585.730453 8320.869753 3252.011066 140677.538509 2232698.974035 1447814.471930 341739.258722 371077.540336 81024.041294 65438.475252 738224.926006 83075.185424 23182227.367291 335093.525220 1394058.342720 839893.214542 0.000000 249542.744757 5223866.875375 1293350.681972 409719.164861 557208.421754 1421448.160816 2189.659627
3.723000e+03 99.849676 28724.931907 43394.671505 0.000000 249664.969035 294497.635346 3348.927250 60073.700884 29666.533863 1585.730453 8320.869753 3252.011066 140677.538509 2232698.974035 1447814.471930 0.000000 371077.540336 81024.041294 0.000000 0.000000 83075.185424 23182227.367291 335093.525220 0.000000 0.000000 5875454.296193 254403.077012 6123167.987575 1546571.717198 449960.031257 557208.421754 1440176.472854 2197.445115
3.796000e+03 91.657208 29943.863830 43394.671505 0.000000 249664.969035 294497.635346 3348.927250 60073.700884 31016.670954 1582.865037 8320.869753 3252.011066 142030.053415 2070512.775506 1461514.409323 394315.918097 377249.297108 81024.041294 65372.176647 813122.351219 87047.106786 27571092.314757 335093.525220 1406568.172489 909739.252507 5875454.296193 254403.077012 6123167.987575 1546571.717198 449960.031257 557208.421754 1440176.472854 2197.445115
3.869000e+03 91.657208 29943.863830 43394.671505 0.000000 249664.969035 294497.635346 3374.654723 60073.700884 31016.670954 1582.865037 9018.419379 3201.024023 142030.053415 2070512.775506 1461514.409323 394315.918097 377249.297108 81862.269604 65372.176647 813122.351219 87047.106786 27571092.314757 335093.525220 1406568.172489 909739.252507 5875454.296193 254403.077012 6123167.987575 1546571.717198 449960.031257 557208.421754 1440176.472854 2197.445115
3.942000e+03 91.657208 29943.863830 43394.671505 0.000000 249664.969035 294497.635346 3374.654723 60073.700884 31016.670954 1582.865037 9018.419379 3201.024023 142030.053415 2070512.775506 1461514.409323 394315.918097 377249.297108 81862.269604 65372.176647 813122.351219 87047.106786 27571092.314757 335093.525220 1406568.172489 909739.252507 5875454.296193 254403.077012 6123167.987575 1546571.717198 449960.031257 557208.421754 1440176.472854 2197.445115
4.015000e+03 91.657208 29943.863830 42478.316725 0.000000 252330.157227 295639.849143 3374.654723 60073.700884 31016.670954 1582.865037 9018.419379 3201.024023 142030.053415 2070512.775506 1461514.409323 394315.918097 377249.297108 81862.269604 65372.176647 813122.351219 87047.106786 27571092.314757 337166.323068 1406568.172489 909739.252507 0.000000 254403.077012 6123167.987575 1546571.717198 449960.031257 659024.502485 1440176.472854 2197.445115
4.088000e+03 91.657208 29943.863830 42478.316725 0.000000 252330.157227 295639.849143 3374.654723 59699.769563 31016.670954 1582.865037 9018.419379 3201.024023 142030.053415 2070512.775506 1461514.409323 0.000000 377249.297108 81862.269604 0.000000 0.000000 87047.106786 27571092.314757 337166.323068 0.000000 0.000000 6827821.900916 260701.481277 6482830.450281 1778928.710781 472249.046891 659024.502485 1638916.164332 1972.119484
4.161000e+03 84.033216 32885.275911 42478.316725 0.000000 252330.157227 295639.849143 3374.654723 59699.769563 32586.525658 1582.085455 9018.419379 3201.024023 142690.877220 1922276.361908 1473332.849060 370428.613043 380766.155329 81862.269604 64666.399010 892755.909874 93544.885388 26714061.394569 337166.323068 1426478.363045 981351.042082 6827821.900916 260701.481277 6482830.450281 1778928.710781 472249.046891 659024.502485 1638916.164332 1972.119484
4.234000e+03 84.033216 32885.275911 42478.316725 0.000000 252330.157227 295639.849143 3401.340996 59699.769563 32586.525658 1582.085455 9745.214324 3150.060995 142690.877220 1922276.361908 1473332.849060 370428.613043 380766.155329 83163.348876 64666.399010 892755.909874 93544.885388 26714061.394569 337166.323068 1426478.363045 981351.042082 6827821.900916 260701.481277 6482830.450281 1778928.710781 472249.046891 659024.502485 1638916.164332 1972.119484
4.307000e+03 84.033216 32885.275911 42478.316725 0.000000 252330.157227 295639.849143 3401.340996 59699.769563 32586.525658 1582.085455 9745.214324 3150.060995 142690.877220 1922276.361908 1473332.849060 370428.613043 380766.155329 83163.348876 64666.399010 892755.909874 93544.885388 26714061.394569 337166.323068 1426478.363045 981351.042082 6827821.900916 260701.481277 6482830.450281 1778928.710781 472249.046891 659024.502485 1638916.164332 1972.119484
4.380000e+03 84.033216 32885.275911 41595.509283 0.000000 257093.081776 298575.983223 3401.340996 59699.769563 32586.525658 1582.085455 9745.214324 3150.060995 142690.877220 1922276.361908 1473332.849060 370428.613043 380766.155329 83163.348876 64666.399010 892755.909874 93544.885388 26714061.394569 332865.171366 1426478.363045 981351.042082 0.000000 260701.481277 6482830.450281 1778928.710781 472249.046891 627173.416969 1638916.164332 1972.119484
4.453000e+03 84.033216 32885.275911 41595.509283 0.000000 257093.081776 298575.983223 3401.340996 59245.069827 32586.525658 1582.085455 9745.214324 3150.060995 142690.877220 1922276.361908 1473332.849060 0.000000 380766.155329 83163.348876 0.000000 0.000000 93544.885388 26714061.394569 332865.171366 0.000000 0.000000 7929059.689337 265234.924980 6648237.155646 1862194.493995 497237.906755 627173.416969 1616087.446099 1748.132164
4.526000e+03 78.946681 35481.673457 41595.509283 0.000000 257093.081776 298575.983223 3401.340996 59245.069827 33764.679607 1578.076001 9745.214324 3150.060995 143778.367601 1754124.921714 1477690.876678 355187.100195 382169.873935 83163.348876 63937.104892 973200.273985 101069.499618 26969462.995717 332865.171366 1421994.938252 1115521.679476 7929059.689337 265234.924980 6648237.155646 1862194.493995 497237.906755 627173.416969 1616087.446099 1748.132164
4.599000e+03 78.946681 35481.673457 41595.509283 0.000000 257093.081776 298575.983223 3418.479058 59245.069827 33764.679607 1578.076001 10487.610185 3099.561061 143778.367601 1754124.921714 1477690.876678 355187.100195 382169.873935 84145.792944 63937.104892 973200.273985 101069.499618 26969462.995717 332865.171366 1421994.938252 1115521.679476 7929059.689337 265234.924980 6648237.155646 1862194.493995 497237.906755 627173.416969 1616087.446099 1748.132164
4.672000e+03 78.946681 35481.673457 41595.509283 0.000000 257093.081776 298575.983223 3418.479058 59245.069827 33764.679607 1578.076001 10487.610185 3099.561061 143778.367601 1754124.921714 1477690.876678 355187.100195 382169.873935 84145.792944 63937.104892 973200.273985 101069.499618 26969462.995717 332865.171366 1421994.938252 1115521.679476 7929059.689337 265234.924980 6648237.155646 1862194.493995 497237.906755 627173.416969 1616087.446099 1748.132164
4.745000e+03 78.946681 35481.673457 40400.807551 0.000000 258729.483495 298318.119814 3418.479058 59245.069827 33764.679607 1578.076001 10487.610185 3099.561061 143778.367601 1754124.921714 1477690.876678 355187.100195 382169.873935 84145.792944 63937.104892 973200.273985 101069.499618 26969462.995717 323398.846352 1421994.938252 1115521.679476 0.000000 265234.924980 6648237.155646 1862194.493995 497237.906755 780068.832082 1616087.446099 1748.132164
4.818000e+03 78.946681 35481.673457 40400.807551 0.000000 258729.483495 298318.119814 3418.479058 58765.393108 33764.679607 1578.076001 10487.610185 3099.561061 143778.367601 1754124.921714 1477690.876678 0.000000 382169.873935 84145.792944 0.000000 0.000000 101069.499618 26969462.995717 323398.846352 0.000000 0.000000 8870331.049230 263589.981532 6961406.547716 2025186.099382 508896.199278 780068.832082 1369053.096718 1729.676969
4.891000e+03 74.523779 37295.335983 40400.807551 0.000000 258729.483495 298318.119814 3418.479058 58765.393108 36395.551586 1571.843266 10487.610185 3099.561061 144953.028657 1664832.373181 1486722.816685 343563.538614 390567.469687 84145.792944 62733.085629 1053744.285492 112088.611852 26680537.823815 323398.846352 1493894.889564 1128923.703884 8870331.049230 263589.981532 6961406.547716 2025186.099382 508896.199278 780068.832082 1369053.096718 1729.676969
4.964000e+03 74.523779 37295.335983 40400.807551 0.000000 258729.483495 298318.119814 3437.137876 58765.393108 36395.551586 1571.843266 11315.833698 3068.694097 144953.028657 1664832.373181 1486722.816685 343563.538614 390567.469687 85676.934518 62733.085629 1053744.285492 112088.611852 26680537.823815 323398.846352 1493894.889564 1128923.703884 8870331.049230 263589.981532 6961406.547716 2025186.099382 508896.199278 780068.832082 1369053.096718 1729.676969
5.037000e+03 74.523779 37295.335983 40400.807551 0.000000 258729.483495 298318.119814 3437.137876 58765.393108 36395.551586 1571.843266 11315.833698 3068.694097 144953.028657 1664832.373181 1486722.816685 343563.538614 390567.469687 85676.934518 62733.085629 1053744.285492 112088.611852 26680537.823815 323398.846352 1493894.889564 1128923.703884 8870331.049230 263589.981532 6961406.547716 2025186.099382 508896.199278 780068.832082 1369053.096718 1729.676969
5.110000e+03 74.523779 37295.335983 39496.535819 0.000000 260931.615334 298777.183694 3437.137876 58765.393108 36395.551586 1571.843266 11315.833698 3068.694097 144953.028657 1664832.373181 1486722.816685 343563.538614 390567.469687 85676.934518 62733.085629 1053744.285492 112088.611852 26680537.823815 320776.698715 1493894.889564 1128923.703884 0.000000 263589.981532 6961406.547716 2025186.099382 508896.199278 959768.161853 1369053.096718 1729.676969
5.183000e+03 74.523779 37295.335983 39496.535819 0.000000 260931.615334 298777.183694 3437.137876 58246.912088 36395.551586 1571.843266 11315.833698 3068.694097 144953.028657 1664832.373181 1486722.816685 0.000000 390567.469687 85676.934518 0.000000 0.000000 112088.611852 26680537.823815 320776.698715 0.000000 0.000000 9970992.077986 271578.550401 7205507.675062 2004233.752822 526828.983151 959768.161853 1592515.383248 1846.791848
5.256000e+03 69.988117 37787.646815 39496.535819 0.000000 260931.615334 298777.183694 3437.137876 58246.912088 37171.101442 1567.210128 11315.833698 3068.694097 145122.925833 1566517.278493 1484243.186700 330023.060121 395621.789077 85676.934518 62184.063812 1146162.625966 123507.290614 25043121.691263 320776.698715 1430227.432700 1083604.029649 9970992.077986 271578.550401 7205507.675062 2004233.752822 526828.983151 959768.161853 1592515.383248 1846.791848
5.329000e+03 69.988117 37787.646815 39496.535819 0.000000 260931.615334 298777.183694 3457.659050 58246.912088 37171.101442 1567.210128 12155.767060 3037.930484 145122.925833 1566517.278493 1484243.186700 330023.060121 395621.789077 86802.050285 62184.063812 1146162.625966 123507.290614 25043121.691263 320776.698715 1430227.432700 1083604.029649 9970992.077986 271578.550401 7205507.675062 2004233.752822 526828.983151 959768.161853 1592515.383248 1846.791848
5.402000e+03 69.988117 37787.646815 39496.535819 0.000000 260931.615334 298777.183694 3457.659050 58246.912088 37171.101442 1567.210128 12155.767060 3037.930484 145122.925833 1566517.278493 1484243.186700 330023.060121 395621.789077 86802.050285 62184.063812 1146162.625966 123507.290614 25043121.691263 320776.698715 1430227.432700 1083604.029649 9970992.077986 271578.550401 7205507.675062 2004233.752822 526828.983151 959768.161853 1592515.383248 1846.791848
5.475000e+03 69.988117 37787.646815 38557.105951 0.000000 262384.328715 299118.324533 3457.659050 58246.912088 37171.101442 1567.210128 12155.767060 3037.930484 145122.925833 1566517.278493 1484243.186700 330023.060121 395621.789077 86802.050285 62184.063812 1146162.625966 123507.290614 25043121.691263 313045.099500 1430227.432700 1083604.029649 0.000000 271578.550401 7205507.675062 2004233.752822 526828.983151 1077523.411921 1592515.383248 1846.791848
5.548000e+03 69.988117 37787.646815 38557.105951 0.000000 262384.328715 299118.324533 3457.659050 57636.997781 37171.101442 1567.210128 12155.767060 3037.930484 145122.925833 1566517.278493 1484243.186700 0.000000 395621.789077 86802.050285 0.000000 0.000000 123507.290614 25043121.691263 313045.099500 0.000000 0.000000 7146636.663361 277101.261720 7206209.443785 2072892.181855 536698.065071 1077523.411921 2090109.595607 1741.858821
5.621000e+03 66.794225 37870.817979 38557.105951 0.000000 262384.328715 299118.324533 3457.659050 57636.997781 37728.345644 1562.831827 12155.767060 3037.930484 147038.861463 1503593.200759 1476296.015563 326311.653869 398379.519915 86802.050285 61162.401559 1248950.541120 137051.799249 25705742.231508 313045.099500 1483681.025971 753190.675972 7146636.663361 277101.261720 7206209.443785 2072892.181855 536698.065071 1077523.411921 2090109.595607 1741.858821
5.694000e+03 66.794225 37870.817979 38557.105951 0.000000 262384.328715 299118.324533 3480.422828 57636.997781 37728.345644 1562.831827 13019.273958 3027.384825 147038.861463 1503593.200759 1476296.015563 326311.653869 398379.519915 88504.024902 61162.401559 1248950.541120 137051.799249 25705742.231508 313045.099500 1483681.025971 753190.675972 7146636.663361 277101.261720 7206209.443785 2072892.181855 536698.065071 1077523.411921 2090109.595607 1741.858821
5.767000e+03 66.794225 37870.817979 38557.105951 0.000000 262384.328715 299118.324533 3480.422828 57636.997781 37728.345644 1562.831827 13019.273958 3027.384825 147038.861463 1503593.200759 1476296.015563 326311.653869 398379.519915 88504.024902 61162.401559 1248950.541120 137051.799249 25705742.231508 313045.099500 1483681.025971 753190.675972 7146636.663361 277101.261720 7206209.443785 2072892.181855 536698.065071 1077523.411921 2090109.595607 1741.858821
5.840000e+03 66.794225 37870.817979 37537.050060 0.000000 264472.265165 300207.681956 3480.422828 57636.997781 37728.345644 1562.831827 13019.273958 3027.384825 147038.861463 1503593.200759 1476296.015563 326311.653869 398379.519915 88504.024902 61162.401559 1248950.541120 137051.799249 25705742.231508 313373.708594 1483681.025971 753190.675972 0.000000 277101.261720 7206209.443785 2072892.181855 536698.065071 1174009.626562 2090109.595607 1741.858821
5.913000e+03 66.794225 37870.817979 37537.050060 0.000000 264472.265165 300207.681956 3480.422828 56941.061640 37728.345644 1562.831827 13019.273958 3027.384825 147038.861463 1503593.200759 1476296.015563 0.000000 398379.519915 88504.024902 0.000000 0.000000 137051.799249 25705742.231508 313373.708594 0.000000 0.000000 5220289.379465 286015.698909 7275003.618987 2190656.472013 547081.242719 1174009.626562 1539907.658893 1715.926683
5.986000e+03 64.188429 38192.914630 37537.050060 0.000000 264472.265165 300207.681956 3480.422828 56941.061640 38048.390782 1558.505022 13019.273958 3027.384825 148193.844083 1459410.160683 1467412.914027 328941.212577 400290.859890 88504.024902 61217.599468 1375140.227128 151116.143430 25665165.776992 313373.708594 1446221.346690 542156.319422 5220289.379465 286015.698909 7275003.618987 2190656.472013 547081.242719 1174009.626562 1539907.658893 1715.926683
6.059000e+03 64.188429 38192.914630 37537.050060 0.000000 264472.265165 300207.681956 3505.661241 56941.061640 38048.390782 1558.505022 13900.735116 3047.945384 148193.844083 1459410.160683 1467412.914027 328941.212577 400290.859890 88952.560276 61217.599468 1375140.227128 151116.143430 25665165.776992 313373.708594 1446221.346690 542156.319422 5220289.379465 286015.698909 7275003.618987 2190656.472013 547081.242719 1174009.626562 1539907.658893 1715.926683
6.132000e+03 64.188429 38192.914630 37537.050060 0.000000 264472.265165 300207.681956 3505.661241 56941.061640 38048.390782 1558.505022 13900.735116 3047.945384 148193.844083 1459410.160683 1467412.914027 328941.212577 400290.859890 88952.560276 61217.599468 1375140.227128 151116.143430 25665165.776992 313373.708594 1446221.346690 542156.319422 5220289.379465 286015.698909 7275003.618987 2190656.472013 547081.242719 1174009.626562 1539907.658893 1715.926683
