Binomial,ID,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102
SHO,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,553172.3187,566437.0634,576261.9718,587444.0497,595255.5796,600540.5783,605221.8428,610770.049,613635.2234,615912.414,619747.1915,620545.9044,621368.5537,623784.3443,623149.423,624582.1799,625150.6502,625835.6293,626069.8559,626439.7373,626396.9349,625822.4105,625104.7287,625773.6481,625518.1389,625740.7261,625128.2153,624706.5757,625466.5225,626377.7536,624016.0747,623245.9268,622230.405,622616.1967,622344.9391,623145.8093,620737.5303,619842.1513,618215.817,615883.0434,615847.4192,615172.0166,613212.1983,613353.4442,611541.4688,610749.0111,611088.2337,610937.424,610324.3013,609483.1687,609366.2265,609059.4883,608254.5646,608436.0683,608214.4206,609649.216,611780.7993,611785.1212,609231.0499,609718.7988,613171.5315,612714.984,609729.1941,611420.5854,610768.0654,612459.3834,606650.3611,608781.0605,611483.7745,614295.9983,618108.6555,622468.6259,623958.1731,625654.7151,626866.5757,629071.9544,628613.4951,628544.2487,629873.226,629301.3668,630416.5584,629165.6326,628271.0772,628076.61,627915.3356,630279.7243,630993.1134,630650.0405,630424.9615,635035.3868,637085.3861,640419.5966,639915.3898,639422.637,637495.3057,637514.36,637157.7972,639175.6864,641726.1207,641327.0187,642643.6843,643583.4914,643294.0101,644216.0379,645878.9974,645248.8372,644484.449,646449.252,644575.3982,644515.9065,644486.3602,646052.2624,644677.5267,645635.922,642261.0203,642582.7923,642652.1594,641942.1248,640210.5445,641298.1084,640505.9342,632556.0442
DEO,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1516483.285,1527351.032,1546453.708,1553542.078,1545312.183,1537613.722,1530421.248,1523261.7,1512168.327,1504058.792,1518694.935,1528517.009,1516556.178,1523880.995,1529031.12,1520515.912,1515742.109,1519191.591,1532564.936,1536437.524,1527847.67,1522472.152,1511643.51,1502595.871,1506331.906,1508748.422,1560857.243,1578458.554,1543395.635,1512214.019,1495637.225,1490912.725,1494277.953,1508416.789,1515248.205,1509454.77,1499869.265,1479528.37,1463592.404,1461764.581,1456921.779,1454259.941,1441218.052,1431967.251,1416344.381,1418165.389,1418310.248,1431683.656,1423661.587,1421056.06,1415024.378,1406276.497,1418661.328,1430787.746,1422568.822,1421242.05,1420635.465,1416408.962,1407441.108,1388950.772,1407397.799,1418015.368,1408216.659,1423260.323,1425526.208,1400140.122,1391057.164,1413767.336,1417227.725,1414493.736,1410575.271,1401523.881,1409992.167,1431326.889,1442891.042,1439343.235,1435857.782,1430278.116,1430285.758,1435342.651,1452515.55,1462294.951,1454265.705,1447392.183,1449085.764,1454501.264,1478920.713,1500620.811,1485247.57,1469117.738,1460526.726,1452072.282,1443647.032,1445352.617,1438067.927,1437154.862,1420223.514,1429428.398,1422910.268,1413626.009,1417632.009,1440336.133,1445557.037,1436459.419,1424833.547,1414813.612,1416530.275,1427867.224,1424349.765,1403183.178,1384186.777,1380352.311,1369374.043,1371952.24,1388723.303,1383651.501,1368880.719,1365844.261,1361457.819,1366288.74,1353513.517,1471791.374
PEL,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89655.81395,89351.67285,90304.19473,91002.89822,92885.3587,93501.98318,94701.13127,94581.2024,93672.6374,92508.48103,93934.32375,94126.82133,92466.77169,90451.0495,89586.39305,89263.24677,88867.49527,89420.56533,89995.30665,89581.44818,89434.9288,88902.22597,90109.73287,91336.62961,88965.31995,88392.15363,88452.20141,88241.86259,90087.26255,89109.08502,87379.25564,88068.80419,88005.21083,88041.3208,88040.59539,87941.7262,90110.52511,90928.69366,89957.67093,90431.8194,89582.41361,89936.77909,88907.32177,89187.67188,88965.70229,90213.63671,89472.20269,89948.1077,89158.37716,89463.53993,88316.88611,88707.65864,87122.1133,85928.82733,85698.24704,84161.41329,84558.45661,86243.52475,88111.14135,87271.90657,84415.45555,84518.49554,83621.91321,84138.92234,83118.74259,82868.69894,79619.87342,81415.84756,84311.42549,86177.4009,88028.55023,90173.51518,93059.63971,91551.30093,89485.04113,90621.87803,89260.05263,88349.33517,90629.40265,91043.31226,89980.78051,89237.06602,89990.42988,89461.8185,88697.11507,90787.7586,90405.60507,90175.27735,90279.80099,89821.3765,89086.99159,89780.8222,88744.46689,89437.6826,88551.01062,88795.2122,87542.2537,87711.27089,86421.22079,85185.41496,85225.40864,84267.64458,84664.07147,83572.23095,83640.67644,83590.12119,83367.39475,83296.72955,82949.72921,81797.74895,81697.23911,82007.79665,82688.13443,82856.97981,82373.29024,82204.3749,82136.27096,81569.21542,81314.09731,80741.78661,80632.64152,85942.39147
PES,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,445406.8154,450489.429,454707.9265,457274.079,460304.7262,462865.9639,465863.3116,468626.9132,471172.3485,473017.2368,473594.5121,475221.2341,473650.6773,471825.3333,470787.7664,470122.6614,468681.7565,468706.3239,468492.2246,467945.0181,468299.6755,467717.8208,468862.8238,467275.1356,465483.6143,464032.1014,462929.7722,461051.5722,462331.3586,460541.1467,457930.7872,456144.0807,454544.5707,453416.1079,453492.0421,454745.3265,459287.7934,463033.3359,464256.1461,466547.5336,465989.901,466790.6826,464797.8074,464708.646,462675.5759,463693.2713,462530.9718,463277.6288,461727.5795,462153.1736,460108.0534,460216.1473,456395.2853,453949.1094,450025.1693,445431.3037,443471.8944,446059.711,449156.8617,446649.3541,442303.5513,439399.5387,436384.3044,434559.009,432129.8112,430812.9888,427515.6918,426760.2907,427285.3296,429533.2741,435461.86,441616.2696,448157.4513,450358.0029,449673.4342,448840.1416,448534.2439,449600.6914,454522.398,458714.2845,459824.2404,462424.7074,463608.2546,464300.9474,462703.6413,463426.6557,462448.7378,461827.9774,460587.4689,459882.7084,457878.1892,457349.2686,455237.6114,455465.6353,452873.5241,452683.5439,449909.5862,449490.5925,443717.6722,440037.1979,435333.3963,432127.4772,429365.4567,426684.1021,423814.8856,423787.5941,423345.0413,424189.9033,424034.9447,421952.4569,420614.9393,421103.9459,420881.5349,420895.804,420865.8154,420317.6258,420572.4512,419139.781,418115.7856,416869.7768,416228.9962,286168.5625
REO,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1142571.602,1143819.256,1038968.304,939627.425,855000.194,787528.5265,728331.0926,689392.0914,643256.0494,630844.6368,634337.5032,608911.8704,571603.3896,551245.2647,522776.35,508045.4718,519032.8622,530990,514479.3608,496020.9703,494621.7498,485571.1924,469891.3522,483831.5403,489289.662,486205.2879,484051.1492,480095.3126,467998.799,465564.2074,463274.3064,463251.0943,474747.1988,475245.1625,458451.8245,452762.7942,457086.7505,453264.5835,461240.1294,467232.0818,453073.5224,444155.3801,441769.9082,453693.8191,456221.0479,453752.9197,450590.219,453986.0374,439530.4471,452791.6753,449007.4654,438362.7687,430284.5457,449036.373,439430.223,445666.6659,457144.4819,453458.6826,428537.247,426896.2206,448542.3764,450158.2337,438340.4069,441871.8469,426241.1967,416820.8686,429871.2035,464403.4684,474134.1889,466433.2591,446775.6274,426620.6768,464482.9855,481891.3607,474039.5328,465436.2502,444452.6491,429379.3002,450247.3515,470008.9672,487548.3579,468665.6803,457582.1503,441679.3141,451554.988,470407.8167,474884.7657,473939.1918,472178.7416,459011.3031,455202.8203,467690.1278,468650.255,456955.616,454675.4279,460419.2325,447084.8906,449396.1169,435795.6509,424538.5704,455522.6001,467785.3787,447664.609,439912.2532,435204.3463,433857.5155,438099.5907,445142.1524,438189.8339,424698.3436,424789.9691,418920.5686,409577.9829,438649.564,428358.6204,419280.9691,422366.5993,419572.2523,428919.7843,417984.7683,414552.8693,412710.712
DEL,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63986.08048,63847.35834,63983.94291,63905.66286,63615.03954,63113.37563,63182.20367,63333.02827,63334.28292,63309.9683,63036.59475,63128.57959,62234.97271,61520.12918,61090.9603,61096.906,61148.81367,61123.73817,60927.38005,60732.94333,60710.48633,60459.89669,61314.13299,61199.91522,60768.63658,60371.62586,60249.86792,60027.511,60835.86922,60599.90868,60271.17874,59971.82988,59742.46334,59597.04756,59534.28041,59511.46989,60166.26336,60733.94053,60778.18348,61116.96854,60899.8343,61128.24222,60795.85614,61001.80069,60624.87494,60870.00389,60550.10294,60583.95764,60233.8518,60451.62097,59996.90566,60212.74522,59522.44532,59516.01556,58875.68252,58276.01907,58086.19493,58453.83772,58891.09405,58422.20823,57834.79069,57381.09235,57198.13159,57196.66462,56878.82987,56776.30724,56437.15134,56477.96237,56693.3508,56861.87145,57089.72779,57361.44887,58319.23637,58243.77447,58048.10194,58000.99128,57925.56996,57973.808,59033.28258,59538.95561,59679.64382,59503.32752,59913.26102,59865.457,59600.08698,59858.23171,59704.72035,59463.89449,59665.34793,59568.70756,59492.68493,59648.02223,59234.1703,59459.26687,59049.80606,59141.3348,58721.1259,58937.12478,57997.05618,57238.00807,57030.44325,56605.07022,56334.3567,56086.62538,55854.2961,55766.98594,55653.32444,55410.04212,55280.36031,55081.87948,55102.04893,54824.66092,54843.86622,54917.36168,54348.18074,54379.06688,54446.03094,54125.40319,54013.32791,53611.45511,53673.47662,58704.91886
FLA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89744.87636,89710.60132,89778.60595,89839.57157,89694.87053,89469.73542,89337.12327,89217.94207,89176.66138,89058.43042,88757.39743,88828.42197,88207.75973,87502.9555,87446.16593,87387.40953,87247.90733,87179.68166,86873.60184,86907.99903,87088.65406,87037.62718,87325.48629,87155.86805,86821.06667,86529.67325,86297.15682,85504.65358,85292.22487,84741.14398,84166.80208,83619.13831,83104.23304,82942.88297,83083.54391,83959.25598,85259.30114,86193.7479,86665.0819,87099.1758,87227.07497,87529.47887,87334.43121,87428.44413,87242.66995,87244.04167,87140.94607,87342.73773,87332.48853,87493.52642,87389.13697,87329.76442,86654.2369,85658.87888,84579.85865,83592.95054,83335.85624,83673.97911,83766.7858,83166.47023,82877.44884,83314.51655,83363.70511,83334.55183,82489.337,81986.23934,81139.00587,80822.48528,80622.00566,80972.20386,82075.09026,82946.51481,83874.71536,84021.48371,83557.22705,83318.06429,83181.79152,83274.90085,83826.04626,84529.98567,85001.07734,85254.60088,85260.02381,85210.59598,85074.91632,85322.69598,85335.26799,84321.26091,83433.4397,82861.05605,82484.58802,82311.68642,82614.69355,83562.81974,83978.6251,84388.342,84372.98364,84395.32586,82750.9161,81453.2385,80242.4076,79650.54683,79137.40707,78656.48321,78319.19995,79346.6171,80022.58103,80660.71765,81045.32137,80906.54718,80798.74655,81061.04236,81096.10934,81138.30399,81146.8156,81048.88565,81053.62079,80852.58574,80679.35961,80615.43292,80603.0848,72522.64507
LRD,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514124.2924,514556.5673,516119.1026,516966.6736,516412.2906,512552.9122,508667.033,504803.0551,500447.383,496311.3033,498667.3951,502161.7154,505941.3731,513577.7475,519964.9796,522583.0109,524096.812,527452.7054,532956.6336,535191.2405,534965.0662,533336.7935,528779.1187,525138.4392,526821.5612,528305.9353,530913.6827,533454.7719,530634.9653,526373.0194,525373.9206,525940.0708,525110.8414,527094.7225,529394.0804,529356.6592,528335.4907,526446.1904,524338.5836,522664.467,522602.3024,522031.3814,520697.5812,518806.1189,516401.4015,518780.8221,519875.5402,522423.9916,522952.9779,524126.4172,524645.2317,523514.1185,521344.31,519222.2437,516507.9226,516482.248,521004.5113,523068.0326,522426.4916,520299.3281,526301.7974,529773.1645,529171.7281,527834.1185,527882.4271,523380.4889,522346.5062,524372.4161,527423.9884,528785.8917,530027.3038,530979.8352,531702.5356,534423.1258,535610.5898,536014.8577,534670.6335,531628.5174,528849.4107,531096.4379,534717.3394,534263.2155,532923.7974,531996.3722,531628.1565,533369.7417,533651.4273,531182.6414,530932.695,526408.6645,528097.9204,529955.3395,530867.0381,531603.771,530874.3692,531243.3482,528707.9262,526180.7367,524593.8953,525818.0077,525101.0772,531943.1868,534440.1421,533976.3434,532258.1338,530386.9696,530799.8726,534525.1059,535083.2211,531339.3927,529112.153,529694.4067,528691.1779,530258.0276,533778.4599,532696.9928,533317.1318,534031.1712,533288.5887,535218.949,533255.1411,384396.0894
SSK,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99067.71179,99190.37912,99275.26692,99342.803,99737.59501,100265.7453,100827.2466,101577.3674,102336.6133,103127.5255,103957.2912,104771.5017,105235.4098,105938.0921,106419.0962,106763.443,106944.3398,107144.0365,107311.0942,107454.6903,107564.2846,107624.8785,107665.0984,107572.9453,107713.6404,107996.4915,108220.3249,108470.8977,108512.9143,108232.8932,108334.9667,108489.2873,108504.6075,108627.166,108762.101,108751.1752,108908.3953,108745.928,108489.0163,108639.1935,108404.8998,108525.6076,108356.7633,108500.7928,108249.6737,108510.8588,108377.904,108577.3598,108425.1508,108714.8007,108523.0746,108707.6038,108437.1358,108492.9441,108242.5307,108122.452,108206.0883,108335.3636,108304.3575,107852.1838,108085.3941,108279.7661,108223.4329,108330.275,108371.2423,108160.1782,108138.272,108105.273,108269.62,108271.4526,108351.5116,108553.9046,108715.6955,108768.3758,108879.1403,109056.8299,109011.2053,108999.7825,109033.6768,108879.6935,108931.8038,109061.3846,109053.5878,109003.1135,108808.2277,108992.0641,108960.0112,108908.4056,108893.1397,108654.0458,108564.0681,108683.8612,108524.1872,108682.5123,108502.8738,108748.2597,108545.4948,108615.4224,108316.6456,108496.3675,108383.4637,108560.6106,108701.3981,108592.0817,108585.7201,108589.1804,108710.6822,108863.8475,108863.4839,108717.0818,108806.9466,108747.445,108768.0869,108956.0937,109005.229,108969.4058,109123.6043,109095.5396,109059.7369,109101.5949,109033.5718,115827.0281
MES,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4231947.145,4302946.089,4256950.69,4298207.398,4326606.913,4152560.077,4204575.52,4080763.147,4099982.533,3988710.103,4053680.067,4099036.202,4181742.431,4171277.605,4280722.298,4302059.839,4268080.155,4409469.109,4434065.54,4336491.605,4438810.462,4384645.003,4092447.643,4204725.036,4254667.961,4194716.641,4293843.131,4244647.274,4071121.951,4135577.351,4148122.193,4075571.016,4118996.158,4143255.663,4067313.508,4109548.306,4000663.903,3813443.351,3848402.735,3810057.012,3772553.358,3792515.904,3810107.15,3717968.926,3820889.122,3794970.827,3775298.327,3828804.799,3843165.23,3742915.631,3822350.919,3793323.801,3843165.701,3900571.899,4073242.289,3977697.983,4107341.656,4045878.74,3881273.399,3986374.202,3979000.717,3984560.307,3979490.294,4094300.962,3944727.116,4010527.986,4075476.147,4055536.493,4259344.77,4127336.678,4195179.673,4162261.866,4139431.865,4134197.342,4147687.718,4123427.954,4190917.214,4154703.025,3990659.769,3967636.169,3995372.094,3805389.572,3859947.456,3816854.53,3796370.914,3812303.581,3840466.701,3690874.531,3728548.082,3632295.752,3601524.316,3583981.562,3613791.783,3496320.921,3566926.978,3523891.606,3497034.693,3523822.637,3624590.245,3604168.365,3725480.067,3682695.828,3670152.455,3611850.142,3659757.419,3580673.52,3587023.925,3595261.568,3527013.969,3542899.959,3571204.625,3552666.686,3582293.151,3653062.919,3588132.981,3643756.384,3591635.928,3461727.757,3481683.515,3452121.107,3403560.104,3669840.721
GRH,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,279486.1606,279337.6367,258800.5404,241127.8476,223582.9881,207943.8242,193179.467,180687.6803,169759.9475,160787.0322,154268.3453,150274.2742,146254.908,143258.1877,141000.6048,138747.9,136568.2271,134633.5735,133136.6474,131429.4676,129695.5767,127363.7555,126093.3677,125130.7603,124759.4578,124635.5934,124802.4151,124844.1089,125061.9478,124236.7781,122684.8927,121303.6678,120246.6716,120027.275,120430.836,120565.66,121496.9602,122554.822,122630.3975,122962.1939,123024.3208,122993.3531,122567.1966,122683.6847,121803.5521,121928.9096,122041.4209,122792.0752,123078.6077,123533.5657,123378.0381,123228.3132,122377.859,121597.4995,120389.9349,119314.9969,119647.5521,120566.6689,120675.7941,119858.5935,119778.9135,120176.2251,119978.4075,119353.4076,118229.2366,117187.2976,116448.3898,116737.5209,117781.1674,118303.222,117996.9631,117659.3806,118122.1142,118819.337,119253.1795,119084.3385,118127.1647,117163.9132,117988.7183,119510.0538,120837.2893,121418.579,121621.9743,121030.8744,120413.9622,121108.5821,121445.0962,122040.0363,121888.0879,121022.3029,120234.8346,121147.655,121593.9219,122849.9537,122806.3422,122905.8478,122020.4623,121113.6382,119120.5,117564.6261,117313.1141,118467.4851,118809.4033,118319.7587,117473.301,116749.7215,116321.4539,116866.408,117297.0678,116367.1042,115207.9475,114838.7707,113966.6475,113962.8641,114165.2179,114245.295,114875.5711,115254.5413,115180.2131,114627.531,113981.0637,120372.3434
MAC,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2448192.799,2412923.087,2483464.189,2421846.818,2392805.498,2362732.838,2429514.972,2397310.27,2419759.877,2488079.596,2743369.999,2753381.716,2207675.721,2182197.483,2137154.653,2090470.754,2044363.777,2079314.679,2116315.565,2073775.592,2107853.363,2139615.294,2405732.754,2549274.383,2496470.679,2165293.21,2160128.612,2145361.46,2363843.19,2121555.286,2121067.864,2184613.498,2121818.138,2138678.354,2126749.679,2191316.437,2414496.773,2399616.951,2378204.832,2440563.541,2372394.714,2456507.206,2360530.693,2450029.755,2395775.91,2479770.509,2449668.091,2502733.382,2452865.66,2490665.316,2428615.809,2501584.24,2391723.564,2319837.972,2624027.623,2161278.597,2533106.94,2371750.846,2601959.641,2295799.268,2225204.728,2537942.205,2192804.142,2560611.144,2188732.144,2323067.707,2381436.91,2256378.206,2431143.989,2125121.435,2337769.072,2267363.492,2347963.998,2137035.03,2199666.261,2585124.622,2454036.644,2233002.686,2447357.709,2416005.973,2380374.123,2354345.763,2440400.753,2428342.969,2355120.75,2506019.222,2431715.178,2415624.286,2455387.394,2441951.802,2387112.903,2475679.888,2385229.12,2469594.629,2392691.596,2470471.012,2362223.078,2483703.206,2369270.711,2248677.445,2251856.033,2185522.366,2495814.765,2184000.194,2525502.54,2197020.72,2148002.61,2222004.74,2241610.104,2158074.654,2200897.517,2281705.342,2207068.944,2215853.058,2271071.09,2336476.155,2283895.03,2320145.532,2314092.218,2308746.521,2300063.46,2202565.148
HAD,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7946732.066,8008252.888,6943313.2,6151928.612,5520931.74,5009382.889,4616575.349,4326254.599,4085551.146,3883417.584,3730162.402,3623145.624,3531964.311,3461816.373,3417581.853,3370270.652,3340905.109,3321964.941,3294506.027,3274983.507,3257800.167,3252299.005,3217795.631,3200087.957,3199495.5,3175738.837,3150160.996,3149673.284,3133613.69,3104891.76,3085589.429,3080941.953,3076778.419,3071495.857,3077137.04,3082445.657,3083889.002,3076255.278,3061347.277,3040213.038,3004865.43,2977366.442,2969173.129,2965170.539,2967248.389,2977358.189,2965236.106,2955363.703,2962030.986,2970255.497,2986067.858,2970167.852,2954597.084,2925860.234,2901497.766,2916203.603,2951684.294,2963737.802,2952161.35,2930643.639,2932095.57,2953721.543,2957026.139,2946537.447,2937924.933,2917991.405,2888510.009,2924534.8,2967339.469,2992920.464,3000693.791,3007098.172,3027694.562,3057631.087,3073281.185,3075074.276,3068278.014,3053422.533,3057268.566,3091329.502,3114250.739,3095197.911,3067357.161,3057074.159,3073109.274,3093395.676,3083909.579,3057515.706,3041914.59,3027313.055,3029168.18,3039707.653,3044340.127,3016956.821,3003411.428,3010109.683,2995436.136,2978326.374,2979014.288,2974541.247,2975413.409,2996521.448,2997416.427,3001202.736,2990361.141,2978246.621,2979621.426,2979684.902,2966901.487,2939224.905,2925569.337,2942177.377,2938364.834,2936464.183,2930576.386,2917147.753,2920680.799,2928197.146,2921548.295,2920579.439,2903946.83,2557180.823
SAI,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1216973.5,1273359.961,1254164.536,1211028.728,1172524.94,1101717.267,1066283.492,1026505.121,979762.3329,943395.8896,908327.3732,873018.9856,845644.2997,823035.4168,800031.6226,786356.2041,778674.1374,775341.1827,778881.0913,776342.0437,771122.408,766918.9029,764356.853,758851.387,751364.1464,747272.6889,743390.793,739829.7747,736551.3503,732016.2279,727753.235,728361.9751,724414.1757,726823.0455,728436.662,726051.2107,729442.6531,733028.9001,731554.3867,731810.3313,732917.4608,731021.3846,730124.7118,728729.2658,726301.7022,730693.1434,731507.6325,730705.538,729909.2461,730984.0013,726448.1932,726703.1425,721535.126,719087.6723,716220.2921,716679.7321,712076.791,718564.8458,721529.4375,718545.1019,719732.9289,715935.5981,714040.2683,715947.3338,715181.7677,709986.2355,710084.1254,710514.2214,707951.1479,712405.0359,706252.9093,706809.3656,713455.4527,716976.5608,715962.2297,717022.7947,712608.8279,713234.1468,718524.9417,719152.6447,723602.4607,707324.0238,715988.4857,717790.6862,719694.8647,722920.8479,725962.0078,716448.1905,725297.523,717857.0387,722969.7886,725677.3677,726141.1448,730291.0221,729769.3384,730711.4716,730002.5488,727246.2721,726533.05,724565.0693,722987.1595,725798.3261,725105.006,723318.927,720087.4156,722439.9304,718171.5742,720502.7999,720738.6905,716877.7651,720769.2586,716488.2603,718982.1458,723214.8721,720908.9785,719902.8987,722722.5849,723812.6138,723742.2595,722032.1393,725304.1608,496836.0685
RED,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,544396.2623,569785.3891,533106.1025,514023.5719,513710.3061,506882.6965,479545.8654,453450.046,427924.3263,425198.8027,426443.0464,397377.4104,441874.3069,479736.4271,461489.1884,436326.4182,448739.8002,449121.3315,443388.998,464519.3479,483180.9492,473685.6027,417673.2906,442392.6633,450526.029,442371.8519,461513.4183,463521.1863,402630.3393,424184.7255,435574.3186,437136.0064,428397.008,426704.1776,436069.6846,447138.6181,393081.4552,368445.5976,387520.3032,345337.2043,353167.0399,368401.2095,366958.3688,332390.781,362255.5396,337510.0722,333117.9247,336152.8267,339793.2715,335285.2993,326302.2802,318678.5331,333029.6709,317939.562,357147.2608,371202.1063,365638.4065,350137.2081,312475.6261,328862.4772,377793.9248,366641.3449,350739.0413,375541.9625,358069.1293,351799.5915,381802.7355,397581.3724,409052.3135,401757.7458,384547.7324,370723.8417,410506.4347,415185.7031,407359.6044,411908.4326,401988.2493,396861.9574,404037.6094,378595.2915,377330.2398,331267.6933,335444.4407,352387.2645,359275.2243,337839.1841,333301.4027,316204.2631,319973.7459,312713.0672,322231.0937,312306.3071,309468.2175,285916.7582,336990.6292,300548.4085,298741.2,289751.6982,313064.3979,316815.177,336196.7387,329776.748,321179.4639,313872.4691,315002.8275,344754.1935,317536.2202,316803.8319,303340.0741,303613.1071,331528.0205,311484.288,303905.076,310884.4402,296673.0583,301453.7518,302991.4978,293480.6122,292166.9522,284931.1406,288217.81,257532.7336
BWH,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,896253.9576,891093.7677,895297.9053,891123.2899,896543.119,894077.1551,905205.5434,907074.0256,907576.6269,916844.2749,916697.3071,918282.6411,932745.1635,927225.5219,924183.0724,922308.8944,918680.7765,923307.7263,931317.5945,928130.2406,929091.4684,933609.7723,942794.0188,954327.7589,940395.5258,939150.9489,935354.3238,931544.4726,941590.7375,939558.0989,931192.5285,936243.2078,934241.445,930841.9561,929854.5056,930686.3262,941454.6344,951483.727,956359.1146,949348.0638,950647.1443,955098.4994,954891.7883,951379.5935,961652.2562,962076.1111,961540.6259,959898.265,962192.1816,966692.3352,970955.9119,970015.2101,961266.7838,957932.7104,954922.4248,948569.2447,946238.9455,953679.0686,957742.9165,961290.6687,950626.4029,948732.2732,955312.8646,950230.3631,944942.8454,946709.2759,939539.09,933614.2619,929605.8537,934903.1136,927431.1406,929842.1569,942349.4406,937968.5195,935604.1331,942212.7415,935302.693,938162.5626,945113.5424,952384.4948,950443.5713,942588.0117,945674.0121,940104.5531,938288.9454,940687.043,941943.0205,932177.6193,941799.6353,935132.1193,932450.0257,933518.2037,935572.8709,938877.1556,944435.7333,947493.6553,945249.2357,940300.4368,941930.0188,942378.3354,937713.1546,935717.6387,933921.0408,936667.5893,931721.7783,936049.1289,927151.4365,925275.4394,925072.01,925100.6517,925733.6162,923231.7979,928241.5006,940239.9498,927713.2077,930430.8258,930702.1066,927732.0218,934287.2202,926488.2375,931393.0085,714691.5472
