Binomial,ID,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102
SHO,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,536620.8686,548718.9015,557719.323,568224.9098,577153.2384,583910.5414,589795.7507,594423.8471,597722.8227,600615.9399,602404.1262,603143.3008,605252.6824,605005.288,603651.7712,605366.0375,605876.1683,606880.5063,606436.1803,606148.8254,609398.9153,609325.0804,608528.9852,610681.1136,610969.7833,612460.8426,612288.8141,612917.9412,614165.6438,613854.9851,611623.1697,612780.4393,611725.1691,613208.002,611685.9227,611052.8176,609779.6559,611855.562,613047.295,613018.2447,613149.0687,615198.5604,614157.8221,612178.0965,611138.0426,608821.5538,608229.5682,610493.1907,609980.6448,607336.6825,604915.1467,605904.511,607178.0385,604361.8201,602441.378,603228.26,602295.0051,603319.2796,601739.8043,603616.186,604186.04,604217.2135,604895.0186,602221.0132,600723.3865,602203.8322,596841.9298,598193.4171,602035.5077,605519.411,608413.7501,611925.734,613985.317,614357.4374,616031.0139,617311.6698,617372.4837,616384.0003,617159.047,617168.8296,620023.1669,623316.7612,620929.1489,620175.7432,619136.1688,621577.5731,622975.0212,624159.3293,624966.3891,626288.9451,626426.5463,629942.4067,627807.1053,625701.9321,625357.2742,627114.6578,627712.365,628039.806,627543.5934,626250.8121,627370.988,628925.1332,628119.8559,629127.531,628443.3745,629187.4137,630518.6963,628648.3041,628450.8423,630499.0456,629832.0148,630939.9452,629264.4712,629303.0654,629378.0246,631060.1285,630728.8799,629590.6799,629514.3751,628435.8566,628344.8353,620779.5377
DEO,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1489492.833,1503876.172,1522838.168,1519305.743,1519981.508,1516400.028,1511603.291,1501380.169,1495325.168,1491308.857,1493852.837,1496622.953,1492824.295,1487415.078,1477082.409,1473027.443,1467400.795,1467589.481,1479044.574,1482462.941,1477459.595,1469814.055,1464608.147,1468664.511,1472342.4,1481573.488,1496171.38,1496434.583,1494851.584,1486314.62,1495420.421,1483689.524,1477088.862,1493951.154,1505578.74,1541632.139,1544153.606,1508561.182,1490250.97,1477578.73,1463029.245,1470060.624,1480251.063,1458057.557,1435971.566,1431263.012,1421378.909,1421756.298,1442509.793,1456653.816,1451238.939,1440182.4,1428762.482,1411102.195,1397844.417,1399252.338,1399301.507,1415918.901,1404657.001,1395951.284,1398716.857,1406994.03,1400635.562,1400990.955,1389057.469,1373902.057,1365054.566,1380927.71,1390498.231,1394828.771,1401124.851,1385596.478,1384181.728,1391663.762,1402291.238,1408008.131,1404968.937,1406597.805,1400154.713,1401082.657,1407600.455,1426220.727,1430994.675,1430328.336,1434322.55,1435911.389,1426336.34,1427952.875,1436306.67,1436042.55,1422513.414,1426316.369,1419501.404,1412702.753,1402547.8,1419206.573,1409367.416,1397253.624,1385017.751,1389451.589,1395240.756,1415668.378,1420894.588,1416513.341,1410578.233,1392926.387,1390933.58,1401572.966,1398430.575,1388018.852,1380193.183,1355689.257,1351493.605,1373455.506,1371136.043,1369329.752,1366552.483,1352420.16,1350383.444,1356611.475,1345557.685,1461532.726
PEL,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89986.49903,88978.52179,88399.04628,90067.75883,93670.9144,94224.06693,94166.10228,93005.25144,92438.64618,92050.21287,93512.44125,93865.16554,92830.80681,92201.51795,92713.55291,90833.79856,90723.6058,92603.00589,92645.19724,92186.49005,92423.86173,92007.64751,90985.61805,91778.95414,89732.10355,88599.02279,88263.38314,87857.25619,87525.5933,87366.48928,89401.1454,89705.35858,88382.75459,87986.57652,87769.4799,87614.25336,89245.77981,88442.66853,87198.3563,86197.1573,85861.3545,85814.38,87511.03522,87541.02944,87695.20644,89462.61012,87687.57389,85959.62285,85974.40239,85110.43962,84723.18084,84840.9186,86507.32649,86811.44238,86428.82367,86513.00229,86862.51389,85490.04504,84732.61302,84483.76593,84317.53549,83668.69623,84246.04659,83469.17772,82743.52773,82632.12799,79538.42961,81505.1581,84178.57628,86671.96556,91182.9895,93693.56179,93708.9548,92656.11426,93111.85027,94193.78171,92976.9871,91303.90933,89947.39009,90262.63514,88888.26275,90100.5954,89681.49042,89812.98448,89289.17539,90835.45874,90323.46462,89985.93439,89930.44288,90325.89145,89436.68923,89907.5604,88846.79403,89115.83126,88396.92739,88755.72152,87826.7771,87471.89389,86803.10874,85478.99875,84828.80498,84417.94942,84417.73005,84089.30714,83693.24848,82606.88162,83206.05785,82454.81359,82347.22127,81924.47787,81337.91198,81192.38767,82402.39358,82041.18509,82159.93389,82081.74716,81873.78361,81242.82876,81113.61353,80812.61228,80859.2639,86290.51956
PES,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,440230.6384,447072.2936,451390.2723,453383.5175,456819.8502,460100.4951,463096.4282,465573.9693,468038.7448,471145.1635,472347.6902,475005.8284,476503.0579,478945.5404,481305.3941,482564.747,483561.7727,484754.8623,486352.4119,487929.5504,488804.1647,489402.4746,489628.9327,488428.7648,485985.0769,483642.593,481340.3835,479147.9292,477728.8892,477188.3512,477585.7139,476368.0924,474813.6705,473934.678,472462.1964,471568.7382,472818.6113,474265.2544,471609.1494,468739.8397,465972.9715,464089.5714,466341.2735,469307.0372,470294.7647,472158.3905,470181.2321,466509.2346,463673.0403,461393.8622,459273.2054,458177.7969,460393.4192,463805.3168,464956.7562,464468.2866,465372.979,461788.4264,457709.9613,453696.5991,450468.1595,447404.9035,445771.2587,444127.4102,442883.1137,441868.5823,439853.3182,439513.8341,442521.1605,445006.159,453602.6143,461071.3205,466405.6126,472938.0795,477098.0867,479613.9631,480262.0116,479508.1004,476932.9137,476000.156,473024.6988,473019.6754,472427.8095,472447.4204,470694.6749,471240.2662,471031.3528,471869.9067,470868.7967,470908.8686,469373.0948,469421.9598,467511.1385,467160.7218,464693.8544,464839.6607,462144.313,462254.4605,457733.874,452579.785,447972.1184,444940.9945,442529.5959,440545.4179,438620.6803,435869.1825,434284.4254,432676.3779,432673.4008,432821.4791,431697.5783,431521.1566,430279.5214,429969.4726,429666.4584,429464.1834,429699.2304,429380.1782,428393.2495,428059.0405,427408.9591,293436.6106
REO,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1129047.892,1187898.888,1004304.966,846469.4699,747084.5536,662566.1105,595274.9081,544840.3392,516665.9907,503512.6918,469883.8863,455254.8832,444936.5362,416417.8331,399122.9731,385292.3134,376505.4091,386473.0824,385417.602,375363.156,369097.4441,353229.7891,357086.2145,359376.0903,345624.8904,346883.0941,341917.3586,333311.4267,333332.7375,333151.963,323217.883,313379.9121,313512.446,319609.0881,329234.8259,330651.4348,327054.6109,323245.3562,319246.9049,311343.7639,315575.6258,323760.3654,336860.8118,326347.922,311081.1654,302329.5409,293567.8083,305700.0753,324233.8087,323357.6296,308236.4543,300028.3664,302689.4342,286407.326,298633.3717,312466.0127,318733.1261,311075.4079,294557.3709,288804.9529,300113.2767,310679.5287,317607.4302,311058.3862,294955.4465,288961.5868,303198.3573,310828.6684,304212.5134,308193.7417,317760.1049,313228.5059,320581.6788,321545.5587,321069.0653,316913.8809,325310.236,316113.3315,318328.4699,314721.3603,321624.9964,326974.069,316153.3076,309944.6904,309612.8227,321725.5076,319997.6854,315763.0937,319968.0135,311597.1068,313669.3729,322240.4574,315314.1787,302515.785,305924.6165,312995.0191,314778.1026,306845.2805,299569.3478,291410.3226,301917.4009,314624.711,309247.9201,307088.8478,296505.859,293390.4005,316628.9698,308995.5039,297200.7698,293497.3463,290650.9315,286513.7928,298201.2181,306561.8643,292682.6166,288943.9018,297623.0087,289156.9719,295111.0732,294097.765,287427.7825,280177.2296
DEL,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63115.33026,62940.99322,61911.57087,61736.33532,62242.64563,62026.07674,61886.54138,61864.74894,62118.67665,62371.66103,61878.51689,61425.72056,61388.02342,61211.78883,61790.13232,61377.46524,61547.49498,62073.34523,61474.85009,60694.06492,61369.53218,61810.2399,62002.43696,61618.24972,61005.36134,60433.09223,59137.79769,58261.33481,58586.98177,58919.32287,59971.89189,59813.44872,59544.76065,59089.14758,57937.19922,58195.68007,59108.8794,59082.35644,58836.83485,58564.5009,58480.68356,57599.23188,57718.89047,58287.92741,58927.59599,59654.15093,59060.6215,58558.91094,56916.31412,56409.07605,56859.28245,57250.10364,57964.13012,58026.46678,58607.21529,57535.92718,57698.97265,57397.64808,57034.97077,56734.77075,56670.354,55723.0197,55578.27696,55497.75049,55738.21781,55893.20192,55812.96721,55746.26819,55199.85937,54973.17046,56474.5095,57417.45402,58179.31725,58239.52699,58479.06176,58263.04667,58817.49947,58941.03643,59103.51354,59352.38936,59323.16017,58803.02891,58006.86173,58564.35931,58641.31645,59063.20725,59004.46924,58825.36562,57885.85109,57759.8619,58079.82303,58640.44793,58360.3572,58553.46454,58392.25783,57323.1738,56931.70083,57532.66911,56869.17499,56315.3887,55964.36796,54663.76478,54460.04107,54750.41111,54718.69513,54749.51641,54705.67039,53062.70347,53108.78412,53545.32385,53517.12529,53699.72375,53799.81857,52881.06052,52295.67288,52850.74938,52962.53108,52788.78398,52720.14305,51741.92354,51466.94975,56442.00891
FLA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87905.90747,87821.82546,87930.36292,87723.58453,87593.80578,87653.6732,87459.43812,87425.80168,87244.13733,87289.41717,86988.78075,87044.412,86895.85709,87020.63535,87293.50409,87089.97109,87235.78722,86971.34117,86769.22647,87109.67479,87351.54903,87598.04192,87558.79393,87206.73625,86796.6127,86476.48548,85913.84266,85696.47309,85697.69181,85945.07585,85882.417,85316.67647,84805.58522,84692.02151,84504.25141,84287.03809,83383.30907,82828.79406,81848.76512,81183.87266,80777.4489,80493.18227,81228.86978,82230.73461,83325.42266,84249.54797,84278.1412,84073.95375,84094.30296,84322.43219,84181.31832,84235.75577,84610.63492,85253.64323,85287.60108,85219.11972,85129.46444,84540.7557,84047.56354,83695.72896,83236.38937,82893.40745,82926.78489,82691.61169,82564.41736,82368.09677,81975.22799,81947.5792,82406.03539,82415.15479,83165.20919,83690.42762,83955.62385,84467.92974,84638.28899,84787.53637,84689.94779,84554.57964,84500.74633,84487.31808,84349.19529,84484.65832,84469.44716,84444.38197,84021.59253,84114.83187,84312.41476,84328.83711,84371.63954,84341.69119,84373.00503,84537.94931,84553.82963,84371.44261,84112.014,84014.1402,83846.38447,84062.12459,83339.20071,82574.10651,82001.24871,81825.23667,81692.76833,81427.80966,81139.09002,80731.08558,80383.71905,80161.44022,79943.29685,79957.95558,79792.84553,79900.33496,79607.44765,79545.16565,79486.87307,79329.62588,79325.69067,79402.38631,79184.97202,79049.19225,78991.63936,71130.44591
LRD,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,410930.649,414914.414,420951.4999,422213.0359,424871.919,427070.1346,426368.4819,425191.9495,424792.5959,424467.4478,427655.3793,434450.0106,442686.1561,450016.1396,455372.7755,461826.6308,466987.5188,471481.296,480362.3707,484161.9191,485451.2263,483599.9449,482628.4493,486004.1877,488532.9874,491813.4733,499042.7099,501425.6812,501828.5537,500781.4933,498193.8656,495631.3437,495940.9891,502702.1022,506579.71,507714.6989,503465.162,500997.7307,497902.0992,498572.164,497430.6136,503835.6082,508697.4339,503556.641,498352.5686,498120.3691,497644.4911,499287.4912,508382.931,510974.1867,507131.4008,505072.5601,504507.278,500316.7301,495876.4981,497941.7597,498169.9916,497539.2124,497980.34,499424.129,502532.7531,507594.9022,507355.9908,506057.3037,500675.2204,495134.0285,492873.8999,495696.1074,501607.1944,503536.8064,503786.8515,502141.0636,501697.074,501636.9278,503865.6796,503743.3834,500294.9523,498224.151,493392.741,494317.4217,497212.9107,504086.9936,505016.0533,502846.8701,500001.1746,500214.1255,498736.9889,497416.5841,499979.0262,498236.4385,496651.6045,501330.3587,503376.5385,501552.9727,498776.4621,503016.3397,499937.9562,496426.0618,493816.2069,494878.7719,496043.3308,504008.226,507027.4879,505400.0497,503331.0833,498401.5788,498966.6867,505659.3457,504071.4221,501466.8083,500663.2976,496440.9833,496628.4184,504751.3142,506321.9881,506169.2555,505277.8216,505314.252,504865.5083,508691.3375,504953.6993,363287.2962
SSK,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93647.58541,93907.26994,94028.64311,94103.76855,94557.18147,95030.11968,95567.26354,96209.45723,97052.15064,97868.41475,98593.76532,99396.93739,100015.9213,100676.6654,100968.2279,101150.1754,101461.4875,101661.3345,101872.3815,102130.4153,102260.3491,102304.7267,102334.4845,102462.4725,102678.6263,103088.5442,103422.557,103775.4996,103975.4679,104094.2259,104180.8682,103934.2653,104133.7624,104466.1725,104658.4465,104729.3625,104466.5127,104390.2348,103984.6073,104097.6502,104184.0268,104297.1499,104506.7606,104383.7621,104285.3925,104444.1822,104387.2027,104639.2752,104964.4127,105055.2195,104955.2918,105092.1088,105200.303,105052.9144,104902.8893,104852.3603,104812.4381,104682.4994,104817.2476,104951.5456,105148.8529,105313.1928,105414.84,105295.7435,105181.3364,104967.5638,104935.0226,104815.7438,105115.5833,105156.0836,105314.6062,105183.556,105151.2745,105329.8509,105420.6152,105429.1364,105252.723,105332.6894,105088.8892,105137.6981,105228.0134,105438.3395,105211.207,105333.4991,105005.2687,105169.8,105066.5935,105176.6314,105196.919,105220.9637,104993.6299,105231.0783,105107.5823,105189.591,104921.7351,105197.2492,104855.0495,104800.7607,104500.7153,104630.9039,104676.4665,104956.4884,105088.8717,105068.7107,105051.2378,104845.6181,104909.6991,104979.5995,104895.9623,104796.8648,104734.5212,104714.1392,104599.0672,104892.5396,104997.0843,104931.2671,105073.7925,105045.1294,105003.8989,105213.5176,105059.1396,111550.5405
MES,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4182231.592,4205233.587,4122674.519,4245048.496,4248956.491,4188058.545,4190185.468,4208337.954,4273216.321,4150793.904,4196430.577,4225216.17,4253268.554,4088593.341,4134325.187,4069406.233,4084538.164,4157132.876,4215739.042,4027947.041,4097937.251,4041664.233,3854014.172,3952404.796,4151008.791,4208163.525,4362447.563,4382482.658,4318468.292,4375231.485,4329370.603,4318644.229,4400535.164,4441454.313,4339016.376,4388648.406,4283504.641,4092329.004,4234038.977,4293239.813,4280597.564,4372854.976,4310201.165,4092952.351,4173421.012,4133508.129,4165159.454,4299309.982,4405060.134,4287038.849,4387459.018,4407730.801,4274612.948,4222991.292,4161577.337,4210559.228,4142855.893,4262971.392,4236117.852,4317231.91,4399131.715,4319485.931,4458205.811,4367528.019,4305206.453,4365415.038,4407364.911,4320410.897,4524165.109,4415265.069,4317550.758,4202563.157,4187231.323,4024203.91,4048846.669,3992172.018,4073730.246,3983436.695,4016188.07,4068924.095,4168395.309,4080881.749,4123858.846,4105120.789,4057066.971,4077504.229,4069022.832,3918003.658,4078704.904,4055915.447,4005821.084,4037335.145,4068107.113,3967838.853,4087681.472,4057206.759,4040344.904,3990463.62,4162926.245,4140676.94,4261979.258,4318475.266,4249054.754,4299036.196,4345246.826,4249807.726,4445369.496,4364228.951,4302583.141,4354858.657,4393381.372,4304377.02,4362257.531,4412380.549,4297570.995,4289928.006,4295297.819,4202469.591,4334981.97,4292243.286,4213697.667,4538378.586
GRH,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275851.2682,276595.5169,251222.7106,229530.4141,211399.313,195222.7222,179502.324,165792.3384,154924.4934,147496.7553,141001.7269,136694.211,133580.4618,131564.7663,129689.8784,127369.0574,125211.1483,124008.8262,123021.4423,121354.4296,119584.527,117277.7239,115904.2133,115602.59,114049.9309,113320.9325,113079.3818,112710.1392,112169.6944,111397.7597,110966.7431,109640.9724,108407.8871,108572.015,108616.467,108484.7453,109116.195,109514.5074,108782.3287,107631.6765,106919.5512,107256.3251,108691.3861,109053.9142,108043.5396,107773.2749,106719.0822,106377.5745,107042.9637,107378.1209,107407.4483,107399.3409,107778.0779,107382.9841,106900.1625,106737.998,107304.8612,106811.2601,105759.3189,105216.9529,105869.2427,106729.7378,106941.6874,106581.4458,105442.3611,103962.231,102830.0149,102570.4281,103420.0221,104250.3029,105879.7111,106970.8244,107065.6237,107123.7116,107841.4411,108030.1687,107957.6093,107645.039,107100.424,107296.1486,107611.2578,108952.2139,109211.7859,109419.5817,109231.0443,109393.7751,108800.4735,108230.3383,107804.0843,107331.0176,107054.9831,108309.8948,109129.7895,109718.5352,109497.5218,109476.6457,108709.5806,107863.1666,106359.8843,104928.797,104567.8093,105311.0438,105942.6004,105857.1479,105006.0179,103568.2041,103072.357,103319.4792,103120.5174,102595.9824,101657.1688,100933.637,100739.238,101341.6048,101647.6283,101834.17,101789.5798,101536.9665,101474.9723,101436.6212,100756.6374,106110.6281
MAC,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2471578.837,2337713.591,2380842.311,2371046.698,2470390.747,2354140.401,2369316.081,2282221.394,2360774.194,2430381.825,2820070.95,2731343.614,2404309.486,2410553.147,2394223.438,2191797.277,2330879.96,2361079.996,2349594.258,2380515.399,2403925.623,2421100.161,2468794.843,2720370.236,2496728.392,2212036.181,2177402.538,2119314.738,2126567.687,2158403.897,2343692.039,2202911.167,2106712.564,2142028.876,2153407.343,2144172.559,2297397.811,2173013.864,2144476.63,2169923.052,2123648.968,2185788.964,2312671.959,2382280.346,2409777.306,2513478.181,2333231.988,2239398.629,2241270.237,2206688.964,2383014.262,2379237.288,2422344.755,2491799.565,2416167.904,2680387.459,2424304.35,2505515.724,2246659.601,2264805.381,2281741.267,2202071.817,2502856.425,2234260.6,2389868.003,2385234.301,2384047.998,2290623.785,2395455.127,2080309.215,2353053.988,2305466.092,2271902.695,2324842.386,2456006.1,2890122.384,2712120.174,2433659.628,2367802.136,2449123.409,2374850.294,2439418.213,2402724.277,2418694.38,2396164.886,2495524.818,2422305.759,2455108.055,2409673.037,2474651.83,2408332.016,2477023.052,2416027.722,2470800.703,2402273.01,2472050.584,2393592.548,2435606.431,2569878.224,2179362.76,2253759.433,2248352.865,2216977.885,2241714.808,2275149.299,2174349.579,2543510.188,2142352.436,2287506.686,2239277.959,2305426.448,2190991.447,2395446.619,2251999.429,2339509.351,2168321.722,2275707.335,2248098.642,2369383.75,2130132.466,2291765.52,2195610.32
HAD,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6643796.385,6777818.606,5415979.971,4434627.478,3763732.328,3270678.667,2898277.09,2635099.59,2439770.49,2284677.708,2153452.424,2076278.447,2037297.727,1972932.754,1916299.395,1907216.894,1908168.882,1905704.06,1897446.725,1888648.506,1887803.595,1862294.185,1858674.101,1893758.659,1907157.607,1904636.04,1897396.686,1894742.149,1892053.625,1879776.536,1862307.352,1863759.366,1859554.202,1858895.225,1873062.748,1900297.704,1887268.576,1859628.157,1851255.998,1866638.341,1851890.31,1843610.905,1858900.572,1839153.375,1805729.975,1812824.702,1826369.81,1823381.28,1840833.453,1863035.362,1847290.659,1835854.791,1834469.256,1811200.005,1786723.044,1784772.985,1788806.167,1796753.909,1791904.001,1797022.631,1798840.682,1795326.99,1798517.651,1818509.259,1800457.9,1773073.508,1760921.627,1806208.663,1803052.479,1814609.38,1838752.423,1841268.29,1845562.642,1853615.728,1847431.163,1859162.021,1859555.057,1847383.243,1833621.922,1837967.142,1844498.624,1840282.12,1849604.07,1843095.121,1835582.027,1836057.62,1846631.063,1842821.652,1843882.691,1833095.571,1825830.069,1824820.611,1847058.395,1849898.568,1836375.594,1823983.559,1810924.594,1795260.563,1789052.183,1796519.666,1803784.993,1812532.029,1816733.071,1815250.2,1816507.783,1801582.892,1810713.205,1814930.786,1800514.198,1787645.478,1786758.643,1761199.746,1769548.938,1787288.041,1782486.197,1777405.961,1783215.442,1785811.373,1791854.684,1776469.888,1763976.629,1571952.949
SAI,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1179966.345,1231386.217,1145528.465,1086979.633,1026746.22,960247.358,873614.7302,806863.4567,736490.7303,677547.1598,625106.1367,579268.6772,540178.3788,493802.8797,468815.6104,441409.2607,424577.048,411941.5106,405893.6059,390969.1549,389396.6214,387837.8431,386562.9068,379822.91,376337.1246,372357.8191,366719.701,363686.4308,359343.5362,355086.6958,353807.3177,352922.5493,349630.4572,348481.9259,348583.3155,346115.1225,348909.364,346036.3126,345236.9989,342820.0778,342169.4232,340647.221,342378.1144,335214.0032,336231.5721,339476.4866,339440.0153,337691.1835,339112.5001,339919.7822,337090.5504,336232.2795,338301.3639,329252.8201,333431.0572,334240.8412,335286.8094,334603.7056,335858.2768,335317.9506,334938.1583,336414.035,335913.3152,335998.1205,334759.3718,332762.9935,334223.6448,332866.2975,332394.1655,334312.0169,334879.5701,336812.7243,339510.7524,330674.1816,337795.7951,339818.6768,340670.9413,336433.4676,335456.0316,334650.6111,335829.8278,338251.3438,338795.587,339404.3516,339464.1675,340227.2062,341177.7969,334976.2905,338068.4089,339087.3589,340032.7929,340074.7634,339715.0372,339313.4564,339293.1956,339570.1829,340075.2508,339025.2901,337735.7677,338313.4654,336413.8208,335752.3183,336681.6474,335704.5592,335106.3467,336049.468,335324.0216,335425.1048,336813.9558,335050.3717,334806.8118,333966.0134,334513.022,335914.6196,337013.1858,337306.1854,338284.4143,338639.9854,336902.8308,337881.5874,339248.1879,240447.6428
RED,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,528298.018,534987.7207,440212.5366,448668.7366,411502.1824,365936.5286,324729.3036,306617.7132,278870.5014,247890.8689,259236.8198,245737.1173,248548.7069,215879.914,199444.4939,182896.7387,201038.4283,199919.8338,197024.9525,170555.4399,172970.5115,162456.3205,154215.6697,158589.6769,193655.1437,197592.4437,196993.5166,195482.0652,191012.4856,197180.0572,178386.9198,195842.3777,209808.2695,210265.9532,203814.9981,200303.2733,188119.134,169716.8001,199542.2025,198554.8253,196369.1394,197058.5196,188149.2083,158412.9387,163977.8302,177475.2104,188244.6508,180375.4521,199012.2734,191698.327,187787.7444,198588.6094,198617.8529,165341.3478,160043.6309,164599.9945,159400.898,181559.9176,185683.5063,193939.3553,185949.2805,182503.4382,193537.8957,197036.4769,190433.4548,193159.0159,195766.7641,199967.1263,188565.0667,212686.9564,188350.761,171076.2847,182534.0535,156025.245,164864.8627,156440.9871,164396.502,148509.4868,149627.5044,155386.6031,167786.4248,171644.801,180093.485,159444.5271,160564.2538,154684.5059,168896.863,155480.7311,165371.0949,151466.3912,151947.2112,150068.6419,171598.9003,154936.1758,165101.1319,148031.217,148821.0839,141647.049,173897.6044,178196.7382,181135.6681,174174.2366,175811.2488,198978.8344,184046.2367,192114.6647,196499.5782,184871.0054,188738.1557,209898.8991,204949.3009,184180.8903,195696.4845,200325.9904,189177.2972,191356.9096,193707.8918,189257.6071,196970.3253,182755.2245,185484.6976,167822.4216
BWH,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,896792.5534,887811.048,887780.9717,890216.7719,897452.5049,912561.8435,913463.2805,923991.3618,926608.611,933973.0714,938588.2884,950320.8218,948883.1429,944955.9876,957274.653,949466.1629,951486.1292,958718.5659,963012.4457,957730.0509,965866.558,965486.5648,968186.782,965882.2298,962594.0192,963755.9345,957524.3601,959944.9816,952056.3789,954081.5251,954903.8586,962102.3249,955596.3357,963108.5364,959182.6768,956964.6312,961588.3362,965634.6563,962029.1289,951531.0442,959294.876,952567.9775,957874.1771,955476.0592,963238.0412,970764.7439,964651.8328,961278.0242,961792.2589,960147.1572,959226.3746,961938.5173,961962.9089,956482.0871,966776.6258,963060.28,969788.6028,964277.287,975209.4254,971667.2255,966570.1907,965280.2795,972280.3231,971211.8656,970782.8511,961329.0667,966381.63,957908.8392,960918.5921,959672.7603,959942.0716,977358.1735,973458.0397,965777.3034,971561.7106,977559.3451,977091.5085,974832.7708,975740.4736,974861.0468,967616.3869,966827.3548,964658.9578,965017.8996,967716.0171,968628.9057,969658.2151,959945.1348,968349.4232,966356.629,970829.8301,968429.3153,976811.1476,972589.2785,983096.5165,970519.4602,971514.4644,978344.113,976978.3221,976238.7262,971488.4254,960106.1819,963978.4024,961934.0565,952028.3662,960687.9705,957047.0082,961110.6193,953190.7272,959883.2164,945902.3574,952586.4105,956860.5699,949110.3137,956828.1459,959957.2948,954814.3261,960211.2215,954427.333,952147.0971,961272.6852,735338.5143
