Binomial,ID,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102
SHO,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,553167.332,566605.8754,576669.6864,587376.6669,594700.553,600405.5985,607207.5369,613847.3244,616734.621,619718.5868,622511.729,623139.5268,623065.911,625514.3213,625185.526,626155.5212,626443.7547,627863.9755,627999.7198,627613.5736,627362.2625,628130.0075,629068.9804,631428.6551,631536.5601,632608.3895,632616.9067,632773.1993,631463.299,631673.6252,631166.283,628893.9157,627240.8414,626333.5049,624716.8211,624559.9383,623228.4121,622486.5067,621409.7024,621993.2893,620568.297,620945.4198,617042.3911,616408.4931,615356.7132,614841.0975,615500.7612,615451.9711,614751.3186,615277.2819,614506.1845,613889.3541,612152.5518,611241.3403,610824.7689,611492.2821,611062.1755,612750.4253,609950.6908,609578.8942,611895.4935,612307.7307,610440.0456,609227.7367,609279.2185,609773.3246,603555.3474,604854.8653,607224.5089,608949.2293,611196.8867,616166.0026,617485.323,619355.9506,621160.4424,622792.1685,622903.4993,623204.6887,624401.8438,624853.9859,626657.4398,629142.9276,627739.5504,628329.8396,627945.812,629384.6893,629550.4318,631578.582,632723.6968,635977.261,637585.3362,638601.5563,636892.7736,637401.603,637350.8265,637468.589,636109.6781,637290.9014,637587.2286,637385.2895,637595.6866,638034.3363,637404.7481,636784.8739,637495.0202,639138.2421,638992.7839,640424.4613,640056.4255,639026.4139,640390.1715,642401.0919,642159.3486,643331.2757,642597.4702,642435.0566,642801.4472,645528.8592,645029.7474,644100.3351,642800.1981,634675.6434
DEO,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1518031.604,1529841.208,1549963.126,1591992.552,1589501.421,1551293.497,1537375.685,1526441.329,1508866.849,1500264.057,1518391.918,1523462.903,1510618.635,1514517.495,1517176.278,1515906.462,1511981.013,1503220.082,1510646.208,1526366.037,1522573.768,1510401.352,1506280.496,1498597.532,1498910.939,1500864.971,1512415.96,1518767.984,1499986.301,1475163.902,1469317.651,1471698.106,1470903.916,1484489.444,1504918.364,1503396.157,1492540.093,1479970.43,1468545.961,1461807.807,1464134.911,1476281.385,1462592.387,1441787.681,1432353.371,1427781.914,1420064.889,1413894.025,1422943.007,1424014.903,1414038.381,1396877.188,1391755.699,1374588.833,1380828.504,1396645.046,1413674.305,1401964.493,1383861.844,1385200.561,1384296.837,1401642.103,1408378.041,1395321.835,1383339.323,1374815.959,1361260.781,1375502.695,1404416.069,1404330.371,1390992.64,1384560.242,1379153.029,1390384.578,1416160.309,1427310.382,1421043.948,1419787.321,1413691.376,1419825.695,1429407.694,1452834.034,1445653.051,1438396.26,1442144.471,1435707.553,1427629.535,1422337.95,1436679.003,1432741.516,1430619.055,1424157.198,1428130.852,1414718.104,1421523.7,1423880.712,1415208.716,1396786.883,1394455.597,1384459.492,1388641.318,1395570.018,1410484.519,1422321.076,1417082.91,1406160.627,1403296.273,1412897.596,1407555.391,1400790.804,1392763.083,1374381.821,1355708.122,1370650.218,1381257.078,1378981.043,1371723.363,1353388.539,1348746.926,1354724.99,1354592.564,1473712.04
PEL,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89695.04048,89372.29048,90314.83255,90959.50485,92882.80676,93556.4249,94645.60431,94435.88526,93520.89858,92436.47358,94002.76652,94297.8287,92603.76207,90363.06466,89567.75666,89252.90511,88836.46744,89192.72712,89712.94305,89528.86336,89296.38129,88875.04566,90215.32225,90993.36915,88682.66351,88193.85658,88298.81054,88173.34098,89889.58704,88877.93756,87263.91338,87903.39859,87779.72537,87839.24374,87831.12213,87474.96121,89170.82998,89032.43661,87647.69062,86481.74976,86062.12868,87935.60365,87862.70436,87317.55123,88616.75192,88737.58819,89190.80301,88137.1954,89365.7458,87626.91939,88321.84446,87693.96223,88177.3295,86860.36021,83904.02376,84452.30791,85335.46872,87111.32487,87043.79942,84637.46233,84267.62978,83864.44801,84160.6128,83603.44876,82811.86597,82689.40378,79399.30344,81795.38103,85839.2773,88623.58103,90092.06992,92667.97955,93301.45429,94256.49932,92836.24094,93515.84379,91897.91727,91789.28697,90232.67245,91034.3032,90285.41461,90800.21736,90481.68678,89074.68643,89877.0213,90303.11091,89757.09174,90562.36954,90233.42153,89603.01283,90395.6808,89744.53147,89612.33035,88125.36878,88978.97709,87786.68992,88192.5964,87155.10969,88242.17031,87868.29095,88774.9276,86479.11672,85113.32521,84171.81452,84076.38669,83708.21446,82977.99457,82770.78395,81843.6412,82909.73481,81845.39143,81651.77377,82385.44779,82351.35262,82768.42688,82258.9989,82093.00722,81557.07626,81131.74448,80666.60564,80823.00774,86432.39042
PES,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,445379.3832,450259.2514,454412.1547,457310.0638,459469.9424,462274.167,465358.9813,469559.9831,472575.6704,475170.6082,476981.2084,479699.5676,478277.3168,477573.7897,476949.78,476509.8114,475896.6497,476052.6211,476408.94,476291.3728,476701.2403,476411.5965,477561.4571,476820.7899,474782.0151,473335.3428,472841.1463,471507.0432,473725.3336,472475.9728,470092.7354,468711.5053,466654.292,465308.3504,464880.9382,465386.6998,469140.6588,471388.0758,468380.0177,464900.9053,462901.9613,465982.4156,469516.8473,469441.1319,470581.972,471134.6175,472298.8663,471448.9884,472414.6944,470879.3761,471175.5555,469075.4766,469471.9341,464899.6171,459685.7694,456200.7926,457189.8858,459704.7088,456932.0325,452580.7853,449056.2806,446634.1319,445190.1287,443515.4638,442186.3875,441946.8336,439282.0147,440454.5326,446829.5332,454335.6578,458497.3504,464031.2989,468309.9472,473012.6526,476053.2616,477399.2469,476560.8307,476962.6789,474413.0118,474624.3915,473333.2127,474007.7742,473574.8411,471222.0878,471021.7191,469947.9636,470682.2237,470761.3843,470250.3897,469184.1492,469943.211,468608.2617,468002.5215,464032.9379,463734.8895,460408.3459,461231.3536,458822.6265,459697.2163,458774.6809,459821.4638,455242.2505,450146.8614,445912.0115,442797.7413,439550.0062,435890.1897,433466.502,432090.5334,432033.0705,431093.189,429788.5806,428505.2612,428353.8781,429487.9085,429036.2168,428567.5464,427973.0892,426373.2117,425669.0874,425861.8172,292781.7646
REO,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1143694.757,1144198.358,978187.838,855504.0104,744923.8806,665144.2607,601447.3728,556176.1908,505784.967,494217.0332,483054.4557,441023.8003,402857.0573,388114.7616,376020.9134,370928.601,369397.1446,356615.9031,356459.0832,348445.3075,333160.3117,320795.4913,313172.3846,328773.045,331191.9436,332305.9726,330338.5349,315285.0181,295648.4339,295055.051,307301.585,316376.9465,312792.7381,316708.195,308703.2077,296024.8837,306969.5254,312659.1483,314520.3488,305407.2154,309246.026,312061.9369,297083.6369,294633.3991,299926.1072,299517.9856,297743.8949,304668.8629,304904.6715,297861.3513,298785.1088,292478.4382,284681.278,279053.3357,289918.731,298959.8816,302381.3094,291271.6665,281660.0312,271667.5935,280556.0688,308638.3162,307260.6724,296747.8659,288905.6323,280827.7883,264204.9834,297187.0526,328066.9546,316134.3064,304724.5853,294704.72,284184.7216,307177.6999,325308.4696,319973.4387,314833.8358,301780.3723,291336.3807,303428.115,312620.4783,317210.2301,302091.1161,300914.4049,305980.0765,302890.77,290734.5943,303914.9604,306936.0421,306264.1467,309856.5507,308263.1958,302086.1094,290775.156,296357.6361,293667.3236,291454.4357,299432.2397,295110.9308,287166.0704,295438.9118,288116.6255,293219.8842,300186.5444,289838.6008,281495.7314,284753.2449,285024.8044,282551.5265,288841.6077,286900.2216,278281.7579,267842.2816,277297.7907,290056.1634,281376.7932,278848.7629,268026.9248,274728.0491,275309.4022,275992.0631,275721.2252
DEL,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64002.92525,63859.23666,63993.63772,63891.88125,63595.15084,63064.23988,63100.96353,63225.31071,63183.54741,63166.59228,62901.53935,63008.00704,62133.10506,61453.40279,61000.59652,60891.2836,60973.72172,60955.957,60751.76675,60563.56684,60462.94645,60375.93766,61214.51441,60999.50499,60508.46595,60131.77189,59985.9232,59733.36485,60608.64877,60446.42316,60062.68672,59710.71079,59420.10447,59280.67018,59110.64154,59004.75019,59576.79107,59665.71315,59363.07805,58883.83739,58722.28108,59171.09168,59177.18691,59506.77466,59844.80558,59952.49943,60181.81866,59798.58937,59949.07513,59592.6931,59911.35369,59609.5207,59833.13763,59132.22565,58326.12096,57755.40343,58079.19014,58555.42514,58115.9284,57616.38578,57308.78831,57031.88448,56731.60902,56663.87367,56597.74984,56560.82837,56113.62345,56263.54402,57064.85974,57301.19713,57832.54321,58474.56308,58985.01875,59698.05034,59797.73121,59610.73882,59550.98486,59888.86142,59921.94851,60304.46627,60166.74084,60292.67086,60036.87321,59633.24716,59772.84617,59544.4957,59160.84692,59557.5511,59400.44195,59288.87456,59582.20001,59284.19072,59300.54382,58868.26921,59157.37566,58531.71287,58580.07859,58397.64887,58446.64073,58204.68698,58422.00846,57494.84241,56718.31355,56404.1952,56090.39024,55826.29319,55551.1522,55170.33144,54955.89705,54948.7369,54853.46229,54569.9439,54461.38157,54251.41067,54090.35091,53968.4919,54050.13902,54028.45242,53699.25798,53260.43984,53034.80363,58110.79544
FLA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89693.25841,89390.75323,89276.32826,89250.46062,88046.51409,86904.41724,85969.59494,86121.14832,86109.20599,85771.76723,86224.26819,86829.69849,86273.61851,86078.99808,86126.67355,86109.37126,86059.2794,85893.69553,85792.04293,85798.26262,85947.40125,85921.44437,85963.75063,85882.86187,85501.50846,85404.16951,85626.34544,85621.22774,86325.41514,86435.16662,86203.90792,86093.89088,85886.18763,85765.89376,85709.93184,85921.45203,86585.77653,86911.76293,86502.96413,86125.70588,86074.67832,86761.70433,87284.16487,87276.25923,87325.02939,87279.02909,87316.7645,87349.96355,87507.17586,87479.10934,87598.31096,87402.97562,87425.11373,86789.41521,86133.40903,85816.01516,86126.37647,86660.84778,86345.72568,85643.7327,85187.26493,84970.59889,84751.78744,84382.79653,84192.2703,84158.76387,83585.24759,83781.83529,84617.15493,85326.05513,85392.6047,85580.35285,85825.11841,85848.55073,85971.41714,85957.06636,85727.20225,85757.97815,85706.03129,85722.98018,85807.14158,86009.95664,86117.06672,85841.80302,85825.62387,85771.69483,85860.82665,85772.56562,85682.88289,85738.15468,85947.58925,85883.36373,85886.03693,85561.53019,85617.43662,85315.72049,85388.61201,85197.10039,85335.20527,85295.34971,85260.5878,84778.76745,84167.19266,83648.83608,83208.33594,82942.45829,82509.24258,82196.58582,82099.83996,81211.25313,80482.27241,79855.07792,79226.6141,78968.3924,78930.4614,78689.72126,78460.63522,78306.30997,78707.70903,79271.74573,79874.22862,72010.41088
LRD,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514302.4429,514834.8229,516677.9255,518304.7978,518926.0017,511952.1347,508568.9026,507044.0552,503984.3518,501471.5937,506229.8791,509868.4723,513869.7054,521760.866,527861.9217,531614.9077,535044.7394,537581.9262,543010.5045,548057.4442,548141.5247,546152.6071,543010.7221,539795.2539,540136.4948,542203.5479,546848.4335,550133.0161,548765.6963,543999.3399,542734.9034,543978.5149,542123.4793,542535.9552,546580.4113,545917.5871,545340.3797,544781.7733,544283.7158,543822.9489,544420.6491,546948.0587,543590.0154,538938.7835,536436.7509,536652.2291,536182.3516,536527.6111,540424.2953,541958.2202,542267.2087,541370.9638,540088.6288,536514.5251,535812.7825,536985.7911,539941.6198,541055.9191,539951.5552,540083.3937,540951.9831,544274.5968,545986.4891,544615.1069,542658.5943,541313.1048,539996.6546,540315.1563,546192.1415,545558.0656,543297.2107,543048.4628,541529.4292,541254.5114,546216.0828,547638.2082,546015.9227,544495.2091,540964.3021,541171.4652,543961.8279,548701.9258,548577.0247,547263.292,545816.2414,545678.0844,543752.0075,542263.6943,544040.1573,543249.3943,544600.17,547068.3299,549424.2077,546598.7308,547964.4152,547544.3707,545968.2369,542834.0649,543899.6308,542380.5741,543132.4264,545101.618,548699.5024,550383.1558,549173.0768,547267.5611,545957.9072,548818.9681,548687.2147,546709.1936,545175.3313,543665.4548,543198.3272,547323.5506,550500.9844,550935.2102,550105.3837,548160.982,547107.3798,548972.5699,549893.9067,396117.3971
SSK,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99068.82826,99184.99997,99256.25256,99348.39501,99744.61525,99962.59281,100383.403,101240.4243,102029.6738,102777.7063,103681.7518,104507.5999,104908.6574,105660.1534,106057.4367,106385.0523,106580.9711,106766.7411,106978.5496,107167.2919,107297.8501,107341.6862,107405.7649,107301.5414,107436.1675,107732.2028,108045.0555,108277.9434,108524.6033,108309.1009,108436.5271,108561.8224,108618.9992,108727.0486,108892.2367,108883.2861,108998.1806,108991.1854,109003.2996,108990.7721,109065.4733,109156.7598,109088.0843,108926.7058,108869.5814,108897.1949,108923.5591,108836.4126,109063.6637,108945.5725,108998.8165,108839.2796,108962.5065,108525.5837,108606.4137,108587.3694,108576.6772,108687.6689,108432.4137,108551.5374,108693.979,108793.8485,108944.7379,108809.9509,108724.4954,108736.9712,108736.9256,108644.828,108886.7833,108859.8137,108749.9627,108856.6772,108883.9409,108978.5853,108960.1356,109159.4373,108993.4473,109088.6256,108963.7207,109050.4111,108890.3355,109166.7673,108872.7764,108915.5264,108969.1063,108789.7703,108986.0714,109050.8446,108953.2965,108921.1107,109095.3558,108974.9757,109218.3176,108969.3177,109122.6492,108873.2301,109029.7591,108748.2476,108861.0659,108705.186,108847.5119,108621.1378,108900.3424,108901.4694,108904.9564,108908.4396,108835.4728,109030.3331,109000.3187,108748.1177,108571.6083,108558.8843,108573.6408,108632.7857,108746.6472,108643.8336,108660.4166,108693.774,108521.4561,108601.8203,108591.2313,115370.439
MES,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4232013.588,4303386.709,4259575.691,4299762.312,4316760.402,4143506.222,4198100.362,4083127.183,4096604.904,3982187.259,4044705.676,4089245.169,4147452.436,4139976.848,4246027.559,4218721.132,4183350.709,4300715.22,4328218.186,4300016.003,4406746.135,4345324.053,4113158.962,4242691.854,4280197.231,4205011.18,4290261.832,4239224.571,4060421.785,4115793.362,4133533.789,4076027.405,4112172.68,4129708.719,4087637.107,4126395.01,4043836.766,3879814.469,4006424.095,4037124.728,4011789.85,4045070.168,3878663.524,3833246.427,3869879.715,3890477.717,3793295.921,3908028.311,3927154.884,3821624.565,3863425.604,3885470.383,3780933.852,3950377.633,3967085.747,4042995.888,3991136.992,3939721.855,3903672.194,3996674.98,4073537.768,4031820.678,4155423.606,4064509.582,4022316.971,4118005.614,4107687.057,4052483.012,4138612.403,3925461.754,3977484.563,3946433.921,3963766.754,3870253.743,3902955.929,3787841.99,3915406.564,3846691.268,3839035.022,3862934.648,3891170.759,3790545.086,3749879.35,3766031.85,3663305.661,3707154.213,3598673.815,3526506.648,3599851.761,3595742.202,3502751.585,3498609.217,3478400.641,3471559.4,3516714.624,3555913.613,3439307.911,3500022.574,3501460.641,3460225.756,3497240.744,3513510.847,3515652.269,3503527.399,3538491.072,3451022.981,3517230.133,3617538.224,3440264.318,3520862.713,3465312.735,3485174.315,3477931.461,3503578.458,3538857.633,3579272.959,3630764.979,3534597.271,3542112.099,3436248.577,3401548.3,3680360.823
GRH,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,279617.2565,279481.9602,254962.8017,235146.4789,214522.5471,195399.2503,178498.4026,165619.2522,154154.2223,144344.4201,138246.0542,134014.9319,128721.746,125611.8753,122717.8389,119459.4053,117915.6547,115541.0089,114654.7358,113066.0121,111575.4284,109299.098,107466.3832,106733.3648,105113.0913,105378.3828,106583.9231,106533.9661,107051.0299,107230.7129,106591.4142,106174.0754,105282.5262,104571.1936,104524.1203,104434.0681,104987.0739,105913.4906,105883.9329,105426.1088,105694.25,106686.5046,107040.7768,106039.5384,105186.2403,104543.6721,104707.6843,105512.5929,107104.6181,107328.2288,108055.9753,107663.4469,107092.2359,105462.5428,103841.8615,102912.9966,103701.424,105356.4093,105038.4845,103806.0143,103394.3455,103844.1637,103829.3382,103230.2663,102178.3869,101229.0759,100588.1585,100717.4906,102960.6778,103752.844,103433.6789,103341.8905,102554.0074,102875.7073,104371.6544,105677.9901,105856.9643,105676.7127,104695.1731,105084.9666,105391.4718,106712.0899,107709.6194,107529.1158,107706.6858,107214.4672,106069.8088,105749.0398,105463.7791,105121.297,105871.3374,106776.3239,107126.5191,106344.2578,106803.8727,106069.4418,105911.6185,106115.3286,106345.5809,105642.1767,105996.4392,105570.4493,105223.4557,105321.3012,104763.0924,103828.1049,102781.331,102235.7235,101885.8484,101891.8918,101288.5907,100350.1381,99209.64974,99666.45059,101142.9436,101271.9212,101023.6907,100379.415,99647.6703,99434.99251,99793.94466,105466.1226
MAC,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2447781.917,2410000.69,2481211.583,2414175.817,2395574.337,2365470.711,2426069.832,2399428.055,2418438.308,2480291.21,2746505.377,2753530.002,2216472.908,2165035.655,2139002.092,2098080.861,2035577.004,2077841.358,2121576.504,2082417.864,2106055.063,2128306.388,2422735.963,2568016.181,2470495.787,2164398.823,2158832.674,2145931.707,2349888.837,2115176.604,2121848.22,2164887.814,2115270.133,2140920.618,2131581.743,2162771.182,2264671.367,2175679.726,2164191.594,2131575.273,2154695.596,2337366.239,2343720.057,2348394.368,2474839.164,2405784.752,2515919.396,2393418.057,2551059.524,2355863.263,2681804.308,2505908.424,2543009.741,2342889.992,2189432.175,2531279.644,2361637.484,2669858.22,2301653.475,2231685.559,2294822.472,2199513.941,2524617.688,2182103.341,2435063.651,2383329.649,2381556.241,2272852.402,2424306.571,2319743.361,2280490.026,2348970.389,2308858.638,2413544.682,2443876.717,2837139.502,2661706.216,2493726.174,2386313.766,2453054.206,2423459.367,2431588.15,2429379.276,2373645.742,2421021.84,2424582.595,2418661.348,2457172.705,2465155.782,2410918.5,2441464.967,2433924.018,2476706.097,2402286.7,2479897.353,2408720.077,2435429.302,2380258.991,2542421.095,2419938.511,2543579.727,2307863.583,2545082.293,2231522.334,2507383.221,2199341.706,2254420.104,2302172.018,2145263.743,2555242.355,2158473.145,2466430.979,2232922.253,2256660.259,2337935.965,2189020.158,2242511.613,2262212.359,2344585.007,2273315.15,2343239.499,2244634.834
HAD,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7947490.465,8012597.642,6386935.837,5270267.168,4444823.673,3798656.412,3356585.009,3057692.413,2825930.543,2648500.525,2525973.032,2429795.371,2348642.041,2293413.348,2261516.642,2243967.434,2230804.101,2203655.215,2185408.483,2176368.421,2152139.137,2129168.605,2108262.326,2098286.125,2095024.091,2091792.655,2088395.466,2079859.195,2053101.672,2018934.887,2010911.659,2019851.888,2021763.05,2033961.472,2043903.746,2035196.229,2026004.838,2024954.208,2021632.063,2018848.643,2016921.433,2018292.93,1996706.134,1976040.381,1969469.374,1967210.447,1964240.903,1962006.886,1957516.378,1954324.657,1954243.506,1947267.175,1935874.037,1928065.958,1937290.691,1947519.428,1963777.773,1962015.68,1951777.011,1942199.328,1937949.152,1951109.167,1969187.686,1965516.665,1951770.399,1935557.462,1917769.936,1947452.453,1995818.035,2008961.781,2005556.608,1996203.888,1992900.416,2003999.405,2034384.82,2048146.334,2044758.985,2027223.438,2007544.793,2009648.023,2031604.414,2035063.91,2025409.403,2017694.897,2018975.317,2029968.002,2021458.917,2008694.498,2008007.834,2001810.561,2000984.597,2009415.832,2024832.672,2008606.569,1994468.091,1992408.545,1984920.166,1974776.053,1980651.196,1967995.887,1965785.834,1964360.833,1981024.923,1999878.984,2003287.489,1993460.7,1982716.468,1978876.819,1973104.33,1979407.211,1975748.48,1961280.407,1948172.742,1954391.467,1945674.086,1940922.8,1925984.393,1913706.201,1910451.494,1914007.553,1917079.911,1716483.358
SAI,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1217064.121,1273205.01,1213000.492,1131502.109,1057927.524,958931.6056,893580.6813,827128.6627,757513.8149,701230.8984,648871.1097,598498.7009,555947.2608,518296.2738,484967.0386,458102.9329,437641.8892,423493.5876,414024.5555,405648.7197,397486.8325,392785.7347,390616.9157,385554.9774,380330.0799,375809.4427,372239.7132,368328.7071,364340.5552,360475.9903,356669.1082,354672.2678,351292.4907,350317.4921,350021.7923,347281.5877,348966.8039,349169.393,347077.9577,345253.2983,344176.5579,344699.6422,337439.3878,338511.9212,337092.9292,339242.5149,339988.8427,338425.0853,340484.4468,341049.3622,339352.0597,340997.2491,341185.115,339008.8459,337622.422,336571.0908,336121.178,336117.8386,338896.6375,336131.172,335587.4449,338029.4337,335374.3416,337322.9239,335969.3021,335394.8105,334895.2865,334923.5757,336593.209,331033.2437,330409.159,331423.0167,334510.9095,338346.8728,340514.3608,336535.6001,336351.1419,338061.0334,339199.6865,340324.7688,342453.7281,344677.3869,343861.2542,343241.3858,343748.9276,343446.9907,335341.2836,341320.1096,341731.405,342741.5177,344530.189,344895.6531,345319.0886,345252.2239,344527.8581,344023.2537,342925.7432,342041.9326,342270.4685,344196.9611,344384.6392,345306.9231,342991.0134,343013.0528,341218.7273,342315.3841,340771.1544,341598.9856,342793.8544,339862.6161,340769.8542,339439.7814,340236.5013,338209.641,340757.108,340051.5923,340861.6483,342391.7257,340880.3495,341417.9849,340742.422,242063.252
RED,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543338.9603,569617.33,489421.2056,434988.9787,403657.2022,372309.5933,331047.2946,298586.069,261471.3668,246462.9996,253946.8802,221203.9131,229412.5822,234762.5903,236186.1727,212790.7359,203120.9397,211726.3492,225149.3627,229689.5906,216079.8585,215323.0771,189298.044,192760.7569,198526.5016,214257.3598,208278.876,200631.5472,169388.4392,176349.1363,187578.1846,180934.846,193423.8824,201243.9966,188513.9134,177550.3075,172496.4128,156713.2719,164028.3301,174628.8663,178885.1468,168813.4808,131304.2163,138588.1496,138544.6005,137315.0298,139179.2313,144424.5624,142018.1282,139482.3113,130340.7521,141401.8955,130796.3016,149325.857,151766.3824,159307.0165,152435.3134,133791.4424,151310.3106,161028.775,151475.8786,173236.1845,161390.2316,154642.6639,160564.0244,158719.0297,162008.4886,180579.8237,169905.3038,140040.9944,141201.3611,135632.7904,149471.4266,155086.4958,147867.0424,124175.024,139793.9038,125444.0044,147032.0567,145853.4869,148114.4812,130519.5403,118011.1173,140195.7797,141441.9596,135510.4702,111922.3668,118152.8086,111044.8015,124202.6798,125946.693,123518.23,110924.2005,115471.7441,115645.0753,135411.1341,113703.0435,115941.6081,106733.2619,112206.956,112187.7308,120587.3275,122551.0421,117837.859,115865.9149,120896.1203,125211.8664,134667.4581,126187.7334,123557.0692,121923.5229,119927.1692,129965.0429,122360.3911,122925.6832,120007.8065,123005.005,116392.9772,120711.0993,111125.5333,112205.7974,103163.5735
BWH,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,891859.112,885957.9382,887280.3829,887702.7522,895243.3534,901457.5388,906419.1845,917183.5652,922975.3915,930724.893,939401.3168,946241.0515,953401.2803,955469.3121,952766.8558,953733.3485,949858.6876,950973.84,959222.7124,953554.4323,950954.826,960532.7776,967101.244,970271.5487,959336.5525,959593.4355,964271.4498,959183.4791,966331.1567,966874.7861,963648.5986,962854.4477,965331.7329,959878.6385,955616.1174,955960.4828,962120.9107,967253.5839,970432.8601,962645.5971,958165.1432,958997.0771,962385.3181,966270.6775,973658.9656,973513.3459,972308.5942,973616.9823,971055.5714,977935.5364,978867.4617,979496.3211,984229.8913,984565.2704,974206.074,971643.1111,973104.1307,977579.0698,990831.427,978524.2098,976701.8942,977097.5972,973814.4767,982330.334,973367.0567,971067.4823,971311.4785,975239.3166,966811.5654,966252.232,965472.1201,963805.8472,973670.748,975674.0302,967900.3019,971287.2411,976452.8292,969289.4642,971972.5633,972791.8141,975034.2153,974832.8472,982347.7174,978675.9815,976766.2634,980698.2493,967856.2988,975456.0525,968630.1896,975011.9019,975010.3347,977231.3725,969162.163,971808.5816,974573.9899,969911.9871,967287.2856,977095.6091,971389.8311,980562.5496,981020.5842,983992.1854,976652.9828,976399.0724,973423.6009,970275.7003,963691.9057,953173.2873,952114.8046,952382.3333,953300.2123,946233.1781,957700.9204,952900.2455,947015.8037,952944.8203,955548.4469,952991.6569,949877.0895,942611.0249,939686.5795,723916.2912
