rgn_id,stock_id_taxonkey,year,mean_catch
1,Sebastes_marinus-27_600501,2048,22262.15448
1,Sebastes_marinus-27_600501,2049,22262.15448
1,Sebastes_marinus-27_600501,2050,22262.15448
1,Sebastes_marinus-27_600501,2051,22262.15448
1,Sebastes_marinus-27_600501,2052,22262.15448
1,Sebastes_marinus-27_600501,2053,22262.15448
1,Sebastes_marinus-27_600501,2054,22262.15448
1,Sebastes_marinus-27_600501,2055,22262.15448
1,Sebastes_marinus-27_600501,2056,22262.15448
1,Sebastes_marinus-27_600501,2057,22262.15448
1,Sebastes_marinus-27_600501,2058,22262.15448
1,Sebastes_marinus-27_600501,2059,22262.15448
1,Sebastes_marinus-27_600501,2060,22262.15448
1,Sebastes_marinus-27_600501,2061,22262.15448
1,Sebastes_marinus-27_600501,2062,22262.15448
1,Sebastes_marinus-27_600501,2063,22262.15448
1,Sebastes_marinus-27_600501,2064,22262.15448
1,Sebastes_marinus-27_600501,2065,22262.15448
1,Sebastes_marinus-27_600501,2066,22262.15448
1,Sebastes_marinus-27_600501,2067,22262.15448
1,Sebastes_marinus-27_600501,2068,22262.15448
1,Reinhardtius_hippoglossoides-27_600516,1980,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,1981,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,1982,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,1983,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,1984,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,1985,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,1986,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,1987,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,1988,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,1989,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,1990,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,1991,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,1992,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,1993,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,1994,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,1995,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,1996,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,1997,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,1998,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,1999,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2000,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2001,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2002,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2003,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2004,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2005,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2006,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2007,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2008,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2009,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2010,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2011,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2012,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2013,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2014,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2015,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2016,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2017,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2018,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2019,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2020,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2021,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2022,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2023,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2024,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2025,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2026,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2027,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2028,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2029,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2030,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2031,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2032,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2033,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2034,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2035,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2036,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2037,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2038,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2039,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2040,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2041,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2042,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2043,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2044,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2045,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2046,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2047,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2048,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2049,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2050,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2051,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2052,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2053,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2054,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2055,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2056,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2057,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2058,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2059,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2060,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2061,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2062,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2063,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2064,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2065,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2066,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2067,45413.90649
1,Reinhardtius_hippoglossoides-27_600516,2068,45413.90649
1,Scomber_scombrus-27_600118,1980,183412.543
1,Scomber_scombrus-27_600118,1981,183412.543
1,Scomber_scombrus-27_600118,1982,183412.543
1,Scomber_scombrus-27_600118,1983,183412.543
1,Scomber_scombrus-27_600118,1984,183412.543
1,Scomber_scombrus-27_600118,1985,183412.543
1,Scomber_scombrus-27_600118,1986,183412.543
1,Scomber_scombrus-27_600118,1987,183412.543
1,Scomber_scombrus-27_600118,1988,183412.543
1,Scomber_scombrus-27_600118,1989,183412.543
1,Scomber_scombrus-27_600118,1990,183412.543
1,Scomber_scombrus-27_600118,1991,183412.543
1,Scomber_scombrus-27_600118,1992,183412.543
1,Scomber_scombrus-27_600118,1993,183412.543
1,Scomber_scombrus-27_600118,1994,183412.543
1,Scomber_scombrus-27_600118,1995,183412.543
1,Scomber_scombrus-27_600118,1996,183412.543
1,Scomber_scombrus-27_600118,1997,183412.543
1,Scomber_scombrus-27_600118,1998,183412.543
1,Scomber_scombrus-27_600118,1999,183412.543
1,Scomber_scombrus-27_600118,2000,183412.543
1,Scomber_scombrus-27_600118,2001,183412.543
1,Scomber_scombrus-27_600118,2002,183412.543
1,Scomber_scombrus-27_600118,2003,183412.543
1,Scomber_scombrus-27_600118,2004,183412.543
1,Scomber_scombrus-27_600118,2005,183412.543
1,Scomber_scombrus-27_600118,2006,183412.543
1,Scomber_scombrus-27_600118,2007,183412.543
1,Scomber_scombrus-27_600118,2008,183412.543
1,Scomber_scombrus-27_600118,2009,183412.543
1,Scomber_scombrus-27_600118,2010,183412.543
1,Scomber_scombrus-27_600118,2011,183412.543
1,Scomber_scombrus-27_600118,2012,183412.543
1,Scomber_scombrus-27_600118,2013,183412.543
1,Scomber_scombrus-27_600118,2014,183412.543
1,Scomber_scombrus-27_600118,2015,183412.543
1,Scomber_scombrus-27_600118,2016,183412.543
1,Scomber_scombrus-27_600118,2017,183412.543
1,Scomber_scombrus-27_600118,2018,183412.543
1,Scomber_scombrus-27_600118,2019,183412.543
1,Scomber_scombrus-27_600118,2020,183412.543
1,Scomber_scombrus-27_600118,2021,183412.543
1,Scomber_scombrus-27_600118,2022,183412.543
1,Scomber_scombrus-27_600118,2023,183412.543
1,Scomber_scombrus-27_600118,2024,183412.543
1,Scomber_scombrus-27_600118,2025,183412.543
1,Scomber_scombrus-27_600118,2026,183412.543
1,Scomber_scombrus-27_600118,2027,183412.543
1,Scomber_scombrus-27_600118,2028,183412.543
1,Scomber_scombrus-27_600118,2029,183412.543
1,Scomber_scombrus-27_600118,2030,183412.543
1,Scomber_scombrus-27_600118,2031,183412.543
1,Scomber_scombrus-27_600118,2032,183412.543
1,Scomber_scombrus-27_600118,2033,183412.543
1,Scomber_scombrus-27_600118,2034,183412.543
1,Scomber_scombrus-27_600118,2035,183412.543
1,Scomber_scombrus-27_600118,2036,183412.543
1,Scomber_scombrus-27_600118,2037,183412.543
1,Scomber_scombrus-27_600118,2038,183412.543
1,Scomber_scombrus-27_600118,2039,183412.543
1,Scomber_scombrus-27_600118,2040,183412.543
1,Scomber_scombrus-27_600118,2041,183412.543
1,Scomber_scombrus-27_600118,2042,183412.543
1,Scomber_scombrus-27_600118,2043,183412.543
1,Scomber_scombrus-27_600118,2044,183412.543
1,Scomber_scombrus-27_600118,2045,183412.543
1,Scomber_scombrus-27_600118,2046,183412.543
1,Scomber_scombrus-27_600118,2047,183412.543
1,Scomber_scombrus-27_600118,2048,183412.543
1,Scomber_scombrus-27_600118,2049,183412.543
1,Scomber_scombrus-27_600118,2050,183412.543
1,Scomber_scombrus-27_600118,2051,183412.543
1,Scomber_scombrus-27_600118,2052,183412.543
1,Scomber_scombrus-27_600118,2053,183412.543
1,Scomber_scombrus-27_600118,2054,183412.543
1,Scomber_scombrus-27_600118,2055,183412.543
1,Scomber_scombrus-27_600118,2056,183412.543
1,Scomber_scombrus-27_600118,2057,183412.543
1,Scomber_scombrus-27_600118,2058,183412.543
1,Scomber_scombrus-27_600118,2059,183412.543
1,Scomber_scombrus-27_600118,2060,183412.543
1,Scomber_scombrus-27_600118,2061,183412.543
1,Scomber_scombrus-27_600118,2062,183412.543
1,Scomber_scombrus-27_600118,2063,183412.543
1,Scomber_scombrus-27_600118,2064,183412.543
1,Scomber_scombrus-27_600118,2065,183412.543
1,Scomber_scombrus-27_600118,2066,183412.543
1,Scomber_scombrus-27_600118,2067,183412.543
1,Scomber_scombrus-27_600118,2068,183412.543
1,Melanogrammus_aeglefinus-27_601381,1980,90668.30377
1,Melanogrammus_aeglefinus-27_601381,1981,90668.30377
1,Melanogrammus_aeglefinus-27_601381,1982,90668.30377
1,Melanogrammus_aeglefinus-27_601381,1983,90668.30377
1,Melanogrammus_aeglefinus-27_601381,1984,90668.30377
1,Melanogrammus_aeglefinus-27_601381,1985,90668.30377
1,Melanogrammus_aeglefinus-27_601381,1986,90668.30377
1,Melanogrammus_aeglefinus-27_601381,1987,90668.30377
1,Melanogrammus_aeglefinus-27_601381,1988,90668.30377
1,Melanogrammus_aeglefinus-27_601381,1989,90668.30377
1,Melanogrammus_aeglefinus-27_601381,1990,90668.30377
1,Melanogrammus_aeglefinus-27_601381,1991,90668.30377
1,Melanogrammus_aeglefinus-27_601381,1992,90668.30377
1,Melanogrammus_aeglefinus-27_601381,1993,90668.30377
1,Melanogrammus_aeglefinus-27_601381,1994,90668.30377
1,Melanogrammus_aeglefinus-27_601381,1995,90668.30377
1,Melanogrammus_aeglefinus-27_601381,1996,90668.30377
1,Melanogrammus_aeglefinus-27_601381,1997,90668.30377
1,Melanogrammus_aeglefinus-27_601381,1998,90668.30377
1,Melanogrammus_aeglefinus-27_601381,1999,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2000,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2001,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2002,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2003,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2004,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2005,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2006,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2007,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2008,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2009,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2010,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2011,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2012,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2013,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2014,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2015,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2016,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2017,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2018,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2019,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2020,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2021,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2022,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2023,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2024,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2025,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2026,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2027,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2028,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2029,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2030,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2031,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2032,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2033,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2034,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2035,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2036,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2037,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2038,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2039,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2040,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2041,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2042,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2043,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2044,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2045,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2046,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2047,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2048,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2049,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2050,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2051,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2052,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2053,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2054,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2055,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2056,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2057,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2058,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2059,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2060,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2061,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2062,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2063,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2064,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2065,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2066,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2067,90668.30377
1,Melanogrammus_aeglefinus-27_601381,2068,90668.30377
1,Pollachius_virens-27_601343,1980,323464.33
1,Pollachius_virens-27_601343,1981,323464.33
1,Pollachius_virens-27_601343,1982,323464.33
1,Pollachius_virens-27_601343,1983,323464.33
1,Pollachius_virens-27_601343,1984,323464.33
1,Pollachius_virens-27_601343,1985,323464.33
1,Pollachius_virens-27_601343,1986,323464.33
1,Pollachius_virens-27_601343,1987,323464.33
1,Pollachius_virens-27_601343,1988,323464.33
1,Pollachius_virens-27_601343,1989,323464.33
1,Pollachius_virens-27_601343,1990,323464.33
1,Pollachius_virens-27_601343,1991,323464.33
1,Pollachius_virens-27_601343,1992,323464.33
1,Pollachius_virens-27_601343,1993,323464.33
1,Pollachius_virens-27_601343,1994,323464.33
1,Pollachius_virens-27_601343,1995,323464.33
1,Pollachius_virens-27_601343,1996,323464.33
1,Pollachius_virens-27_601343,1997,323464.33
1,Pollachius_virens-27_601343,1998,323464.33
1,Pollachius_virens-27_601343,1999,323464.33
1,Pollachius_virens-27_601343,2000,323464.33
1,Pollachius_virens-27_601343,2001,323464.33
1,Pollachius_virens-27_601343,2002,323464.33
1,Pollachius_virens-27_601343,2003,323464.33
1,Pollachius_virens-27_601343,2004,323464.33
1,Pollachius_virens-27_601343,2005,323464.33
1,Pollachius_virens-27_601343,2006,323464.33
1,Pollachius_virens-27_601343,2007,323464.33
1,Pollachius_virens-27_601343,2008,323464.33
1,Pollachius_virens-27_601343,2009,323464.33
1,Pollachius_virens-27_601343,2010,323464.33
1,Pollachius_virens-27_601343,2011,323464.33
1,Pollachius_virens-27_601343,2012,323464.33
1,Pollachius_virens-27_601343,2013,323464.33
1,Pollachius_virens-27_601343,2014,323464.33
1,Pollachius_virens-27_601343,2015,323464.33
1,Pollachius_virens-27_601343,2016,323464.33
1,Pollachius_virens-27_601343,2017,323464.33
1,Pollachius_virens-27_601343,2018,323464.33
1,Pollachius_virens-27_601343,2019,323464.33
1,Pollachius_virens-27_601343,2020,323464.33
1,Pollachius_virens-27_601343,2021,323464.33
1,Pollachius_virens-27_601343,2022,323464.33
1,Pollachius_virens-27_601343,2023,323464.33
1,Pollachius_virens-27_601343,2024,323464.33
1,Pollachius_virens-27_601343,2025,323464.33
1,Pollachius_virens-27_601343,2026,323464.33
1,Pollachius_virens-27_601343,2027,323464.33
1,Pollachius_virens-27_601343,2028,323464.33
1,Pollachius_virens-27_601343,2029,323464.33
1,Pollachius_virens-27_601343,2030,323464.33
1,Pollachius_virens-27_601343,2031,323464.33
1,Pollachius_virens-27_601343,2032,323464.33
1,Pollachius_virens-27_601343,2033,323464.33
1,Pollachius_virens-27_601343,2034,323464.33
1,Pollachius_virens-27_601343,2035,323464.33
1,Pollachius_virens-27_601343,2036,323464.33
1,Pollachius_virens-27_601343,2037,323464.33
1,Pollachius_virens-27_601343,2038,323464.33
1,Pollachius_virens-27_601343,2039,323464.33
1,Pollachius_virens-27_601343,2040,323464.33
1,Pollachius_virens-27_601343,2041,323464.33
1,Pollachius_virens-27_601343,2042,323464.33
1,Pollachius_virens-27_601343,2043,323464.33
1,Pollachius_virens-27_601343,2044,323464.33
1,Pollachius_virens-27_601343,2045,323464.33
1,Pollachius_virens-27_601343,2046,323464.33
1,Pollachius_virens-27_601343,2047,323464.33
1,Pollachius_virens-27_601343,2048,323464.33
1,Pollachius_virens-27_601343,2049,323464.33
1,Pollachius_virens-27_601343,2050,323464.33
1,Pollachius_virens-27_601343,2051,323464.33
1,Pollachius_virens-27_601343,2052,323464.33
1,Pollachius_virens-27_601343,2053,323464.33
1,Pollachius_virens-27_601343,2054,323464.33
1,Pollachius_virens-27_601343,2055,323464.33
1,Pollachius_virens-27_601343,2056,323464.33
1,Pollachius_virens-27_601343,2057,323464.33
1,Pollachius_virens-27_601343,2058,323464.33
1,Pollachius_virens-27_601343,2059,323464.33
1,Pollachius_virens-27_601343,2060,323464.33
1,Pollachius_virens-27_601343,2061,323464.33
1,Pollachius_virens-27_601343,2062,323464.33
1,Pollachius_virens-27_601343,2063,323464.33
1,Pollachius_virens-27_601343,2064,323464.33
1,Pollachius_virens-27_601343,2065,323464.33
1,Pollachius_virens-27_601343,2066,323464.33
1,Pollachius_virens-27_601343,2067,323464.33
1,Pollachius_virens-27_601343,2068,323464.33
1,Sebastes_mentella-27_600505,1980,67948.30937
1,Sebastes_mentella-27_600505,1981,67948.30937
1,Sebastes_mentella-27_600505,1982,67948.30937
1,Sebastes_mentella-27_600505,1983,67948.30937
1,Sebastes_mentella-27_600505,1984,67948.30937
1,Sebastes_mentella-27_600505,1985,67948.30937
1,Sebastes_mentella-27_600505,1986,67948.30937
1,Sebastes_mentella-27_600505,1987,67948.30937
1,Sebastes_mentella-27_600505,1988,67948.30937
1,Sebastes_mentella-27_600505,1989,67948.30937
1,Sebastes_mentella-27_600505,1990,67948.30937
1,Sebastes_mentella-27_600505,1991,67948.30937
1,Sebastes_mentella-27_600505,1992,67948.30937
1,Sebastes_mentella-27_600505,1993,67948.30937
1,Sebastes_mentella-27_600505,1994,67948.30937
1,Sebastes_mentella-27_600505,1995,67948.30937
1,Sebastes_mentella-27_600505,1996,67948.30937
1,Sebastes_mentella-27_600505,1997,67948.30937
1,Sebastes_mentella-27_600505,1998,67948.30937
1,Sebastes_mentella-27_600505,1999,67948.30937
1,Sebastes_mentella-27_600505,2000,67948.30937
1,Sebastes_mentella-27_600505,2001,67948.30937
1,Sebastes_mentella-27_600505,2002,67948.30937
1,Sebastes_mentella-27_600505,2003,67948.30937
1,Sebastes_mentella-27_600505,2004,67948.30937
1,Sebastes_mentella-27_600505,2005,67948.30937
1,Sebastes_mentella-27_600505,2006,67948.30937
1,Sebastes_mentella-27_600505,2007,67948.30937
1,Sebastes_mentella-27_600505,2008,67948.30937
1,Sebastes_mentella-27_600505,2009,67948.30937
1,Sebastes_mentella-27_600505,2010,67948.30937
1,Sebastes_mentella-27_600505,2011,67948.30937
1,Sebastes_mentella-27_600505,2012,67948.30937
1,Sebastes_mentella-27_600505,2013,67948.30937
1,Sebastes_mentella-27_600505,2014,67948.30937
1,Sebastes_mentella-27_600505,2015,67948.30937
1,Sebastes_mentella-27_600505,2016,67948.30937
1,Sebastes_mentella-27_600505,2017,67948.30937
1,Sebastes_mentella-27_600505,2018,67948.30937
1,Sebastes_mentella-27_600505,2019,67948.30937
1,Sebastes_mentella-27_600505,2020,67948.30937
1,Sebastes_mentella-27_600505,2021,67948.30937
1,Sebastes_mentella-27_600505,2022,67948.30937
1,Sebastes_mentella-27_600505,2023,67948.30937
1,Sebastes_mentella-27_600505,2024,67948.30937
1,Sebastes_mentella-27_600505,2025,67948.30937
1,Sebastes_mentella-27_600505,2026,67948.30937
1,Sebastes_mentella-27_600505,2027,67948.30937
1,Sebastes_mentella-27_600505,2028,67948.30937
1,Sebastes_mentella-27_600505,2029,67948.30937
1,Sebastes_mentella-27_600505,2030,67948.30937
1,Sebastes_mentella-27_600505,2031,67948.30937
1,Sebastes_mentella-27_600505,2032,67948.30937
1,Sebastes_mentella-27_600505,2033,67948.30937
1,Sebastes_mentella-27_600505,2034,67948.30937
1,Sebastes_mentella-27_600505,2035,67948.30937
1,Sebastes_mentella-27_600505,2036,67948.30937
1,Sebastes_mentella-27_600505,2037,67948.30937
1,Sebastes_mentella-27_600505,2038,67948.30937
1,Sebastes_mentella-27_600505,2039,67948.30937
1,Sebastes_mentella-27_600505,2040,67948.30937
1,Sebastes_mentella-27_600505,2041,67948.30937
1,Sebastes_mentella-27_600505,2042,67948.30937
1,Sebastes_mentella-27_600505,2043,67948.30937
