year,Scientific_Name,Common_Name,fao_rgn,stock_id,TaxonKey,Resilience,tons
1987,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,1565.335299
1988,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,0
1989,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,0
1990,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,0
1991,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,714552.8209
1992,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,690765.0994
1993,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,419481.4406
1994,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,1209.923816
1995,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,0
1996,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,0
1997,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,10180.17358
1998,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,12929.86652
1999,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,218679.9434
2000,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,642334.4415
2001,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,432304.4173
2002,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,669018.2308
2003,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,611333.9102
2004,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,2008.466873
2005,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,8780.263178
2006,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,29.378353
2007,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,28616.53158
2008,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,33772.65052
2009,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,285329.5177
2010,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,330709.0175
2011,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,497120.153
2012,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,312349.2145
2013,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,168560.9199
2014,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,76501.25431
2015,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,274890.1694
2016,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,116227.8606
2017,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,124150.9377
2018,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,141667.9154
2019,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,143147.5967
2020,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,126252.0171
2021,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,94427.556
2022,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,78068.21396
2023,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,107460.6401
2024,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,116296.4364
2025,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,100076.1455
2026,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,142847.6423
2027,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,147523.161
2028,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,104371.312
2029,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,119293.1063
2030,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,167179.2056
2031,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,150132.1475
2032,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,113353.1738
2033,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,141377.105
2034,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,146385.5188
2035,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,130364.5517
2036,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,151359.7111
2037,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,152687.7594
2038,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,134008.6583
2039,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,139376.7754
2040,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,153219.3918
2041,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,153699.4874
2042,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,118275.1748
2043,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,121463.792
2044,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,171372.8613
2045,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,164705.5208
2046,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,123592.4793
2047,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,132273.8627
2048,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,167344.205
2049,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,152378.6652
2050,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,152085.0614
2051,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,158972.6876
2052,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,128228.6281
2053,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,112763.9046
2054,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,107461.5092
2055,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,96750.47203
2056,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,124267.0108
2057,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,137003.4105
2058,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,129221.9593
2059,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,123562.8042
2060,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,128070.5889
2061,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,138336.2766
2062,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,147058.1243
2063,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,160053.1582
2064,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,158603.1926
2065,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,135460.103
2066,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,132140.2227
2067,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,164991.8427
2068,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,141275.2197
1980,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,212541.5091
1981,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,170547.5772
1982,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,70857.09985
1983,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,144073.7054
1984,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,279293.3394
1985,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,455211.714
1986,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,275798.0482
1987,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,162610.9788
1988,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,167644.2535
1989,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,207685.5491
1990,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,230698.7328
1991,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,237261.102
1992,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,242004.7368
1993,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,259051.4993
1994,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,138565.6748
1995,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,113734.5361
1996,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,141773.7165
1997,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,149644.8283
1998,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,171992.3547
1999,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,244304.3033
2000,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,288905.745
2001,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,165125.6928
2002,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,166201.0472
2003,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,142521.229
2004,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,117321.0154
2005,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,120520.459
2006,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,93195.09803
2007,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,85962.41205
2008,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,83902.5544
2009,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,92536.18727
2010,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,90092.51095
2011,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,125186.4341
2012,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,130480.1145
2013,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,85838.16554
2014,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,86295.51859
2015,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,94461.84886
2016,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,102544.3296
2017,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,95331.5813
2018,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,101451.5081
2019,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,88906.76258
2020,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,85784.73027
2021,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,84230.52654
2022,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,70857.29893
2023,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,88750.41375
2024,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,100657.3851
2025,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,110072.9561
2026,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,111011.3866
2027,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,92258.4826
2028,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,121530.8126
2029,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,132097.0172
2030,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,165068.6177
2031,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,143574.8505
2032,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,152828.753
2033,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,177391.8387
2034,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,184535.3351
2035,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,239936.5127
2036,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,206080.942
2037,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,241606.535
2038,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,244215.4669
2039,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,283123.8809
2040,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,343345.545
2041,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,379301.3051
2042,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,403334.9861
2043,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,395976.2446
2044,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,454302.4834
2045,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,472761.2449
2046,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,501818.6363
2047,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,504438.9772
2048,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,509220.2051
2049,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,521788.3986
2050,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,550603.9815
2051,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,596127.1196
2052,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,584817.4694
2053,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,615583.8697
2054,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,573231.0244
2055,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,672507.3224
2056,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,609558.5724
2057,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,676380.6342
2058,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,601623.198
2059,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,696087.5597
2060,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,537183.9122
2061,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,498506.8161
2062,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,788510.1348
2063,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,610332.4925
2064,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,727589.3418
2065,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,600873.6531
2066,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,678539.8031
2067,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,960038.4007
2068,Pandalus borealis,Northern prawn,27,Pandalus_borealis-27,690269,NA,749315.7579
