Binomial,ID,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102
SHO,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,553167.332,566605.8754,576647.6123,586749.8553,594187.3959,600565.9937,607129.8473,613879.224,617152.8235,619892.1978,622628.4624,623093.4009,623577.7423,625864.9354,625431.7383,626164.2877,626296.6459,628234.3894,626687.9746,628098.5448,628045.1039,628567.3969,629574.445,630527.3586,630909.9282,633310.2246,633334.7928,633206.7579,632047.0853,629676.591,628380.3112,627667.4286,627529.8908,626994.9483,625380.0281,625052.3168,623815.6601,623575.6985,620908.4942,621669.3457,620812.1445,619575.5771,617386.4178,618190.9869,617761.167,615075.1393,615300.01,615285.5944,615228.4716,613945.5219,612861.6829,612348.6604,611342.9102,610990.5525,611892.3857,613114.6801,612443.3119,610957.1056,609403.4818,609670.9308,610352.2482,613004.7689,611038.318,610421.8125,609359.1434,612034.3348,605991.9721,609697.3595,612170.7514,615451.3684,618442.2471,621927.1381,622261.6267,623377.9674,623603.6478,624802.8753,625588.6938,626846.1443,626964.628,628532.8744,629776.2595,630924.3085,629980.4292,630295.0779,629556.9664,632272.6696,632870.1628,637034.7544,638822.7309,640676.3236,640739.414,643844.5939,643409.0792,643721.656,642235.7498,644719.7602,643667.9882,646620.3318,646153.0275,646341.6948,646809.0672,648249.6914,648835.9712,649161.6814,648482.5849,647589.3096,646753.9549,647538.8929,645823.8848,645270.1066,644207.6303,644845.4565,644332.3598,644801.1788,642330.0768,641387.7499,641401.6784,643253.1599,642481.6672,641201.6462,641121.3383,633040.0343
SHO1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,553167.332,566605.8754,576647.6123,586749.8553,594187.3959,600565.9937,607129.8473,613879.224,617152.8235,619892.1978,622628.4624,623093.4009,623577.7423,625864.9354,625431.7383,626164.2877,626296.6459,628234.3894,626687.9746,628098.5448,628045.1039,628567.3969,629574.445,630527.3586,630909.9282,633310.2246,633334.7928,633206.7579,632047.0853,629676.591,628380.3112,627667.4286,627529.8908,626994.9483,625380.0281,625052.3168,623815.6601,623575.6985,620908.4942,621669.3457,620812.1445,619575.5771,617386.4178,618190.9869,617761.167,615075.1393,615300.01,615285.5944,615228.4716,613945.5219,612861.6829,612348.6604,611342.9102,610990.5525,611892.3857,613114.6801,612443.3119,610957.1056,609403.4818,609670.9308,610352.2482,613004.7689,611038.318,610421.8125,609359.1434,612034.3348,605991.9721,609697.3595,612170.7514,615451.3684,618442.2471,621927.1381,622261.6267,623377.9674,623603.6478,624802.8753,625588.6938,626846.1443,626964.628,628532.8744,629776.2595,630924.3085,629980.4292,630295.0779,629556.9664,632272.6696,632870.1628,637034.7544,638822.7309,640676.3236,640739.414,643844.5939,643409.0792,643721.656,642235.7498,644719.7602,643667.9882,646620.3318,646153.0275,646341.6948,646809.0672,648249.6914,648835.9712,649161.6814,648482.5849,647589.3096,646753.9549,647538.8929,645823.8848,645270.1066,644207.6303,644845.4565,644332.3598,644801.1788,642330.0768,641387.7499,641401.6784,643253.1599,642481.6672,641201.6462,641121.3383,633040.0343
SHO2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,553167.332,566605.8754,576647.6123,586749.8553,594187.3959,600565.9937,607129.8473,613879.224,617152.8235,619892.1978,622628.4624,623093.4009,623577.7423,625864.9354,625431.7383,626164.2877,626296.6459,628234.3894,626687.9746,628098.5448,628045.1039,628567.3969,629574.445,630527.3586,630909.9282,633310.2246,633334.7928,633206.7579,632047.0853,629676.591,628380.3112,627667.4286,627529.8908,626994.9483,625380.0281,625052.3168,623815.6601,623575.6985,620908.4942,621669.3457,620812.1445,619575.5771,617386.4178,618190.9869,617761.167,615075.1393,615300.01,615285.5944,615228.4716,613945.5219,612861.6829,612348.6604,611342.9102,610990.5525,611892.3857,613114.6801,612443.3119,610957.1056,609403.4818,609670.9308,610352.2482,613004.7689,611038.318,610421.8125,609359.1434,612034.3348,605991.9721,609697.3595,612170.7514,615451.3684,618442.2471,621927.1381,622261.6267,623377.9674,623603.6478,624802.8753,625588.6938,626846.1443,626964.628,628532.8744,629776.2595,630924.3085,629980.4292,630295.0779,629556.9664,632272.6696,632870.1628,637034.7544,638822.7309,640676.3236,640739.414,643844.5939,643409.0792,643721.656,642235.7498,644719.7602,643667.9882,646620.3318,646153.0275,646341.6948,646809.0672,648249.6914,648835.9712,649161.6814,648482.5849,647589.3096,646753.9549,647538.8929,645823.8848,645270.1066,644207.6303,644845.4565,644332.3598,644801.1788,642330.0768,641387.7499,641401.6784,643253.1599,642481.6672,641201.6462,641121.3383,633040.0343
DEO,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1518031.604,1529841.208,1547969.031,1585590.541,1579445.749,1537443.937,1522795.337,1520947.3,1503012.589,1494444.98,1510148.081,1517387.522,1512523.335,1516120.34,1523804.949,1515716.906,1507302.196,1500003.643,1503243.877,1518338.058,1510372.473,1499293.938,1497739.937,1488121.484,1486236.407,1488488.103,1503989.624,1508799.42,1494877.886,1481985.958,1480785.495,1472497.226,1453425.875,1455714.27,1484701.383,1488781.58,1478843.543,1470866.359,1459489.54,1450704.253,1445929.305,1449958.387,1453391.707,1438948.446,1430927.256,1428329.893,1421661.695,1415580.461,1423107.34,1420940.387,1403633.697,1398305.974,1388353.925,1385297.264,1390824.751,1398140.123,1396211.27,1382512.01,1386128.763,1384655.125,1391282.665,1402303.107,1427442.555,1436746.5,1418456.021,1406064.033,1395993.785,1398529.328,1418281.109,1423860.808,1419965.878,1408683.744,1399023.383,1393076.178,1390050.817,1398951.068,1407321.928,1399285.549,1399794.315,1413919.397,1422114.862,1441792.909,1468840.472,1459405.88,1449516.302,1442120.506,1476376.162,1475064.815,1465582.233,1477678.12,1464637.994,1449186.396,1443129.883,1428147.543,1434505.757,1444643.118,1422203.868,1410803.987,1403941.253,1396058.469,1397537.703,1403130.017,1419753.208,1420527.404,1419433.645,1405414.767,1396953.438,1402263.292,1403287.919,1397690.828,1382049.093,1363000.811,1355150.956,1361950.752,1369116.532,1368603.918,1360037.115,1350727.93,1347673.153,1342729.524,1368772.376,1487803.603
DEO1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1518031.604,1529841.208,1547969.031,1585590.541,1579445.749,1537443.937,1522795.337,1520947.3,1503012.589,1494444.98,1510148.081,1517387.522,1512523.335,1516120.34,1523804.949,1515716.906,1507302.196,1500003.643,1503243.877,1518338.058,1510372.473,1499293.938,1497739.937,1488121.484,1486236.407,1488488.103,1503989.624,1508799.42,1494877.886,1481985.958,1480785.495,1472497.226,1453425.875,1455714.27,1484701.383,1488781.58,1478843.543,1470866.359,1459489.54,1450704.253,1445929.305,1449958.387,1453391.707,1438948.446,1430927.256,1428329.893,1421661.695,1415580.461,1423107.34,1420940.387,1403633.697,1398305.974,1388353.925,1385297.264,1390824.751,1398140.123,1396211.27,1382512.01,1386128.763,1384655.125,1391282.665,1402303.107,1427442.555,1436746.5,1418456.021,1406064.033,1395993.785,1398529.328,1418281.109,1423860.808,1419965.878,1408683.744,1399023.383,1393076.178,1390050.817,1398951.068,1407321.928,1399285.549,1399794.315,1413919.397,1422114.862,1441792.909,1468840.472,1459405.88,1449516.302,1442120.506,1476376.162,1475064.815,1465582.233,1477678.12,1464637.994,1449186.396,1443129.883,1428147.543,1434505.757,1444643.118,1422203.868,1410803.987,1403941.253,1396058.469,1397537.703,1403130.017,1419753.208,1420527.404,1419433.645,1405414.767,1396953.438,1402263.292,1403287.919,1397690.828,1382049.093,1363000.811,1355150.956,1361950.752,1369116.532,1368603.918,1360037.115,1350727.93,1347673.153,1342729.524,1368772.376,1487803.603
PEL,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89695.04048,89372.29048,90311.96852,90949.07203,92863.00861,93498.72218,94582.70612,94392.45983,93592.87402,92228.34483,93954.63335,91430.95155,90342.40714,90004.86716,89557.05907,89312.4846,88931.71064,89218.21032,89601.47922,89222.40905,88997.04458,88636.3192,90358.30992,90771.42873,88768.38023,88235.13982,88067.24111,87933.17119,87923.62126,87486.52394,87318.56402,90433.82551,89548.51651,88081.38507,87752.92991,87405.96442,87106.94507,88746.62916,87856.85557,87231.30448,86215.69387,85919.04699,85464.69166,85189.63923,87904.50564,88191.65613,89099.99024,88956.87718,88915.6711,89315.82409,88652.78626,88688.75449,87158.15393,84162.95913,84518.61733,85538.19786,87434.47038,86626.87897,85017.86545,84626.15456,83675.87274,84166.156,83507.08233,83793.13306,83371.29087,83139.54868,79475.10326,81983.53956,83855.71599,86385.78027,88090.34469,92847.76271,93448.52536,92513.10183,92080.01662,92913.95915,91073.09483,88919.56732,87688.23047,86993.59294,86607.25118,86862.59325,88358.14234,87133.62403,85958.54399,87018.42865,86794.04087,86786.68924,86799.31296,88640.48391,87886.35337,87066.26211,85664.20013,85133.9144,85668.97459,88018.58885,87896.20109,87877.14065,86419.92526,85484.34021,85012.2313,84044.20832,84542.1225,83766.95448,83783.14342,83177.12635,82425.7299,82775.08409,82847.1322,82530.2335,82126.05129,81605.27213,82204.54763,82419.54052,82501.88395,82501.48378,82062.56909,81540.25266,81286.03923,80720.67467,80834.82888,86294.06727
PES,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,445379.3832,450259.2514,454581.868,458027.6415,461014.1523,464863.7328,468827.4673,473697.0472,478106.5678,481220.2839,484268.226,484636.1862,484106.705,484237.4815,484499.267,484887.1237,484800.8427,484598.3549,484828.3183,484294.7714,484915.6396,484436.7662,485491.8057,484128.4115,482214.943,480773.5928,479998.4241,478802.7524,479105.9078,478122.8515,476812.2567,479385.4286,478387.9394,475891.3565,473536.1243,471582.9534,470902.0547,474196.5584,477501.6516,476246.1956,472290.476,468917.4905,466196.1242,464995.425,469355.3114,474194.1714,477037.1225,480279.8375,481713.4995,482795.8487,481114.5876,480677.1116,475349.1704,468669.2885,464215.507,464130.9858,467063.7673,464214.3683,460263.7735,456737.4184,454473.4583,452724.7359,451513.2317,450088.8548,448993.428,448420.9829,445612.1208,445533.58,445728.2406,449326.5177,452061.1177,460954.3797,465566.0145,471752.4037,477274.3022,480491.2696,481940.1982,477102.0091,471398.5625,466985.7592,464540.6878,465072.813,465553.8831,463689.7046,460717.9672,459712.5057,457969.4873,456944.4717,457237.7836,461592.298,465586.7571,464695.6848,461090.3043,457211.6033,457442.7664,461144.2995,462656.8948,464748.9245,461962.7888,457852.3132,454012.7362,451027.6989,448566.1202,446254.5117,444324.7818,442759.7587,440878.5357,442149.1229,442685.6236,442698.287,443049.3234,441693.3326,440349.4916,440055.039,439735.9103,439634.126,439732.5072,437797.9952,436248.0862,435138.6813,434503.7711,298289.7524
PES1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,445379.3832,450259.2514,454581.868,458027.6415,461014.1523,464863.7328,468827.4673,473697.0472,478106.5678,481220.2839,484268.226,484636.1862,484106.705,484237.4815,484499.267,484887.1237,484800.8427,484598.3549,484828.3183,484294.7714,484915.6396,484436.7662,485491.8057,484128.4115,482214.943,480773.5928,479998.4241,478802.7524,479105.9078,478122.8515,476812.2567,479385.4286,478387.9394,475891.3565,473536.1243,471582.9534,470902.0547,474196.5584,477501.6516,476246.1956,472290.476,468917.4905,466196.1242,464995.425,469355.3114,474194.1714,477037.1225,480279.8375,481713.4995,482795.8487,481114.5876,480677.1116,475349.1704,468669.2885,464215.507,464130.9858,467063.7673,464214.3683,460263.7735,456737.4184,454473.4583,452724.7359,451513.2317,450088.8548,448993.428,448420.9829,445612.1208,445533.58,445728.2406,449326.5177,452061.1177,460954.3797,465566.0145,471752.4037,477274.3022,480491.2696,481940.1982,477102.0091,471398.5625,466985.7592,464540.6878,465072.813,465553.8831,463689.7046,460717.9672,459712.5057,457969.4873,456944.4717,457237.7836,461592.298,465586.7571,464695.6848,461090.3043,457211.6033,457442.7664,461144.2995,462656.8948,464748.9245,461962.7888,457852.3132,454012.7362,451027.6989,448566.1202,446254.5117,444324.7818,442759.7587,440878.5357,442149.1229,442685.6236,442698.287,443049.3234,441693.3326,440349.4916,440055.039,439735.9103,439634.126,439732.5072,437797.9952,436248.0862,435138.6813,434503.7711,298289.7524
REO,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1143694.757,1144198.358,817311.371,611657.1387,478404.0465,398379.5831,336114.984,289544.5505,248822.4659,231282.1235,219866.3929,188933.353,165258.9946,152956.233,142328.3549,128363.6275,123992.0271,119006.0408,117837.4703,113253.6002,106185.1574,99885.43612,92885.88848,90906.63301,89124.20485,93388.47998,92707.15741,87542.71633,82316.04522,78571.83919,77578.02259,74479.58883,71129.5573,76204.15208,79347.09152,76613.10632,72697.5699,75580.66016,73972.98079,71206.77877,71205.3382,71984.34064,70194.70362,68364.76316,73715.63012,72615.73089,70777.74603,69834.65823,69939.30995,68106.51363,66243.44346,66404.30591,65874.22538,65149.17162,66534.20029,67214.70744,65943.78606,64489.01191,63968.37748,64575.32595,66662.31039,67107.80644,66186.64218,65970.20431,66365.92348,66538.49559,65986.58939,66467.91409,67305.52675,69222.75692,67239.40126,66246.93978,64877.84373,65297.67872,67024.9621,69173.43802,70517.17775,68385.23772,67168.70871,65530.57265,67306.04675,70687.37047,72062.1894,68856.12003,64528.62731,62600.14904,61996.39315,62214.74707,70329.01638,75700.31403,71653.72091,68110.01983,64164.2897,60735.54573,66698.90574,69888.21366,68137.42205,68003.67462,64334.17342,62663.7508,62552.99123,64704.23183,63696.01595,64949.05935,65768.84653,64309.67228,63205.3158,65003.5503,63562.45811,63255.02583,63397.06281,61699.5547,64357.82712,67474.87791,64230.82621,62914.0147,61287.1073,62524.14679,63570.85834,62034.81658,64217.70581,62053.78706
DEL,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64002.92525,63859.23666,63980.27249,63842.92395,63534.84541,62974.39709,62958.44609,63079.55131,63062.26292,62994.11193,62817.81328,61858.71779,61291.89165,60812.57499,60516.56732,60524.84547,60693.2145,60687.79713,60513.9809,60232.99434,60165.89506,60070.67843,60971.63476,60786.72403,60337.6951,59943.78789,59581.1093,59414.58442,59488.14566,59379.22862,59263.14134,60160.72092,59950.29611,59567.66019,59106.86848,58784.66406,58466.29568,59127.2741,58866.61954,59005.8916,58756.90834,58414.94089,58143.01299,58045.16224,58754.91628,58470.84763,59139.73748,59198.60753,59427.18351,59739.84489,59512.12436,59700.72462,58975.39654,58121.36324,57581.89463,57881.05133,58462.99876,58027.08477,57446.71511,57032.87956,56791.01659,56583.97282,56457.35292,56314.12452,56196.78276,56113.49892,55818.81878,56006.61332,56000.79034,56245.86731,56297.05695,57260.49536,57760.82,58549.09342,58996.89722,58939.29076,58539.99866,58101.93257,57874.64433,57595.71114,57446.94239,57527.24808,58025.44211,57703.10883,57357.06431,57321.83429,56866.34302,56872.22706,56796.59194,57303.66673,57220.42658,57403.70783,56874.28444,56547.55141,56680.17581,57210.02912,57261.88689,57829.44405,57116.99758,56671.75352,56201.10753,55865.96759,55564.3999,55437.20547,55133.75531,54971.78005,54730.76572,54598.84645,54616.24581,54688.9965,54603.64982,54326.85453,54038.06036,53789.6786,53440.90005,53598.83323,53661.16444,53517.50822,53213.79557,53004.63913,52830.4935,57800.0776
DEL1,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64002.92525,63859.23666,63980.27249,63842.92395,63534.84541,62974.39709,62958.44609,63079.55131,63062.26292,62994.11193,62817.81328,61858.71779,61291.89165,60812.57499,60516.56732,60524.84547,60693.2145,60687.79713,60513.9809,60232.99434,60165.89506,60070.67843,60971.63476,60786.72403,60337.6951,59943.78789,59581.1093,59414.58442,59488.14566,59379.22862,59263.14134,60160.72092,59950.29611,59567.66019,59106.86848,58784.66406,58466.29568,59127.2741,58866.61954,59005.8916,58756.90834,58414.94089,58143.01299,58045.16224,58754.91628,58470.84763,59139.73748,59198.60753,59427.18351,59739.84489,59512.12436,59700.72462,58975.39654,58121.36324,57581.89463,57881.05133,58462.99876,58027.08477,57446.71511,57032.87956,56791.01659,56583.97282,56457.35292,56314.12452,56196.78276,56113.49892,55818.81878,56006.61332,56000.79034,56245.86731,56297.05695,57260.49536,57760.82,58549.09342,58996.89722,58939.29076,58539.99866,58101.93257,57874.64433,57595.71114,57446.94239,57527.24808,58025.44211,57703.10883,57357.06431,57321.83429,56866.34302,56872.22706,56796.59194,57303.66673,57220.42658,57403.70783,56874.28444,56547.55141,56680.17581,57210.02912,57261.88689,57829.44405,57116.99758,56671.75352,56201.10753,55865.96759,55564.3999,55437.20547,55133.75531,54971.78005,54730.76572,54598.84645,54616.24581,54688.9965,54603.64982,54326.85453,54038.06036,53789.6786,53440.90005,53598.83323,53661.16444,53517.50822,53213.79557,53004.63913,52830.4935,57800.0776
DEL2,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64002.92525,63859.23666,63980.27249,63842.92395,63534.84541,62974.39709,62958.44609,63079.55131,63062.26292,62994.11193,62817.81328,61858.71779,61291.89165,60812.57499,60516.56732,60524.84547,60693.2145,60687.79713,60513.9809,60232.99434,60165.89506,60070.67843,60971.63476,60786.72403,60337.6951,59943.78789,59581.1093,59414.58442,59488.14566,59379.22862,59263.14134,60160.72092,59950.29611,59567.66019,59106.86848,58784.66406,58466.29568,59127.2741,58866.61954,59005.8916,58756.90834,58414.94089,58143.01299,58045.16224,58754.91628,58470.84763,59139.73748,59198.60753,59427.18351,59739.84489,59512.12436,59700.72462,58975.39654,58121.36324,57581.89463,57881.05133,58462.99876,58027.08477,57446.71511,57032.87956,56791.01659,56583.97282,56457.35292,56314.12452,56196.78276,56113.49892,55818.81878,56006.61332,56000.79034,56245.86731,56297.05695,57260.49536,57760.82,58549.09342,58996.89722,58939.29076,58539.99866,58101.93257,57874.64433,57595.71114,57446.94239,57527.24808,58025.44211,57703.10883,57357.06431,57321.83429,56866.34302,56872.22706,56796.59194,57303.66673,57220.42658,57403.70783,56874.28444,56547.55141,56680.17581,57210.02912,57261.88689,57829.44405,57116.99758,56671.75352,56201.10753,55865.96759,55564.3999,55437.20547,55133.75531,54971.78005,54730.76572,54598.84645,54616.24581,54688.9965,54603.64982,54326.85453,54038.06036,53789.6786,53440.90005,53598.83323,53661.16444,53517.50822,53213.79557,53004.63913,52830.4935,57800.0776
DEL3,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64002.92525,63859.23666,63980.27249,63842.92395,63534.84541,62974.39709,62958.44609,63079.55131,63062.26292,62994.11193,62817.81328,61858.71779,61291.89165,60812.57499,60516.56732,60524.84547,60693.2145,60687.79713,60513.9809,60232.99434,60165.89506,60070.67843,60971.63476,60786.72403,60337.6951,59943.78789,59581.1093,59414.58442,59488.14566,59379.22862,59263.14134,60160.72092,59950.29611,59567.66019,59106.86848,58784.66406,58466.29568,59127.2741,58866.61954,59005.8916,58756.90834,58414.94089,58143.01299,58045.16224,58754.91628,58470.84763,59139.73748,59198.60753,59427.18351,59739.84489,59512.12436,59700.72462,58975.39654,58121.36324,57581.89463,57881.05133,58462.99876,58027.08477,57446.71511,57032.87956,56791.01659,56583.97282,56457.35292,56314.12452,56196.78276,56113.49892,55818.81878,56006.61332,56000.79034,56245.86731,56297.05695,57260.49536,57760.82,58549.09342,58996.89722,58939.29076,58539.99866,58101.93257,57874.64433,57595.71114,57446.94239,57527.24808,58025.44211,57703.10883,57357.06431,57321.83429,56866.34302,56872.22706,56796.59194,57303.66673,57220.42658,57403.70783,56874.28444,56547.55141,56680.17581,57210.02912,57261.88689,57829.44405,57116.99758,56671.75352,56201.10753,55865.96759,55564.3999,55437.20547,55133.75531,54971.78005,54730.76572,54598.84645,54616.24581,54688.9965,54603.64982,54326.85453,54038.06036,53789.6786,53440.90005,53598.83323,53661.16444,53517.50822,53213.79557,53004.63913,52830.4935,57800.0776
DEL4,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64002.92525,63859.23666,63980.27249,63842.92395,63534.84541,62974.39709,62958.44609,63079.55131,63062.26292,62994.11193,62817.81328,61858.71779,61291.89165,60812.57499,60516.56732,60524.84547,60693.2145,60687.79713,60513.9809,60232.99434,60165.89506,60070.67843,60971.63476,60786.72403,60337.6951,59943.78789,59581.1093,59414.58442,59488.14566,59379.22862,59263.14134,60160.72092,59950.29611,59567.66019,59106.86848,58784.66406,58466.29568,59127.2741,58866.61954,59005.8916,58756.90834,58414.94089,58143.01299,58045.16224,58754.91628,58470.84763,59139.73748,59198.60753,59427.18351,59739.84489,59512.12436,59700.72462,58975.39654,58121.36324,57581.89463,57881.05133,58462.99876,58027.08477,57446.71511,57032.87956,56791.01659,56583.97282,56457.35292,56314.12452,56196.78276,56113.49892,55818.81878,56006.61332,56000.79034,56245.86731,56297.05695,57260.49536,57760.82,58549.09342,58996.89722,58939.29076,58539.99866,58101.93257,57874.64433,57595.71114,57446.94239,57527.24808,58025.44211,57703.10883,57357.06431,57321.83429,56866.34302,56872.22706,56796.59194,57303.66673,57220.42658,57403.70783,56874.28444,56547.55141,56680.17581,57210.02912,57261.88689,57829.44405,57116.99758,56671.75352,56201.10753,55865.96759,55564.3999,55437.20547,55133.75531,54971.78005,54730.76572,54598.84645,54616.24581,54688.9965,54603.64982,54326.85453,54038.06036,53789.6786,53440.90005,53598.83323,53661.16444,53517.50822,53213.79557,53004.63913,52830.4935,57800.0776
FLA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89693.25841,89390.75323,89270.01731,89210.58009,87952.17211,86773.21168,85822.17055,85944.86221,85945.02668,85609.0274,86062.65323,86019.15188,85557.35553,85635.54793,85919.7665,85974.56282,85978.48026,85852.72083,85760.50123,85615.73971,85803.55809,85791.64921,85856.74531,85732.19098,85288.45326,85182.47727,85345.33128,85273.38478,85608.00548,85791.20039,85869.50049,86206.01793,86064.15347,85596.61306,85224.8826,85135.72228,85362.25549,86156.14121,86737.60032,86693.74069,86216.27221,85856.2206,85618.05728,85554.36518,86160.44369,86755.71912,87175.19887,87605.35683,87871.41995,88018.42791,87913.43563,87939.22767,87377.33349,86619.322,86273.46072,86520.83447,86970.54819,86587.65321,85957.00073,85433.71088,85048.23212,84923.39656,84626.83797,84172.92067,83376.99319,82556.51964,81662.24477,81422.07551,81170.77331,81356.64479,81694.05904,82995.09769,83704.07765,84462.0405,84863.72874,85113.82302,85174.3934,84608.0197,84042.536,83720.44918,83907.09803,84111.7494,84235.80036,83909.40337,83434.99009,83281.73273,82891.25605,81834.67256,81376.75944,81659.58127,81815.05658,81554.30803,81638.69978,81789.02248,82376.44736,83288.82632,83846.25438,84305.73002,84140.07116,83579.06941,83162.70712,82849.86411,82681.6541,82503.65481,82404.99427,82317.19879,82106.2854,82265.28099,82231.08636,82063.99983,81989.70202,81860.90745,81636.3825,81593.45305,81492.14361,81393.83924,81491.98499,81311.47248,81178.78095,81035.76224,80840.48868,72742.60009
FLA1,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89693.25841,89390.75323,89270.01731,89210.58009,87952.17211,86773.21168,85822.17055,85944.86221,85945.02668,85609.0274,86062.65323,86019.15188,85557.35553,85635.54793,85919.7665,85974.56282,85978.48026,85852.72083,85760.50123,85615.73971,85803.55809,85791.64921,85856.74531,85732.19098,85288.45326,85182.47727,85345.33128,85273.38478,85608.00548,85791.20039,85869.50049,86206.01793,86064.15347,85596.61306,85224.8826,85135.72228,85362.25549,86156.14121,86737.60032,86693.74069,86216.27221,85856.2206,85618.05728,85554.36518,86160.44369,86755.71912,87175.19887,87605.35683,87871.41995,88018.42791,87913.43563,87939.22767,87377.33349,86619.322,86273.46072,86520.83447,86970.54819,86587.65321,85957.00073,85433.71088,85048.23212,84923.39656,84626.83797,84172.92067,83376.99319,82556.51964,81662.24477,81422.07551,81170.77331,81356.64479,81694.05904,82995.09769,83704.07765,84462.0405,84863.72874,85113.82302,85174.3934,84608.0197,84042.536,83720.44918,83907.09803,84111.7494,84235.80036,83909.40337,83434.99009,83281.73273,82891.25605,81834.67256,81376.75944,81659.58127,81815.05658,81554.30803,81638.69978,81789.02248,82376.44736,83288.82632,83846.25438,84305.73002,84140.07116,83579.06941,83162.70712,82849.86411,82681.6541,82503.65481,82404.99427,82317.19879,82106.2854,82265.28099,82231.08636,82063.99983,81989.70202,81860.90745,81636.3825,81593.45305,81492.14361,81393.83924,81491.98499,81311.47248,81178.78095,81035.76224,80840.48868,72742.60009
