"","LPI_final","CI_low","CI_high"
"1980",1,1,1
"1981",0.984178133006144,0.964173181714578,1.00157864893787
"1982",0.971521760167011,0.946156440049295,0.995172234374821
"1983",0.963739869218558,0.935796468424285,0.990084086248177
"1984",0.959884770392642,0.930332762229007,0.989044707733689
"1985",0.955709640889491,0.924484373147561,0.987130995586523
"1986",0.948702697206009,0.914473228698394,0.983615475499912
"1987",0.941019561865248,0.904593866948301,0.977909693804409
"1988",0.935749599811238,0.898836946758165,0.974000153848229
"1989",0.932400343767934,0.895213471807475,0.971231669778837
"1990",0.927651490783356,0.890223590593958,0.967213884493325
"1991",0.924156299734676,0.885960815612069,0.964145706707119
"1992",0.928588764457863,0.88895440597509,0.969733401048639
"1993",0.945147279310886,0.89874524634493,0.99771639205282
"1994",0.967751673860516,0.913644589474622,1.03320940204903
"1995",0.985025566982137,0.927073063551001,1.05489459275777
"1996",0.990038433494012,0.929644220689818,1.06162833243788
"1997",0.983809930035827,0.92220920984991,1.05610147806039
"1998",0.971997787762524,0.909403428087148,1.04552881299299
"1999",0.960224069452062,0.896131283621947,1.03434515699775
"2000",0.951661745291816,0.887054040656986,1.02589010145176
"2001",0.947955194103344,0.883308835122334,1.02206899382292
"2002",0.945493627029709,0.880892450669954,1.01977501519871
"2003",0.940671333396215,0.875832608092401,1.01447856443505
"2004",0.934328171411235,0.869333323752855,1.00834418295408
"2005",0.928480087580385,0.863667676933256,1.00274269868367
"2006",0.92238754687982,0.857388526004652,0.996225509218747
"2007",0.913681480814947,0.848471766091416,0.987316698284186
"2008",0.906897291010592,0.841172400490454,0.980588711783541
"2009",0.909877311794929,0.843349897249785,0.984616194698694
"2010",0.923815342259136,0.853128281145998,1.00373350485613
"2011",0.937956162706858,0.864046890060173,1.02390771225312
"2012",0.941573003157111,0.866998222478732,1.02820490861255
"2013",0.937908548213282,0.86070824504166,1.02830258021848
"2014",0.939742355882581,0.861000761265629,1.03216075032842
"2015",0.950859566818267,0.871097319464941,1.04554364567379
