"","LPI_final","CI_low","CI_high"
"1981",1,1,1
"1982",1.00329705128998,0.991465994374064,1.01068858040104
"1983",1.00561919614045,0.990206337260501,1.01721613289617
"1984",1.01689658994598,0.998522528306442,1.0354811940954
"1985",1.01869433081135,0.998847684480988,1.03868269237558
"1986",1.01716422400894,0.992284790396754,1.04155010692475
"1987",1.01536048749477,0.985590339028379,1.04370396498167
"1988",1.01495493866031,0.982446920106152,1.04661665178769
"1989",1.01675050132898,0.982639751044574,1.04922144738582
"1990",1.03616000333715,0.994490808182115,1.08529636060795
"1991",1.0498056135388,1.00469165909488,1.10415394511905
"1992",1.04449595558805,0.997516734133482,1.09984889830705
"1993",1.0380662540114,0.989803481562356,1.0939526584403
"1994",1.03034580151417,0.979210466639078,1.0880266414293
"1995",1.02887425465611,0.975921096484502,1.08854736111969
"1996",1.03395561389888,0.979874527187263,1.09507301324141
"1997",1.0599569932761,0.996772079585661,1.1340357730178
"1998",1.07975399964484,1.01050276724971,1.16100065465262
"1999",1.07687248050703,1.00656793839405,1.15819437271169
"2000",1.0674714226081,0.997459610390565,1.14987128470793
"2001",1.05230831857806,0.980301219437468,1.13579356904758
"2002",1.03830327798723,0.963712377433638,1.1241893636233
"2003",1.0301384471056,0.954900122141616,1.11523180937221
"2004",1.0453583621782,0.96399020466039,1.14181947667597
"2005",1.05215363807703,0.968471367143446,1.15139397596966
"2006",1.04542346766077,0.961354423931202,1.14431212998686
"2007",1.03789390377332,0.952837443312044,1.13725747111672
"2008",1.02774050768627,0.94254645605172,1.12567706294121
"2009",1.01925873125409,0.933942860842032,1.11922832553622
"2010",1.01503125755233,0.929675311156212,1.11316665690315
"2011",1.0319074005978,0.940297992451209,1.14118749666522
"2012",1.04463082133731,0.947579212679567,1.15906700932753
"2013",1.03807969434853,0.94185925498845,1.15364311695941
"2014",1.03005625557208,0.93416505838762,1.14451502876668
"2015",1.01947617018145,0.921687731692065,1.13401183054677
