Binomial,ID,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102
SHO,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,553018.6305,567175.733,576987.2127,587524.9149,595190.972,600585.5385,605355.3295,611000.9625,613574.6182,616038.745,618683.1906,620018.4647,620699.217,623312.6908,623004.8372,624548.7749,626024.4952,626900.4211,626393.7932,625566.1166,625241.4491,625134.9341,624763.7446,625892.972,626806.6848,627009.2796,624649.9629,624031.7965,622506.2158,623002.2454,621098.7342,622513.7783,622008.4287,621374.141,621887.0038,622457.673,621428.8827,621266.2847,620274.2888,621140.7734,618595.1055,617240.38,614523.8101,613944.4333,613505.4395,614018.526,614684.1027,614892.4671,614758.6682,613765.6223,612936.0259,612454.0057,611520.0572,609857.9619,608401.3317,608667.9939,608282.6656,608455.1914,606923.3616,606677.7094,609298.3881,609767.6825,609370.6042,610005.3298,609299.7991,610887.1423,603804.6046,606729.2637,610166.0211,612795.9442,615016.0682,620450.8137,622162.5537,623741.6762,623540.9862,624506.4514,623340.8067,622789.0269,622992.3103,624823.4117,628149.7011,628660.8177,626629.1422,626897.8173,626692.3114,628185.3577,627859.307,631860.9778,631683.2298,633011.9488,633552.8955,635415.9011,635029.9314,636278.3645,635399.6808,633738.4257,633565.7498,634026.5639,634692.3053,635684.6526,634335.851,636270.4613,637101.1521,636201.7425,635513.3236,634480.2884,635158.9094,637955.1665,637424.0386,637039.392,636134.7357,637510.4552,636317.5115,636615.2605,635197.9464,636328.1744,637603.6856,638079.4172,636941.3214,636245.6168,635421.2941,627807.1265
SHO1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,553018.6305,567175.733,576987.2127,587524.9149,595190.972,600585.5385,605355.3295,611000.9625,613574.6182,616038.745,618683.1906,620018.4647,620699.217,623312.6908,623004.8372,624548.7749,626024.4952,626900.4211,626393.7932,625566.1166,625241.4491,625134.9341,624763.7446,625892.972,626806.6848,627009.2796,624649.9629,624031.7965,622506.2158,623002.2454,621098.7342,622513.7783,622008.4287,621374.141,621887.0038,622457.673,621428.8827,621266.2847,620274.2888,621140.7734,618595.1055,617240.38,614523.8101,613944.4333,613505.4395,614018.526,614684.1027,614892.4671,614758.6682,613765.6223,612936.0259,612454.0057,611520.0572,609857.9619,608401.3317,608667.9939,608282.6656,608455.1914,606923.3616,606677.7094,609298.3881,609767.6825,609370.6042,610005.3298,609299.7991,610887.1423,603804.6046,606729.2637,610166.0211,612795.9442,615016.0682,620450.8137,622162.5537,623741.6762,623540.9862,624506.4514,623340.8067,622789.0269,622992.3103,624823.4117,628149.7011,628660.8177,626629.1422,626897.8173,626692.3114,628185.3577,627859.307,631860.9778,631683.2298,633011.9488,633552.8955,635415.9011,635029.9314,636278.3645,635399.6808,633738.4257,633565.7498,634026.5639,634692.3053,635684.6526,634335.851,636270.4613,637101.1521,636201.7425,635513.3236,634480.2884,635158.9094,637955.1665,637424.0386,637039.392,636134.7357,637510.4552,636317.5115,636615.2605,635197.9464,636328.1744,637603.6856,638079.4172,636941.3214,636245.6168,635421.2941,627807.1265
SHO2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,553018.6305,567175.733,576987.2127,587524.9149,595190.972,600585.5385,605355.3295,611000.9625,613574.6182,616038.745,618683.1906,620018.4647,620699.217,623312.6908,623004.8372,624548.7749,626024.4952,626900.4211,626393.7932,625566.1166,625241.4491,625134.9341,624763.7446,625892.972,626806.6848,627009.2796,624649.9629,624031.7965,622506.2158,623002.2454,621098.7342,622513.7783,622008.4287,621374.141,621887.0038,622457.673,621428.8827,621266.2847,620274.2888,621140.7734,618595.1055,617240.38,614523.8101,613944.4333,613505.4395,614018.526,614684.1027,614892.4671,614758.6682,613765.6223,612936.0259,612454.0057,611520.0572,609857.9619,608401.3317,608667.9939,608282.6656,608455.1914,606923.3616,606677.7094,609298.3881,609767.6825,609370.6042,610005.3298,609299.7991,610887.1423,603804.6046,606729.2637,610166.0211,612795.9442,615016.0682,620450.8137,622162.5537,623741.6762,623540.9862,624506.4514,623340.8067,622789.0269,622992.3103,624823.4117,628149.7011,628660.8177,626629.1422,626897.8173,626692.3114,628185.3577,627859.307,631860.9778,631683.2298,633011.9488,633552.8955,635415.9011,635029.9314,636278.3645,635399.6808,633738.4257,633565.7498,634026.5639,634692.3053,635684.6526,634335.851,636270.4613,637101.1521,636201.7425,635513.3236,634480.2884,635158.9094,637955.1665,637424.0386,637039.392,636134.7357,637510.4552,636317.5115,636615.2605,635197.9464,636328.1744,637603.6856,638079.4172,636941.3214,636245.6168,635421.2941,627807.1265
DEO,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1555666.977,1552475.806,1563250.67,1564305.495,1550647.656,1538385.089,1532207.782,1525858.581,1510884.055,1501503.893,1514262.366,1523902.244,1511556.016,1518576.385,1522440.511,1518491.234,1512337.124,1513955.564,1529197.575,1530443.545,1519643.16,1512607.684,1509113.634,1497957.698,1505129.242,1521497.192,1524279.392,1514688.67,1500364.871,1486529.003,1479481.789,1482047.113,1482123.924,1485920.381,1500819.205,1508003.603,1501204.151,1482361.395,1469890.302,1463438.677,1461941.329,1470928.672,1494683.172,1484736.292,1461596.715,1448308.836,1431860.423,1429191.185,1423385.328,1426941.209,1418838.051,1409675.512,1389381.203,1380914.665,1375036.234,1389834.931,1399415.32,1405113.938,1396302.36,1377274.012,1387483.019,1401298.28,1401666.904,1394337.646,1388778.607,1373545.916,1359623.37,1375565.629,1398830.163,1403199.266,1403441.542,1396691.655,1396589.247,1409054.436,1437726.185,1447434.427,1447250.206,1449884.82,1440102.6,1444565.113,1454892.876,1472782.183,1472009.253,1462117.309,1454910.554,1444624.841,1435649.27,1429733.564,1445363.699,1440691.774,1435683.714,1435039.425,1436459.622,1441424.271,1456532.162,1441018.509,1427880.763,1420817.367,1405020.875,1397272.177,1409695.511,1422099.457,1432258.903,1430826.347,1420301.147,1408469.179,1406508.969,1417516.445,1420711.781,1408054.587,1386196.597,1368332.222,1368276.482,1383834.888,1388680.458,1380948.585,1371147.855,1363793.332,1349955.808,1346062.945,1354495.291,1471529.18
DEO1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1555666.977,1552475.806,1563250.67,1564305.495,1550647.656,1538385.089,1532207.782,1525858.581,1510884.055,1501503.893,1514262.366,1523902.244,1511556.016,1518576.385,1522440.511,1518491.234,1512337.124,1513955.564,1529197.575,1530443.545,1519643.16,1512607.684,1509113.634,1497957.698,1505129.242,1521497.192,1524279.392,1514688.67,1500364.871,1486529.003,1479481.789,1482047.113,1482123.924,1485920.381,1500819.205,1508003.603,1501204.151,1482361.395,1469890.302,1463438.677,1461941.329,1470928.672,1494683.172,1484736.292,1461596.715,1448308.836,1431860.423,1429191.185,1423385.328,1426941.209,1418838.051,1409675.512,1389381.203,1380914.665,1375036.234,1389834.931,1399415.32,1405113.938,1396302.36,1377274.012,1387483.019,1401298.28,1401666.904,1394337.646,1388778.607,1373545.916,1359623.37,1375565.629,1398830.163,1403199.266,1403441.542,1396691.655,1396589.247,1409054.436,1437726.185,1447434.427,1447250.206,1449884.82,1440102.6,1444565.113,1454892.876,1472782.183,1472009.253,1462117.309,1454910.554,1444624.841,1435649.27,1429733.564,1445363.699,1440691.774,1435683.714,1435039.425,1436459.622,1441424.271,1456532.162,1441018.509,1427880.763,1420817.367,1405020.875,1397272.177,1409695.511,1422099.457,1432258.903,1430826.347,1420301.147,1408469.179,1406508.969,1417516.445,1420711.781,1408054.587,1386196.597,1368332.222,1368276.482,1383834.888,1388680.458,1380948.585,1371147.855,1363793.332,1349955.808,1346062.945,1354495.291,1471529.18
PEL,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89623.60506,89341.17658,90284.21018,90928.891,92854.49049,93546.81216,94676.77013,94548.21955,93827.29109,92763.30634,94022.44279,94280.47832,92817.29198,90331.18602,89474.00836,89215.05052,88842.94292,89313.15213,89877.26739,89577.99807,89200.27943,88812.96565,90012.62142,90978.76652,88884.27463,88594.86335,88452.51846,88132.61781,89996.72387,89017.7636,87548.88644,88175.47704,87900.67205,87841.25633,87851.58221,87625.19464,89346.50118,88623.35251,87261.96566,86303.07313,85936.37989,86112.42666,88528.47194,88875.03418,88291.96713,90009.90603,89365.50712,89706.49565,89178.26348,89112.81692,87964.69695,88708.72134,87545.98397,88110.2147,85718.88854,84580.35791,84023.43265,85489.02756,88251.41837,86846.6321,84684.87661,83886.47798,84189.09372,84030.95058,83515.00715,83048.55098,79557.91384,81842.7682,84042.88684,86402.77298,88222.89463,90013.93708,90851.05144,90360.07776,89212.10565,90485.7444,89466.42382,90449.58239,89108.90776,88136.21616,88306.89966,89231.49724,89439.09462,88392.9805,89520.09713,89932.74258,89274.67112,90530.50564,90453.40015,89936.20027,88985.36954,87478.98759,85986.41504,85140.36571,87296.93325,87544.88612,86662.71228,87136.06145,85757.37383,85346.06711,84615.28245,84183.73052,84513.76444,83638.68766,84154.70128,83697.94176,83184.15163,82743.70061,82537.53503,82006.30829,81946.58564,81477.9951,82291.47398,82626.88665,82544.28919,82096.6015,82032.73211,81393.79877,81446.42548,80981.17113,80726.58337,86109.66797
PES,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,444952.7264,450176.7899,454244.4614,456988.5068,459949.5807,462916.0179,466333.9546,469765.2823,473051.6408,475422.8747,476392.5361,478089.226,477012.2732,475348.8082,474349.4033,473922.4255,472859.1479,473192.5504,473694.8525,472947.5289,472888.7017,472445.9238,473922.4168,472828.322,471275.9025,469967.1856,469546.3547,468192.3062,469570.9309,468924.5261,465829.6146,463595.005,461347.6577,459580.5219,458888.4448,459212.169,462931.8837,465865.9285,463597.8732,460493.9278,458416.7235,457377.1731,460960.0123,462318.9608,462255.2721,465372.8765,465915.6111,467825.787,467238.3728,468435.5256,466547.6203,466647.0571,464052.3967,463702.931,458873.4121,453570.8453,450225.6304,450865.9314,454162.2475,452011.0622,447857.5468,444433.4346,441675.6947,440454.0192,439247.6148,437780.2036,434746.6322,434923.4561,435240.2354,436712.2367,439371.3784,444568.8089,450052.9325,451375.6127,452528.2254,452978.3019,454525.8738,459272.0088,463089.9389,462404.186,463712.8391,465281.2716,465539.7676,464131.424,465032.6245,464365.4933,465674.0634,466616.2785,467133.3876,466469.62,465177.5257,460120.9728,453618.377,448110.0271,449430.0708,451527.1317,451872.1119,452329.2838,448721.2478,444264.7848,440454.9309,437032.1829,435209.3714,433835.6847,432391.5789,431493.5373,429559.9591,429353.7498,428904.1563,427496.3545,427498.4748,427021.1787,427111.5189,426824.5566,426542.806,425408.0337,425032.9252,424573.8988,424105.9014,423372.4011,422302.849,290056.718
PES1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,444952.7264,450176.7899,454244.4614,456988.5068,459949.5807,462916.0179,466333.9546,469765.2823,473051.6408,475422.8747,476392.5361,478089.226,477012.2732,475348.8082,474349.4033,473922.4255,472859.1479,473192.5504,473694.8525,472947.5289,472888.7017,472445.9238,473922.4168,472828.322,471275.9025,469967.1856,469546.3547,468192.3062,469570.9309,468924.5261,465829.6146,463595.005,461347.6577,459580.5219,458888.4448,459212.169,462931.8837,465865.9285,463597.8732,460493.9278,458416.7235,457377.1731,460960.0123,462318.9608,462255.2721,465372.8765,465915.6111,467825.787,467238.3728,468435.5256,466547.6203,466647.0571,464052.3967,463702.931,458873.4121,453570.8453,450225.6304,450865.9314,454162.2475,452011.0622,447857.5468,444433.4346,441675.6947,440454.0192,439247.6148,437780.2036,434746.6322,434923.4561,435240.2354,436712.2367,439371.3784,444568.8089,450052.9325,451375.6127,452528.2254,452978.3019,454525.8738,459272.0088,463089.9389,462404.186,463712.8391,465281.2716,465539.7676,464131.424,465032.6245,464365.4933,465674.0634,466616.2785,467133.3876,466469.62,465177.5257,460120.9728,453618.377,448110.0271,449430.0708,451527.1317,451872.1119,452329.2838,448721.2478,444264.7848,440454.9309,437032.1829,435209.3714,433835.6847,432391.5789,431493.5373,429559.9591,429353.7498,428904.1563,427496.3545,427498.4748,427021.1787,427111.5189,426824.5566,426542.806,425408.0337,425032.9252,424573.8988,424105.9014,423372.4011,422302.849,290056.718
REO,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1141086.445,1148739.341,1017371.396,893009.1039,780274.939,694507.1817,648129.9902,612242.8788,557862.5029,529419.7013,529738.9267,516203.1868,477031.5991,447657.9654,426561.164,409252.1198,412589.1346,433920.6951,418372.8089,396517.001,388882.522,386737.2245,377937.8347,383691.3464,397899.4247,394770.1466,385614.2177,373632.0409,363605.4387,365687.1987,369305.4882,378326.9071,376410.9385,376154.4502,375626.2468,367441.4454,373868.5377,367797.0504,367585.9362,367703.9833,365129.6687,354946.6404,343527.6742,356143.6607,365198.8968,356056.9591,347824.3779,355035.7143,348085.3578,356485.6388,355331.7823,348399.844,339586.9421,336492.2939,338988.8746,342905.9061,348202.0416,352419.8146,345006.6376,329934.3398,340867.7505,349605.2872,357653.8676,354959.1536,339264.1239,328286.3197,325766.4937,364196.1369,385466.5596,375086.3096,355908.4309,344786.5289,348598.3399,370062.9758,376367.5407,363157.9827,351602.2492,361207.7238,360553.9252,358316.7221,377745.236,373129.2064,362411.3237,362554.4392,362496.0252,356058.1768,345134.7545,367207.3693,374280.5956,375521.9965,375663.6282,363002.4789,349613.7034,361641.6201,372427.6719,349833.271,353963.9231,357867.3387,345895.2694,338844.482,345569.2453,347167.2672,360612.0438,361989.845,352171.4255,339185.9488,337237.2457,357714.4002,347839.233,339236.4019,329089.9143,321551.9137,328574.5936,342633.6894,332180.669,333125.567,337320.8031,326570.6794,312810.7878,314904.9472,325453.8298,322210.579
DEL,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63987.15608,63846.70552,63979.67534,63897.02484,63584.07256,63083.58508,63123.442,63254.28824,63293.48906,63281.66976,62968.84119,63082.30342,62206.55313,61462.90723,61011.57709,60971.79035,61065.80947,61023.30195,60760.38054,60624.2092,60608.48536,60392.8215,61164.72325,61021.46532,60629.15351,60244.58801,60095.59731,59946.48675,60785.75493,60485.88551,60151.37661,59894.54804,59574.69511,59450.58161,59289.05901,59092.72418,59635.77912,59505.10368,59347.00202,59029.01471,58759.01054,58625.43615,59433.11382,59831.00594,59638.24466,60187.23219,60033.62472,60246.72984,59869.2771,60131.62819,59755.65502,59986.33813,59660.93336,59843.26182,59091.03859,58208.3677,57853.24227,58077.27529,58669.86924,58127.77948,57654.24383,57224.6757,57021.76864,56936.33025,56725.83015,56597.36689,56291.28536,56410.17504,56604.27689,56691.05308,56792.36714,57035.5417,57332.01576,57481.95284,57531.70005,57539.73162,57652.28251,58342.16499,58314.10512,58607.55329,58968.93702,59274.11854,59352.77349,59313.93212,59650.96003,59602.11391,59045.34968,59499.24981,59253.37289,59289.21994,59153.62137,58540.11617,57927.1378,57402.43348,57752.04385,57670.82073,57989.01649,58086.83604,57493.28917,57030.12222,56443.78977,56008.63351,55790.27367,55896.16981,55918.75677,55751.2164,55401.19819,55183.7234,54858.57241,54894.63355,54828.54657,54558.93361,54357.91649,54533.23774,54289.4228,54209.22645,54189.93649,53794.76776,53683.7251,53443.023,53083.42449,58004.82108
DEL1,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63987.15608,63846.70552,63979.67534,63897.02484,63584.07256,63083.58508,63123.442,63254.28824,63293.48906,63281.66976,62968.84119,63082.30342,62206.55313,61462.90723,61011.57709,60971.79035,61065.80947,61023.30195,60760.38054,60624.2092,60608.48536,60392.8215,61164.72325,61021.46532,60629.15351,60244.58801,60095.59731,59946.48675,60785.75493,60485.88551,60151.37661,59894.54804,59574.69511,59450.58161,59289.05901,59092.72418,59635.77912,59505.10368,59347.00202,59029.01471,58759.01054,58625.43615,59433.11382,59831.00594,59638.24466,60187.23219,60033.62472,60246.72984,59869.2771,60131.62819,59755.65502,59986.33813,59660.93336,59843.26182,59091.03859,58208.3677,57853.24227,58077.27529,58669.86924,58127.77948,57654.24383,57224.6757,57021.76864,56936.33025,56725.83015,56597.36689,56291.28536,56410.17504,56604.27689,56691.05308,56792.36714,57035.5417,57332.01576,57481.95284,57531.70005,57539.73162,57652.28251,58342.16499,58314.10512,58607.55329,58968.93702,59274.11854,59352.77349,59313.93212,59650.96003,59602.11391,59045.34968,59499.24981,59253.37289,59289.21994,59153.62137,58540.11617,57927.1378,57402.43348,57752.04385,57670.82073,57989.01649,58086.83604,57493.28917,57030.12222,56443.78977,56008.63351,55790.27367,55896.16981,55918.75677,55751.2164,55401.19819,55183.7234,54858.57241,54894.63355,54828.54657,54558.93361,54357.91649,54533.23774,54289.4228,54209.22645,54189.93649,53794.76776,53683.7251,53443.023,53083.42449,58004.82108
DEL2,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63987.15608,63846.70552,63979.67534,63897.02484,63584.07256,63083.58508,63123.442,63254.28824,63293.48906,63281.66976,62968.84119,63082.30342,62206.55313,61462.90723,61011.57709,60971.79035,61065.80947,61023.30195,60760.38054,60624.2092,60608.48536,60392.8215,61164.72325,61021.46532,60629.15351,60244.58801,60095.59731,59946.48675,60785.75493,60485.88551,60151.37661,59894.54804,59574.69511,59450.58161,59289.05901,59092.72418,59635.77912,59505.10368,59347.00202,59029.01471,58759.01054,58625.43615,59433.11382,59831.00594,59638.24466,60187.23219,60033.62472,60246.72984,59869.2771,60131.62819,59755.65502,59986.33813,59660.93336,59843.26182,59091.03859,58208.3677,57853.24227,58077.27529,58669.86924,58127.77948,57654.24383,57224.6757,57021.76864,56936.33025,56725.83015,56597.36689,56291.28536,56410.17504,56604.27689,56691.05308,56792.36714,57035.5417,57332.01576,57481.95284,57531.70005,57539.73162,57652.28251,58342.16499,58314.10512,58607.55329,58968.93702,59274.11854,59352.77349,59313.93212,59650.96003,59602.11391,59045.34968,59499.24981,59253.37289,59289.21994,59153.62137,58540.11617,57927.1378,57402.43348,57752.04385,57670.82073,57989.01649,58086.83604,57493.28917,57030.12222,56443.78977,56008.63351,55790.27367,55896.16981,55918.75677,55751.2164,55401.19819,55183.7234,54858.57241,54894.63355,54828.54657,54558.93361,54357.91649,54533.23774,54289.4228,54209.22645,54189.93649,53794.76776,53683.7251,53443.023,53083.42449,58004.82108
DEL3,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63987.15608,63846.70552,63979.67534,63897.02484,63584.07256,63083.58508,63123.442,63254.28824,63293.48906,63281.66976,62968.84119,63082.30342,62206.55313,61462.90723,61011.57709,60971.79035,61065.80947,61023.30195,60760.38054,60624.2092,60608.48536,60392.8215,61164.72325,61021.46532,60629.15351,60244.58801,60095.59731,59946.48675,60785.75493,60485.88551,60151.37661,59894.54804,59574.69511,59450.58161,59289.05901,59092.72418,59635.77912,59505.10368,59347.00202,59029.01471,58759.01054,58625.43615,59433.11382,59831.00594,59638.24466,60187.23219,60033.62472,60246.72984,59869.2771,60131.62819,59755.65502,59986.33813,59660.93336,59843.26182,59091.03859,58208.3677,57853.24227,58077.27529,58669.86924,58127.77948,57654.24383,57224.6757,57021.76864,56936.33025,56725.83015,56597.36689,56291.28536,56410.17504,56604.27689,56691.05308,56792.36714,57035.5417,57332.01576,57481.95284,57531.70005,57539.73162,57652.28251,58342.16499,58314.10512,58607.55329,58968.93702,59274.11854,59352.77349,59313.93212,59650.96003,59602.11391,59045.34968,59499.24981,59253.37289,59289.21994,59153.62137,58540.11617,57927.1378,57402.43348,57752.04385,57670.82073,57989.01649,58086.83604,57493.28917,57030.12222,56443.78977,56008.63351,55790.27367,55896.16981,55918.75677,55751.2164,55401.19819,55183.7234,54858.57241,54894.63355,54828.54657,54558.93361,54357.91649,54533.23774,54289.4228,54209.22645,54189.93649,53794.76776,53683.7251,53443.023,53083.42449,58004.82108
DEL4,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63987.15608,63846.70552,63979.67534,63897.02484,63584.07256,63083.58508,63123.442,63254.28824,63293.48906,63281.66976,62968.84119,63082.30342,62206.55313,61462.90723,61011.57709,60971.79035,61065.80947,61023.30195,60760.38054,60624.2092,60608.48536,60392.8215,61164.72325,61021.46532,60629.15351,60244.58801,60095.59731,59946.48675,60785.75493,60485.88551,60151.37661,59894.54804,59574.69511,59450.58161,59289.05901,59092.72418,59635.77912,59505.10368,59347.00202,59029.01471,58759.01054,58625.43615,59433.11382,59831.00594,59638.24466,60187.23219,60033.62472,60246.72984,59869.2771,60131.62819,59755.65502,59986.33813,59660.93336,59843.26182,59091.03859,58208.3677,57853.24227,58077.27529,58669.86924,58127.77948,57654.24383,57224.6757,57021.76864,56936.33025,56725.83015,56597.36689,56291.28536,56410.17504,56604.27689,56691.05308,56792.36714,57035.5417,57332.01576,57481.95284,57531.70005,57539.73162,57652.28251,58342.16499,58314.10512,58607.55329,58968.93702,59274.11854,59352.77349,59313.93212,59650.96003,59602.11391,59045.34968,59499.24981,59253.37289,59289.21994,59153.62137,58540.11617,57927.1378,57402.43348,57752.04385,57670.82073,57989.01649,58086.83604,57493.28917,57030.12222,56443.78977,56008.63351,55790.27367,55896.16981,55918.75677,55751.2164,55401.19819,55183.7234,54858.57241,54894.63355,54828.54657,54558.93361,54357.91649,54533.23774,54289.4228,54209.22645,54189.93649,53794.76776,53683.7251,53443.023,53083.42449,58004.82108
FLA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89048.07841,89105.52776,89332.56184,89440.75936,89452.45581,89264.01671,89180.69757,89280.44864,89333.16,89085.50064,88886.63848,88820.98455,88243.07112,87518.96166,87314.17412,87262.15788,87082.11558,87076.96774,86835.91719,86640.80635,86616.83361,86515.82113,86694.98456,86495.04498,86389.06737,86372.1827,86475.78964,86405.06269,86864.53528,86919.8461,86280.90226,85330.28454,84242.29651,83516.95999,83210.53293,83289.46594,83873.40349,84234.37126,84365.8229,84476.20842,84778.69325,85027.49149,85540.0197,84974.142,84523.6142,84491.20722,84414.81144,84570.8804,84663.78767,85489.83917,85892.17782,86421.08714,86524.62993,86719.98952,86134.61707,85512.58459,85286.01669,85525.36323,85901.67783,85570.63453,85010.13231,84662.19359,84206.70158,84014.11386,83930.14058,83784.81399,83084.28383,83024.29818,82953.18053,82897.7371,82817.05501,83099.89289,83605.97767,83445.30586,83355.48161,83244.14535,83193.22353,83582.67665,83905.94292,83900.92807,84490.77735,84856.74694,84922.74446,84718.81792,84816.02194,84777.86667,84902.57083,85161.55664,85323.35779,85263.99381,85181.2377,84662.38219,84046.95514,83582.23409,84062.68069,84437.7598,84406.98747,84458.82132,83997.24629,83294.24266,82685.52352,82257.2612,82189.1901,82193.09985,82015.76928,81862.2518,81485.2502,81520.94524,81547.77678,81363.90001,81295.68031,81309.06277,81211.93274,81049.94416,80883.37136,80619.75026,80672.57762,80722.25422,80649.42485,80479.13554,80277.2828,72240.48891
FLA1,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89048.07841,89105.52776,89332.56184,89440.75936,89452.45581,89264.01671,89180.69757,89280.44864,89333.16,89085.50064,88886.63848,88820.98455,88243.07112,87518.96166,87314.17412,87262.15788,87082.11558,87076.96774,86835.91719,86640.80635,86616.83361,86515.82113,86694.98456,86495.04498,86389.06737,86372.1827,86475.78964,86405.06269,86864.53528,86919.8461,86280.90226,85330.28454,84242.29651,83516.95999,83210.53293,83289.46594,83873.40349,84234.37126,84365.8229,84476.20842,84778.69325,85027.49149,85540.0197,84974.142,84523.6142,84491.20722,84414.81144,84570.8804,84663.78767,85489.83917,85892.17782,86421.08714,86524.62993,86719.98952,86134.61707,85512.58459,85286.01669,85525.36323,85901.67783,85570.63453,85010.13231,84662.19359,84206.70158,84014.11386,83930.14058,83784.81399,83084.28383,83024.29818,82953.18053,82897.7371,82817.05501,83099.89289,83605.97767,83445.30586,83355.48161,83244.14535,83193.22353,83582.67665,83905.94292,83900.92807,84490.77735,84856.74694,84922.74446,84718.81792,84816.02194,84777.86667,84902.57083,85161.55664,85323.35779,85263.99381,85181.2377,84662.38219,84046.95514,83582.23409,84062.68069,84437.7598,84406.98747,84458.82132,83997.24629,83294.24266,82685.52352,82257.2612,82189.1901,82193.09985,82015.76928,81862.2518,81485.2502,81520.94524,81547.77678,81363.90001,81295.68031,81309.06277,81211.93274,81049.94416,80883.37136,80619.75026,80672.57762,80722.25422,80649.42485,80479.13554,80277.2828,72240.48891
