Binomial,ID,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102
SHO,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,535785.6937,548565.6042,558896.8512,567602.237,575815.8213,583000.3999,588930.3654,594450.8322,600266.5649,603955.5964,605852.5894,606800.6776,608900.7435,609373.3252,607879.0876,609252.0143,610433.9713,612012.8064,611742.2674,611574.107,612076.1266,613057.7597,613401.694,615378.444,615955.2028,618759.8423,618535.0347,620832.9485,623077.9247,621911.5051,620592.5571,621666.759,621538.5812,622156.122,620203.7306,620158.9374,618879.0589,619314.7757,620372.1116,618078.8631,615297.3811,613655.778,611482.0017,610363.4705,608898.5852,608089.8829,607362.4125,608711.3566,609692.6225,607813.7909,606983.9875,606242.3739,605204.2609,604656.7126,603692.6235,602863.2412,602247.9881,603222.2402,601852.0856,602450.2541,602692.718,605077.6141,602309.0773,601982.6047,599673.9172,600026.7566,593832.0346,595680.3414,598270.5157,605040.9333,608324.8421,610353.3026,610295.6618,613520.1861,615854.6609,618979.2524,618439.9601,619591.335,618567.9335,619872.0385,620978.9641,620335.5212,618556.2508,618865.0188,620175.8232,621455.028,621679.5756,622717.0074,623677.4828,626723.6384,629268.8246,630490.5144,629115.7854,629665.6714,628569.2723,629190.1206,629172.2559,630176.2218,632808.5578,634140.9347,632713.8242,634907.3389,634855.42,634257.0574,633520.9981,633435.5213,632895.6317,634064.48,634159.3844,632950.278,632017.2053,631391.9822,629348.165,631177.2329,629793.3602,630557.7755,630074.994,630804.2404,629215.5277,628959.2198,629408.2885,621711.2538
SHO1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,535785.6937,548565.6042,558896.8512,567602.237,575815.8213,583000.3999,588930.3654,594450.8322,600266.5649,603955.5964,605852.5894,606800.6776,608900.7435,609373.3252,607879.0876,609252.0143,610433.9713,612012.8064,611742.2674,611574.107,612076.1266,613057.7597,613401.694,615378.444,615955.2028,618759.8423,618535.0347,620832.9485,623077.9247,621911.5051,620592.5571,621666.759,621538.5812,622156.122,620203.7306,620158.9374,618879.0589,619314.7757,620372.1116,618078.8631,615297.3811,613655.778,611482.0017,610363.4705,608898.5852,608089.8829,607362.4125,608711.3566,609692.6225,607813.7909,606983.9875,606242.3739,605204.2609,604656.7126,603692.6235,602863.2412,602247.9881,603222.2402,601852.0856,602450.2541,602692.718,605077.6141,602309.0773,601982.6047,599673.9172,600026.7566,593832.0346,595680.3414,598270.5157,605040.9333,608324.8421,610353.3026,610295.6618,613520.1861,615854.6609,618979.2524,618439.9601,619591.335,618567.9335,619872.0385,620978.9641,620335.5212,618556.2508,618865.0188,620175.8232,621455.028,621679.5756,622717.0074,623677.4828,626723.6384,629268.8246,630490.5144,629115.7854,629665.6714,628569.2723,629190.1206,629172.2559,630176.2218,632808.5578,634140.9347,632713.8242,634907.3389,634855.42,634257.0574,633520.9981,633435.5213,632895.6317,634064.48,634159.3844,632950.278,632017.2053,631391.9822,629348.165,631177.2329,629793.3602,630557.7755,630074.994,630804.2404,629215.5277,628959.2198,629408.2885,621711.2538
SHO2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,535785.6937,548565.6042,558896.8512,567602.237,575815.8213,583000.3999,588930.3654,594450.8322,600266.5649,603955.5964,605852.5894,606800.6776,608900.7435,609373.3252,607879.0876,609252.0143,610433.9713,612012.8064,611742.2674,611574.107,612076.1266,613057.7597,613401.694,615378.444,615955.2028,618759.8423,618535.0347,620832.9485,623077.9247,621911.5051,620592.5571,621666.759,621538.5812,622156.122,620203.7306,620158.9374,618879.0589,619314.7757,620372.1116,618078.8631,615297.3811,613655.778,611482.0017,610363.4705,608898.5852,608089.8829,607362.4125,608711.3566,609692.6225,607813.7909,606983.9875,606242.3739,605204.2609,604656.7126,603692.6235,602863.2412,602247.9881,603222.2402,601852.0856,602450.2541,602692.718,605077.6141,602309.0773,601982.6047,599673.9172,600026.7566,593832.0346,595680.3414,598270.5157,605040.9333,608324.8421,610353.3026,610295.6618,613520.1861,615854.6609,618979.2524,618439.9601,619591.335,618567.9335,619872.0385,620978.9641,620335.5212,618556.2508,618865.0188,620175.8232,621455.028,621679.5756,622717.0074,623677.4828,626723.6384,629268.8246,630490.5144,629115.7854,629665.6714,628569.2723,629190.1206,629172.2559,630176.2218,632808.5578,634140.9347,632713.8242,634907.3389,634855.42,634257.0574,633520.9981,633435.5213,632895.6317,634064.48,634159.3844,632950.278,632017.2053,631391.9822,629348.165,631177.2329,629793.3602,630557.7755,630074.994,630804.2404,629215.5277,628959.2198,629408.2885,621711.2538
DEO,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1502834.759,1505780.868,1531983.619,1531689.511,1521246.383,1555483.803,1564918.035,1540745.219,1541296.435,1534059.71,1537028.83,1541507.076,1530649.457,1526091.259,1510957.875,1490433.553,1488761.485,1490749.945,1499874.112,1500647.551,1497749.278,1489693.746,1482737.432,1482415.549,1501782.621,1510340.363,1497656.991,1486103.924,1490081.85,1485986.72,1471167.211,1462073.242,1480040.817,1494079.526,1499503.006,1506213.297,1497125.771,1471743.116,1453623.555,1455229.272,1451754.018,1442320.654,1426270.926,1427507.018,1405872.578,1405085.624,1406905.222,1421382.68,1412941.911,1412768.705,1411995.449,1401741.955,1388000.459,1388321.867,1406948.933,1407863.709,1400418.013,1385138.928,1388177.209,1382893.882,1392166.25,1408538.671,1395114.931,1387499.228,1388770.667,1374749.859,1402538.598,1429509.069,1418099.888,1405592.569,1433684.8,1436185.985,1417979.638,1426875.058,1438217.481,1444463.043,1435984.925,1433058.655,1430653.326,1433135.437,1439364.373,1452758.919,1456564.699,1458209.849,1456472.618,1451052.298,1443088.168,1449542.391,1461331.502,1486514.831,1485576.172,1467106.514,1452066.502,1451603.529,1459939.89,1449583.111,1439735.058,1414359.111,1406922.984,1405543.136,1416625.822,1425448.863,1422828.058,1421028.336,1404808.072,1389831.816,1393348.803,1402389.107,1401264.751,1389140.071,1376068.127,1355895.789,1359280.755,1367725.671,1371842.255,1362921.387,1359475.591,1350033.894,1343179.435,1354379.472,1341344.904,1464242.654
DEO1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1502834.759,1505780.868,1531983.619,1531689.511,1521246.383,1555483.803,1564918.035,1540745.219,1541296.435,1534059.71,1537028.83,1541507.076,1530649.457,1526091.259,1510957.875,1490433.553,1488761.485,1490749.945,1499874.112,1500647.551,1497749.278,1489693.746,1482737.432,1482415.549,1501782.621,1510340.363,1497656.991,1486103.924,1490081.85,1485986.72,1471167.211,1462073.242,1480040.817,1494079.526,1499503.006,1506213.297,1497125.771,1471743.116,1453623.555,1455229.272,1451754.018,1442320.654,1426270.926,1427507.018,1405872.578,1405085.624,1406905.222,1421382.68,1412941.911,1412768.705,1411995.449,1401741.955,1388000.459,1388321.867,1406948.933,1407863.709,1400418.013,1385138.928,1388177.209,1382893.882,1392166.25,1408538.671,1395114.931,1387499.228,1388770.667,1374749.859,1402538.598,1429509.069,1418099.888,1405592.569,1433684.8,1436185.985,1417979.638,1426875.058,1438217.481,1444463.043,1435984.925,1433058.655,1430653.326,1433135.437,1439364.373,1452758.919,1456564.699,1458209.849,1456472.618,1451052.298,1443088.168,1449542.391,1461331.502,1486514.831,1485576.172,1467106.514,1452066.502,1451603.529,1459939.89,1449583.111,1439735.058,1414359.111,1406922.984,1405543.136,1416625.822,1425448.863,1422828.058,1421028.336,1404808.072,1389831.816,1393348.803,1402389.107,1401264.751,1389140.071,1376068.127,1355895.789,1359280.755,1367725.671,1371842.255,1362921.387,1359475.591,1350033.894,1343179.435,1354379.472,1341344.904,1464242.654
PEL,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88245.91558,90040.61743,89328.51643,89904.24993,93688.65535,93883.15365,93538.59161,91863.9945,90307.97951,88886.20154,91190.75686,90394.38742,90320.45657,89622.74591,91104.29982,90368.59028,88611.88222,89057.04909,89483.76879,89054.83702,88979.92101,88278.1553,87538.80446,88975.04187,88539.57918,90501.17507,89743.57446,87995.06197,87531.22944,87190.31099,86747.9987,88052.51109,87814.50326,87734.72195,87707.93515,87601.7501,89768.82791,90545.33762,89781.72043,90389.01369,89440.66758,89645.96912,88623.84054,88674.70551,88413.86571,89852.68023,89207.66069,89665.86934,88992.65482,89089.29151,88103.94404,88398.08926,87068.1065,84194.22008,84560.87423,85467.41946,87457.55509,86612.6517,84774.30789,84490.14993,83753.37217,84288.27443,83480.6891,83899.57362,83283.22845,83047.0522,79390.80207,82052.47533,83922.58805,86230.66331,88063.85439,89672.86395,90648.38146,89966.68981,89189.90443,90327.57902,89258.52617,90379.94102,88898.27798,87868.39612,86747.1706,86514.36147,86364.684,86397.72609,88094.71633,88389.67934,87318.95573,86775.89447,86711.54277,86558.57,88622.23132,88870.33578,87439.40823,85682.34092,85259.09987,85085.11837,87715.26263,86645.52502,84981.76538,85104.27044,84630.79182,84420.87957,84550.72863,83242.30141,83868.08922,83260.27565,82878.67136,82621.33483,82581.83073,82158.36635,81854.22627,81399.11423,82345.00541,82664.89302,82582.41442,82176.26009,81790.85595,81345.4745,80976.49025,80697.47602,80808.92007,86477.91468
PES,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,441592.6713,447062.7313,452189.9019,455789.2569,459534.4598,462783.0571,465222.2702,466313.5636,467879.2244,468676.0486,469192.685,470221.4268,471571.8339,472369.4518,474853.0032,475304.6997,475547.6916,476340.7676,476621.7765,476630.4587,476590.4577,475959.9221,474767.3445,473812.2335,473198.6499,475205.2975,474925.5173,473104.7717,471804.659,471687.269,469963.0698,470410.2125,468746.3782,467289.7712,466515.8012,467184.6406,471136.9032,474730.0168,475671.5313,477903.9206,477053.0149,477704.4595,475617.7282,475541.9171,473290.3284,474099.1753,472831.998,473671.9577,472345.3076,472905.2467,470750.9154,470990.0561,466647.5965,461134.6175,457258.1279,457551.8943,459644.2032,456806.6723,453208.9004,450035.2327,447626.1618,446309.7982,445691.7029,444533.7031,444053.4988,442897.2676,440230.2454,439620.9604,439945.2033,440889.4168,443705.2509,447116.7578,450402.5899,452429.7714,454796.3825,455526.8095,458076.7518,462971.2821,467414.5581,466640.2557,463010.0065,461212.7137,458215.411,458666.1547,460065.2248,459431.7023,455860.1788,453304.7915,452273.7578,453701.2721,458849.5236,461225.7465,457175.3104,453606.2832,451149.0267,451203.6979,455042.8423,453411.673,450898.0944,448413.9968,446563.66,445571.4012,444475.6762,442922.8232,440804.1101,437791.8556,436030.7877,434101.296,433995.5977,433993.9199,433608.4696,433492.0548,432931.7737,433551.7465,433716.0193,432722.1336,432285.5542,431224.0737,429918.2001,428952.4325,428077.522,293733.9312
PES1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,441592.6713,447062.7313,452189.9019,455789.2569,459534.4598,462783.0571,465222.2702,466313.5636,467879.2244,468676.0486,469192.685,470221.4268,471571.8339,472369.4518,474853.0032,475304.6997,475547.6916,476340.7676,476621.7765,476630.4587,476590.4577,475959.9221,474767.3445,473812.2335,473198.6499,475205.2975,474925.5173,473104.7717,471804.659,471687.269,469963.0698,470410.2125,468746.3782,467289.7712,466515.8012,467184.6406,471136.9032,474730.0168,475671.5313,477903.9206,477053.0149,477704.4595,475617.7282,475541.9171,473290.3284,474099.1753,472831.998,473671.9577,472345.3076,472905.2467,470750.9154,470990.0561,466647.5965,461134.6175,457258.1279,457551.8943,459644.2032,456806.6723,453208.9004,450035.2327,447626.1618,446309.7982,445691.7029,444533.7031,444053.4988,442897.2676,440230.2454,439620.9604,439945.2033,440889.4168,443705.2509,447116.7578,450402.5899,452429.7714,454796.3825,455526.8095,458076.7518,462971.2821,467414.5581,466640.2557,463010.0065,461212.7137,458215.411,458666.1547,460065.2248,459431.7023,455860.1788,453304.7915,452273.7578,453701.2721,458849.5236,461225.7465,457175.3104,453606.2832,451149.0267,451203.6979,455042.8423,453411.673,450898.0944,448413.9968,446563.66,445571.4012,444475.6762,442922.8232,440804.1101,437791.8556,436030.7877,434101.296,433995.5977,433993.9199,433608.4696,433492.0548,432931.7737,433551.7465,433716.0193,432722.1336,432285.5542,431224.0737,429918.2001,428952.4325,428077.522,293733.9312
REO,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1128029.188,1192723.516,1030854.328,855754.7931,751947.964,676261.6347,610557.4139,555585.0767,505191.4313,492725.7218,479317.6071,444187.9485,419619.785,400187.0638,373013.6567,377160.6217,380830.1758,378457.7919,360325.0969,352771.8298,354313.4838,343847.8394,334953.4841,335827.8168,338824.057,339904.174,330105.0438,324838.2706,335050.217,336196.8608,320770.8914,317654.7607,324008.2606,326076.1621,322811.5059,323920.1314,319456.1043,311142.2759,307839.0476,315448.8419,311631.397,306285.1613,316673.7043,319406.9907,308597.1573,301839.3128,301537.2216,311989.2102,312538.7222,315467.0358,308031.7511,304835.3479,293865.9226,293590.4228,299708.2424,304398.0146,308699.9639,308255.1858,292560.9147,281740.7807,303738.8833,316451.3365,307719.8691,305462.2265,296997.5237,288786.0139,310514.9696,318538.8217,308487.216,310196.5023,317180.5477,304282.8014,314790.951,331206.1048,325549.6413,315557.3001,295775.8271,312467.1151,329365.0339,326099.1991,328686.7579,316401.8571,300060.0196,303153.2751,321563.3345,321469.5694,313543.6901,311984.2161,309653.9501,310160.1508,317478.815,317823.8589,313244.9721,323670.681,313988.4354,305400.6617,300646.7825,291559.6157,299650.7215,301673.5085,309885.5552,305896.0876,301140.7185,300248.3066,298119.9412,299685.438,311700.8725,310430.4043,301196.0359,290201.2973,288937.478,290975.9005,303093.3902,315103.2315,296660.5298,285753.5453,293478.4179,298332.5847,296538.3836,298157.2266,286513.1958,285847.764
DEL,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62522.35468,63192.67067,62482.98627,61478.06718,62240.50818,62140.81163,61590.97241,61277.62069,61069.12638,60630.25969,59950.2422,59282.31583,59549.23996,59475.26995,60332.79952,60483.52637,60387.40609,59985.85689,59136.3706,58732.62151,59309.90589,59388.30137,59535.35681,59652.66512,59439.99388,59530.41583,58974.84272,59128.81682,58843.9923,59036.64117,59014.72908,59185.02551,58901.59709,57972.9793,57768.97433,58221.43765,59303.38261,60074.53877,60163.59197,60418.37231,59340.46678,59470.6775,59694.14849,59988.21717,59903.58143,60304.28617,59935.78349,59270.00368,58705.52096,58861.10532,58963.91904,59419.588,58723.91996,58138.65946,56939.50862,56983.64595,57974.09281,57734.79758,57181.6914,56934.54062,56640.6291,55293.33216,55406.33897,55673.60961,55598.9842,55781.88522,55678.62353,55037.89481,55434.33308,56016.26985,55938.86182,56131.90918,56560.27298,56726.00074,56146.98957,55980.40793,56498.16186,57519.65468,57501.65087,57675.05196,57296.34322,56302.31014,55899.02405,56377.25644,57438.07278,57300.20176,57114.47642,56922.00439,55807.84244,55697.89526,56775.3169,57350.34488,57104.53517,56671.90622,55468.89057,55461.37145,56693.98987,56463.87316,56113.18079,55553.34675,55472.29656,54374.15066,54395.0808,54470.5926,54632.8475,54681.93,54627.99205,53291.0564,53076.80838,53501.11092,53687.92166,53655.70928,53575.82784,53028.97877,52418.25428,52942.87252,53080.76521,52954.29201,52803.7187,51732.21264,51859.04449,56866.21911
DEL1,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62522.35468,63192.67067,62482.98627,61478.06718,62240.50818,62140.81163,61590.97241,61277.62069,61069.12638,60630.25969,59950.2422,59282.31583,59549.23996,59475.26995,60332.79952,60483.52637,60387.40609,59985.85689,59136.3706,58732.62151,59309.90589,59388.30137,59535.35681,59652.66512,59439.99388,59530.41583,58974.84272,59128.81682,58843.9923,59036.64117,59014.72908,59185.02551,58901.59709,57972.9793,57768.97433,58221.43765,59303.38261,60074.53877,60163.59197,60418.37231,59340.46678,59470.6775,59694.14849,59988.21717,59903.58143,60304.28617,59935.78349,59270.00368,58705.52096,58861.10532,58963.91904,59419.588,58723.91996,58138.65946,56939.50862,56983.64595,57974.09281,57734.79758,57181.6914,56934.54062,56640.6291,55293.33216,55406.33897,55673.60961,55598.9842,55781.88522,55678.62353,55037.89481,55434.33308,56016.26985,55938.86182,56131.90918,56560.27298,56726.00074,56146.98957,55980.40793,56498.16186,57519.65468,57501.65087,57675.05196,57296.34322,56302.31014,55899.02405,56377.25644,57438.07278,57300.20176,57114.47642,56922.00439,55807.84244,55697.89526,56775.3169,57350.34488,57104.53517,56671.90622,55468.89057,55461.37145,56693.98987,56463.87316,56113.18079,55553.34675,55472.29656,54374.15066,54395.0808,54470.5926,54632.8475,54681.93,54627.99205,53291.0564,53076.80838,53501.11092,53687.92166,53655.70928,53575.82784,53028.97877,52418.25428,52942.87252,53080.76521,52954.29201,52803.7187,51732.21264,51859.04449,56866.21911
DEL2,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62522.35468,63192.67067,62482.98627,61478.06718,62240.50818,62140.81163,61590.97241,61277.62069,61069.12638,60630.25969,59950.2422,59282.31583,59549.23996,59475.26995,60332.79952,60483.52637,60387.40609,59985.85689,59136.3706,58732.62151,59309.90589,59388.30137,59535.35681,59652.66512,59439.99388,59530.41583,58974.84272,59128.81682,58843.9923,59036.64117,59014.72908,59185.02551,58901.59709,57972.9793,57768.97433,58221.43765,59303.38261,60074.53877,60163.59197,60418.37231,59340.46678,59470.6775,59694.14849,59988.21717,59903.58143,60304.28617,59935.78349,59270.00368,58705.52096,58861.10532,58963.91904,59419.588,58723.91996,58138.65946,56939.50862,56983.64595,57974.09281,57734.79758,57181.6914,56934.54062,56640.6291,55293.33216,55406.33897,55673.60961,55598.9842,55781.88522,55678.62353,55037.89481,55434.33308,56016.26985,55938.86182,56131.90918,56560.27298,56726.00074,56146.98957,55980.40793,56498.16186,57519.65468,57501.65087,57675.05196,57296.34322,56302.31014,55899.02405,56377.25644,57438.07278,57300.20176,57114.47642,56922.00439,55807.84244,55697.89526,56775.3169,57350.34488,57104.53517,56671.90622,55468.89057,55461.37145,56693.98987,56463.87316,56113.18079,55553.34675,55472.29656,54374.15066,54395.0808,54470.5926,54632.8475,54681.93,54627.99205,53291.0564,53076.80838,53501.11092,53687.92166,53655.70928,53575.82784,53028.97877,52418.25428,52942.87252,53080.76521,52954.29201,52803.7187,51732.21264,51859.04449,56866.21911
DEL3,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62522.35468,63192.67067,62482.98627,61478.06718,62240.50818,62140.81163,61590.97241,61277.62069,61069.12638,60630.25969,59950.2422,59282.31583,59549.23996,59475.26995,60332.79952,60483.52637,60387.40609,59985.85689,59136.3706,58732.62151,59309.90589,59388.30137,59535.35681,59652.66512,59439.99388,59530.41583,58974.84272,59128.81682,58843.9923,59036.64117,59014.72908,59185.02551,58901.59709,57972.9793,57768.97433,58221.43765,59303.38261,60074.53877,60163.59197,60418.37231,59340.46678,59470.6775,59694.14849,59988.21717,59903.58143,60304.28617,59935.78349,59270.00368,58705.52096,58861.10532,58963.91904,59419.588,58723.91996,58138.65946,56939.50862,56983.64595,57974.09281,57734.79758,57181.6914,56934.54062,56640.6291,55293.33216,55406.33897,55673.60961,55598.9842,55781.88522,55678.62353,55037.89481,55434.33308,56016.26985,55938.86182,56131.90918,56560.27298,56726.00074,56146.98957,55980.40793,56498.16186,57519.65468,57501.65087,57675.05196,57296.34322,56302.31014,55899.02405,56377.25644,57438.07278,57300.20176,57114.47642,56922.00439,55807.84244,55697.89526,56775.3169,57350.34488,57104.53517,56671.90622,55468.89057,55461.37145,56693.98987,56463.87316,56113.18079,55553.34675,55472.29656,54374.15066,54395.0808,54470.5926,54632.8475,54681.93,54627.99205,53291.0564,53076.80838,53501.11092,53687.92166,53655.70928,53575.82784,53028.97877,52418.25428,52942.87252,53080.76521,52954.29201,52803.7187,51732.21264,51859.04449,56866.21911
DEL4,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62522.35468,63192.67067,62482.98627,61478.06718,62240.50818,62140.81163,61590.97241,61277.62069,61069.12638,60630.25969,59950.2422,59282.31583,59549.23996,59475.26995,60332.79952,60483.52637,60387.40609,59985.85689,59136.3706,58732.62151,59309.90589,59388.30137,59535.35681,59652.66512,59439.99388,59530.41583,58974.84272,59128.81682,58843.9923,59036.64117,59014.72908,59185.02551,58901.59709,57972.9793,57768.97433,58221.43765,59303.38261,60074.53877,60163.59197,60418.37231,59340.46678,59470.6775,59694.14849,59988.21717,59903.58143,60304.28617,59935.78349,59270.00368,58705.52096,58861.10532,58963.91904,59419.588,58723.91996,58138.65946,56939.50862,56983.64595,57974.09281,57734.79758,57181.6914,56934.54062,56640.6291,55293.33216,55406.33897,55673.60961,55598.9842,55781.88522,55678.62353,55037.89481,55434.33308,56016.26985,55938.86182,56131.90918,56560.27298,56726.00074,56146.98957,55980.40793,56498.16186,57519.65468,57501.65087,57675.05196,57296.34322,56302.31014,55899.02405,56377.25644,57438.07278,57300.20176,57114.47642,56922.00439,55807.84244,55697.89526,56775.3169,57350.34488,57104.53517,56671.90622,55468.89057,55461.37145,56693.98987,56463.87316,56113.18079,55553.34675,55472.29656,54374.15066,54395.0808,54470.5926,54632.8475,54681.93,54627.99205,53291.0564,53076.80838,53501.11092,53687.92166,53655.70928,53575.82784,53028.97877,52418.25428,52942.87252,53080.76521,52954.29201,52803.7187,51732.21264,51859.04449,56866.21911
FLA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88339.89656,88057.16507,88170.83136,88473.21065,88441.90735,87950.83389,87121.26271,85559.29116,83997.93698,82885.86737,82323.40927,81993.23328,82502.60392,83099.17547,84087.5403,84131.68126,84095.39037,84213.79711,83955.90586,84157.20267,84167.49108,84149.45864,84070.94389,84276.62642,84285.08201,84885.24192,85005.20442,84724.18233,84635.30956,85139.84395,85135.6749,85150.81291,84894.17363,84834.65906,84906.80603,85014.42165,85632.67985,86065.09755,86217.5927,86781.6182,86788.19659,86969.17952,86589.48149,86726.53613,86395.84251,86376.4307,86176.54923,86384.28799,86267.84699,86632.86819,86312.41306,86464.8108,85858.35168,85319.16662,84768.43473,84937.16876,85051.48609,84774.124,84313.61165,83955.42006,83591.9264,83337.94142,83409.43329,83156.62685,83130.84918,82713.63931,81920.1542,80485.91155,79495.09146,78738.78442,78344.24608,77983.47992,77899.86701,77544.09489,77640.28142,77444.13555,77674.01934,79225.41807,80808.04258,81485.0391,81843.15385,81956.07923,81760.08356,82018.03914,82412.61831,82599.17713,82273.6358,81895.52645,81859.71699,81881.83054,82599.10898,82969.42115,82660.1641,82488.15545,82360.56009,82578.89914,83002.79159,82773.34216,82404.74274,82218.02193,82054.71747,81941.28387,81831.00899,81839.42292,81626.17915,81120.13328,80814.57766,80592.48974,80614.28897,80716.16344,80577.53946,80453.82569,80167.21959,80204.60325,80223.49813,80124.18161,80102.14298,79978.04593,79789.40831,79671.62165,79641.74175,71724.85418
FLA1,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88339.89656,88057.16507,88170.83136,88473.21065,88441.90735,87950.83389,87121.26271,85559.29116,83997.93698,82885.86737,82323.40927,81993.23328,82502.60392,83099.17547,84087.5403,84131.68126,84095.39037,84213.79711,83955.90586,84157.20267,84167.49108,84149.45864,84070.94389,84276.62642,84285.08201,84885.24192,85005.20442,84724.18233,84635.30956,85139.84395,85135.6749,85150.81291,84894.17363,84834.65906,84906.80603,85014.42165,85632.67985,86065.09755,86217.5927,86781.6182,86788.19659,86969.17952,86589.48149,86726.53613,86395.84251,86376.4307,86176.54923,86384.28799,86267.84699,86632.86819,86312.41306,86464.8108,85858.35168,85319.16662,84768.43473,84937.16876,85051.48609,84774.124,84313.61165,83955.42006,83591.9264,83337.94142,83409.43329,83156.62685,83130.84918,82713.63931,81920.1542,80485.91155,79495.09146,78738.78442,78344.24608,77983.47992,77899.86701,77544.09489,77640.28142,77444.13555,77674.01934,79225.41807,80808.04258,81485.0391,81843.15385,81956.07923,81760.08356,82018.03914,82412.61831,82599.17713,82273.6358,81895.52645,81859.71699,81881.83054,82599.10898,82969.42115,82660.1641,82488.15545,82360.56009,82578.89914,83002.79159,82773.34216,82404.74274,82218.02193,82054.71747,81941.28387,81831.00899,81839.42292,81626.17915,81120.13328,80814.57766,80592.48974,80614.28897,80716.16344,80577.53946,80453.82569,80167.21959,80204.60325,80223.49813,80124.18161,80102.14298,79978.04593,79789.40831,79671.62165,79641.74175,71724.85418
