Year,KWH,SWH,HWH,MWH,FWH,BES,HAS,HOS,RIS,SBA,SBB,SHO,DEO,PEL,PES,REO,DEL,FLA,LRD,SSK,MES,GRH,MAC,HAD,SAI,RED,BWH,SSH,NCO,PCO,CAP,PWN,CEP,KCR,SCR,ZG,ZL,ZM,ZS,DF,PS,PL,BC,BD,BFF,SPO,COR,PB,BB,DR,DL,DC
2067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57258.6551,0,0,0,0,0,12034.0658,0,488180.3459,22853.18837,15865.59208,0,0,520064.6244,0,68837.94963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59560.88065,0,0,0,0,0,11994.58195,0,486808.8263,22967.59189,16517.91438,0,0,518862.8983,0,52738.16286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60585.41347,0,0,0,0,0,11990.44812,0,485128.8329,23073.33224,15256.38695,0,0,564162.0603,0,68613.54613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60675.47222,0,0,0,0,0,11924.11621,0,481125.8527,22951.99156,17528.89145,0,0,572073.7391,0,227282.8055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59736.80096,0,0,0,0,0,11912.20786,0,481308.8363,22913.14356,18631.63769,0,0,546067.9619,0,301382.1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59260.06888,0,0,0,0,0,11880.31535,0,486085.2197,22972.07075,18788.49775,0,0,556462.6843,0,128905.6071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56650.7243,0,0,0,0,0,11767.07415,0,485826.0426,22866.78658,18314.17514,0,0,559796.2405,0,66279.98673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56026.40315,0,0,0,0,0,11704.91774,0,480773.4,22852.00904,18718.91267,0,0,554235.9606,0,115863.6464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56647.08009,0,0,0,0,0,11677.85015,0,478825.4284,22907.89404,20704.85565,0,0,579205.4624,0,100733.2299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56244.74239,0,0,0,0,0,11628.34013,0,474490.9237,22901.1863,19520.6698,0,0,574956.0237,0,64499.83878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55947.47531,0,0,0,0,0,11605.50396,0,470514.6403,22801.97834,18492.48686,0,0,578594.3511,0,138132.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57198.84774,0,0,0,0,0,11585.59165,0,471426.0434,22783.65046,18134.81798,0,0,590283.0131,0,208516.5775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54429.31376,0,0,0,0,0,11497.13329,0,467861.0694,22882.89807,17455.3163,0,0,580473.7085,0,136906.9991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52876.10751,0,0,0,0,0,11365.46653,0,462930.5194,22887.12846,17660.28462,0,0,564461.4963,0,71358.82254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54270.61885,0,0,0,0,0,11373.92775,0,463209.1931,22990.80939,17032.81617,0,0,575068.4209,0,134982.0945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53566.78706,0,0,0,0,0,11420.74982,0,461544.5568,22990.83295,14722.62115,0,0,587640.0361,0,176258.1573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52160.01888,0,0,0,0,0,11406.81124,0,460589.5134,22935.34053,13516.45838,0,0,563697.6463,0,87968.95698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50153.73109,0,0,0,0,0,11320.60339,0,458198.8563,22987.92573,13920.08709,0,0,550928.4106,0,2440072.329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49307.72467,0,0,0,0,0,11249.30501,0,454534.9951,23011.47407,14825.70247,0,0,533696.873,0,2104488.456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49361.90137,0,0,0,0,0,11249.25747,0,454017.9864,22916.96685,14760.82748,0,0,532682.0789,0,756371.7908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47262.70395,0,0,0,0,0,11228.7409,0,448332.0602,22931.22093,13158.39087,0,0,532477.7576,0,184030.9111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46657.04459,0,0,0,0,0,11206.13085,0,442515.2859,22913.50406,12901.41676,0,0,557638.7881,0,4570762.142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46948.34348,0,0,0,0,0,11141.99164,0,441555.2171,22811.33992,12926.59018,0,0,570025.8643,0,4496587.503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45416.2301,0,0,0,0,0,11009.66116,0,437187.145,22874.65523,12959.57225,0,0,545876.4757,0,1701733.373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44916.60543,0,0,0,0,0,10858.79625,0,434411.8086,22877.28423,13201.29671,0,0,544962.3768,0,364504.7393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45604.82621,0,0,0,0,0,10865.60882,0,429462.3449,22797.02561,12110.63849,0,0,543615.7114,0,234902.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46446.52849,0,0,0,0,0,10912.80345,0,429595.0983,22882.21364,11614.04911,0,0,538288.2317,0,252547.0262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44043.23014,0,0,0,0,0,10856.03545,0,427176.1271,22888.40016,11107.48054,0,0,533979.8849,0,112497.0414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43642.70337,0,0,0,0,0,10786.68948,0,424612.8705,22779.81891,11407.08176,0,0,527879.7292,0,566122.6651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43740.19565,0,0,0,0,0,10775.52809,0,419607.5531,22836.00205,11824.14894,0,0,540443.1325,0,720481.5822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45304.94155,0,0,0,0,0,10788.76359,0,415711.7269,22809.11375,11310.72856,0,0,541296.0944,0,244396.3374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44551.89036,0,0,0,0,0,10810.04348,0,414382.8128,22753.17377,10840.1115,0,0,556556.0069,0,232498.8973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43600.86061,0,0,0,0,0,10843.18533,0,409332.5415,22725.29922,9120.832014,0,0,556876.3649,0,338904.0325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44869.58354,0,0,0,0,0,10874.69205,0,406324.5524,22804.08935,8477.441162,0,0,553767.3099,0,191765.0821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10894.22326,0,0,0,0,0,2547.382543,0,103022.1171,4889.454787,2108.726583,0,0,136102.6832,0,40050.6532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
