Year,KWH,SWH,HWH,MWH,FWH,BES,HAS,HOS,RIS,SBA,SBB,SHO,DEO,PEL,PES,REO,DEL,FLA,LRD,SSK,MES,GRH,MAC,HAD,SAI,RED,BWH,SSH,NCO,PCO,CAP,PWN,CEP,KCR,SCR,ZG,ZL,ZM,ZS,DF,PS,PL,BC,BD,BFF,SPO,COR,PB,BB,DR,DL,DC
2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51502.44104,0,0,0,0,0,10525.35338,0,418607.0289,25696.94802,7194.073899,0,0,312756.992,0,45970.70233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53155.35352,0,0,0,0,0,10573.39373,0,420256.8271,25752.92867,7168.059695,0,0,317771.8464,0,30480.77759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51621.43507,0,0,0,0,0,10554.99234,0,419565.1342,25744.49026,7125.977856,0,0,308303.0267,0,230775.0043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48748.99037,0,0,0,0,0,10494.02471,0,417656.9467,25625.19041,7308.82778,0,0,300792.7727,0,132493.8333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47454.03737,0,0,0,0,0,10369.73906,0,417134.1267,25602.06065,7269.01263,0,0,290675.6326,0,74945.99427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46964.60107,0,0,0,0,0,10279.47644,0,414358.2962,25556.9723,7006.742954,0,0,288222.0698,0,69776.37947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48970.30999,0,0,0,0,0,10211.26688,0,411854.0661,25390.85917,6946.4045,0,0,282041.0474,0,224850.7621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51404.89117,0,0,0,0,0,10199.89821,0,413360.1825,25520.12857,7206.562931,0,0,303316.0006,0,182431.1345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50182.92971,0,0,0,0,0,10224.91387,0,414856.1416,25616.53156,7480.778279,0,0,322667.2961,0,72839.12321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48244.09753,0,0,0,0,0,10228.44837,0,414790.6642,25577.4341,7166.19982,0,0,324713.1733,0,105853.3744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47019.58816,0,0,0,0,0,10250.02224,0,411747.6136,25581.36435,6872.817963,0,0,311523.021,0,133279.7059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48568.13612,0,0,0,0,0,10295.12921,0,410401.8526,25483.15866,6873.041315,0,0,319189.9414,0,96941.68096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49487.85143,0,0,0,0,0,10345.58255,0,410653.1666,25433.49051,6963.73555,0,0,307838.3503,0,57070.22597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48934.84224,0,0,0,0,0,10342.48437,0,410888.4634,25465.27552,7103.249165,0,0,310646.7679,0,38546.08962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47128.72432,0,0,0,0,0,10275.29807,0,409719.632,25563.57292,6792.166535,0,0,294034.7565,0,99522.58633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9001.297764,0,0,0,0,0,2403.288483,0,102804.6442,7599.79178,2038.827822,0,0,70043.2798,0,29039.14723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
