Year,KWH,SWH,HWH,MWH,FWH,BES,HAS,HOS,RIS,SBA,SBB,SHO,DEO,PEL,PES,REO,DEL,FLA,LRD,SSK,MES,GRH,MAC,HAD,SAI,RED,BWH,SSH,NCO,PCO,CAP,PWN,CEP,KCR,SCR,ZG,ZL,ZM,ZS,DF,PS,PL,BC,BD,BFF,SPO,COR,PB,BB,DR,DL,DC
2072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60708.30666,0,0,0,0,0,12421.37659,0,488333.1062,23373.937,16640.31582,0,0,581951.7104,0,36658.68897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61090.4566,0,0,0,0,0,12388.12609,0,487416.3841,23225.6485,16769.69233,0,0,566405.3332,0,65467.23255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58822.31498,0,0,0,0,0,12311.82336,0,481998.683,23100.55162,15654.66068,0,0,548071.5482,0,67913.42667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58332.51397,0,0,0,0,0,12241.0687,0,476349.4043,22948.56309,16339.76024,0,0,559314.4141,0,46054.76468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58078.4112,0,0,0,0,0,12186.11754,0,471457.7682,22921.7238,15854.70174,0,0,553161.4417,0,37100.71488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59337.42778,0,0,0,0,0,12110.06662,0,468675.6878,22772.29907,15610.58516,0,0,532446.6448,0,105115.3181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60812.62121,0,0,0,0,0,12119.03543,0,467897.3896,22840.38918,16960.26018,0,0,551191.396,0,144062.1182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61828.28458,0,0,0,0,0,12158.85687,0,470864.9083,22958.12667,16202.88951,0,0,557109.0642,0,86800.83931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59989.68167,0,0,0,0,0,12154.02953,0,470189.231,23019.04589,16855.93757,0,0,569102.1533,0,60773.56494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59557.3444,0,0,0,0,0,12117.10921,0,472633.7084,23062.49631,17353.23439,0,0,581751.8851,0,141742.4369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58873.00791,0,0,0,0,0,12065.88739,0,472532.1925,23085.34708,17294.72276,0,0,562597.6989,0,125750.6087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59025.32743,0,0,0,0,0,11992.65653,0,474700.8913,23006.78211,18481.27776,0,0,552557.1221,0,62810.97308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59078.35707,0,0,0,0,0,11882.26455,0,479070.102,22997.25804,18216.77715,0,0,555575.6299,0,58127.53873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59617.42309,0,0,0,0,0,11918.43333,0,479628.7268,23030.365,18102.60001,0,0,562363.7904,0,63082.35036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57441.50428,0,0,0,0,0,11916.33616,0,476247.1741,22855.8644,18329.6063,0,0,554161.9331,0,60839.70313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56821.41876,0,0,0,0,0,11877.69645,0,473035.6512,22938.08784,18055.66348,0,0,553187.5516,0,139458.0216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58157.32972,0,0,0,0,0,11852.4702,0,475860.4673,22824.66927,17206.22327,0,0,557787.6053,0,226051.775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56253.11631,0,0,0,0,0,11769.4546,0,472923.4768,22685.62465,17784.09018,0,0,558338.842,0,170858.7111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55823.66102,0,0,0,0,0,11705.60702,0,469978.7959,22728.28522,17789.8223,0,0,550041.7553,0,68821.00112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54236.2222,0,0,0,0,0,11626.18514,0,468992.4391,22741.34726,16181.42865,0,0,551141.4785,0,349798.8689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57256.21826,0,0,0,0,0,11627.38876,0,469715.1419,22742.37895,16517.1904,0,0,563807.747,0,617717.4197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57654.34518,0,0,0,0,0,11707.83372,0,471645.8738,22853.4775,17149.11333,0,0,585559.4645,0,378364.5132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56597.34724,0,0,0,0,0,11747.09909,0,472745.9454,22936.00062,16527.34175,0,0,591363.3256,0,117565.1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54413.09663,0,0,0,0,0,11697.21689,0,470516.6142,22837.26589,16308.6144,0,0,581109.7574,0,324920.6923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55317.53186,0,0,0,0,0,11675.48891,0,468433.0633,22931.54723,16078.76479,0,0,585010.5979,0,359534.158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55609.06283,0,0,0,0,0,11652.61952,0,464186.9165,22922.92038,15123.82442,0,0,589069.3742,0,152857.5675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54513.835,0,0,0,0,0,11564.45472,0,462560.6498,22899.71714,15248.66065,0,0,607485.1797,0,105047.3211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55286.2987,0,0,0,0,0,11487.80085,0,465432.694,22920.55984,16499.80394,0,0,602197.9356,0,129101.0985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13141.20126,0,0,0,0,0,2687.381708,0,118553.6447,4933.183394,3769.777601,0,0,145879.2399,0,35357.77724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
