indicatorID,indicator_name,model_group,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068
11,Atlantic salmon,PEL,1271226.952,1278799.368,1298546.914,1320486.345,1341272.276,1352172.313,1463855.675,1551675.555,1474029.058,1434740.841,1427653.926,1415148.532,1402611.53,1397589.62,1450390.628,1472271.824,1432142.107,1413995.09,1393977.059,1375977.959,1371353.408,1385118.77,1410602.226,1400418.269,1394813.117,1396270.919,1392174.912,1390321.857,1390598.44,1386460.361,1382586.917,1388235.296,1385722.154,1393896.042,1441364.571,1439818.968,1422301.146,1419919.68,1418815.389,1416390.131,1425821.759,1461043.701,1455015.705,1424573.13,1402988.954,1385010.07,1368262.618,1354061.414,1344671.19,1339562.494,1330722.185,1318192.019,1309237.842,1304303.322,1310649.655,1309691.794,1306135.759,1301880.249,1294156.234,1283427.016,1275678.66,1268322.127,1263075.486,1257012.661,1254333.063,1255586.508,1260021.69,1267341.97,1276845.54,1277938.911,1279093.514,1278184.688,1271762.023,1264093.64,1259188.832,1263698.489,1269372.62,1269015.26,1270777.907,1271154.37,1267096.187,1269661.283,1268988.517,1264882.667,1257848.318,1250174.164,1238810.468,1231872.458,1225041.912
12,Ling,DEO,1385355.82,1386748.954,1385068.402,1392532.845,1388210.957,1384004.531,1384419.881,1377992.122,1374351.372,1369330.35,1366525.253,1365190.527,1362129.395,1364820.689,1365302.362,1367883.581,1379139.118,1389698.44,1386095.077,1374411.034,1368548.004,1353810.68,1348766.727,1347167.098,1345832.169,1344636.246,1348893.313,1346509.927,1342424.93,1343858.989,1346635.861,1357099.477,1368409.073,1369620.278,1371654.505,1366487.636,1362660.581,1348809.609,1344602.329,1337134.088,1341460.381,1339399.31,1340771.891,1345557.213,1349225.599,1357711.431,1368127.232,1383616.21,1392348.159,1394771.844,1392371.495,1396043.749,1403285.76,1404186.462,1399451.548,1397336.984,1399561.761,1407114.731,1409712.746,1408139.792,1407065.769,1405313.287,1408916.551,1407344.3,1408563.955,1411296.944,1414384.105,1416483.317,1419923.911,1423607.219,1433318.302,1426649.552,1426614.187,1424920.081,1427121.615,1433755.322,1438166.634,1437237.714,1440904.527,1444573.826,1446147.558,1452702.771,1459700.889,1456553.995,1450698.976,1444817.095,1440367.989,1436566.191,1439537.197
13,Capelin,CAP,4437031.175,3489253.639,2957412.289,2463157.327,2133401.133,1987936.318,2160471.565,4354298.699,3555331.686,3235014.078,4532269.862,5030212.446,4791696.627,3676783.611,5340024.534,6537610.557,6173747.743,5602769.241,4501294.525,5055497.172,4666187.539,2964182.183,4561062.723,5435876.744,4770267.627,5088764.384,6026010.48,6604613.683,6121693.695,3861336.351,4664474.912,5534174.759,3602204.324,4022791.895,5445939.649,4978697.639,4444521.178,5158721.377,5600852.159,5276656.311,4339052.201,2879343.775,2671372.083,3966676.276,3432517.15,2978623.259,5629355.706,4230672.919,3106061.009,4215416.963,6364034.232,4188119.899,3274368.005,5103349.533,3935762.196,3980447.963,5096197.189,4452934.336,3750795.423,5094869.541,4353307.46,4616837.197,3440055.803,4285238.526,5089329.574,4463112.447,3566203.848,4659735.187,5045764.897,4016159.146,4693416.794,4859908.143,3484791.121,2919598.667,2878565.083,2830330.886,4073500.809,4148732.632,3543209.352,3418959.5,4135269.555,4509733.3,4027076.157,5159363.956,4247769.851,3512616.819,3981886.863,4935031.794,3296142.19
14,Jellyfish,ZG,6828658.954,6802294.595,6789772.468,7189654.771,7190425.633,7164271.536,7129247.593,7113030.28,7089021.165,7066311.891,7036412.344,7317706.835,7311189.368,7280426.726,7271369.137,7255867.164,7248728.185,7660700.094,7651530.108,7638943.173,7627941.24,7609071.465,7987928.153,8008145.795,7992404.297,7968107.892,7969250.695,7950567.447,7932439.953,7917131.971,8340303.535,8325571.414,8324503.711,8733234.456,8719965.896,8714332.062,8700910.495,8689549.509,8678242.971,8671585.549,8655541.57,8646658.265,8671685.139,8676173.725,9169651.267,9651103.018,9674680.093,9718976.524,9740361.416,9731493.713,9806888.154,9866402.859,9884199.467,9918097.731,9945743.901,9960738.514,10592869.78,11124717.68,11185895.55,11279327.15,11339352.48,11360688.61,11457726.36,11487170.41,11553738.45,11588151.08,11707871.02,12505463.91,12561556.13,12600641.74,12696406.67,13380926.54,13449470.46,13490142.8,13609677.17,13744402.19,13801958.01,13850442.81,13984635.3,14989483.62,15053861.59,15089006.12,15225781.22,15372926.35,16194782.76,16306553.92,16468364.14,16660381.01,16802406.19
15,Phytoplankton small,PS,8178408733,76945103.66,99893702.56,164055010,282301516.5,502096968.1,964722707.2,3132628625,4944681792,8483052156,819323350.3,52988183.97,107293521.3,265465418.8,773067239.9,62763550.48,45455092.58,57958833.99,79060919.91,126773749.4,261899564.1,604399989.7,1071850518,1551359394,2147016898,2541245029,3143243295,3701717849,127878144.5,192209336.4,447193220.2,132290507.9,125088855,147296323.7,162642541.4,286252451.8,490358089.9,1449011623,3312582155,6789939980,9926621632,2366104913,282168350.8,219695458.6,265532072.1,278688290.8,752943162.8,227964357.4,238995713.5,204909936,240679430.1,542178278.9,1042578551,1686634050,500127828.7,668198248.5,1733604950,311276084.2,690579591.6,1082132859,1677267084,247787156.3,318826947.5,436043223.3,226474421.1,255014905.3,329626792.3,728927700.4,1104844607,1688914086,2226717554,375858952.2,669453267.1,266929277.1,294636903.8,411087146.3,591579426.9,1322050571,2050337738,3025870075,4263994688,280562072,284076228.3,292729662.4,293312195.5,303564802.5,326623868,433140149.8,687149600
16,Phyoplankton large,PL,5532255040,4469148505,3971180996,3665045484,3467656353,4927990728,4081685354,4484003404,4606837395,5526318928,4587058442,4154953982,4474648655,5487802167,7466761643,5073015290,5537956233,6165569983,7351296984,5618170462,7215947287,7998986892,6187236498,5717065155,6956559332,5611267892,5708576974,6236414951,7644869358,9889142072,11858026379,10850000088,11349882148,13114515012,12284451696,11276307994,11096077990,11706813917,12055287800,12984730313,12814498349,10506594612,10205592405,8435278028,8588722082,7567516779,6974954512,6149187916,7019490998,5950670346,6294085807,6668435442,8703605003,8444466522,6732234771,6011674824,5959044354,5088554865,4874366920,4074256362,4469639650,3314243169,3097895394,2796742109,3623757667,2670755526,2906316341,3084892279,3609774307,2809316144,3296187582,2869704123,3818571979,2548205337,2508065032,2586779159,3533119659,2545569306,2763345443,3171346840,5187853362,3150545535,3304104985,2935796240,3646781200,2650870643,2563069191,2296325885,3126478382
17,Polar cod,PCO,2805796.932,2870444.274,3041645.645,3168919.867,3236423.356,3179749.472,3359888.299,3444425.081,3421758.713,3221658.338,3159349.694,3035070.143,3126285.015,3173146.404,3281020.67,3291772.25,3446111.012,3557982.533,3705848.713,3704264.061,3717637.198,3643767.012,3696437.976,3724307.561,3835993.628,3662208.99,3543425.23,3503430.315,3618123.28,3668626.698,3729522.778,3775615.052,3578218.356,3508630.512,3603819.764,3687947.357,3744773.498,3650424.617,3621194.973,3584068.816,3664323.651,3708823.279,3908546.172,3853891.749,3655229.475,3775432.817,3750415.965,3777598.072,3811535.456,3804458.965,3923472.808,3860005.014,4075069.038,4197922.689,4339888.277,4492289.605,4420153.08,4474804.731,4489221.9,4430393.274,4582572.988,4392397.502,4155619.827,4069134.495,3975922.299,3940787.956,3862138.737,3923551.341,3859206.618,3844081.029,3909106.313,3896946.866,3847176.514,3935643.247,3856015.463,3723121.155,3651280.444,3670602.368,3637499.126,3866812.083,3880201.387,3778945.94,3509897.521,3482410.376,3673852.11,3847422.424,3770853.465,3686751.105,3628584.581
18,Northern deep sea shrimp,PWN,19353380.58,6091585.11,6693765.072,8358604.063,9338068.587,9649727.607,8970166.231,9693020.236,9969786.393,10162898.62,10991204.29,12127480.48,13367074.85,14022732.23,14178968.48,13291172.6,17846969.85,14375654.34,12369564.75,12256970.9,10765335.74,9013848.502,9180949.513,10170214.76,11638259.99,12352478.1,11888336.06,11785720.43,12380606.42,14321547,14510855.13,14855830.13,13132186.04,12299567.38,10950816.01,9361958.591,9421593.077,8850196.406,8123963.378,8384238.248,8860622.316,8815004.565,10136912.66,10010745.11,11133499.85,12371311.75,9075836.779,9663145.677,12546296.37,13737142.78,11378525.53,12164965.04,13888045.68,14919379.47,13250244.59,15099905.68,18387253.59,17725488.76,20815508.49,23006242.66,25660902.68,28507401.97,30872007.01,31193264.88,34908015.09,36707806.99,38723087.84,38519590.33,39855393.29,38087722.56,44091038.15,42483902.89,42303125.42,42434160.91,46269615.12,47102530.21,47787523.62,49632484.88,56637069.23,45498148.32,47969494.2,55352853.26,38656863.49,43902679.66,38343929.56,37043898,46554886.86,47751824.78,54152182.82
19,Lumpfish,PES,635305.0674,674459.4954,713906.6648,752592.9559,786707.9341,812538.8689,833534.8231,847305.2522,854576.7404,862747.6018,865164.3532,865148.6202,866873.4866,865070.7659,863977.3151,865650.6273,869740.1464,877581.2668,883121.8529,885268.9192,883021.5956,886964.2283,882744.0067,876144.2416,870538.3186,865474.9275,857460.2132,850624.0573,845276.5787,835333.563,827198.9781,827216.9502,830476.6254,839831.4198,849902.7394,857619.0775,862394.146,864861.8847,856728.8081,837919.9176,814340.6624,794883.738,766971.8414,736755.5668,703378.5371,668667.5515,642869.551,619143.8963,591975.7789,565425.1943,527437.9483,479670.3439,433557.3227,395032.1383,355085.6159,317904.9915,288470.8035,275539.7623,263684.444,256107.9818,243899.2872,228925.3512,201544.5644,176178.7181,149881.2556,126323.3132,102640.7062,83724.35411,67633.12828,60804.41122,61982.66175,63692.9119,65390.16027,63903.95016,57752.42674,52852.07867,46493.45928,40612.91789,37034.27696,34518.01858,32031.49089,33405.99222,36593.70416,38474.00869,40669.34355,41139.18054,37926.50327,35849.84151,33690.57187
20,Sand gaper,BFF,9421586.993,9698665.401,9728806.873,9801631.062,9862991.081,9929745.403,10240369.07,10347061.3,10420950.74,10477707.78,10792071.91,10837711.72,10906481.09,11004083.33,11045749.49,11477260.29,11582978.33,11669455.16,11749491.03,12200948.64,12289130.86,12380790.06,12475674.1,12988841.81,13131420,13234318.57,13342774.61,13894529.15,14000028.47,14113019.03,14657766.03,14780823.14,14918622.96,15514060.94,15593876.91,15740528.1,16352769.24,16511458.53,16630551.33,17251023.12,17395945.53,17912650.07,18088488.21,18221965.48,18833537.82,18965799,19098575.85,19707366.98,19792573.07,20398765.69,20483369.98,20677181.36,21270502.56,21445499.31,22005530.13,22160218.32,22279142.64,22921140,23037880.63,23577713.44,23711664.08,24237524.23,24384835.27,24557451.92,25108188.37,25281991.77,25679479.04,25896404.73,26325803.68,26532734.75,26679717.07,27122761.44,27284303.45,27727668.07,27864533.94,28032069.86,28441721.1,28580317.82,28952376.78,29135734.93,29478042.23,29666792.35,30007429.23,30205693.52,30505748.28,30706858.14,31017031.82,31208654.03,31606539.67
21,Herring,SSH,2840675.949,3093564.15,3484293.186,3782068.996,4074862.587,4315930.481,4526260.166,4617160.05,4458974.575,4498591.709,4640855.391,4699482.415,4856921.23,4787758.671,4534920.13,4157799.046,4000792.366,3469385.419,3006110.23,2645183.499,2340318.366,2158896.993,2005138.933,1966204.944,1954400.574,1888468.901,1835638.47,1732884.845,1606689.828,1501264.269,1443762.516,1458247.933,1478617.071,1521594.489,1597728.313,1741122.773,1992759.666,2228417.522,2493651.289,2701090.022,2951623.062,3064687.983,3171781.23,3270845.784,3290619.093,3388506.347,3487163.017,3526006.83,3521304.123,3518684.328,3376096.655,3134965.352,2908835.686,2592248.449,2237646.219,1957359.776,1663206.367,1411443.821,1166666.589,954358.7153,836742.2038,655500.8255,455768.3859,283112.8509,170308.9379,88306.22153,35697.96538,12692.41223,4149.361095,1512.564976,3314.357046,5962.184559,8028.323983,9835.322218,12309.38546,16580.61932,20322.23741,23696.23161,27461.28094,32830.32713,33836.51273,34278.57526,48108.36072,61850.11831,69246.75158,82450.04288,76449.12553,76119.31882,72246.78338
22,Deep sea redfish,REO,321006.9244,289776.4543,263555.7906,241467.973,220177.2451,202013.3188,185572.2763,171204.6784,159324.076,148909.8108,131975.1789,127658.0993,127588.036,127341.4027,125214.6607,126798.4856,124970.7281,122797.6254,115046.1664,105201.6585,99291.0762,98521.14019,98231.21808,100010.749,102340.2283,103656.1129,103367.9814,100989.5172,98368.81417,94538.98014,87419.44096,81641.25305,75246.69543,68392.16488,64598.78391,62184.65978,76965.01612,92778.41327,109796.9413,127253.7223,145254.3755,163679.2211,184784.6919,206018.621,228626.789,254035.3477,282935.6333,312707.6541,341541.5383,372295.9955,398195.3399,426810.9741,453527.9724,481016.5245,505383.2321,530780.8176,556083.0183,582462.9859,605264.3519,629500.431,649239.7196,666693.5627,680930.9593,695283.0081,708691.9559,720832.1772,733003.1298,746212.4723,758167.7473,771467.6024,783779.1846,791905.3184,799983.1283,807965.0904,808739.8168,814807.2134,816214.6961,817073.6924,818309.06,818963.1307,818810.1204,822962.7139,823978.9802,826364.1126,826055.6772,825996.3249,821106.1126,818324.327,816100.085
23,Cuvie,BFF,9421586.993,9698665.401,9728806.873,9801631.062,9862991.081,9929745.403,10240369.07,10347061.3,10420950.74,10477707.78,10792071.91,10837711.72,10906481.09,11004083.33,11045749.49,11477260.29,11582978.33,11669455.16,11749491.03,12200948.64,12289130.86,12380790.06,12475674.1,12988841.81,13131420,13234318.57,13342774.61,13894529.15,14000028.47,14113019.03,14657766.03,14780823.14,14918622.96,15514060.94,15593876.91,15740528.1,16352769.24,16511458.53,16630551.33,17251023.12,17395945.53,17912650.07,18088488.21,18221965.48,18833537.82,18965799,19098575.85,19707366.98,19792573.07,20398765.69,20483369.98,20677181.36,21270502.56,21445499.31,22005530.13,22160218.32,22279142.64,22921140,23037880.63,23577713.44,23711664.08,24237524.23,24384835.27,24557451.92,25108188.37,25281991.77,25679479.04,25896404.73,26325803.68,26532734.75,26679717.07,27122761.44,27284303.45,27727668.07,27864533.94,28032069.86,28441721.1,28580317.82,28952376.78,29135734.93,29478042.23,29666792.35,30007429.23,30205693.52,30505748.28,30706858.14,31017031.82,31208654.03,31606539.67
24,Atlantic cod,NCO,4201170.935,4276349.797,4106481.496,4191518.547,4312967.713,4514766.181,4683890.831,4430855.638,4280582.89,4375836.529,4848798.724,5373208.691,5291997.217,5574726.588,5363552.594,5072737.81,4796292.194,4461713.807,4267027.357,4311146.483,4450543.415,4539880.612,4597622.832,4637212.649,4579757.58,4458656.334,4628068.455,4899333.111,5280073.513,5575824.502,5764675.618,5909779.253,5961984.868,5958184.786,5821347.789,5971311.916,6844085.237,7253138.212,7682652.28,7931659.663,8181317.712,8464158.495,8538478.681,8354029.903,8478082.601,8701939.642,8718431.916,8591957.272,8669031.261,8731466.837,8559213.57,8529874.863,8488725.126,8586548.459,8503251.71,8368321.118,8372059.658,8420531.378,8362602.918,8344163.07,8284098.94,8155293.078,8257633.898,8148495.98,8331568.331,8295514.795,8449198.445,8632122.103,8733294.505,8577686.666,8582396.037,8505489.361,8493455.994,8440594.829,8254372.244,8469297.879,8418863.745,8287513.019,8302049.916,8350669.99,8381067.012,8436887.077,8268100.272,8311328.044,8241494.212,8203261.035,8271198.529,8246939.447,8282184.915
