indicatorID,indicator_name,model_group,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068
11,Atlantic salmon,PEL,1271226.952,1278799.368,1298546.914,1320486.345,1341272.276,1352172.313,1463855.675,1551675.555,1474029.058,1434740.841,1427653.926,1415148.532,1402611.53,1397589.62,1450390.628,1472271.824,1432142.107,1413995.09,1393977.059,1375977.959,1371353.408,1385118.77,1410602.226,1400418.269,1394813.117,1396270.919,1392174.912,1390321.857,1390598.44,1386460.361,1382586.917,1388235.296,1385722.154,1393896.042,1441364.571,1439818.968,1420381.234,1414475.831,1410576.326,1407963.391,1413235.883,1445079.368,1436863.421,1413279.656,1404102.668,1391475.666,1381144.141,1374626.043,1376452.27,1387049.277,1393389.472,1400974.387,1398313.576,1389086.335,1385818.311,1387122.72,1391434.837,1411700.965,1402150.501,1372846.872,1357846.205,1347369.713,1342769.297,1342279.108,1347064.192,1349558.41,1355403.023,1366957.949,1377033.244,1370746.971,1376292.264,1376479.295,1364254.191,1354257.134,1347354.595,1358362.132,1362159.101,1361677.527,1376152.98,1374979.193,1364330.336,1358366.755,1355168.067,1352958.478,1354414.24,1351854.732,1339762.886,1336554.505,1343446.454
12,Ling,DEO,1385355.82,1386748.954,1385068.402,1392532.845,1388210.957,1384004.531,1384419.881,1377992.122,1374351.372,1369330.35,1366525.253,1365190.527,1362129.395,1364820.689,1365302.362,1367883.581,1379139.118,1389698.44,1386095.077,1374411.034,1368548.004,1353810.68,1348766.727,1347167.098,1345832.169,1344636.246,1348893.313,1346509.927,1342424.93,1343858.989,1346635.861,1357099.477,1368409.073,1369620.278,1371654.505,1366487.636,1361960.661,1346417.534,1340427.266,1330241.794,1332420.118,1328934.02,1327857.89,1332992.604,1334295.81,1341976.028,1343639.219,1352529.136,1379739.786,1393225.906,1392671.816,1386475.9,1387041.138,1383919.147,1376016.572,1370270.3,1371094.212,1370620.636,1372144.814,1369265.594,1369075.042,1369018.074,1379759.921,1396554.955,1416428.834,1421519.754,1413930.554,1416053.202,1414142.958,1411862.672,1408380.91,1408643.708,1405568.181,1407123.681,1408559.022,1415833.563,1418576.005,1418974.183,1420313.224,1430204.153,1443750.448,1453357.334,1446337.959,1446860.068,1442835.402,1440504.662,1439757.938,1440162.661,1445832.133
13,Capelin,CAP,4437031.175,3489253.639,2957412.289,2463157.327,2133401.133,1987936.318,2160471.565,4354298.699,3555331.686,3235014.078,4532269.862,5030212.446,4791696.627,3676783.611,5340024.534,6537610.557,6173747.743,5602769.241,4501294.525,5055497.172,4666187.539,2964182.183,4561062.723,5435876.744,4770267.627,5088764.384,6026010.48,6604613.683,6121693.695,3861336.351,4664474.912,5534174.759,3602204.324,4022791.895,5445939.649,4978697.639,4368118.806,5114202.664,5629870.257,5409141.997,4570850.176,3134485.803,2918475.832,4366202.473,4057109.432,3738802.718,6088027.479,4907470.811,3489001.28,5038677.669,6522372.798,4931577.973,4053241.003,5202895.588,4838314.856,4543699.757,5360362.569,5005961.316,4705545.843,6087044.722,5332803.749,5407603.98,3882966.642,4751290.245,6803497.262,5459533.164,4295035.921,5414023.895,6248783.276,4952051.276,5566276.146,5756234.148,4350370.445,3509217.827,3607333.292,3629951.391,5600707.908,5311014.703,4538794.009,4703466.158,5505745.843,5436528.262,5182414.495,6340109.861,5289548.153,4485538.392,5124547.589,6245476.119,4498866.104
14,Jellyfish,ZG,6828658.954,6802294.595,6789772.468,7189654.771,7190425.633,7164271.536,7129247.593,7113030.28,7089021.165,7066311.891,7036412.344,7317706.835,7311189.368,7280426.726,7271369.137,7255867.164,7248728.185,7660700.094,7651530.108,7638943.173,7627941.24,7609071.465,7987928.153,8008145.795,7992404.297,7968107.892,7969250.695,7950567.447,7932439.953,7917131.971,8340303.535,8325571.414,8324503.711,8733234.456,8719965.896,8714332.062,8701029.586,8690099.62,8679430.385,8674150.866,8659872.851,8652426.555,8676830.724,8676952.504,9179481.587,9677115.588,9716572.892,9709569.354,9715737.354,9762565.032,9771403.076,9868861.68,9958882.939,9985461.265,9990136.565,10034635.62,10658353.67,11218750.32,11279859.59,11304118.02,11313489.9,11367631.89,11452495.71,11510778.03,11523763.11,11593187.16,11612927.45,12367955.19,12405386.91,12501191.51,12594043.77,13232705.31,13286141.73,13325997.23,13354155.11,13410096.04,13527674.7,13596564.32,13685228.08,14699103.93,14781054.81,14910200.09,15093054.54,15160769.74,16007167.74,16239163.38,16312060.75,16429465.65,16620894.62
15,Phytoplankton small,PS,8178408733,76945103.66,99893702.56,164055010,282301516.5,502096968.1,964722707.2,3132628625,4944681792,8483052156,819323350.3,52988183.97,107293521.3,265465418.8,773067239.9,62763550.48,45455092.58,57958833.99,79060919.91,126773749.4,261899564.1,604399989.7,1071850518,1551359394,2147016898,2541245029,3143243295,3701717849,127878144.5,192209336.4,447193220.2,132290507.9,125088855,147296323.7,162642541.4,286252451.8,490359166.4,1449223870,3313366514,6798919129,9897227575,2367295357,289146359.1,220297538.2,273446777.7,256613027.4,304489812.3,298362675.6,858879578.3,1639816697,290431551.9,933823062.1,1747381642,3305235758,396194362.3,222948174.4,234613685.1,344748258.2,692218792.8,1104578231,1715410339,315226280.2,345428098.3,474303623,252252209.9,340486618.3,319470814.1,1011327584,1211361860,4100430031,4154765445,5048903922,8788526519,11776324229,440825559.2,773856274.3,1273792935,2749531736,1732035574,2162515329,2728237047,3217407338,3751499925,4496527985,839370063.9,1040134594,1780248005,2640363655,3455138089
16,Phyoplankton large,PL,5532255040,4469148505,3971180996,3665045484,3467656353,4927990728,4081685354,4484003404,4606837395,5526318928,4587058442,4154953982,4474648655,5487802167,7466761643,5073015290,5537956233,6165569983,7351296984,5618170462,7215947287,7998986892,6187236498,5717065155,6956559332,5611267892,5708576974,6236414951,7644869358,9889142072,11858026379,10850000088,11349882148,13114515012,12284451696,11276307994,11095846914,11709800122,12060179287,12867814797,12816817265,10314543266,10480096956,10673951753,8663607953,8057082051,7933160588,7685954078,8267743691,8931614766,8371365796,7032090469,6386409448,7322732014,7490650122,7447989563,9290173632,7338770534,6374504064,6047751789,5233686316,4927236087,4702081442,4762254877,4141248395,4262437899,4573884722,4410908226,4145276972,4665270783,4047371016,3854161829,4079737071,3638518676,3803653041,3233362706,2903179219,3164430301,2606734274,4273867092,3249998729,5195177689,5775081080,3844819468,4326738978,6133962677,5166298091,4632145525,6123313685
17,Polar cod,PCO,2805796.932,2870444.274,3041645.645,3168919.867,3236423.356,3179749.472,3359888.299,3444425.081,3421758.713,3221658.338,3159349.694,3035070.143,3126285.015,3173146.404,3281020.67,3291772.25,3446111.012,3557982.533,3705848.713,3704264.061,3717637.198,3643767.012,3696437.976,3724307.561,3835993.628,3662208.99,3543425.23,3503430.315,3618123.28,3668626.698,3729522.778,3775615.052,3578218.356,3508630.512,3603819.764,3687947.357,3746247.67,3655988.529,3633052.027,3605281.725,3697806.396,3755330.52,3968873.885,3926845.034,3741408.512,3887603.593,3875207.646,3914458.55,3953138.377,3934402.231,4057435.058,3990148.263,4190735.764,4314131.46,4437885.867,4606024.159,4522337.186,4574746.385,4627288.067,4562936.005,4727872.104,4563084.873,4327687.33,4232705.191,4123570.907,4108440.751,4024774.333,4073174.755,3999680.648,3960174.252,4026839.853,4063402.668,4011901.372,4091158.302,4003855.234,3870861.775,3834056.39,3843356.747,3833887.46,4113334.657,4125624.709,4035901.792,3814658.082,3813503.294,3983944.138,4146918.449,4033121.085,3962023.948,3831755.209
18,Northern deep sea shrimp,PWN,19353380.58,6091585.11,6693765.072,8358604.063,9338068.587,9649727.607,8970166.231,9693020.236,9969786.393,10162898.62,10991204.29,12127480.48,13367074.85,14022732.23,14178968.48,13291172.6,17846969.85,14375654.34,12369564.75,12256970.9,10765335.74,9013848.502,9180949.513,10170214.76,11638259.99,12352478.1,11888336.06,11785720.43,12380606.42,14321547,14510855.13,14855830.13,13132186.04,12299567.38,10950816.01,9361958.591,9324934.099,8871917.63,7992352.046,8158210.285,8508426.673,6471400.386,7077183.962,8912961.205,10032051.74,11053165.27,11708551.43,12639674.44,14295717.6,12457177.66,13569616.3,16692003.77,17359981.75,15490560.59,16281613.35,20621293.23,21775382.25,20252378.87,23217076.07,26112881.43,28856685.97,32030001.39,37426932.31,40519348.72,41562236.91,38308427.44,37869670.97,38225040.02,38564610.8,38229516.77,39892469.28,44077230,43860858.76,43533149.06,49606365.88,46264360.02,53559990.74,43739528.22,51720302.48,49137955.85,55814184.52,36253644.49,40260912.66,51482936.92,53413152.15,45461880.51,41809520.94,59469177.26,94584884.29
19,Lumpfish,PES,635305.0674,674459.4954,713906.6648,752592.9559,786707.9341,812538.8689,833534.8231,847305.2522,854576.7404,862747.6018,865164.3532,865148.6202,866873.4866,865070.7659,863977.3151,865650.6273,869740.1464,877581.2668,883121.8529,885268.9192,883021.5956,886964.2283,882744.0067,876144.2416,870538.3186,865474.9275,857460.2132,850624.0573,845276.5787,835333.563,827198.9781,827216.9502,830476.6254,839831.4198,849902.7394,857619.0775,863248.4117,868728.7382,865698.6475,853288.0934,836391.1349,824044.8574,803433.5909,782291.08,763879.4955,741151.1891,718910.4556,700513.7482,687928.6141,682868.8956,673483.8666,661712.3576,648853.3159,632699.4302,603468.6058,571562.2836,541765.1064,515456.4759,491508.8809,470817.1665,449558.1443,434513.7919,419866.1669,418235.1892,425533.2294,429804.8508,430167.7418,427582.9713,428304.1561,422948.7062,419685.2243,406896.9652,388467.0512,369244.1906,350685.0344,337430.889,325280.0219,316314.96,305046.5951,305254.1891,319898.9799,333581.7933,335851.5487,341820.6448,347167.2127,350401.8685,346543.7344,339465.19,346355.4999
20,Sand gaper,BFF,9421586.993,9698665.401,9728806.873,9801631.062,9862991.081,9929745.403,10240369.07,10347061.3,10420950.74,10477707.78,10792071.91,10837711.72,10906481.09,11004083.33,11045749.49,11477260.29,11582978.33,11669455.16,11749491.03,12200948.64,12289130.86,12380790.06,12475674.1,12988841.81,13131420,13234318.57,13342774.61,13894529.15,14000028.47,14113019.03,14657766.03,14780823.14,14918622.96,15514060.94,15593876.91,15740528.1,16353155.66,16511632.45,16631153.7,17232409.84,17380349.53,17456741.48,18082964.42,18237509.19,18369723.59,19039010.12,19090790.09,19247822.97,19904075.43,20081506.81,20191603.98,20817340.87,20959595.16,21126162.71,21701165.79,21860857.56,22447467.69,22640412.96,22751618.71,23340433.93,23495315.92,23961283.5,24123640.8,24263549.49,24837623.03,24940456.03,25489039.91,25665288.53,25844731.88,26208556.69,26386164.19,26572214.02,27091074.65,27215710.77,27653835.36,27817375.25,27975475.42,28370530.04,28538545.95,28950341.21,28941983.97,29399827.46,29579252.03,29770269.43,30111875.97,30316082.74,30729237.63,30878577.45,31188240.68
21,Herring,SSH,2840675.949,3093564.15,3484293.186,3782068.996,4074862.587,4315930.481,4526260.166,4617160.05,4458974.575,4498591.709,4640855.391,4699482.415,4856921.23,4787758.671,4534920.13,4157799.046,4000792.366,3469385.419,3006110.23,2645183.499,2340318.366,2158896.993,2005138.933,1966204.944,1954400.574,1888468.901,1835638.47,1732884.845,1606689.828,1501264.269,1443762.516,1458247.933,1478617.071,1521594.489,1597728.313,1741122.773,1758220.178,1740871.016,1735302.197,1672943.414,1643420.097,1528341.194,1453292.849,1403249.098,1319074.122,1240532.338,1157290.814,1140090.771,1107875.131,1045407.125,1018169.482,1012380.923,972440.7416,921991.7598,841674.7758,786363.1584,704057.1058,623101.1399,550318.1835,476780.4373,415048.7017,369060.733,334791.1974,283628.2166,259253.9997,233547.95,201253.4499,184791.4434,171162.3417,149188.8683,152926.8315,156467.5024,134214.602,108022.2097,83076.77615,68827.47126,57818.44469,49071.14803,41869.1188,55333.63983,66113.38443,58499.35022,47255.37506,42116.26702,38843.98737,39320.01714,35755.30247,32193.41528,35739.19255
22,Deep sea redfish,REO,321006.9244,289776.4543,263555.7906,241467.973,220177.2451,202013.3188,185572.2763,171204.6784,159324.076,148909.8108,131975.1789,127658.0993,127588.036,127341.4027,125214.6607,126798.4856,124970.7281,122797.6254,115046.1664,105201.6585,99291.0762,98521.14019,98231.21808,100010.749,102340.2283,103656.1129,103367.9814,100989.5172,98368.81417,94538.98014,87419.44096,81641.25305,75246.69543,68392.16488,64598.78391,62184.65978,68041.78358,73019.79428,77617.16848,81369.57653,84775.39331,87747.67717,91552.41947,95000.86546,98211.41992,102122.6879,104773.3662,110318.8432,116407.9454,123064.0529,127616.7395,132151.5714,136070.0076,138396.2697,139874.2894,141373.9733,142777.0009,144474.7646,146200.1445,148121.8994,149617.2774,151420.237,155516.6361,160284.7576,164319.253,167147.9284,169767.4319,171933.356,173424.1076,174100.1939,174683.4003,174619.3205,174008.1717,174410.1849,174685.2061,175631.8392,176189.6473,176350.0288,176126.6541,178583.1088,178682.9097,179153.1541,178817.6602,180634.3383,181369.4496,182632.7119,182553.3205,184066.6383,186118.2098
23,Cuvie,BFF,9421586.993,9698665.401,9728806.873,9801631.062,9862991.081,9929745.403,10240369.07,10347061.3,10420950.74,10477707.78,10792071.91,10837711.72,10906481.09,11004083.33,11045749.49,11477260.29,11582978.33,11669455.16,11749491.03,12200948.64,12289130.86,12380790.06,12475674.1,12988841.81,13131420,13234318.57,13342774.61,13894529.15,14000028.47,14113019.03,14657766.03,14780823.14,14918622.96,15514060.94,15593876.91,15740528.1,16353155.66,16511632.45,16631153.7,17232409.84,17380349.53,17456741.48,18082964.42,18237509.19,18369723.59,19039010.12,19090790.09,19247822.97,19904075.43,20081506.81,20191603.98,20817340.87,20959595.16,21126162.71,21701165.79,21860857.56,22447467.69,22640412.96,22751618.71,23340433.93,23495315.92,23961283.5,24123640.8,24263549.49,24837623.03,24940456.03,25489039.91,25665288.53,25844731.88,26208556.69,26386164.19,26572214.02,27091074.65,27215710.77,27653835.36,27817375.25,27975475.42,28370530.04,28538545.95,28950341.21,28941983.97,29399827.46,29579252.03,29770269.43,30111875.97,30316082.74,30729237.63,30878577.45,31188240.68
24,Atlantic cod,NCO,4201170.935,4276349.797,4106481.496,4191518.547,4312967.713,4514766.181,4683890.831,4430855.638,4280582.89,4375836.529,4848798.724,5373208.691,5291997.217,5574726.588,5363552.594,5072737.81,4796292.194,4461713.807,4267027.357,4311146.483,4450543.415,4539880.612,4597622.832,4637212.649,4579757.58,4458656.334,4628068.455,4899333.111,5280073.513,5575824.502,5764675.618,5909779.253,5961984.868,5958184.786,5821347.789,5971311.916,5585872.43,5260678.964,5138283.133,5016107.574,5003320.175,5054310.073,5043141.44,4906729.238,4887158.196,5085076.591,5027253.216,4955996.618,4926957.926,4997251.354,4891340.828,4832251.594,4810315.678,4903548.033,4814679.33,4724453.72,4783744.067,4843422.771,4784002.007,4789533.798,4716879.771,4617259.87,4750022.329,4682084.175,4775796.75,4739957.75,4840454.903,4931239.287,5059119.678,4946142.41,4966741.351,4878469.585,4920088.376,4837588.188,4790390.984,4912440.548,4912039.256,4849082.395,4837908.496,4867467.051,4879309.349,4929718.205,4758231.729,4822747.853,4802863.411,4795406.698,4850061.787,4849709.23,4852294.294
