indicatorID,indicator_name,model_group,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068
21,Herring,SSH,2840675.949,3093564.15,3484293.186,3782068.996,4074862.587,4315930.481,4526260.166,4617160.05,4458974.575,4498591.709,4640855.391,4699482.415,4856921.23,4787758.671,4534920.13,4157799.046,4000792.366,3469385.419,3006110.23,2645183.499,2340318.366,2158896.993,2005138.933,1966204.944,1954400.574,1888468.901,1835638.47,1732884.845,1606689.828,1501264.269,1443762.516,1458247.933,1478617.071,1521594.489,1597728.313,1741122.773,1704034.326,1636480.056,1584986.198,1486009.371,1422439.888,1292756.37,1205167.335,1146759.838,1064177.485,991245.7958,908934.9286,884844.6713,861400.4341,820685.2274,786363.2534,772616.5296,753622.7614,741497.8313,729441.0444,691967.2681,657660.6905,585872.7387,526613.9651,453324.0032,390355.933,354969.6193,313303.6699,265428.3875,240883.035,224797.6768,207842.3313,198330.0419,187912.247,169580.9259,160939.1226,169637.7979,183363.1601,197435.1696,213905.638,226196.4077,241570.1605,242315.3338,240832.4015,244937.0876,255109.7991,255365.4457,252905.9739,270064.5309,271579.326,274433.8266,298108.5993,325931.0569,349444.2728
22,Deep sea redfish,REO,321006.9244,289776.4543,263555.7906,241467.973,220177.2451,202013.3188,185572.2763,171204.6784,159324.076,148909.8108,131975.1789,127658.0993,127588.036,127341.4027,125214.6607,126798.4856,124970.7281,122797.6254,115046.1664,105201.6585,99291.0762,98521.14019,98231.21808,100010.749,102340.2283,103656.1129,103367.9814,100989.5172,98368.81417,94538.98014,87419.44096,81641.25305,75246.69543,68392.16488,64598.78391,62184.65978,65977.21791,68775.46628,71169.48783,72700.59786,74028.43562,75048.75934,76817.8168,78338.4399,79561.80116,81433.59011,82359.28841,85313.5772,88553.17395,92623.04256,95192.5534,97719.9259,100193.9232,101253.9582,101820.5074,101931.51,101648.3633,101629.1484,102077.7037,102455.2077,103096.3642,104268.9298,104522.7983,105844.1125,109284.9378,111490.9054,113792.4702,114983.7984,115886.8033,116163.0691,116838.9884,117413.799,117578.6789,117734.4831,117595.4931,117597.0766,117605.008,117351.577,117590.2378,116751.6544,115944.3875,114924.657,115380.1999,117314.0928,117919.1994,119462.9259,119365.6673,120570.3086,121200.4438
23,Cuvie,BFF,9421586.993,9698665.401,9728806.873,9801631.062,9862991.081,9929745.403,10240369.07,10347061.3,10420950.74,10477707.78,10792071.91,10837711.72,10906481.09,11004083.33,11045749.49,11477260.29,11582978.33,11669455.16,11749491.03,12200948.64,12289130.86,12380790.06,12475674.1,12988841.81,13131420,13234318.57,13342774.61,13894529.15,14000028.47,14113019.03,14657766.03,14780823.14,14918622.96,15514060.94,15593876.91,15740528.1,16353079.39,16511437.27,16630837.98,17215680.84,17365029.34,17443544.17,18065673.03,18225864.46,18355871.43,19022366.8,19081618.31,19232841.64,19884576.39,20040688.16,20184385.05,20792122.05,20943718.23,21087244.47,21697694.35,21834193.65,21956220.05,22498625.36,22712541.81,23244307.38,23424410.81,23553843.46,24146742.03,24259967.77,24800933.86,24946309.95,25117406.73,25602750.66,25757633.57,25884886.69,26411417.71,26536288.9,26698472.78,27158418.86,27330750.88,27736519.98,27919155.7,28052521.83,28490724.67,28640042.51,28933674.79,29119657.06,29355649.4,29610254.58,29941067.9,30151849.04,30475583.66,30662745.1,30867926.64
24,Atlantic cod,NCO,4201170.935,4276349.797,4106481.496,4191518.547,4312967.713,4514766.181,4683890.831,4430855.638,4280582.89,4375836.529,4848798.724,5373208.691,5291997.217,5574726.588,5363552.594,5072737.81,4796292.194,4461713.807,4267027.357,4311146.483,4450543.415,4539880.612,4597622.832,4637212.649,4579757.58,4458656.334,4628068.455,4899333.111,5280073.513,5575824.502,5764675.618,5909779.253,5961984.868,5958184.786,5821347.789,5971311.916,5315415.556,4878482.441,4687194.82,4523057.96,4474090.329,4517602.799,4488045.08,4332721.764,4326969.053,4532970.527,4466282.387,4362176.985,4356569.77,4371409.781,4307427.668,4277034.019,4287085.79,4299337.658,4258748.899,4245377.663,4282685.195,4253190.975,4256236.779,4234332.167,4154391.696,4062234.054,4175023.331,4154357.013,4206527.312,4165401.077,4287297.168,4360016.21,4451790.554,4346691.881,4354547.786,4369790.357,4362943.923,4305145.282,4267938.035,4370651.53,4361584.714,4260829.115,4249489.159,4316993.659,4373595.834,4390813.024,4251967.881,4278339.257,4229024.346,4263386.583,4273088.727,4302161.558,4241945.769
25,Golden redfish,RED,2912984.474,3017733.298,3099103.157,3000175.837,3015487.425,3060074.55,3018744.762,2988490.52,2930984.868,3165838.225,3147857.71,3157810.132,3170493.238,3088635.749,3148385.765,3138828.916,3370238.067,3212615.924,3154957.942,3096926.743,3202098.437,3100059.801,3212993.116,3154808.832,3130454.597,3214737.053,3179249.88,3089165.069,2953198.738,3136339.555,3181280.898,3418218.672,3344162.137,3441527.501,3273263.813,3320413.326,3275449.819,3349408.521,3212505.746,3175088.969,3351431.817,3059330.869,3164074.559,3077580.642,3100633.451,2982978.794,3131836.983,3267772.891,3090317.918,3401844.928,3208814.939,3002185.998,3315100.923,3076312.886,3203591.182,3046555.687,3097790.067,3100980.72,3108788.437,3017208.263,3167461.267,3111575.939,3034882.692,3177500.256,3362746.529,3281980.216,3168455.039,3145056.756,3022369.333,3057799.403,3106308.453,3318948.943,3071780.658,3241897.147,3130762.304,3164377.389,3242810.104,3182134.182,3266416.169,3130569.163,3266676.98,3087937.707,3466162.691,3539944.647,3307560.877,3532964.503,3361030.243,3758691.147,3476232.308
26,Minke whale,MWH,740509.6519,741694.8013,739389.2475,752110.9946,741738.8987,736249.151,735559.7347,731578.1917,729609.0649,726851.0413,723042.4721,722693.4788,719395.0565,718706.5882,720066.3491,720780.1205,718001.827,738662.4264,740257.9279,733142.0383,731357.8373,721107.3287,713822.0177,707193.5988,706619.7231,705086.4653,707903.6941,708858.1609,707496.3033,703782.9271,701400.2518,699100.193,716890.2786,709773.9846,703876.9742,703344.1608,704953.8242,694506.8249,684760.7392,676220.2562,672321.7859,670664.9759,665134.4273,659918.2806,656149.1073,654971.7364,650571.1061,647108.6389,661809.9268,669571.1633,657875.8892,650211.2597,646304.6736,643244.9409,636113.5038,631223.8214,626692.4081,622735.7888,620406.5109,618893.5023,615397.4293,613004.3116,613473.897,610800.8592,609454.8422,622196.4144,636272.9069,627176.4024,621421.3206,613711.7497,608369.9588,603971.1911,602612.2389,600054.3619,597282.2825,596294.5083,597003.4665,591936.7309,587328.7393,586628.5578,586989.6591,584874.963,583089.66,599128.6879,608545.6192,600621.029,599343.7967,593342.306,590891.786
27,"Rays, skates",SSK,283483.882,293331.9754,303949.6161,315419.9769,327667.1202,340435.6814,353978.2239,367543.543,380914.4583,393868.1549,406172.0896,418016.4142,428801.3694,438717.1469,447832.1542,456129.3689,464086.9551,471658.4648,478698.3828,485383.6112,491986.7166,498512.5396,504821.9616,510646.1982,516592.5921,522339.6229,527446.1667,532195.6694,536684.5111,540603.1722,544102.4063,547960.4342,551502.9632,555035.1313,558689.6653,561561.3041,564406.6746,566846.1448,568806.4921,570248.9311,571467.1094,573365.1403,574695.8253,576341.6626,577760.9478,579062.7112,580290.6319,581306.082,582959.0664,584721.1942,586657.7404,587693.4054,588925.7507,589888.7231,590167.278,590205.4699,590285.8334,590314.8848,590323.0799,590686.7814,590575.0764,590432.4315,590582.6919,590726.6994,591321.3555,592550.0667,593845.8676,594678.4841,595412.1875,596073.5149,596625.9771,596838.1427,597253.0394,597400.9653,597512.5272,597172.9037,597373.6349,597211.2614,597222.3041,597229.5363,597169.2262,597308.493,597442.3241,597817.0495,598279.4909,598155.7058,598870.7383,599066.7047,599745.8008
28,Dogfish,SHO,27477.98991,27301.57823,27305.36389,27360.77227,27194.12199,27112.38592,27266.65203,27179.4156,27203.20793,27132.64479,26979.31071,27077.5563,26930.12523,27055.89958,27322.69602,27520.20407,27568.15063,27457.62076,27181.81614,27314.23629,27301.47153,26775.22177,26580.68032,26209.2558,26296.76754,26274.72624,25637.12955,25172.31816,24967.08435,24665.58622,24177.08135,23884.31707,23755.6677,23538.56292,23213.02254,23139.93452,23328.39303,23110.97495,22869.2556,22619.1534,22644.0731,22769.64315,22573.08182,22320.73765,22213.79394,22260.72495,22035.43989,22022.61486,22131.67348,22142.07263,21993.51892,21874.65551,21881.90101,21838.2293,21634.35235,21511.83597,21359.28965,21242.46837,21261.50043,21294.06057,21172.44056,20996.76226,21145.70827,21067.60869,21088.2081,20956.12768,21237.12917,21202.41625,21296.58201,21266.00225,21211.15834,21095.86183,21154.29532,21069.73588,20956.66153,20990.17188,21083.08958,20913.2383,20781.51432,20802.18558,20937.68401,20935.52813,20832.93835,20785.84259,20616.40661,20643.66099,20768.32087,20709.07428,20736.14573
29,Northern fulmar,SBA,1563.722866,1556.458647,1549.267584,1541.290887,1528.918563,1519.202903,1517.143215,1507.645706,1501.465365,1495.147176,1486.927358,1488.092602,1482.567573,1484.539445,1491.796088,1499.853507,1502.477053,1498.957173,1488.070823,1489.163709,1489.510683,1471.827596,1462.888598,1447.339688,1445.767173,1444.644451,1425.922633,1408.358718,1395.047835,1377.726072,1354.921961,1335.797917,1320.122813,1302.262419,1282.265016,1271.036918,1268.699139,1252.775905,1237.200483,1221.704993,1215.828257,1216.248483,1208.781439,1198.615656,1194.696674,1195.921025,1189.476071,1189.232237,1193.524857,1194.997468,1190.628158,1185.094847,1183.025649,1179.762821,1170.475578,1163.196404,1155.13769,1148.844478,1146.574849,1144.930498,1139.280729,1132.241198,1134.012659,1129.008421,1127.046032,1120.664749,1127.054034,1124.657863,1126.586406,1124.877121,1122.569746,1118.738195,1120.402585,1118.955969,1116.193409,1117.672149,1120.928298,1116.317751,1111.467224,1112.006414,1114.841952,1113.980969,1109.528303,1105.90877,1097.653461,1095.718815,1097.477776,1094.608883,1094.659569
30,Northern gannet,SBB,16705.02911,16860.30567,17080.52782,17226.32514,17316.73059,17339.1859,17447.40605,17459.42768,17456.96429,17485.7335,17481.28737,17485.23464,17402.10041,17372.24937,17418.41181,17488.61219,17547.1563,17565.31258,17516.60467,17554.11399,17521.19749,17210.83137,16945.36009,16793.66832,16671.99819,16563.01677,16585.03574,16594.12712,16566.75616,16524.58126,16473.08016,16510.17727,16523.19617,16579.22397,16602.68742,16703.54745,16808.23074,16778.7931,16784.52779,16707.25909,16678.36575,16699.01634,16677.51783,16625.8158,16601.93653,16604.02828,16589.15318,16565.05298,16664.03087,16724.696,16758.49831,16732.84103,16761.5733,16782.02324,16716.92489,16538.62891,16329.83939,16196.11239,16120.49739,16032.59929,15937.54011,15835.97426,15835.87337,15779.85717,15832.9763,15897.49314,16041.02754,16099.80366,16150.34508,16113.23716,16127.30261,16166.17625,16254.74965,16294.79628,16321.06101,16308.81183,16286.08715,16215.84792,16172.64032,16123.86102,16149.77384,16160.73846,16146.41798,16220.79884,16219.34082,16229.49684,16302.1079,16374.18511,16453.58683
31,Great cormorant,SBB,16705.02911,16860.30567,17080.52782,17226.32514,17316.73059,17339.1859,17447.40605,17459.42768,17456.96429,17485.7335,17481.28737,17485.23464,17402.10041,17372.24937,17418.41181,17488.61219,17547.1563,17565.31258,17516.60467,17554.11399,17521.19749,17210.83137,16945.36009,16793.66832,16671.99819,16563.01677,16585.03574,16594.12712,16566.75616,16524.58126,16473.08016,16510.17727,16523.19617,16579.22397,16602.68742,16703.54745,16808.23074,16778.7931,16784.52779,16707.25909,16678.36575,16699.01634,16677.51783,16625.8158,16601.93653,16604.02828,16589.15318,16565.05298,16664.03087,16724.696,16758.49831,16732.84103,16761.5733,16782.02324,16716.92489,16538.62891,16329.83939,16196.11239,16120.49739,16032.59929,15937.54011,15835.97426,15835.87337,15779.85717,15832.9763,15897.49314,16041.02754,16099.80366,16150.34508,16113.23716,16127.30261,16166.17625,16254.74965,16294.79628,16321.06101,16308.81183,16286.08715,16215.84792,16172.64032,16123.86102,16149.77384,16160.73846,16146.41798,16220.79884,16219.34082,16229.49684,16302.1079,16374.18511,16453.58683
32,European shag,SBB,16705.02911,16860.30567,17080.52782,17226.32514,17316.73059,17339.1859,17447.40605,17459.42768,17456.96429,17485.7335,17481.28737,17485.23464,17402.10041,17372.24937,17418.41181,17488.61219,17547.1563,17565.31258,17516.60467,17554.11399,17521.19749,17210.83137,16945.36009,16793.66832,16671.99819,16563.01677,16585.03574,16594.12712,16566.75616,16524.58126,16473.08016,16510.17727,16523.19617,16579.22397,16602.68742,16703.54745,16808.23074,16778.7931,16784.52779,16707.25909,16678.36575,16699.01634,16677.51783,16625.8158,16601.93653,16604.02828,16589.15318,16565.05298,16664.03087,16724.696,16758.49831,16732.84103,16761.5733,16782.02324,16716.92489,16538.62891,16329.83939,16196.11239,16120.49739,16032.59929,15937.54011,15835.97426,15835.87337,15779.85717,15832.9763,15897.49314,16041.02754,16099.80366,16150.34508,16113.23716,16127.30261,16166.17625,16254.74965,16294.79628,16321.06101,16308.81183,16286.08715,16215.84792,16172.64032,16123.86102,16149.77384,16160.73846,16146.41798,16220.79884,16219.34082,16229.49684,16302.1079,16374.18511,16453.58683
33,Great skua,SBA,1563.722866,1556.458647,1549.267584,1541.290887,1528.918563,1519.202903,1517.143215,1507.645706,1501.465365,1495.147176,1486.927358,1488.092602,1482.567573,1484.539445,1491.796088,1499.853507,1502.477053,1498.957173,1488.070823,1489.163709,1489.510683,1471.827596,1462.888598,1447.339688,1445.767173,1444.644451,1425.922633,1408.358718,1395.047835,1377.726072,1354.921961,1335.797917,1320.122813,1302.262419,1282.265016,1271.036918,1268.699139,1252.775905,1237.200483,1221.704993,1215.828257,1216.248483,1208.781439,1198.615656,1194.696674,1195.921025,1189.476071,1189.232237,1193.524857,1194.997468,1190.628158,1185.094847,1183.025649,1179.762821,1170.475578,1163.196404,1155.13769,1148.844478,1146.574849,1144.930498,1139.280729,1132.241198,1134.012659,1129.008421,1127.046032,1120.664749,1127.054034,1124.657863,1126.586406,1124.877121,1122.569746,1118.738195,1120.402585,1118.955969,1116.193409,1117.672149,1120.928298,1116.317751,1111.467224,1112.006414,1114.841952,1113.980969,1109.528303,1105.90877,1097.653461,1095.718815,1097.477776,1094.608883,1094.659569
34,Black-legged kittiwake,SBB,16705.02911,16860.30567,17080.52782,17226.32514,17316.73059,17339.1859,17447.40605,17459.42768,17456.96429,17485.7335,17481.28737,17485.23464,17402.10041,17372.24937,17418.41181,17488.61219,17547.1563,17565.31258,17516.60467,17554.11399,17521.19749,17210.83137,16945.36009,16793.66832,16671.99819,16563.01677,16585.03574,16594.12712,16566.75616,16524.58126,16473.08016,16510.17727,16523.19617,16579.22397,16602.68742,16703.54745,16808.23074,16778.7931,16784.52779,16707.25909,16678.36575,16699.01634,16677.51783,16625.8158,16601.93653,16604.02828,16589.15318,16565.05298,16664.03087,16724.696,16758.49831,16732.84103,16761.5733,16782.02324,16716.92489,16538.62891,16329.83939,16196.11239,16120.49739,16032.59929,15937.54011,15835.97426,15835.87337,15779.85717,15832.9763,15897.49314,16041.02754,16099.80366,16150.34508,16113.23716,16127.30261,16166.17625,16254.74965,16294.79628,16321.06101,16308.81183,16286.08715,16215.84792,16172.64032,16123.86102,16149.77384,16160.73846,16146.41798,16220.79884,16219.34082,16229.49684,16302.1079,16374.18511,16453.58683
35,Arctic tern,SBB,16705.02911,16860.30567,17080.52782,17226.32514,17316.73059,17339.1859,17447.40605,17459.42768,17456.96429,17485.7335,17481.28737,17485.23464,17402.10041,17372.24937,17418.41181,17488.61219,17547.1563,17565.31258,17516.60467,17554.11399,17521.19749,17210.83137,16945.36009,16793.66832,16671.99819,16563.01677,16585.03574,16594.12712,16566.75616,16524.58126,16473.08016,16510.17727,16523.19617,16579.22397,16602.68742,16703.54745,16808.23074,16778.7931,16784.52779,16707.25909,16678.36575,16699.01634,16677.51783,16625.8158,16601.93653,16604.02828,16589.15318,16565.05298,16664.03087,16724.696,16758.49831,16732.84103,16761.5733,16782.02324,16716.92489,16538.62891,16329.83939,16196.11239,16120.49739,16032.59929,15937.54011,15835.97426,15835.87337,15779.85717,15832.9763,15897.49314,16041.02754,16099.80366,16150.34508,16113.23716,16127.30261,16166.17625,16254.74965,16294.79628,16321.06101,16308.81183,16286.08715,16215.84792,16172.64032,16123.86102,16149.77384,16160.73846,16146.41798,16220.79884,16219.34082,16229.49684,16302.1079,16374.18511,16453.58683
36,Razorbill,SBB,16705.02911,16860.30567,17080.52782,17226.32514,17316.73059,17339.1859,17447.40605,17459.42768,17456.96429,17485.7335,17481.28737,17485.23464,17402.10041,17372.24937,17418.41181,17488.61219,17547.1563,17565.31258,17516.60467,17554.11399,17521.19749,17210.83137,16945.36009,16793.66832,16671.99819,16563.01677,16585.03574,16594.12712,16566.75616,16524.58126,16473.08016,16510.17727,16523.19617,16579.22397,16602.68742,16703.54745,16808.23074,16778.7931,16784.52779,16707.25909,16678.36575,16699.01634,16677.51783,16625.8158,16601.93653,16604.02828,16589.15318,16565.05298,16664.03087,16724.696,16758.49831,16732.84103,16761.5733,16782.02324,16716.92489,16538.62891,16329.83939,16196.11239,16120.49739,16032.59929,15937.54011,15835.97426,15835.87337,15779.85717,15832.9763,15897.49314,16041.02754,16099.80366,16150.34508,16113.23716,16127.30261,16166.17625,16254.74965,16294.79628,16321.06101,16308.81183,16286.08715,16215.84792,16172.64032,16123.86102,16149.77384,16160.73846,16146.41798,16220.79884,16219.34082,16229.49684,16302.1079,16374.18511,16453.58683
37,Common guillemot,SBA,1563.722866,1556.458647,1549.267584,1541.290887,1528.918563,1519.202903,1517.143215,1507.645706,1501.465365,1495.147176,1486.927358,1488.092602,1482.567573,1484.539445,1491.796088,1499.853507,1502.477053,1498.957173,1488.070823,1489.163709,1489.510683,1471.827596,1462.888598,1447.339688,1445.767173,1444.644451,1425.922633,1408.358718,1395.047835,1377.726072,1354.921961,1335.797917,1320.122813,1302.262419,1282.265016,1271.036918,1268.699139,1252.775905,1237.200483,1221.704993,1215.828257,1216.248483,1208.781439,1198.615656,1194.696674,1195.921025,1189.476071,1189.232237,1193.524857,1194.997468,1190.628158,1185.094847,1183.025649,1179.762821,1170.475578,1163.196404,1155.13769,1148.844478,1146.574849,1144.930498,1139.280729,1132.241198,1134.012659,1129.008421,1127.046032,1120.664749,1127.054034,1124.657863,1126.586406,1124.877121,1122.569746,1118.738195,1120.402585,1118.955969,1116.193409,1117.672149,1120.928298,1116.317751,1111.467224,1112.006414,1114.841952,1113.980969,1109.528303,1105.90877,1097.653461,1095.718815,1097.477776,1094.608883,1094.659569
38,Brünnich guillemot,SBA,1563.722866,1556.458647,1549.267584,1541.290887,1528.918563,1519.202903,1517.143215,1507.645706,1501.465365,1495.147176,1486.927358,1488.092602,1482.567573,1484.539445,1491.796088,1499.853507,1502.477053,1498.957173,1488.070823,1489.163709,1489.510683,1471.827596,1462.888598,1447.339688,1445.767173,1444.644451,1425.922633,1408.358718,1395.047835,1377.726072,1354.921961,1335.797917,1320.122813,1302.262419,1282.265016,1271.036918,1268.699139,1252.775905,1237.200483,1221.704993,1215.828257,1216.248483,1208.781439,1198.615656,1194.696674,1195.921025,1189.476071,1189.232237,1193.524857,1194.997468,1190.628158,1185.094847,1183.025649,1179.762821,1170.475578,1163.196404,1155.13769,1148.844478,1146.574849,1144.930498,1139.280729,1132.241198,1134.012659,1129.008421,1127.046032,1120.664749,1127.054034,1124.657863,1126.586406,1124.877121,1122.569746,1118.738195,1120.402585,1118.955969,1116.193409,1117.672149,1120.928298,1116.317751,1111.467224,1112.006414,1114.841952,1113.980969,1109.528303,1105.90877,1097.653461,1095.718815,1097.477776,1094.608883,1094.659569
39,Atlantic puffin,SBB,16705.02911,16860.30567,17080.52782,17226.32514,17316.73059,17339.1859,17447.40605,17459.42768,17456.96429,17485.7335,17481.28737,17485.23464,17402.10041,17372.24937,17418.41181,17488.61219,17547.1563,17565.31258,17516.60467,17554.11399,17521.19749,17210.83137,16945.36009,16793.66832,16671.99819,16563.01677,16585.03574,16594.12712,16566.75616,16524.58126,16473.08016,16510.17727,16523.19617,16579.22397,16602.68742,16703.54745,16808.23074,16778.7931,16784.52779,16707.25909,16678.36575,16699.01634,16677.51783,16625.8158,16601.93653,16604.02828,16589.15318,16565.05298,16664.03087,16724.696,16758.49831,16732.84103,16761.5733,16782.02324,16716.92489,16538.62891,16329.83939,16196.11239,16120.49739,16032.59929,15937.54011,15835.97426,15835.87337,15779.85717,15832.9763,15897.49314,16041.02754,16099.80366,16150.34508,16113.23716,16127.30261,16166.17625,16254.74965,16294.79628,16321.06101,16308.81183,16286.08715,16215.84792,16172.64032,16123.86102,16149.77384,16160.73846,16146.41798,16220.79884,16219.34082,16229.49684,16302.1079,16374.18511,16453.58683
40,White-tailed eagle,SBB,16705.02911,16860.30567,17080.52782,17226.32514,17316.73059,17339.1859,17447.40605,17459.42768,17456.96429,17485.7335,17481.28737,17485.23464,17402.10041,17372.24937,17418.41181,17488.61219,17547.1563,17565.31258,17516.60467,17554.11399,17521.19749,17210.83137,16945.36009,16793.66832,16671.99819,16563.01677,16585.03574,16594.12712,16566.75616,16524.58126,16473.08016,16510.17727,16523.19617,16579.22397,16602.68742,16703.54745,16808.23074,16778.7931,16784.52779,16707.25909,16678.36575,16699.01634,16677.51783,16625.8158,16601.93653,16604.02828,16589.15318,16565.05298,16664.03087,16724.696,16758.49831,16732.84103,16761.5733,16782.02324,16716.92489,16538.62891,16329.83939,16196.11239,16120.49739,16032.59929,15937.54011,15835.97426,15835.87337,15779.85717,15832.9763,15897.49314,16041.02754,16099.80366,16150.34508,16113.23716,16127.30261,16166.17625,16254.74965,16294.79628,16321.06101,16308.81183,16286.08715,16215.84792,16172.64032,16123.86102,16149.77384,16160.73846,16146.41798,16220.79884,16219.34082,16229.49684,16302.1079,16374.18511,16453.58683
41,Common eider,SBA,1563.722866,1556.458647,1549.267584,1541.290887,1528.918563,1519.202903,1517.143215,1507.645706,1501.465365,1495.147176,1486.927358,1488.092602,1482.567573,1484.539445,1491.796088,1499.853507,1502.477053,1498.957173,1488.070823,1489.163709,1489.510683,1471.827596,1462.888598,1447.339688,1445.767173,1444.644451,1425.922633,1408.358718,1395.047835,1377.726072,1354.921961,1335.797917,1320.122813,1302.262419,1282.265016,1271.036918,1268.699139,1252.775905,1237.200483,1221.704993,1215.828257,1216.248483,1208.781439,1198.615656,1194.696674,1195.921025,1189.476071,1189.232237,1193.524857,1194.997468,1190.628158,1185.094847,1183.025649,1179.762821,1170.475578,1163.196404,1155.13769,1148.844478,1146.574849,1144.930498,1139.280729,1132.241198,1134.012659,1129.008421,1127.046032,1120.664749,1127.054034,1124.657863,1126.586406,1124.877121,1122.569746,1118.738195,1120.402585,1118.955969,1116.193409,1117.672149,1120.928298,1116.317751,1111.467224,1112.006414,1114.841952,1113.980969,1109.528303,1105.90877,1097.653461,1095.718815,1097.477776,1094.608883,1094.659569
42,Hoppekreps,ZS,23986651.75,29128413.92,37236582.04,38601221.78,5532781.745,8928448.038,9781781.493,2513151.313,16372161.41,38620842.55,59591491.37,9405850.855,38553277.92,27453356.55,25932284.14,60725242.65,20755855.8,29527503.23,31244134.42,48456908.13,17054257.5,8476470.526,16337493.07,55401128.21,66855546.76,34537221.92,31751056.45,113550423.3,36595685.69,4856916.558,33906991.59,134630248.4,41927834.53,13828388.44,18016046.47,79411204.61,110186384.5,66677452.86,23391514.8,55464790.54,80165776.32,47518112.28,50776203.8,51585210.69,80888879.93,9157247.461,6380238.721,69083434.57,98376133.15,89695297.25,38513806.54,42251778.68,88931291.7,41320323.24,14807498.12,69985701.79,320086.5411,75238622.91,88743039.84,69048742.4,86319512.47,51001114.16,49416732.45,82936937.02,51286433.32,30070130.76,100378733.2,22159779.67,3912007.38,70037361.17,102493621.5,62464230.04,42969282.17,94770970.53,26369153.27,42926759.61,111462800.4,20116826.76,36940095.86,30432665.14,108244647.1,76408881.66,50739110.33,46356158.16,60686833.44,26083332.05,36038276.86,66417244.2,24909798.52
43,Caryophyllia smithii,COR,10438678.19,10625452.93,10705675.05,10711412.93,10686441.68,10651592.02,10870462.15,10900146.13,10941840.26,10935889.22,11154683.56,11317274.52,11325940.78,11319321.81,11286193.88,11623052.15,11645048.45,11723918.56,11755453.77,12111606.82,12328971.35,12330439.02,12308223.72,12774098.52,12846710.22,13019178.23,13011440.57,13487029.72,13747621.69,13769911.56,14255936.35,14551494.17,14582720.54,15141302.82,15472156.66,15493329.07,16089660.45,16412630.69,16455961.23,17092860.64,17389920.35,17428254.94,18106033.17,18427842.81,18435724.15,19234343.56,19524402.25,19630435.68,20477454.45,20816588.43,20899589.95,21763814.5,22025926.53,22114250.15,23027497.77,23343065.98,23348044.73,24415808.2,24657910.02,25971513,26550835.43,26465088.23,27619642.7,27568050.17,28758053.9,29415151.7,29319503.36,30591470.03,30562075.37,30466103.23,31932723.15,32709333.42,32613965.54,34067689.37,33997595.34,35367341.68,35897490.25,35808032.87,37296094.61,37191340.4,38937508.32,39793116.03,41230176.31,41325052.32,42989181.93,42963584.38,44720532.41,45361095.02,45150316.52
44,Cerianthus lloydii,BC,4147513.57,4172359.032,4196975.857,4222204.565,4248016.232,4274142.549,4300202.497,4326922.293,4353988.605,4381432.284,4409074.946,4436939.523,4465512.485,4494303.66,4523118.883,4552229.624,4581811.999,4612283.58,4643340.758,4674615.681,4705956.709,4736873.796,4767917.355,4799177.615,4831152.751,4863541.992,4896361.301,4929989.133,4964579.936,4999597.515,5035005.029,5070639.589,5106615.564,5143187.922,5180569.739,5217747.263,5254768.847,5292810.083,5331576.067,5370820.644,5409789.826,5448385.003,5487668.201,5528164.763,5569127.196,5610467.698,5651869.338,5693957.599,5736309.344,5779047.473,5822525.056,5866855.528,5911439.285,5956096.353,6001504.815,6047822.888,6094994.185,6142193.447,6189607.487,6237697.828,6286093.754,6335524.682,6384985.296,6434958.284,6484722.756,6535286.135,6585319.189,6635635.059,6686596,6738142.19,6790570.496,6843472.779,6896645.406,6950470.073,7005006.43,7059180.701,7113946.115,7169940.049,7226285.963,7283777.599,7341355.623,7399169.047,7457963.209,7516621.15,7576272.501,7636184.742,7696196.901,7756299.706,7817057.046
45,Filograna implexa,BC,4147513.57,4172359.032,4196975.857,4222204.565,4248016.232,4274142.549,4300202.497,4326922.293,4353988.605,4381432.284,4409074.946,4436939.523,4465512.485,4494303.66,4523118.883,4552229.624,4581811.999,4612283.58,4643340.758,4674615.681,4705956.709,4736873.796,4767917.355,4799177.615,4831152.751,4863541.992,4896361.301,4929989.133,4964579.936,4999597.515,5035005.029,5070639.589,5106615.564,5143187.922,5180569.739,5217747.263,5254768.847,5292810.083,5331576.067,5370820.644,5409789.826,5448385.003,5487668.201,5528164.763,5569127.196,5610467.698,5651869.338,5693957.599,5736309.344,5779047.473,5822525.056,5866855.528,5911439.285,5956096.353,6001504.815,6047822.888,6094994.185,6142193.447,6189607.487,6237697.828,6286093.754,6335524.682,6384985.296,6434958.284,6484722.756,6535286.135,6585319.189,6635635.059,6686596,6738142.19,6790570.496,6843472.779,6896645.406,6950470.073,7005006.43,7059180.701,7113946.115,7169940.049,7226285.963,7283777.599,7341355.623,7399169.047,7457963.209,7516621.15,7576272.501,7636184.742,7696196.901,7756299.706,7817057.046
