indicatorID,indicator_name,model_group,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068
21,Herring,SSH,2840675.949,3093564.15,3484293.186,3782068.996,4074862.587,4315930.481,4526260.166,4617160.05,4458974.575,4498591.709,4640855.391,4699482.415,4856921.23,4787758.671,4534920.13,4157799.046,4000792.366,3469385.419,3006110.23,2645183.499,2340318.366,2158896.993,2005138.933,1966204.944,1954400.574,1888468.901,1835638.47,1732884.845,1606689.828,1501264.269,1443762.516,1458247.933,1478617.071,1521594.489,1597728.313,1741122.773,1677565.996,1586651.453,1514793.519,1400569.139,1323437.378,1189405.574,1098148.616,1038834.795,957799.2332,889034.5523,812665.5263,784195.9677,761552.8598,724482.5879,688218.1838,659646.6278,629550.7555,609283.5797,598256.0926,565449.2157,526247.0801,477722.8995,434613.4306,382496.6376,340433.5115,321759.1303,287017.0753,252191.4438,228146.4158,213657.8102,191881.8281,185490.2234,181397.9608,167102.2537,154867.1783,168002.2224,180271.917,194088.5591,206395.1344,217391.1189,227232.7423,231379.3389,237061.9315,244241.5324,248867.3456,249584.2393,241375.2318,244458.0201,244768.8878,245814.1318,267682.1938,303430.1286,326316.3474
22,Deep sea redfish,REO,321006.9244,289776.4543,263555.7906,241467.973,220177.2451,202013.3188,185572.2763,171204.6784,159324.076,148909.8108,131975.1789,127658.0993,127588.036,127341.4027,125214.6607,126798.4856,124970.7281,122797.6254,115046.1664,105201.6585,99291.0762,98521.14019,98231.21808,100010.749,102340.2283,103656.1129,103367.9814,100989.5172,98368.81417,94538.98014,87419.44096,81641.25305,75246.69543,68392.16488,64598.78391,62184.65978,64968.56137,66747.20676,68150.49552,68700.94124,69147.0871,69400.48034,70375.78442,71154.98423,71599.25854,72540.18288,72797.43878,74934.06514,77138.0073,80133.99068,81392.76232,82114.36669,83263.12971,83940.12306,84144.04979,84190.70003,84277.2013,84052.53474,84004.33048,84265.70954,85038.50483,86744.19716,86901.17291,87791.62625,87910.58532,89592.14546,91222.03643,92964.95811,93442.99013,93980.11306,93995.4699,94689.1613,94985.51996,95227.49196,95216.88442,96074.49058,95323.9647,94997.74873,94148.31266,93358.99251,92137.05489,92456.64805,92498.26644,92305.75528,91568.47137,92434.90702,93434.4372,95136.16578,94850.68441
23,Cuvie,BFF,9421586.993,9698665.401,9728806.873,9801631.062,9862991.081,9929745.403,10240369.07,10347061.3,10420950.74,10477707.78,10792071.91,10837711.72,10906481.09,11004083.33,11045749.49,11477260.29,11582978.33,11669455.16,11749491.03,12200948.64,12289130.86,12380790.06,12475674.1,12988841.81,13131420,13234318.57,13342774.61,13894529.15,14000028.47,14113019.03,14657766.03,14780823.14,14918622.96,15514060.94,15593876.91,15740528.1,16352801.18,16510993.83,16630240.11,17200430.42,17350596.57,17432341.1,18052743.79,18215204.89,18342972.5,19003595.37,19066221.37,19214475.97,19868039.31,20025902.22,20158535.54,20786561.68,20938374.2,21081573.59,21675474.58,21837771.21,21944062.12,22484722.16,22669012.77,22844375.14,23422508.12,23568270.87,24131695.28,24299331.94,24434158.04,24952587.67,25098640.83,25575334.85,25609096.73,25783889.64,26251287.49,26447667.19,26594424.19,27069466.35,27218092.02,27388388.05,27828108.93,27968707.62,28351442.28,28529387.1,28936321.89,29091546.53,29231203.46,29638309.78,29798625.23,30160809.02,30292072.44,30463733.52,30804337.55
24,Atlantic cod,NCO,4201170.935,4276349.797,4106481.496,4191518.547,4312967.713,4514766.181,4683890.831,4430855.638,4280582.89,4375836.529,4848798.724,5373208.691,5291997.217,5574726.588,5363552.594,5072737.81,4796292.194,4461713.807,4267027.357,4311146.483,4450543.415,4539880.612,4597622.832,4637212.649,4579757.58,4458656.334,4628068.455,4899333.111,5280073.513,5575824.502,5764675.618,5909779.253,5961984.868,5958184.786,5821347.789,5971311.916,5185980.521,4701483.324,4482756.89,4301513.668,4240132.433,4270047.221,4233117.68,4080396.862,4059891.715,4227455.304,4183169.511,4100169.953,4069179.833,4104185.813,4036579.382,4005052.241,4036792.667,4061407.348,3987587.734,3972739.052,4033717.892,3997564.397,3963773.68,3982638.337,3958854.537,3831625.91,3930866.399,3908598.177,3977544.62,3966385.08,4026129.245,4127988.478,4220908.564,4129147.901,4076653.802,4097997.739,4099900.706,4004330.652,3957850.779,4049505.551,4057454.66,4023451.667,3968796.58,3966883.836,4045639.082,4082429.117,3951072.451,4000896.963,3968357.686,4025567.376,4013098.581,3986177.513,3979205.755
25,Golden redfish,RED,2912984.474,3017733.298,3099103.157,3000175.837,3015487.425,3060074.55,3018744.762,2988490.52,2930984.868,3165838.225,3147857.71,3157810.132,3170493.238,3088635.749,3148385.765,3138828.916,3370238.067,3212615.924,3154957.942,3096926.743,3202098.437,3100059.801,3212993.116,3154808.832,3130454.597,3214737.053,3179249.88,3089165.069,2953198.738,3136339.555,3181280.898,3418218.672,3344162.137,3441527.501,3273263.813,3320413.326,3275456.926,3349478.77,3211214.807,3172866.132,3344431.016,3061049.625,3150644.337,3070242.705,3077188.99,2977884.646,3108753.407,3210752.211,3196590.338,3387348.826,3098540.329,3038298.334,3157748.943,3009732.731,3143856.026,3027284.191,3051350.314,2992382.565,3144326.008,3089658.79,3158600.519,3270945.185,2936342.484,3241736.538,3074830.805,3205666.269,3106682.647,3186705.714,3170363.51,3049476.09,3188465.879,3288763.269,3241332.815,3168355.409,3349704.131,3250320.086,3284889.985,3169079.907,3287310.27,3107961.794,3199644.896,3215849.434,3212820.601,3421931.999,3187163.351,3485397.78,3704276.939,3594505.63,3389772.615
26,Minke whale,MWH,740509.6519,741694.8013,739389.2475,752110.9946,741738.8987,736249.151,735559.7347,731578.1917,729609.0649,726851.0413,723042.4721,722693.4788,719395.0565,718706.5882,720066.3491,720780.1205,718001.827,738662.4264,740257.9279,733142.0383,731357.8373,721107.3287,713822.0177,707193.5988,706619.7231,705086.4653,707903.6941,708858.1609,707496.3033,703782.9271,701400.2518,699100.193,716890.2786,709773.9846,703876.9742,703344.1608,704953.8414,694506.8435,684760.8022,676220.9579,672322.8258,670665.8863,665136.8775,659922.5359,656152.2907,654975.4914,650574.1984,647107.16,655818.3836,666491.6496,655577.7055,648375.6659,644762.2271,641886.8966,634911.8571,630103.5258,625619.945,621715.6447,619424.6145,617945.4849,614601.7341,612258.5586,612714.8457,609929.9208,608613.8246,605609.529,608798.2836,625748.085,621908.4692,612633.588,606622.0687,601836.3758,600302.8381,597696.747,594923.2466,593937.1152,594697.6984,589689.2016,585127.459,584498.8775,584891.7614,582811.9188,581169.7548,580101.7694,576210.2497,576089.3953,587928.7733,601752.1367,599376.9302
27,"Rays, skates",SSK,283483.882,293331.9754,303949.6161,315419.9769,327667.1202,340435.6814,353978.2239,367543.543,380914.4583,393868.1549,406172.0896,418016.4142,428801.3694,438717.1469,447832.1542,456129.3689,464086.9551,471658.4648,478698.3828,485383.6112,491986.7166,498512.5396,504821.9616,510646.1982,516592.5921,522339.6229,527446.1667,532195.6694,536684.5111,540603.1722,544102.4063,547960.4342,551502.9632,555035.1313,558689.6653,561561.3041,564404.7841,566840.3499,568796.5683,570224.0536,571428.0874,573312.3433,574628.3266,576352.9609,577749.2479,578960.6685,580197.3967,581314.4086,582917.2198,584436.6236,586357.3207,587106.1678,587905.7632,588493.5427,589150.8013,589203.0907,589423.2124,589505.1131,589711.0657,589950.4619,590171.0548,590563.4399,590874.7985,591089.8826,591524.6109,592049.2342,591945.2643,590822.2809,591942.6836,593336.7156,594147.6724,595251.8421,596149.6132,596356.0981,596819.288,597305.1693,597331.4828,597415.1771,597138.5048,597082.9427,596873.0644,596780.2674,596442.4718,596350.5986,596082.8893,596531.0679,597296.474,598328.9241,598987.3493
28,Dogfish,SHO,27477.98991,27301.57823,27305.36389,27360.77227,27194.12199,27112.38592,27266.65203,27179.4156,27203.20793,27132.64479,26979.31071,27077.5563,26930.12523,27055.89958,27322.69602,27520.20407,27568.15063,27457.62076,27181.81614,27314.23629,27301.47153,26775.22177,26580.68032,26209.2558,26296.76754,26274.72624,25637.12955,25172.31816,24967.08435,24665.58622,24177.08135,23884.31707,23755.6677,23538.56292,23213.02254,23139.93452,23328.3922,23110.97245,22869.25269,22619.15133,22644.0748,22769.63777,22573.08631,22320.74686,22213.79713,22260.73216,22035.43975,22022.61313,22131.64142,22142.04595,21993.48593,21874.60333,21881.85246,21838.19508,21634.31806,21511.811,21359.43402,21242.5013,21261.54857,21294.34753,21172.54649,20996.87459,21145.85191,21067.88647,21088.3494,20956.20328,21237.35836,21202.55869,21296.70791,21266.15549,21211.26798,21095.93643,21154.3439,21069.79523,20956.71486,20990.19998,21083.08551,20913.2863,20781.57408,20802.22822,20937.69726,20935.5002,20832.93243,20785.89614,20616.44364,20643.57141,20768.27165,20709.0598,20736.11146
29,Northern fulmar,SBA,1563.722866,1556.458647,1549.267584,1541.290887,1528.918563,1519.202903,1517.143215,1507.645706,1501.465365,1495.147176,1486.927358,1488.092602,1482.567573,1484.539445,1491.796088,1499.853507,1502.477053,1498.957173,1488.070823,1489.163709,1489.510683,1471.827596,1462.888598,1447.339688,1445.767173,1444.644451,1425.922633,1408.358718,1395.047835,1377.726072,1354.921961,1335.797917,1320.122813,1302.262419,1282.265016,1271.036918,1268.699139,1252.775905,1237.200483,1221.704993,1215.828257,1216.248482,1208.781437,1198.615657,1194.696681,1195.921038,1189.476093,1189.232253,1193.524862,1194.997455,1190.628116,1185.094821,1183.025665,1179.7629,1170.475484,1163.196109,1155.137279,1148.843784,1146.574117,1144.929483,1139.279252,1132.238905,1134.010537,1129.006394,1127.043919,1120.662813,1127.052015,1124.655663,1126.584384,1124.87567,1122.56842,1118.737198,1120.401915,1118.955624,1116.193719,1117.672677,1120.929318,1116.31956,1111.468395,1112.005797,1114.840414,1113.977445,1109.531842,1105.922987,1097.654235,1095.715478,1097.474673,1094.604766,1094.662473
30,Northern gannet,SBB,16705.02911,16860.30567,17080.52782,17226.32514,17316.73059,17339.1859,17447.40605,17459.42768,17456.96429,17485.7335,17481.28737,17485.23464,17402.10041,17372.24937,17418.41181,17488.61219,17547.1563,17565.31258,17516.60467,17554.11399,17521.19749,17210.83137,16945.36009,16793.66832,16671.99819,16563.01677,16585.03574,16594.12712,16566.75616,16524.58126,16473.08016,16510.17727,16523.19617,16579.22397,16602.68742,16703.54745,16808.15794,16778.57589,16784.38465,16707.96915,16678.33426,16698.63301,16676.76012,16625.09147,16601.18286,16603.37505,16587.96896,16555.47358,16655.21871,16714.0716,16748.77932,16659.49082,16623.86836,16612.32626,16525.72761,16389.84863,16257.73403,16124.8282,16051.74243,15965.81099,15878.67858,15839.85436,15895.69492,15866.5923,15846.95375,15828.62784,15989.87503,16064.65898,16126.35556,16099.09138,16120.32917,16163.02104,16256.23484,16298.32613,16287.52107,16357.54255,16400.64262,16345.87031,16259.05657,16186.73716,16197.74653,16200.38492,16142.91232,16145.12312,16098.3661,16101.46074,16218.39707,16317.07847,16410.1373
31,Great cormorant,SBB,16705.02911,16860.30567,17080.52782,17226.32514,17316.73059,17339.1859,17447.40605,17459.42768,17456.96429,17485.7335,17481.28737,17485.23464,17402.10041,17372.24937,17418.41181,17488.61219,17547.1563,17565.31258,17516.60467,17554.11399,17521.19749,17210.83137,16945.36009,16793.66832,16671.99819,16563.01677,16585.03574,16594.12712,16566.75616,16524.58126,16473.08016,16510.17727,16523.19617,16579.22397,16602.68742,16703.54745,16808.15794,16778.57589,16784.38465,16707.96915,16678.33426,16698.63301,16676.76012,16625.09147,16601.18286,16603.37505,16587.96896,16555.47358,16655.21871,16714.0716,16748.77932,16659.49082,16623.86836,16612.32626,16525.72761,16389.84863,16257.73403,16124.8282,16051.74243,15965.81099,15878.67858,15839.85436,15895.69492,15866.5923,15846.95375,15828.62784,15989.87503,16064.65898,16126.35556,16099.09138,16120.32917,16163.02104,16256.23484,16298.32613,16287.52107,16357.54255,16400.64262,16345.87031,16259.05657,16186.73716,16197.74653,16200.38492,16142.91232,16145.12312,16098.3661,16101.46074,16218.39707,16317.07847,16410.1373
32,European shag,SBB,16705.02911,16860.30567,17080.52782,17226.32514,17316.73059,17339.1859,17447.40605,17459.42768,17456.96429,17485.7335,17481.28737,17485.23464,17402.10041,17372.24937,17418.41181,17488.61219,17547.1563,17565.31258,17516.60467,17554.11399,17521.19749,17210.83137,16945.36009,16793.66832,16671.99819,16563.01677,16585.03574,16594.12712,16566.75616,16524.58126,16473.08016,16510.17727,16523.19617,16579.22397,16602.68742,16703.54745,16808.15794,16778.57589,16784.38465,16707.96915,16678.33426,16698.63301,16676.76012,16625.09147,16601.18286,16603.37505,16587.96896,16555.47358,16655.21871,16714.0716,16748.77932,16659.49082,16623.86836,16612.32626,16525.72761,16389.84863,16257.73403,16124.8282,16051.74243,15965.81099,15878.67858,15839.85436,15895.69492,15866.5923,15846.95375,15828.62784,15989.87503,16064.65898,16126.35556,16099.09138,16120.32917,16163.02104,16256.23484,16298.32613,16287.52107,16357.54255,16400.64262,16345.87031,16259.05657,16186.73716,16197.74653,16200.38492,16142.91232,16145.12312,16098.3661,16101.46074,16218.39707,16317.07847,16410.1373
33,Great skua,SBA,1563.722866,1556.458647,1549.267584,1541.290887,1528.918563,1519.202903,1517.143215,1507.645706,1501.465365,1495.147176,1486.927358,1488.092602,1482.567573,1484.539445,1491.796088,1499.853507,1502.477053,1498.957173,1488.070823,1489.163709,1489.510683,1471.827596,1462.888598,1447.339688,1445.767173,1444.644451,1425.922633,1408.358718,1395.047835,1377.726072,1354.921961,1335.797917,1320.122813,1302.262419,1282.265016,1271.036918,1268.699139,1252.775905,1237.200483,1221.704993,1215.828257,1216.248482,1208.781437,1198.615657,1194.696681,1195.921038,1189.476093,1189.232253,1193.524862,1194.997455,1190.628116,1185.094821,1183.025665,1179.7629,1170.475484,1163.196109,1155.137279,1148.843784,1146.574117,1144.929483,1139.279252,1132.238905,1134.010537,1129.006394,1127.043919,1120.662813,1127.052015,1124.655663,1126.584384,1124.87567,1122.56842,1118.737198,1120.401915,1118.955624,1116.193719,1117.672677,1120.929318,1116.31956,1111.468395,1112.005797,1114.840414,1113.977445,1109.531842,1105.922987,1097.654235,1095.715478,1097.474673,1094.604766,1094.662473
34,Black-legged kittiwake,SBB,16705.02911,16860.30567,17080.52782,17226.32514,17316.73059,17339.1859,17447.40605,17459.42768,17456.96429,17485.7335,17481.28737,17485.23464,17402.10041,17372.24937,17418.41181,17488.61219,17547.1563,17565.31258,17516.60467,17554.11399,17521.19749,17210.83137,16945.36009,16793.66832,16671.99819,16563.01677,16585.03574,16594.12712,16566.75616,16524.58126,16473.08016,16510.17727,16523.19617,16579.22397,16602.68742,16703.54745,16808.15794,16778.57589,16784.38465,16707.96915,16678.33426,16698.63301,16676.76012,16625.09147,16601.18286,16603.37505,16587.96896,16555.47358,16655.21871,16714.0716,16748.77932,16659.49082,16623.86836,16612.32626,16525.72761,16389.84863,16257.73403,16124.8282,16051.74243,15965.81099,15878.67858,15839.85436,15895.69492,15866.5923,15846.95375,15828.62784,15989.87503,16064.65898,16126.35556,16099.09138,16120.32917,16163.02104,16256.23484,16298.32613,16287.52107,16357.54255,16400.64262,16345.87031,16259.05657,16186.73716,16197.74653,16200.38492,16142.91232,16145.12312,16098.3661,16101.46074,16218.39707,16317.07847,16410.1373
35,Arctic tern,SBB,16705.02911,16860.30567,17080.52782,17226.32514,17316.73059,17339.1859,17447.40605,17459.42768,17456.96429,17485.7335,17481.28737,17485.23464,17402.10041,17372.24937,17418.41181,17488.61219,17547.1563,17565.31258,17516.60467,17554.11399,17521.19749,17210.83137,16945.36009,16793.66832,16671.99819,16563.01677,16585.03574,16594.12712,16566.75616,16524.58126,16473.08016,16510.17727,16523.19617,16579.22397,16602.68742,16703.54745,16808.15794,16778.57589,16784.38465,16707.96915,16678.33426,16698.63301,16676.76012,16625.09147,16601.18286,16603.37505,16587.96896,16555.47358,16655.21871,16714.0716,16748.77932,16659.49082,16623.86836,16612.32626,16525.72761,16389.84863,16257.73403,16124.8282,16051.74243,15965.81099,15878.67858,15839.85436,15895.69492,15866.5923,15846.95375,15828.62784,15989.87503,16064.65898,16126.35556,16099.09138,16120.32917,16163.02104,16256.23484,16298.32613,16287.52107,16357.54255,16400.64262,16345.87031,16259.05657,16186.73716,16197.74653,16200.38492,16142.91232,16145.12312,16098.3661,16101.46074,16218.39707,16317.07847,16410.1373
36,Razorbill,SBB,16705.02911,16860.30567,17080.52782,17226.32514,17316.73059,17339.1859,17447.40605,17459.42768,17456.96429,17485.7335,17481.28737,17485.23464,17402.10041,17372.24937,17418.41181,17488.61219,17547.1563,17565.31258,17516.60467,17554.11399,17521.19749,17210.83137,16945.36009,16793.66832,16671.99819,16563.01677,16585.03574,16594.12712,16566.75616,16524.58126,16473.08016,16510.17727,16523.19617,16579.22397,16602.68742,16703.54745,16808.15794,16778.57589,16784.38465,16707.96915,16678.33426,16698.63301,16676.76012,16625.09147,16601.18286,16603.37505,16587.96896,16555.47358,16655.21871,16714.0716,16748.77932,16659.49082,16623.86836,16612.32626,16525.72761,16389.84863,16257.73403,16124.8282,16051.74243,15965.81099,15878.67858,15839.85436,15895.69492,15866.5923,15846.95375,15828.62784,15989.87503,16064.65898,16126.35556,16099.09138,16120.32917,16163.02104,16256.23484,16298.32613,16287.52107,16357.54255,16400.64262,16345.87031,16259.05657,16186.73716,16197.74653,16200.38492,16142.91232,16145.12312,16098.3661,16101.46074,16218.39707,16317.07847,16410.1373
37,Common guillemot,SBA,1563.722866,1556.458647,1549.267584,1541.290887,1528.918563,1519.202903,1517.143215,1507.645706,1501.465365,1495.147176,1486.927358,1488.092602,1482.567573,1484.539445,1491.796088,1499.853507,1502.477053,1498.957173,1488.070823,1489.163709,1489.510683,1471.827596,1462.888598,1447.339688,1445.767173,1444.644451,1425.922633,1408.358718,1395.047835,1377.726072,1354.921961,1335.797917,1320.122813,1302.262419,1282.265016,1271.036918,1268.699139,1252.775905,1237.200483,1221.704993,1215.828257,1216.248482,1208.781437,1198.615657,1194.696681,1195.921038,1189.476093,1189.232253,1193.524862,1194.997455,1190.628116,1185.094821,1183.025665,1179.7629,1170.475484,1163.196109,1155.137279,1148.843784,1146.574117,1144.929483,1139.279252,1132.238905,1134.010537,1129.006394,1127.043919,1120.662813,1127.052015,1124.655663,1126.584384,1124.87567,1122.56842,1118.737198,1120.401915,1118.955624,1116.193719,1117.672677,1120.929318,1116.31956,1111.468395,1112.005797,1114.840414,1113.977445,1109.531842,1105.922987,1097.654235,1095.715478,1097.474673,1094.604766,1094.662473
38,Brünnich guillemot,SBA,1563.722866,1556.458647,1549.267584,1541.290887,1528.918563,1519.202903,1517.143215,1507.645706,1501.465365,1495.147176,1486.927358,1488.092602,1482.567573,1484.539445,1491.796088,1499.853507,1502.477053,1498.957173,1488.070823,1489.163709,1489.510683,1471.827596,1462.888598,1447.339688,1445.767173,1444.644451,1425.922633,1408.358718,1395.047835,1377.726072,1354.921961,1335.797917,1320.122813,1302.262419,1282.265016,1271.036918,1268.699139,1252.775905,1237.200483,1221.704993,1215.828257,1216.248482,1208.781437,1198.615657,1194.696681,1195.921038,1189.476093,1189.232253,1193.524862,1194.997455,1190.628116,1185.094821,1183.025665,1179.7629,1170.475484,1163.196109,1155.137279,1148.843784,1146.574117,1144.929483,1139.279252,1132.238905,1134.010537,1129.006394,1127.043919,1120.662813,1127.052015,1124.655663,1126.584384,1124.87567,1122.56842,1118.737198,1120.401915,1118.955624,1116.193719,1117.672677,1120.929318,1116.31956,1111.468395,1112.005797,1114.840414,1113.977445,1109.531842,1105.922987,1097.654235,1095.715478,1097.474673,1094.604766,1094.662473
39,Atlantic puffin,SBB,16705.02911,16860.30567,17080.52782,17226.32514,17316.73059,17339.1859,17447.40605,17459.42768,17456.96429,17485.7335,17481.28737,17485.23464,17402.10041,17372.24937,17418.41181,17488.61219,17547.1563,17565.31258,17516.60467,17554.11399,17521.19749,17210.83137,16945.36009,16793.66832,16671.99819,16563.01677,16585.03574,16594.12712,16566.75616,16524.58126,16473.08016,16510.17727,16523.19617,16579.22397,16602.68742,16703.54745,16808.15794,16778.57589,16784.38465,16707.96915,16678.33426,16698.63301,16676.76012,16625.09147,16601.18286,16603.37505,16587.96896,16555.47358,16655.21871,16714.0716,16748.77932,16659.49082,16623.86836,16612.32626,16525.72761,16389.84863,16257.73403,16124.8282,16051.74243,15965.81099,15878.67858,15839.85436,15895.69492,15866.5923,15846.95375,15828.62784,15989.87503,16064.65898,16126.35556,16099.09138,16120.32917,16163.02104,16256.23484,16298.32613,16287.52107,16357.54255,16400.64262,16345.87031,16259.05657,16186.73716,16197.74653,16200.38492,16142.91232,16145.12312,16098.3661,16101.46074,16218.39707,16317.07847,16410.1373
40,White-tailed eagle,SBB,16705.02911,16860.30567,17080.52782,17226.32514,17316.73059,17339.1859,17447.40605,17459.42768,17456.96429,17485.7335,17481.28737,17485.23464,17402.10041,17372.24937,17418.41181,17488.61219,17547.1563,17565.31258,17516.60467,17554.11399,17521.19749,17210.83137,16945.36009,16793.66832,16671.99819,16563.01677,16585.03574,16594.12712,16566.75616,16524.58126,16473.08016,16510.17727,16523.19617,16579.22397,16602.68742,16703.54745,16808.15794,16778.57589,16784.38465,16707.96915,16678.33426,16698.63301,16676.76012,16625.09147,16601.18286,16603.37505,16587.96896,16555.47358,16655.21871,16714.0716,16748.77932,16659.49082,16623.86836,16612.32626,16525.72761,16389.84863,16257.73403,16124.8282,16051.74243,15965.81099,15878.67858,15839.85436,15895.69492,15866.5923,15846.95375,15828.62784,15989.87503,16064.65898,16126.35556,16099.09138,16120.32917,16163.02104,16256.23484,16298.32613,16287.52107,16357.54255,16400.64262,16345.87031,16259.05657,16186.73716,16197.74653,16200.38492,16142.91232,16145.12312,16098.3661,16101.46074,16218.39707,16317.07847,16410.1373
41,Common eider,SBA,1563.722866,1556.458647,1549.267584,1541.290887,1528.918563,1519.202903,1517.143215,1507.645706,1501.465365,1495.147176,1486.927358,1488.092602,1482.567573,1484.539445,1491.796088,1499.853507,1502.477053,1498.957173,1488.070823,1489.163709,1489.510683,1471.827596,1462.888598,1447.339688,1445.767173,1444.644451,1425.922633,1408.358718,1395.047835,1377.726072,1354.921961,1335.797917,1320.122813,1302.262419,1282.265016,1271.036918,1268.699139,1252.775905,1237.200483,1221.704993,1215.828257,1216.248482,1208.781437,1198.615657,1194.696681,1195.921038,1189.476093,1189.232253,1193.524862,1194.997455,1190.628116,1185.094821,1183.025665,1179.7629,1170.475484,1163.196109,1155.137279,1148.843784,1146.574117,1144.929483,1139.279252,1132.238905,1134.010537,1129.006394,1127.043919,1120.662813,1127.052015,1124.655663,1126.584384,1124.87567,1122.56842,1118.737198,1120.401915,1118.955624,1116.193719,1117.672677,1120.929318,1116.31956,1111.468395,1112.005797,1114.840414,1113.977445,1109.531842,1105.922987,1097.654235,1095.715478,1097.474673,1094.604766,1094.662473
42,Hoppekreps,ZS,23986651.75,29128413.92,37236582.04,38601221.78,5532781.745,8928448.038,9781781.493,2513151.313,16372161.41,38620842.55,59591491.37,9405850.855,38553277.92,27453356.55,25932284.14,60725242.65,20755855.8,29527503.23,31244134.42,48456908.13,17054257.5,8476470.526,16337493.07,55401128.21,66855546.76,34537221.92,31751056.45,113550423.3,36595685.69,4856916.558,33906991.59,134630248.4,41927834.53,13828388.44,18016046.47,79411204.61,110186476.4,66603658.84,23449751.57,50830121.86,80386409.01,47528819.32,51992032.45,51846044.8,77629838.7,9806281.876,21160792.73,74201589.96,85515967.84,97944873.32,37954456.26,37542112.78,94962160.73,182362763.3,18969872.15,101872844.7,13132971.35,62017069.33,62657089.47,82490614.52,77933937.46,44699143.08,61548545.06,67531781.2,47146060.72,23746852.57,95321430.06,44946239.41,11999449.49,66714813.52,76430456.39,72486702,78260979.62,72798600.13,43050278.15,28842991.89,117395414.5,19938091.19,24841028.88,888.768155,171207491.3,40638909.22,29285885.77,77022907.88,57713219.63,36268697.35,30699169.99,53906714.32,25554993.48
43,Caryophyllia smithii,COR,10438678.19,10625452.93,10705675.05,10711412.93,10686441.68,10651592.02,10870462.15,10900146.13,10941840.26,10935889.22,11154683.56,11317274.52,11325940.78,11319321.81,11286193.88,11623052.15,11645048.45,11723918.56,11755453.77,12111606.82,12328971.35,12330439.02,12308223.72,12774098.52,12846710.22,13019178.23,13011440.57,13487029.72,13747621.69,13769911.56,14255936.35,14551494.17,14582720.54,15141302.82,15472156.66,15493329.07,16089256.55,16412451.14,16455588.99,17087962.47,17386240.49,17424941.65,18101844.57,18424255.77,18431551.97,19223920.39,19512820.63,19623190.08,20471406.67,20816707.23,20889226.3,21747546.35,22002395.19,22109012.64,23009413.5,23344290.39,23348058.82,24414213.15,24607002.13,24840057.62,25966537.33,26453645.45,27611572.34,28021891.38,27950720.24,29151631.79,29103770.04,30430435.69,31315678.02,31223024.22,32508150.62,32556887.39,32445725.46,33953287.9,34500748.55,34393138.07,35888519.73,35794326.62,37188443.02,38056713.85,39739604.36,39695231.66,39587560.14,41359612.87,41430770.85,43501798.22,43735070.48,43497472.01,45211825.12
44,Cerianthus lloydii,BC,4147513.57,4172359.032,4196975.857,4222204.565,4248016.232,4274142.549,4300202.497,4326922.293,4353988.605,4381432.284,4409074.946,4436939.523,4465512.485,4494303.66,4523118.883,4552229.624,4581811.999,4612283.58,4643340.758,4674615.681,4705956.709,4736873.796,4767917.355,4799177.615,4831152.751,4863541.992,4896361.301,4929989.133,4964579.936,4999597.515,5035005.029,5070639.589,5106615.564,5143187.922,5180569.739,5217747.263,5254771.331,5292817.978,5331591.082,5370843.138,5409827.602,5448434.355,5487737.098,5528248.707,5569226.989,5610567.801,5651974.931,5694222.828,5736716.684,5779520.752,5823136.945,5867528.842,5912147.569,5956827.921,6002281.543,6048680.961,6095792.661,6142989.642,6190426.994,6238596.248,6286905.204,6336325.973,6385754.811,6435797.648,6485520.028,6536089.388,6586018.852,6636480.434,6687244.992,6738880.203,6791265.96,6844277.912,6897460.244,6951116.159,7005693.171,7059817.436,7114714.363,7170531.656,7227096.351,7284664.736,7342414.422,7400115.754,7458532.624,7517526.087,7577468.982,7637390.47,7697007.68,7757259.631,7818300.798
45,Filograna implexa,BC,4147513.57,4172359.032,4196975.857,4222204.565,4248016.232,4274142.549,4300202.497,4326922.293,4353988.605,4381432.284,4409074.946,4436939.523,4465512.485,4494303.66,4523118.883,4552229.624,4581811.999,4612283.58,4643340.758,4674615.681,4705956.709,4736873.796,4767917.355,4799177.615,4831152.751,4863541.992,4896361.301,4929989.133,4964579.936,4999597.515,5035005.029,5070639.589,5106615.564,5143187.922,5180569.739,5217747.263,5254771.331,5292817.978,5331591.082,5370843.138,5409827.602,5448434.355,5487737.098,5528248.707,5569226.989,5610567.801,5651974.931,5694222.828,5736716.684,5779520.752,5823136.945,5867528.842,5912147.569,5956827.921,6002281.543,6048680.961,6095792.661,6142989.642,6190426.994,6238596.248,6286905.204,6336325.973,6385754.811,6435797.648,6485520.028,6536089.388,6586018.852,6636480.434,6687244.992,6738880.203,6791265.96,6844277.912,6897460.244,6951116.159,7005693.171,7059817.436,7114714.363,7170531.656,7227096.351,7284664.736,7342414.422,7400115.754,7458532.624,7517526.087,7577468.982,7637390.47,7697007.68,7757259.631,7818300.798
