indicatorID,indicator_name,model_group,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068
11,Atlantic salmon,PEL,1271226.952,1278799.368,1298546.914,1320486.345,1341272.276,1352172.313,1463855.675,1551675.555,1474029.058,1434740.841,1427653.926,1415148.532,1402611.53,1397589.62,1450390.628,1472271.824,1432142.107,1413995.09,1393977.059,1375977.959,1371353.408,1385118.77,1410602.226,1400418.269,1394813.117,1396270.919,1392174.912,1390321.857,1390598.44,1386460.361,1382586.917,1388235.296,1385722.154,1393896.042,1441364.571,1439818.968,1420839.89,1415725.918,1412390.677,1409723.086,1415333.786,1447213.846,1439082.924,1414171.848,1403707.36,1389571.524,1377182.967,1369645.457,1369385.344,1376294.35,1377281.291,1373846.557,1375143.196,1382482.633,1419055.09,1413976.149,1384441.448,1371548.413,1361376.424,1349675.612,1345961.12,1342931.109,1341562.682,1343597.613,1341841.235,1337088.11,1338494.734,1341957.178,1377326.249,1388742.95,1370680.312,1361848.877,1348760.154,1339782.013,1336093.389,1337620.941,1349116.272,1352738.545,1354372.79,1350513.409,1353070.611,1351824.156,1348319.949,1343459.569,1338135.5,1334457.277,1329282.738,1321641.349,1311573.374
12,Ling,DEO,1385355.82,1386748.954,1385068.402,1392532.845,1388210.957,1384004.531,1384419.881,1377992.122,1374351.372,1369330.35,1366525.253,1365190.527,1362129.395,1364820.689,1365302.362,1367883.581,1379139.118,1389698.44,1386095.077,1374411.034,1368548.004,1353810.68,1348766.727,1347167.098,1345832.169,1344636.246,1348893.313,1346509.927,1342424.93,1343858.989,1346635.861,1357099.477,1368409.073,1369620.278,1371654.505,1366487.636,1362106.771,1346903.203,1341275.519,1331625.24,1334259.585,1331063.93,1330418.099,1335776.933,1337415.023,1345288.838,1347193.116,1354657.701,1382757.462,1388010.86,1388244.491,1383236.101,1386376.021,1385157.643,1380634.145,1375989.862,1378567.724,1377271.873,1377887.638,1375566.566,1375845.304,1383115.472,1401910.62,1400239.442,1397062.573,1396368.983,1399127.408,1399934.964,1406175.793,1413941.171,1417158.361,1414723.388,1413412.026,1412047.957,1415152.716,1429213.705,1446005.988,1439503.488,1439832.287,1440965.561,1439304.358,1436129.873,1428570.161,1432760.924,1433620.578,1434642.081,1433971.21,1430945.172,1432735.291
13,Capelin,CAP,4437031.175,3489253.639,2957412.289,2463157.327,2133401.133,1987936.318,2160471.565,4354298.699,3555331.686,3235014.078,4532269.862,5030212.446,4791696.627,3676783.611,5340024.534,6537610.557,6173747.743,5602769.241,4501294.525,5055497.172,4666187.539,2964182.183,4561062.723,5435876.744,4770267.627,5088764.384,6026010.48,6604613.683,6121693.695,3861336.351,4664474.912,5534174.759,3602204.324,4022791.895,5445939.649,4978697.639,4358221.841,5084820.152,5572008.512,5322112.926,4467422.329,3041595.776,2816733.662,4264878.184,3875130.526,3690705.673,5813014.844,4618683.986,3358217.508,4880745.882,6350384.814,4533570.514,3788189.879,5436353.852,4292051.75,4372507.972,5417674.443,4708336.423,3828616.443,5680516.078,4705081.534,4603754.297,3576892.397,4526351.507,5977966.787,5123883.869,3616097.504,5145172.309,5529083.141,4498733.886,5482311.812,5784607.292,4164509.95,3540704.866,3329728.397,3608958.472,4729660.927,4727468.368,4119952.704,4145057.445,4519752.839,4659834.881,4588167.303,5349786.588,4843540.605,3925360.333,4837344.044,6017260.133,4384128.303
14,Jellyfish,ZG,6828658.954,6802294.595,6789772.468,7189654.771,7190425.633,7164271.536,7129247.593,7113030.28,7089021.165,7066311.891,7036412.344,7317706.835,7311189.368,7280426.726,7271369.137,7255867.164,7248728.185,7660700.094,7651530.108,7638943.173,7627941.24,7609071.465,7987928.153,8008145.795,7992404.297,7968107.892,7969250.695,7950567.447,7932439.953,7917131.971,8340303.535,8325571.414,8324503.711,8733234.456,8719965.896,8714332.062,8701003.956,8689985.498,8679172.214,8673582.167,8658914.908,8651484.596,8677266.827,8678578.562,9176757.048,9671375.111,9710444.499,9705606.339,9713558.75,9758551.099,9772693.963,9861979.209,9935164.556,9957914.865,9964387.047,10031276.24,10668111.46,11225913.28,11250669.7,11311554.93,11357678.96,11385916.23,11400272.61,11449764.84,11472577.37,11539448.88,11657593.14,12399366.55,12536017.64,12678149.04,12722196.34,13465042.44,13661802.07,13712388,13733844.09,13823174.09,13909798.91,13965557.52,14115414.24,15156184.15,15215305.05,15253928.96,15365090.94,15574015.25,16399232.27,16628933.69,16893165.15,16980464.57,17229664.56
15,Phytoplankton small,PS,8178408733,76945103.66,99893702.56,164055010,282301516.5,502096968.1,964722707.2,3132628625,4944681792,8483052156,819323350.3,52988183.97,107293521.3,265465418.8,773067239.9,62763550.48,45455092.58,57958833.99,79060919.91,126773749.4,261899564.1,604399989.7,1071850518,1551359394,2147016898,2541245029,3143243295,3701717849,127878144.5,192209336.4,447193220.2,132290507.9,125088855,147296323.7,162642541.4,286252451.8,490358761.6,1449169168,3313217515,6798631494,9898945754,2367154621,287911606.1,220232257.8,270995705.6,258274478.6,298443708.5,326399295.6,1279305227,2439789089,256618600.1,743219366.1,1122100601,1709609030,423210361.7,393791641.2,803276906.9,334478517.5,700001880.4,1116784461,1692894383,279287468.3,367896591.1,605035307,683528913.4,1808307199,533141057.6,633277660.2,1396333159,2437208228,1985942825,2581305778,3136422421,338105501.7,386535970.9,525295514,394620428.7,363129636.5,676359196.7,1367172182,2465666546,330319088,418999304.1,659670777.9,500305171.2,432844769.9,668211882.2,273946957.9,381219970.1
16,Phyoplankton large,PL,5532255040,4469148505,3971180996,3665045484,3467656353,4927990728,4081685354,4484003404,4606837395,5526318928,4587058442,4154953982,4474648655,5487802167,7466761643,5073015290,5537956233,6165569983,7351296984,5618170462,7215947287,7998986892,6187236498,5717065155,6956559332,5611267892,5708576974,6236414951,7644869358,9889142072,11858026379,10850000088,11349882148,13114515012,12284451696,11276307994,11095895901,11709085903,12060283782,12880822191,12840896628,10353075422,10370224651,10454055487,8333126124,7638211270,6960971600,6788350260,7452312006,7342245655,5903506936,5581491901,6276621534,9519215379,6609887241,6921154693,5986796516,5931616407,4972807457,5297535853,4909260860,4982973901,5318238408,4305298534,3806219146,3484895715,4923815350,4202840843,4142396780,5660724153,4270909737,3478548420,3481467281,3953244365,4172561765,5869959871,7248499236,5094869812,5099218936,5287016943,5288037096,5929433407,4441319417,5647118367,4194145257,4110600798,5569069949,3963770010,4042702565
17,Polar cod,PCO,2805796.932,2870444.274,3041645.645,3168919.867,3236423.356,3179749.472,3359888.299,3444425.081,3421758.713,3221658.338,3159349.694,3035070.143,3126285.015,3173146.404,3281020.67,3291772.25,3446111.012,3557982.533,3705848.713,3704264.061,3717637.198,3643767.012,3696437.976,3724307.561,3835993.628,3662208.99,3543425.23,3503430.315,3618123.28,3668626.698,3729522.778,3775615.052,3578218.356,3508630.512,3603819.764,3687947.357,3745890.878,3654680.504,3630315.533,3600445.678,3690227.891,3744832.947,3955229.743,3909795.718,3720383.237,3861356.565,3845741.082,3882359.953,3918038.097,3896685.618,4017743.506,3951925.111,4161164.393,4299015.302,4430289.637,4600116.841,4527935.415,4580264.939,4636824.755,4585720.778,4747349.375,4575326.742,4328814.764,4233959.809,4130678.728,4092108.832,4013139.818,4065570.161,3970474.178,3946374.197,4016556.321,4030106.116,3974288.967,4046879.71,3950725.798,3817298.85,3799785.755,3818026.706,3812794.886,4107324.861,4117177.71,4028747.936,3799618.773,3816625.352,3984409.957,4122635.293,3987588.322,3905507.571,3744756.489
18,Northern deep sea shrimp,PWN,19353380.58,6091585.11,6693765.072,8358604.063,9338068.587,9649727.607,8970166.231,9693020.236,9969786.393,10162898.62,10991204.29,12127480.48,13367074.85,14022732.23,14178968.48,13291172.6,17846969.85,14375654.34,12369564.75,12256970.9,10765335.74,9013848.502,9180949.513,10170214.76,11638259.99,12352478.1,11888336.06,11785720.43,12380606.42,14321547,14510855.13,14855830.13,13132186.04,12299567.38,10950816.01,9361958.591,9324229,8856682.81,7981686.258,8149921.943,8522255.804,6465233.376,7037558.292,8827725.571,9946633.348,10844065.46,11980637.89,11166474.4,15786637.19,12956171.62,12790709.89,13210804.55,14355153.74,13262978.57,13698958.75,14859327.8,17808624.19,18772990.83,21134769.49,24389853.95,28867591.08,34291660.87,33015129.85,32459149.33,35822853.14,36870286.56,39164638.74,37574433.95,40767135.09,40281744.49,44251182.48,43166385.17,43430559.6,42086938.91,45671518.63,49642503.09,49111005.42,48286852.89,61630745.07,43353321.08,47348870.93,42676631.14,46716712.75,52393604.01,43883292.61,56645985.99,55484544.56,44853766.21,63276951.31
19,Lumpfish,PES,635305.0674,674459.4954,713906.6648,752592.9559,786707.9341,812538.8689,833534.8231,847305.2522,854576.7404,862747.6018,865164.3532,865148.6202,866873.4866,865070.7659,863977.3151,865650.6273,869740.1464,877581.2668,883121.8529,885268.9192,883021.5956,886964.2283,882744.0067,876144.2416,870538.3186,865474.9275,857460.2132,850624.0573,845276.5787,835333.563,827198.9781,827216.9502,830476.6254,839831.4198,849902.7394,857619.0775,863041.4764,867836.5442,863714.4524,849952.2216,831684.6058,817840.6579,795194.2,771827.3106,750982.7826,725455.4134,699977.9975,681197.3831,667036.5986,656954.5163,642451.797,622754.5584,600207.1619,573957.2672,538530.5479,505672.836,469894.0949,441473.0875,413605.9448,389550.7337,368239.4428,363889.6272,364572.0888,360563.6987,352405.1507,343593.7232,326132.2913,304120.9768,282028.2776,269728.3227,262082.1493,257074.8303,246986.1985,237175.8064,223594.2171,222370.6505,224487.5068,225224.1636,224612.0964,233405.7293,239823.6076,237542.5733,225511.0477,210330.7738,199607.7803,189544.6776,180121.0203,171752.0777,167837.6798
20,Sand gaper,BFF,9421586.993,9698665.401,9728806.873,9801631.062,9862991.081,9929745.403,10240369.07,10347061.3,10420950.74,10477707.78,10792071.91,10837711.72,10906481.09,11004083.33,11045749.49,11477260.29,11582978.33,11669455.16,11749491.03,12200948.64,12289130.86,12380790.06,12475674.1,12988841.81,13131420,13234318.57,13342774.61,13894529.15,14000028.47,14113019.03,14657766.03,14780823.14,14918622.96,15514060.94,15593876.91,15740528.1,16352729.15,16511007.35,16630286.6,17238539.44,17385306.93,17462244.93,18091015.88,18243194.09,18377806.15,19049399.35,19097782.11,19692805.54,19851544.82,19990528.19,20590805.17,20758876.64,20885651.78,21485404.78,21604096.35,21759591.53,22379070.65,22525611.28,23103944.09,23285034.04,23426906.09,24000681.08,24147145.18,24731946.92,24819301.02,24985531.26,25524996.62,25710044.21,26154398.41,26322082.57,26454524.7,26953177.56,27090403.59,27520732.68,27711569.78,27845565.43,28261597.09,28410383.54,28800624.82,28803447.86,29274652.21,29455891.13,29843571.71,29978826.38,30380783.47,30639813.38,30931524.27,31099341.61,31232589.52
21,Herring,SSH,2840675.949,3093564.15,3484293.186,3782068.996,4074862.587,4315930.481,4526260.166,4617160.05,4458974.575,4498591.709,4640855.391,4699482.415,4856921.23,4787758.671,4534920.13,4157799.046,4000792.366,3469385.419,3006110.23,2645183.499,2340318.366,2158896.993,2005138.933,1966204.944,1954400.574,1888468.901,1835638.47,1732884.845,1606689.828,1501264.269,1443762.516,1458247.933,1478617.071,1521594.489,1597728.313,1741122.773,1814146.052,1851892.089,1899902.152,1883751.42,1899846.689,1808900.04,1756698.498,1724216.172,1644037.41,1562955.721,1472062.39,1462566.87,1434042.048,1346686.117,1303587.51,1247461.113,1194618.076,1068670.11,961765.5376,835060.9297,735806.169,594134.089,495515.983,410023.1935,334898.4596,299840.1429,266002.7531,217644.2357,177499.554,138078.7133,109352.1401,81987.56645,64485.61673,49380.67056,56720.25344,65576.65784,50098.07511,33606.75145,21033.96633,15125.57024,12402.21042,10252.45036,8266.415501,13198.4644,16948.92297,10682.39731,6310.692515,5209.619845,5252.979632,4644.366223,3496.455491,2453.577739,3985.858776
22,Deep sea redfish,REO,321006.9244,289776.4543,263555.7906,241467.973,220177.2451,202013.3188,185572.2763,171204.6784,159324.076,148909.8108,131975.1789,127658.0993,127588.036,127341.4027,125214.6607,126798.4856,124970.7281,122797.6254,115046.1664,105201.6585,99291.0762,98521.14019,98231.21808,100010.749,102340.2283,103656.1129,103367.9814,100989.5172,98368.81417,94538.98014,87419.44096,81641.25305,75246.69543,68392.16488,64598.78391,62184.65978,70170.75685,77524.94044,84647.36597,91005.38277,96990.01582,102521.9663,109024.4295,115168.0699,121148.6854,127959.4631,133850.9096,142673.7713,152022.6269,162018.3946,169605.3017,177018.8507,183691.2632,189082.619,193177.9283,197111.601,200715.81,204576.5455,207775.5191,211825.6287,216610.8755,223317.0224,228294.9712,233008.8221,236078.3697,239812.0753,241381.3578,244318.2333,247593.7133,250965.9635,252819.1378,255597.823,256039.9764,257468.6462,258652.9167,262848.598,265578.3343,266605.3237,267934.8714,268481.0363,267624.2155,265592.0243,263613.414,263115.4243,263909.7673,264099.7774,265776.4973,265062.2931,263371.439
23,Cuvie,BFF,9421586.993,9698665.401,9728806.873,9801631.062,9862991.081,9929745.403,10240369.07,10347061.3,10420950.74,10477707.78,10792071.91,10837711.72,10906481.09,11004083.33,11045749.49,11477260.29,11582978.33,11669455.16,11749491.03,12200948.64,12289130.86,12380790.06,12475674.1,12988841.81,13131420,13234318.57,13342774.61,13894529.15,14000028.47,14113019.03,14657766.03,14780823.14,14918622.96,15514060.94,15593876.91,15740528.1,16352729.15,16511007.35,16630286.6,17238539.44,17385306.93,17462244.93,18091015.88,18243194.09,18377806.15,19049399.35,19097782.11,19692805.54,19851544.82,19990528.19,20590805.17,20758876.64,20885651.78,21485404.78,21604096.35,21759591.53,22379070.65,22525611.28,23103944.09,23285034.04,23426906.09,24000681.08,24147145.18,24731946.92,24819301.02,24985531.26,25524996.62,25710044.21,26154398.41,26322082.57,26454524.7,26953177.56,27090403.59,27520732.68,27711569.78,27845565.43,28261597.09,28410383.54,28800624.82,28803447.86,29274652.21,29455891.13,29843571.71,29978826.38,30380783.47,30639813.38,30931524.27,31099341.61,31232589.52
24,Atlantic cod,NCO,4201170.935,4276349.797,4106481.496,4191518.547,4312967.713,4514766.181,4683890.831,4430855.638,4280582.89,4375836.529,4848798.724,5373208.691,5291997.217,5574726.588,5363552.594,5072737.81,4796292.194,4461713.807,4267027.357,4311146.483,4450543.415,4539880.612,4597622.832,4637212.649,4579757.58,4458656.334,4628068.455,4899333.111,5280073.513,5575824.502,5764675.618,5909779.253,5961984.868,5958184.786,5821347.789,5971311.916,5872553.389,5683904.634,5652622.402,5587763.612,5622288.697,5722566.539,5696083.752,5546300.337,5537744.493,5757081.924,5681827.521,5621223.634,5630415.778,5680245.834,5553456.08,5509815.223,5492243.997,5619381.643,5532306.878,5409123.524,5436412.087,5476211.751,5412591.205,5369493.523,5337030.877,5246755.139,5396554.932,5397439.362,5400928.945,5393715.853,5470944.805,5643309.909,5735993.266,5644989.932,5634207.221,5664120.672,5618631.658,5573456.028,5474368.595,5683027.95,5663409.865,5503020.981,5507544.93,5478971.536,5530902.58,5563119.417,5447160.913,5455269.469,5389795.231,5430490.253,5539729.51,5568315.987,5468906.075
