rgn_id,stock_id_taxonkey,year,mean_catch
1,Sebastes_mentella-27_600505,2012,25837.28662
1,Sebastes_mentella-27_600505,2013,25837.28662
1,Sebastes_mentella-27_600505,2014,25837.28662
1,Sebastes_mentella-27_600505,2015,25837.28662
1,Reinhardtius_hippoglossoides-27_600516,1981,10858.50933
1,Reinhardtius_hippoglossoides-27_600516,1982,10858.50933
1,Reinhardtius_hippoglossoides-27_600516,1983,10858.50933
1,Reinhardtius_hippoglossoides-27_600516,1984,10858.50933
1,Reinhardtius_hippoglossoides-27_600516,1985,10858.50933
1,Reinhardtius_hippoglossoides-27_600516,1986,10858.50933
1,Reinhardtius_hippoglossoides-27_600516,1987,10858.50933
1,Reinhardtius_hippoglossoides-27_600516,1988,10858.50933
1,Reinhardtius_hippoglossoides-27_600516,1989,10858.50933
1,Reinhardtius_hippoglossoides-27_600516,1990,10858.50933
1,Reinhardtius_hippoglossoides-27_600516,1991,10858.50933
1,Reinhardtius_hippoglossoides-27_600516,1992,10858.50933
1,Reinhardtius_hippoglossoides-27_600516,1993,10858.50933
1,Reinhardtius_hippoglossoides-27_600516,1994,10858.50933
1,Reinhardtius_hippoglossoides-27_600516,1995,10858.50933
1,Reinhardtius_hippoglossoides-27_600516,1996,10858.50933
1,Reinhardtius_hippoglossoides-27_600516,1997,10858.50933
1,Reinhardtius_hippoglossoides-27_600516,1998,10858.50933
1,Reinhardtius_hippoglossoides-27_600516,1999,10858.50933
1,Reinhardtius_hippoglossoides-27_600516,2000,10858.50933
1,Reinhardtius_hippoglossoides-27_600516,2001,10858.50933
1,Reinhardtius_hippoglossoides-27_600516,2002,10858.50933
1,Reinhardtius_hippoglossoides-27_600516,2003,10858.50933
1,Reinhardtius_hippoglossoides-27_600516,2004,10858.50933
1,Reinhardtius_hippoglossoides-27_600516,2005,10858.50933
1,Reinhardtius_hippoglossoides-27_600516,2006,10858.50933
1,Reinhardtius_hippoglossoides-27_600516,2007,10858.50933
1,Reinhardtius_hippoglossoides-27_600516,2008,10858.50933
1,Reinhardtius_hippoglossoides-27_600516,2009,10858.50933
1,Reinhardtius_hippoglossoides-27_600516,2010,10858.50933
1,Reinhardtius_hippoglossoides-27_600516,2011,10858.50933
1,Reinhardtius_hippoglossoides-27_600516,2012,10858.50933
1,Reinhardtius_hippoglossoides-27_600516,2013,10858.50933
1,Reinhardtius_hippoglossoides-27_600516,2014,10858.50933
1,Reinhardtius_hippoglossoides-27_600516,2015,10858.50933
1,Melanogrammus_aeglefinus-27_601381,1981,525652.7138
1,Melanogrammus_aeglefinus-27_601381,1982,525652.7138
1,Melanogrammus_aeglefinus-27_601381,1983,525652.7138
1,Melanogrammus_aeglefinus-27_601381,1984,525652.7138
1,Melanogrammus_aeglefinus-27_601381,1985,525652.7138
1,Melanogrammus_aeglefinus-27_601381,1986,525652.7138
1,Melanogrammus_aeglefinus-27_601381,1987,525652.7138
1,Melanogrammus_aeglefinus-27_601381,1988,525652.7138
1,Melanogrammus_aeglefinus-27_601381,1989,525652.7138
1,Melanogrammus_aeglefinus-27_601381,1990,525652.7138
1,Melanogrammus_aeglefinus-27_601381,1991,525652.7138
1,Melanogrammus_aeglefinus-27_601381,1992,525652.7138
1,Melanogrammus_aeglefinus-27_601381,1993,525652.7138
1,Melanogrammus_aeglefinus-27_601381,1994,525652.7138
1,Melanogrammus_aeglefinus-27_601381,1995,525652.7138
1,Melanogrammus_aeglefinus-27_601381,1996,525652.7138
1,Melanogrammus_aeglefinus-27_601381,1997,525652.7138
1,Melanogrammus_aeglefinus-27_601381,1998,525652.7138
1,Melanogrammus_aeglefinus-27_601381,1999,525652.7138
1,Melanogrammus_aeglefinus-27_601381,2000,525652.7138
1,Melanogrammus_aeglefinus-27_601381,2001,525652.7138
1,Melanogrammus_aeglefinus-27_601381,2002,525652.7138
1,Melanogrammus_aeglefinus-27_601381,2003,525652.7138
1,Melanogrammus_aeglefinus-27_601381,2004,525652.7138
1,Melanogrammus_aeglefinus-27_601381,2005,525652.7138
1,Melanogrammus_aeglefinus-27_601381,2006,525652.7138
1,Melanogrammus_aeglefinus-27_601381,2007,525652.7138
1,Melanogrammus_aeglefinus-27_601381,2008,525652.7138
1,Melanogrammus_aeglefinus-27_601381,2009,525652.7138
1,Melanogrammus_aeglefinus-27_601381,2010,525652.7138
1,Melanogrammus_aeglefinus-27_601381,2011,525652.7138
1,Melanogrammus_aeglefinus-27_601381,2012,525652.7138
1,Melanogrammus_aeglefinus-27_601381,2013,525652.7138
1,Melanogrammus_aeglefinus-27_601381,2014,525652.7138
1,Melanogrammus_aeglefinus-27_601381,2015,525652.7138
1,Pollachius_virens-27_601343,1981,26714.54543
1,Pollachius_virens-27_601343,1982,26714.54543
1,Pollachius_virens-27_601343,1983,26714.54543
1,Pollachius_virens-27_601343,1984,26714.54543
1,Pollachius_virens-27_601343,1985,26714.54543
1,Pollachius_virens-27_601343,1986,26714.54543
1,Pollachius_virens-27_601343,1987,26714.54543
1,Pollachius_virens-27_601343,1988,26714.54543
1,Pollachius_virens-27_601343,1989,26714.54543
1,Pollachius_virens-27_601343,1990,26714.54543
1,Pollachius_virens-27_601343,1991,26714.54543
1,Pollachius_virens-27_601343,1992,26714.54543
1,Pollachius_virens-27_601343,1993,26714.54543
1,Pollachius_virens-27_601343,1994,26714.54543
1,Pollachius_virens-27_601343,1995,26714.54543
1,Pollachius_virens-27_601343,1996,26714.54543
1,Pollachius_virens-27_601343,1997,26714.54543
1,Pollachius_virens-27_601343,1998,26714.54543
1,Pollachius_virens-27_601343,1999,26714.54543
1,Pollachius_virens-27_601343,2000,26714.54543
1,Pollachius_virens-27_601343,2001,26714.54543
1,Pollachius_virens-27_601343,2002,26714.54543
1,Pollachius_virens-27_601343,2003,26714.54543
1,Pollachius_virens-27_601343,2004,26714.54543
1,Pollachius_virens-27_601343,2005,26714.54543
1,Pollachius_virens-27_601343,2006,26714.54543
1,Pollachius_virens-27_601343,2007,26714.54543
1,Pollachius_virens-27_601343,2008,26714.54543
1,Pollachius_virens-27_601343,2009,26714.54543
1,Pollachius_virens-27_601343,2010,26714.54543
1,Pollachius_virens-27_601343,2011,26714.54543
1,Pollachius_virens-27_601343,2012,26714.54543
1,Pollachius_virens-27_601343,2013,26714.54543
1,Pollachius_virens-27_601343,2014,26714.54543
1,Pollachius_virens-27_601343,2015,26714.54543
1,Gadus_morhua-27_600069,1981,493471.3612
1,Gadus_morhua-27_600069,1982,493471.3612
1,Gadus_morhua-27_600069,1983,493471.3612
1,Gadus_morhua-27_600069,1984,493471.3612
1,Gadus_morhua-27_600069,1985,493471.3612
1,Gadus_morhua-27_600069,1986,493471.3612
1,Gadus_morhua-27_600069,1987,493471.3612
1,Gadus_morhua-27_600069,1988,493471.3612
1,Gadus_morhua-27_600069,1989,493471.3612
1,Gadus_morhua-27_600069,1990,493471.3612
1,Gadus_morhua-27_600069,1991,493471.3612
1,Gadus_morhua-27_600069,1992,493471.3612
1,Gadus_morhua-27_600069,1993,493471.3612
1,Gadus_morhua-27_600069,1994,493471.3612
1,Gadus_morhua-27_600069,1995,493471.3612
1,Gadus_morhua-27_600069,1996,493471.3612
1,Gadus_morhua-27_600069,1997,493471.3612
1,Gadus_morhua-27_600069,1998,493471.3612
1,Gadus_morhua-27_600069,1999,493471.3612
1,Gadus_morhua-27_600069,2000,493471.3612
1,Gadus_morhua-27_600069,2001,493471.3612
1,Gadus_morhua-27_600069,2002,493471.3612
1,Gadus_morhua-27_600069,2003,493471.3612
1,Gadus_morhua-27_600069,2004,493471.3612
1,Gadus_morhua-27_600069,2005,493471.3612
1,Gadus_morhua-27_600069,2006,493471.3612
1,Gadus_morhua-27_600069,2007,493471.3612
1,Gadus_morhua-27_600069,2008,493471.3612
1,Gadus_morhua-27_600069,2009,493471.3612
1,Gadus_morhua-27_600069,2010,493471.3612
1,Gadus_morhua-27_600069,2011,493471.3612
1,Gadus_morhua-27_600069,2012,493471.3612
1,Gadus_morhua-27_600069,2013,493471.3612
1,Gadus_morhua-27_600069,2014,493471.3612
1,Gadus_morhua-27_600069,2015,493471.3612
1,Mallotus_villosus-27_600252,1981,259851.3119
1,Mallotus_villosus-27_600252,1982,259851.3119
1,Mallotus_villosus-27_600252,1983,259851.3119
1,Mallotus_villosus-27_600252,1984,259851.3119
1,Mallotus_villosus-27_600252,1985,259851.3119
1,Mallotus_villosus-27_600252,1986,259851.3119
1,Mallotus_villosus-27_600252,1987,259851.3119
1,Mallotus_villosus-27_600252,1988,259851.3119
1,Mallotus_villosus-27_600252,1989,259851.3119
1,Mallotus_villosus-27_600252,1990,259851.3119
1,Mallotus_villosus-27_600252,1991,259851.3119
1,Mallotus_villosus-27_600252,1992,259851.3119
1,Mallotus_villosus-27_600252,1993,259851.3119
1,Mallotus_villosus-27_600252,1994,259851.3119
1,Mallotus_villosus-27_600252,1995,259851.3119
1,Mallotus_villosus-27_600252,1996,259851.3119
1,Mallotus_villosus-27_600252,1997,259851.3119
1,Mallotus_villosus-27_600252,1998,259851.3119
1,Mallotus_villosus-27_600252,1999,259851.3119
1,Mallotus_villosus-27_600252,2000,259851.3119
1,Mallotus_villosus-27_600252,2001,259851.3119
1,Mallotus_villosus-27_600252,2002,259851.3119
1,Mallotus_villosus-27_600252,2003,259851.3119
1,Mallotus_villosus-27_600252,2004,259851.3119
1,Mallotus_villosus-27_600252,2005,259851.3119
1,Mallotus_villosus-27_600252,2006,259851.3119
1,Mallotus_villosus-27_600252,2007,259851.3119
1,Mallotus_villosus-27_600252,2008,259851.3119
1,Mallotus_villosus-27_600252,2009,259851.3119
1,Mallotus_villosus-27_600252,2010,259851.3119
1,Mallotus_villosus-27_600252,2011,259851.3119
1,Mallotus_villosus-27_600252,2012,259851.3119
1,Mallotus_villosus-27_600252,2013,259851.3119
1,Mallotus_villosus-27_600252,2014,259851.3119
1,Mallotus_villosus-27_600252,2015,259851.3119
