year,Scientific_Name,Common_Name,fao_rgn,stock_id,TaxonKey,Resilience,tons
2013,Sebastes marinus,Ocean perch,27,Sebastes_marinus-27,600501,NA,53063.84827
2014,Sebastes marinus,Ocean perch,27,Sebastes_marinus-27,600501,NA,53752.37874
2015,Sebastes marinus,Ocean perch,27,Sebastes_marinus-27,600501,NA,53448.11839
1981,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,15793.93198
1982,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,15211.74218
1983,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,14621.23306
1984,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,13892.21212
1985,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,13170.42628
1986,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,12587.8937
1987,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,12093.90388
1988,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,11585.40494
1989,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,11370.69262
1990,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,11073.05413
1991,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,10774.17225
1992,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,10634.75809
1993,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,10491.37089
1994,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,10315.58633
1995,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,10225.13679
1996,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,10162.46835
1997,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,10199.10638
1998,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,10141.68406
1999,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,10112.87264
2000,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,9989.06955
2001,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,9847.972876
2002,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,9776.695637
2003,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,9723.91171
2004,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,9643.601386
2005,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,9740.245244
2006,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,9837.276769
2007,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,9841.929038
2008,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,9867.735053
2009,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,9833.80645
2010,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,9727.982762
2011,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,9619.630935
2012,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,9568.434012
2013,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,9513.902469
2014,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,9505.064979
2015,Reinhardtius hippoglossoides,Greenland halibut,27,Reinhardtius_hippoglossoides-27,600516,Low,9552.916941
1981,Melanogrammus aeglefinus,Haddock,27,Melanogrammus_aeglefinus-27,601381,Medium,902122.1676
1982,Melanogrammus aeglefinus,Haddock,27,Melanogrammus_aeglefinus-27,601381,Medium,814671.7133
1983,Melanogrammus aeglefinus,Haddock,27,Melanogrammus_aeglefinus-27,601381,Medium,746617.5949
1984,Melanogrammus aeglefinus,Haddock,27,Melanogrammus_aeglefinus-27,601381,Medium,687092.776
1985,Melanogrammus aeglefinus,Haddock,27,Melanogrammus_aeglefinus-27,601381,Medium,637147.3772
1986,Melanogrammus aeglefinus,Haddock,27,Melanogrammus_aeglefinus-27,601381,Medium,603258.1019
1987,Melanogrammus aeglefinus,Haddock,27,Melanogrammus_aeglefinus-27,601381,Medium,576767.4138
1988,Melanogrammus aeglefinus,Haddock,27,Melanogrammus_aeglefinus-27,601381,Medium,552746.0835
1989,Melanogrammus aeglefinus,Haddock,27,Melanogrammus_aeglefinus-27,601381,Medium,535937.0721
1990,Melanogrammus aeglefinus,Haddock,27,Melanogrammus_aeglefinus-27,601381,Medium,522492.8357
1991,Melanogrammus aeglefinus,Haddock,27,Melanogrammus_aeglefinus-27,601381,Medium,510988.6103
1992,Melanogrammus aeglefinus,Haddock,27,Melanogrammus_aeglefinus-27,601381,Medium,504148.1829
1993,Melanogrammus aeglefinus,Haddock,27,Melanogrammus_aeglefinus-27,601381,Medium,497749.9013
1994,Melanogrammus aeglefinus,Haddock,27,Melanogrammus_aeglefinus-27,601381,Medium,491650.4049
1995,Melanogrammus aeglefinus,Haddock,27,Melanogrammus_aeglefinus-27,601381,Medium,489623.9342
1996,Melanogrammus aeglefinus,Haddock,27,Melanogrammus_aeglefinus-27,601381,Medium,486438.1314
1997,Melanogrammus aeglefinus,Haddock,27,Melanogrammus_aeglefinus-27,601381,Medium,483155.7369
1998,Melanogrammus aeglefinus,Haddock,27,Melanogrammus_aeglefinus-27,601381,Medium,480449.3815
1999,Melanogrammus aeglefinus,Haddock,27,Melanogrammus_aeglefinus-27,601381,Medium,478221.7652
2000,Melanogrammus aeglefinus,Haddock,27,Melanogrammus_aeglefinus-27,601381,Medium,475277.7247
2001,Melanogrammus aeglefinus,Haddock,27,Melanogrammus_aeglefinus-27,601381,Medium,472033.7523
2002,Melanogrammus aeglefinus,Haddock,27,Melanogrammus_aeglefinus-27,601381,Medium,472084.0141
2003,Melanogrammus aeglefinus,Haddock,27,Melanogrammus_aeglefinus-27,601381,Medium,470394.1938
2004,Melanogrammus aeglefinus,Haddock,27,Melanogrammus_aeglefinus-27,601381,Medium,470016.5578
2005,Melanogrammus aeglefinus,Haddock,27,Melanogrammus_aeglefinus-27,601381,Medium,468463.4433
2006,Melanogrammus aeglefinus,Haddock,27,Melanogrammus_aeglefinus-27,601381,Medium,465543.0338
2007,Melanogrammus aeglefinus,Haddock,27,Melanogrammus_aeglefinus-27,601381,Medium,461428.7382
2008,Melanogrammus aeglefinus,Haddock,27,Melanogrammus_aeglefinus-27,601381,Medium,459132.2945
2009,Melanogrammus aeglefinus,Haddock,27,Melanogrammus_aeglefinus-27,601381,Medium,456564.4344
2010,Melanogrammus aeglefinus,Haddock,27,Melanogrammus_aeglefinus-27,601381,Medium,453811.772
2011,Melanogrammus aeglefinus,Haddock,27,Melanogrammus_aeglefinus-27,601381,Medium,453023.8548
2012,Melanogrammus aeglefinus,Haddock,27,Melanogrammus_aeglefinus-27,601381,Medium,452634.1195
2013,Melanogrammus aeglefinus,Haddock,27,Melanogrammus_aeglefinus-27,601381,Medium,453124.6512
2014,Melanogrammus aeglefinus,Haddock,27,Melanogrammus_aeglefinus-27,601381,Medium,455628.9624
2015,Melanogrammus aeglefinus,Haddock,27,Melanogrammus_aeglefinus-27,601381,Medium,457404.2516
1981,Pollachius virens,Saithe,27,Pollachius_virens-27,601343,Medium,41505.69444
1982,Pollachius virens,Saithe,27,Pollachius_virens-27,601343,Medium,40351.09763
1983,Pollachius virens,Saithe,27,Pollachius_virens-27,601343,Medium,39286.87116
1984,Pollachius virens,Saithe,27,Pollachius_virens-27,601343,Medium,37911.00607
1985,Pollachius virens,Saithe,27,Pollachius_virens-27,601343,Medium,35967.51357
1986,Pollachius virens,Saithe,27,Pollachius_virens-27,601343,Medium,34704.34344
1987,Pollachius virens,Saithe,27,Pollachius_virens-27,601343,Medium,33187.66143
1988,Pollachius virens,Saithe,27,Pollachius_virens-27,601343,Medium,31824.5032
1989,Pollachius virens,Saithe,27,Pollachius_virens-27,601343,Medium,30643.74559
1990,Pollachius virens,Saithe,27,Pollachius_virens-27,601343,Medium,29114.19814
1991,Pollachius virens,Saithe,27,Pollachius_virens-27,601343,Medium,27911.14476
1992,Pollachius virens,Saithe,27,Pollachius_virens-27,601343,Medium,26846.81573
1993,Pollachius virens,Saithe,27,Pollachius_virens-27,601343,Medium,25790.99551
1994,Pollachius virens,Saithe,27,Pollachius_virens-27,601343,Medium,24963.4756
1995,Pollachius virens,Saithe,27,Pollachius_virens-27,601343,Medium,24308.78509
1996,Pollachius virens,Saithe,27,Pollachius_virens-27,601343,Medium,23781.8972
1997,Pollachius virens,Saithe,27,Pollachius_virens-27,601343,Medium,23653.62905
1998,Pollachius virens,Saithe,27,Pollachius_virens-27,601343,Medium,23496.17636
1999,Pollachius virens,Saithe,27,Pollachius_virens-27,601343,Medium,23216.76245
2000,Pollachius virens,Saithe,27,Pollachius_virens-27,601343,Medium,23120.29278
2001,Pollachius virens,Saithe,27,Pollachius_virens-27,601343,Medium,23087.81677
2002,Pollachius virens,Saithe,27,Pollachius_virens-27,601343,Medium,22828.9318
2003,Pollachius virens,Saithe,27,Pollachius_virens-27,601343,Medium,22728.01656
2004,Pollachius virens,Saithe,27,Pollachius_virens-27,601343,Medium,22629.2426
2005,Pollachius virens,Saithe,27,Pollachius_virens-27,601343,Medium,22457.95981
2006,Pollachius virens,Saithe,27,Pollachius_virens-27,601343,Medium,22376.35612
2007,Pollachius virens,Saithe,27,Pollachius_virens-27,601343,Medium,22264.91371
2008,Pollachius virens,Saithe,27,Pollachius_virens-27,601343,Medium,22066.04032
2009,Pollachius virens,Saithe,27,Pollachius_virens-27,601343,Medium,21996.86125
2010,Pollachius virens,Saithe,27,Pollachius_virens-27,601343,Medium,21948.50675
2011,Pollachius virens,Saithe,27,Pollachius_virens-27,601343,Medium,21824.03586
2012,Pollachius virens,Saithe,27,Pollachius_virens-27,601343,Medium,21827.52115
2013,Pollachius virens,Saithe,27,Pollachius_virens-27,601343,Medium,21845.97929
2014,Pollachius virens,Saithe,27,Pollachius_virens-27,601343,Medium,21744.69868
2015,Pollachius virens,Saithe,27,Pollachius_virens-27,601343,Medium,21795.60005
1981,Sebastes mentella,Deepwater redfish,27,Sebastes_mentella-27,600505,NA,36523.16485
1982,Sebastes mentella,Deepwater redfish,27,Sebastes_mentella-27,600505,NA,34240.62718
1983,Sebastes mentella,Deepwater redfish,27,Sebastes_mentella-27,600505,NA,32868.93288
1984,Sebastes mentella,Deepwater redfish,27,Sebastes_mentella-27,600505,NA,30702.5211
1985,Sebastes mentella,Deepwater redfish,27,Sebastes_mentella-27,600505,NA,30494.77447
1986,Sebastes mentella,Deepwater redfish,27,Sebastes_mentella-27,600505,NA,28235.38798
1987,Sebastes mentella,Deepwater redfish,27,Sebastes_mentella-27,600505,NA,26652.19704
1988,Sebastes mentella,Deepwater redfish,27,Sebastes_mentella-27,600505,NA,25568.49912
1989,Sebastes mentella,Deepwater redfish,27,Sebastes_mentella-27,600505,NA,24907.30055
1990,Sebastes mentella,Deepwater redfish,27,Sebastes_mentella-27,600505,NA,26014.00334
1991,Sebastes mentella,Deepwater redfish,27,Sebastes_mentella-27,600505,NA,25906.74067
1992,Sebastes mentella,Deepwater redfish,27,Sebastes_mentella-27,600505,NA,26840.10814
1993,Sebastes mentella,Deepwater redfish,27,Sebastes_mentella-27,600505,NA,26088.47302
1994,Sebastes mentella,Deepwater redfish,27,Sebastes_mentella-27,600505,NA,24933.40188
1995,Sebastes mentella,Deepwater redfish,27,Sebastes_mentella-27,600505,NA,24426.67156
1996,Sebastes mentella,Deepwater redfish,27,Sebastes_mentella-27,600505,NA,25441.72458
1997,Sebastes mentella,Deepwater redfish,27,Sebastes_mentella-27,600505,NA,25745.00924
1998,Sebastes mentella,Deepwater redfish,27,Sebastes_mentella-27,600505,NA,25319.23719
1999,Sebastes mentella,Deepwater redfish,27,Sebastes_mentella-27,600505,NA,25275.24681
2000,Sebastes mentella,Deepwater redfish,27,Sebastes_mentella-27,600505,NA,25211.83133
2001,Sebastes mentella,Deepwater redfish,27,Sebastes_mentella-27,600505,NA,24719.09721
2002,Sebastes mentella,Deepwater redfish,27,Sebastes_mentella-27,600505,NA,24546.80033
2003,Sebastes mentella,Deepwater redfish,27,Sebastes_mentella-27,600505,NA,24622.50419
2004,Sebastes mentella,Deepwater redfish,27,Sebastes_mentella-27,600505,NA,24786.48894
2005,Sebastes mentella,Deepwater redfish,27,Sebastes_mentella-27,600505,NA,24886.88505
2006,Sebastes mentella,Deepwater redfish,27,Sebastes_mentella-27,600505,NA,23693.88411
2007,Sebastes mentella,Deepwater redfish,27,Sebastes_mentella-27,600505,NA,22444.0011
2008,Sebastes mentella,Deepwater redfish,27,Sebastes_mentella-27,600505,NA,22867.51229
2009,Sebastes mentella,Deepwater redfish,27,Sebastes_mentella-27,600505,NA,23198.50364
2010,Sebastes mentella,Deepwater redfish,27,Sebastes_mentella-27,600505,NA,24227.95631
2011,Sebastes mentella,Deepwater redfish,27,Sebastes_mentella-27,600505,NA,23860.88225
2012,Sebastes mentella,Deepwater redfish,27,Sebastes_mentella-27,600505,NA,22945.31515
2013,Sebastes mentella,Deepwater redfish,27,Sebastes_mentella-27,600505,NA,22358.05927
2014,Sebastes mentella,Deepwater redfish,27,Sebastes_mentella-27,600505,NA,21847.89712
2015,Sebastes mentella,Deepwater redfish,27,Sebastes_mentella-27,600505,NA,21903.39168
1981,Gadus morhua,Atlantic cod,27,Gadus_morhua-27,600069,Medium,678642.64
1982,Gadus morhua,Atlantic cod,27,Gadus_morhua-27,600069,Medium,612111.2645
1983,Gadus morhua,Atlantic cod,27,Gadus_morhua-27,600069,Medium,552547.4009
1984,Gadus morhua,Atlantic cod,27,Gadus_morhua-27,600069,Medium,501032.7859
1985,Gadus morhua,Atlantic cod,27,Gadus_morhua-27,600069,Medium,485356.6258
1986,Gadus morhua,Atlantic cod,27,Gadus_morhua-27,600069,Medium,480399.9382
1987,Gadus morhua,Atlantic cod,27,Gadus_morhua-27,600069,Medium,468585.1891
1988,Gadus morhua,Atlantic cod,27,Gadus_morhua-27,600069,Medium,458697.8085
1989,Gadus morhua,Atlantic cod,27,Gadus_morhua-27,600069,Medium,450932.9617
1990,Gadus morhua,Atlantic cod,27,Gadus_morhua-27,600069,Medium,466577.7868
1991,Gadus morhua,Atlantic cod,27,Gadus_morhua-27,600069,Medium,488252.5586
1992,Gadus morhua,Atlantic cod,27,Gadus_morhua-27,600069,Medium,488274.2475
1993,Gadus morhua,Atlantic cod,27,Gadus_morhua-27,600069,Medium,467489.8303
1994,Gadus morhua,Atlantic cod,27,Gadus_morhua-27,600069,Medium,453032.0608
1995,Gadus morhua,Atlantic cod,27,Gadus_morhua-27,600069,Medium,456870.7493
1996,Gadus morhua,Atlantic cod,27,Gadus_morhua-27,600069,Medium,487708.758
1997,Gadus morhua,Atlantic cod,27,Gadus_morhua-27,600069,Medium,497960.5489
1998,Gadus morhua,Atlantic cod,27,Gadus_morhua-27,600069,Medium,491884.6418
1999,Gadus morhua,Atlantic cod,27,Gadus_morhua-27,600069,Medium,480626.6181
2000,Gadus morhua,Atlantic cod,27,Gadus_morhua-27,600069,Medium,471659.3459
2001,Gadus morhua,Atlantic cod,27,Gadus_morhua-27,600069,Medium,474879.3913
2002,Gadus morhua,Atlantic cod,27,Gadus_morhua-27,600069,Medium,500319.9013
2003,Gadus morhua,Atlantic cod,27,Gadus_morhua-27,600069,Medium,529325.2795
2004,Gadus morhua,Atlantic cod,27,Gadus_morhua-27,600069,Medium,530225.8492
2005,Gadus morhua,Atlantic cod,27,Gadus_morhua-27,600069,Medium,514079.2304
2006,Gadus morhua,Atlantic cod,27,Gadus_morhua-27,600069,Medium,493150.0015
2007,Gadus morhua,Atlantic cod,27,Gadus_morhua-27,600069,Medium,491025.0014
2008,Gadus morhua,Atlantic cod,27,Gadus_morhua-27,600069,Medium,490600.5636
2009,Gadus morhua,Atlantic cod,27,Gadus_morhua-27,600069,Medium,464971.1015
2010,Gadus morhua,Atlantic cod,27,Gadus_morhua-27,600069,Medium,472731.4458
2011,Gadus morhua,Atlantic cod,27,Gadus_morhua-27,600069,Medium,470559.9768
2012,Gadus morhua,Atlantic cod,27,Gadus_morhua-27,600069,Medium,440727.2485
2013,Gadus morhua,Atlantic cod,27,Gadus_morhua-27,600069,Medium,468402.1177
2014,Gadus morhua,Atlantic cod,27,Gadus_morhua-27,600069,Medium,494046.9427
2015,Gadus morhua,Atlantic cod,27,Gadus_morhua-27,600069,Medium,497809.8297
1981,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,70288.61089
1982,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,2116806.708
1983,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,2395210.209
1984,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,802019.6529
1985,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,150647.1164
1986,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,373849.8934
1987,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,351111.418
1988,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,114733.0843
1989,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,99839.0808
1990,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,190565.6329
1991,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,119989.1796
1992,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,48476.23401
1993,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,123633.38
1994,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,199511.5837
1995,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,137225.3134
1996,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,57282.18061
1997,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,190382.4885
1998,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,172580.5476
1999,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,101054.7562
2000,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,51518.94813
2001,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,65049.59065
2002,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,52556.96741
2003,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,36839.93988
2004,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,29616.70326
2005,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,32593.19389
2006,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,89125.45033
2007,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,121552.9253
2008,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,82083.67599
2009,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,67089.71217
2010,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,87029.94336
2011,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,65485.55766
2012,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,39905.53232
2013,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,122868.0372
2014,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,207053.4392
2015,Mallotus villosus,Capelin,27,Mallotus_villosus-27,600252,Medium,129219.2302
